epoch,step,train_loss,val_acc,val_loss,train_acc,test_acc
0,49,2.2883260250091553,,,,
0,99,2.23197865486145,,,,
0,149,2.1313140392303467,,,,
0,199,2.0569636821746826,,,,
0,249,1.9386487007141113,,,,
0,299,1.9691139459609985,,,,
0,311,,0.25369998812675476,1.9844460487365723,,
0,311,,,,0.18947815895080566,0.26739999651908875
1,349,1.9951798915863037,,,,
1,399,1.7838720083236694,,,,
1,449,1.9329137802124023,,,,
1,499,1.8980602025985718,,,,
1,549,1.8499301671981812,,,,
1,599,1.9358227252960205,,,,
1,623,,0.3391999900341034,1.7868088483810425,,
1,623,,,,0.2842548191547394,0.3741999864578247
2,649,1.7833130359649658,,,,
2,699,1.6272201538085938,,,,
2,749,1.7704555988311768,,,,
2,799,1.6442451477050781,,,,
2,849,1.9233520030975342,,,,
2,899,1.6645609140396118,,,,
2,935,,0.4032999873161316,1.6747132539749146,,
2,935,,,,0.37257111072540283,0.438400000333786
3,949,1.6008477210998535,,,,
3,999,1.6845213174819946,,,,
3,1049,1.6591448783874512,,,,
3,1099,1.4495446681976318,,,,
3,1149,1.5876573324203491,,,,
3,1199,1.4848556518554688,,,,
3,1247,,0.4302000105381012,1.6151368618011475,,
3,1247,,,,0.4198467433452606,0.46959999203681946
4,1249,1.5502429008483887,,,,
4,1299,1.3636844158172607,,,,
4,1349,1.5352016687393188,,,,
4,1399,1.491347074508667,,,,
4,1449,1.3650832176208496,,,,
4,1499,1.6229097843170166,,,,
4,1549,1.7134952545166016,,,,
4,1559,,0.4553000032901764,1.5676002502441406,,
4,1559,,,,0.4668720066547394,0.490200012922287
5,1599,1.4610010385513306,,,,
5,1649,1.4542368650436401,,,,
5,1699,1.2577022314071655,,,,
5,1749,1.529268503189087,,,,
5,1799,1.3741576671600342,,,,
5,1849,1.4019787311553955,,,,
5,1871,,0.49070000648498535,1.508548378944397,,
5,1871,,,,0.5038561820983887,0.5303999781608582
6,1899,1.3052688837051392,,,,
6,1949,1.375610589981079,,,,
6,1999,1.4309295415878296,,,,
6,2049,1.6401323080062866,,,,
6,2099,1.2097012996673584,,,,
6,2149,1.4352309703826904,,,,
6,2183,,0.5360000133514404,1.375805377960205,,
6,2183,,,,0.5411157608032227,0.5939000248908997
7,2199,1.317512035369873,,,,
7,2249,1.2024662494659424,,,,
7,2299,1.2630534172058105,,,,
7,2349,1.1872608661651611,,,,
7,2399,1.2988405227661133,,,,
7,2449,1.2585598230361938,,,,
7,2495,,0.585099995136261,1.2692577838897705,,
7,2495,,,,0.5734425187110901,0.65420001745224
8,2499,1.2476959228515625,,,,
8,2549,1.3967329263687134,,,,
8,2599,1.1536004543304443,,,,
8,2649,1.1704332828521729,,,,
8,2699,1.3542654514312744,,,,
8,2749,1.2973917722702026,,,,
8,2799,1.3506925106048584,,,,
8,2807,,0.593999981880188,1.2697561979293823,,
8,2807,,,,0.5962790250778198,0.6596999764442444
9,2849,1.3536521196365356,,,,
9,2899,1.303591251373291,,,,
9,2949,1.2824608087539673,,,,
9,2999,1.2434399127960205,,,,
9,3049,1.3982404470443726,,,,
9,3099,1.2087678909301758,,,,
9,3119,,0.6129000186920166,1.2313543558120728,,
9,3119,,,,0.6163612008094788,0.6887000203132629
10,3149,1.201477289199829,,,,
10,3199,1.0627343654632568,,,,
10,3249,1.1355044841766357,,,,
10,3299,1.220753788948059,,,,
10,3349,1.196975588798523,,,,
