epoch,step,train_loss,val_loss,val_acc,train_acc,test_acc,mix_match_loss
23,7449,,,,,,1.36967134475708
23,7499,,,,,,1.1675106287002563
23,7515,,0.8125730752944946,0.7883999943733215,,,
23,7515,,,,,0.8353999853134155,
24,7549,,,,,,1.3073716163635254
24,7599,,,,,,1.4317313432693481
24,7649,,,,,,1.335259199142456
24,7699,,,,,,1.5831890106201172
24,7749,,,,,,1.2199530601501465
24,7799,,,,,,1.209091067314148
24,7839,,0.8471105694770813,0.7828999757766724,,,
24,7839,,,,,0.8173999786376953,
25,7849,,,,,,1.734818696975708
25,7899,,,,,,1.3989143371582031
25,7949,,,,,,1.3587015867233276
25,7999,,,,,,1.3128894567489624
25,8049,,,,,,1.4776939153671265
25,8099,,,,,,1.5224204063415527
25,8149,,,,,,1.445981502532959
25,8153,,0.8293027281761169,0.7745000123977661,,,
25,8153,,,,,0.8070999979972839,
26,8199,,,,,,0.837622880935669
26,8249,,,,,,1.592724323272705
26,8299,,,,,,1.2830077409744263
26,8349,,,,,,1.4999827146530151
26,8399,,,,,,1.3592253923416138
26,8449,,,,,,1.4670506715774536
26,8471,,0.9100635051727295,0.7574999928474426,,,
26,8471,,,,,0.7888000011444092,
27,8499,,,,,,1.492835283279419
27,8549,,,,,,1.5618997812271118
27,8599,,,,,,0.9695644974708557
27,8649,,,,,,1.214281678199768
27,8699,,,,,,1.317121982574463
27,8749,,,,,,1.4295779466629028
27,8787,,0.8192070126533508,0.7728000283241272,,,
27,8787,,,,,0.817799985408783,
28,8799,,,,,,1.5503259897232056
28,8849,,,,,,1.5729970932006836
28,8899,,,,,,1.329209327697754
28,8949,,,,,,1.3791486024856567
28,8999,,,,,,1.4134448766708374
28,9049,,,,,,1.4652053117752075
28,9099,,,,,,1.3891899585723877
28,9101,,0.8061766028404236,0.7871999740600586,,,
28,9101,,,,,0.8267999887466431,
29,9149,,,,,,1.3988326787948608
29,9199,,,,,,1.5262476205825806
29,9249,,,,,,1.2982271909713745
29,9299,,,,,,1.1694977283477783
29,9349,,,,,,1.4955345392227173
29,9399,,,,,,1.3128293752670288
29,9421,,0.8072622418403625,0.7907999753952026,,,
29,9421,,,,,0.8325999975204468,
30,9449,,,,,,1.2847070693969727
30,9499,,,,,,0.9558598399162292
30,9549,,,,,,1.284042239189148
30,9599,,,,,,1.0582700967788696
30,9649,,,,,,1.2446250915527344
30,9699,,,,,,1.473193645477295
30,9744,,0.869888186454773,0.7583000063896179,,,
30,9744,,,,,0.7940999865531921,
31,9749,,,,,,1.2912722826004028
31,9799,,,,,,1.4116334915161133
31,9849,,,,,,1.5834910869598389
31,9899,,,,,,1.449639081954956
31,9949,,,,,,1.5021889209747314
31,9999,,,,,,1.3896093368530273
31,10049,,,,,,1.442215919494629
31,10059,,0.8348590731620789,0.7706000208854675,,,
31,10059,,,,,0.8101999759674072,
32,10099,,,,,,1.603360652923584
32,10149,,,,,,1.3381181955337524
32,10199,,,,,,1.016229510307312
32,10249,,,,,,1.2254493236541748
32,10299,,,,,,1.546467661857605
32,10349,,,,,,1.4045376777648926
32,10375,,0.8236398696899414,0.7764000296592712,,,
32,10375,,,,,0.8126000165939331,
33,10399,,,,,,1.479779839515686
33,10449,,,,,,1.0736500024795532
33,10499,,,,,,1.1781156063079834
33,10549,,,,,,1.4261939525604248
33,10599,,,,,,1.4980182647705078
33,10649,,,,,,1.47251558303833
33,10693,,0.943348228931427,0.7314000129699707,,,
33,10693,,,,,0.756600022315979,
34,10699,,,,,,1.5319112539291382
34,10749,,,,,,1.5147089958190918
34,10799,,,,,,1.3501354455947876
34,10849,,,,,,1.4918956756591797
34,10899,,,,,,1.3423445224761963
34,10949,,,,,,1.5476155281066895
34,10999,,,,,,1.476870059967041
34,11007,,0.7917141318321228,0.7886000275611877,,,
34,11007,,,,,0.8260999917984009,
35,11049,,,,,,1.552137017250061
35,11099,,,,,,1.4416368007659912
35,11149,,,,,,1.6115366220474243
35,11199,,,,,,1.5325348377227783
35,11249,,,,,,0.991008996963501
35,11299,,,,,,1.1624927520751953
35,11324,,0.8280783295631409,0.7778000235557556,,,
35,11324,,,,,0.8118000030517578,
36,11349,,,,,,1.4622044563293457
36,11399,,,,,,1.5191662311553955
36,11449,,,,,,1.5270624160766602
36,11499,,,,,,1.4047237634658813
36,11549,,,,,,1.4741408824920654
36,11599,,,,,,0.9395284652709961
36,11643,,0.8473730683326721,0.7796000242233276,,,
36,11643,,,,,0.8194000124931335,
37,11649,,,,,,1.4201984405517578
37,11699,,,,,,1.3179931640625
37,11749,,,,,,1.2864917516708374
37,11799,,,,,,1.062463402748108
37,11849,,,,,,1.3541605472564697
37,11899,,,,,,1.5136836767196655
37,11949,,,,,,1.2065449953079224
37,11955,,0.8019897937774658,0.7904000282287598,,,
37,11955,,,,,0.8319000005722046,
38,11999,,,,,,1.4455735683441162
38,12049,,,,,,1.4174925088882446
38,12099,,,,,,1.5198984146118164
38,12149,,,,,,1.229367971420288
38,12199,,,,,,1.3133115768432617
38,12249,,,,,,1.4639462232589722
38,12275,,0.8591891527175903,0.7685999870300293,,,
38,12275,,,,,0.800000011920929,
39,12299,,,,,,1.5079518556594849
39,12349,,,,,,1.175312876701355
39,12399,,,,,,1.3813085556030273
39,12449,,,,,,1.5499303340911865
39,12499,,,,,,0.9644500017166138
39,12549,,,,,,1.4372361898422241
39,12597,,0.8644861578941345,0.7651000022888184,,,
39,12597,,,,,0.7973999977111816,
40,12599,,,,,,1.3668142557144165
40,12649,,,,,,1.1474676132202148
40,12699,,,,,,1.292377233505249
40,12749,,,,,,1.3942488431930542
40,12799,,,,,,1.3670506477355957
40,12849,,,,,,1.5613081455230713
40,12899,,,,,,1.3711247444152832
40,12913,,0.8484341502189636,0.7687000036239624,,,
40,12913,,,,,0.7996000051498413,
41,12949,,,,,,1.2398121356964111
41,12999,,,,,,0.7486428618431091
41,13049,,,,,,1.3014847040176392
41,13099,,,,,,1.4553766250610352
41,13149,,,,,,1.408929705619812
41,13199,,,,,,1.305314540863037
41,13235,,0.8089618682861328,0.7748000025749207,,,
41,13235,,,,,0.8133000135421753,
42,13249,,,,,,1.448432445526123
42,13299,,,,,,1.4129409790039062
42,13349,,,,,,1.3472745418548584
42,13399,,,,,,1.1230542659759521
42,13449,,,,,,1.355715274810791
42,13499,,,,,,1.302620530128479
42,13549,,,,,,1.5720425844192505
42,13557,,0.8349904417991638,0.7882000207901001,,,
42,13557,,,,,0.830299973487854,
43,13599,,,,,,1.1398303508758545
43,13649,,,,,,1.361754298210144
43,13699,,,,,,0.8869907855987549
43,13749,,,,,,1.304431676864624
43,13799,,,,,,0.7385438084602356
43,13849,,,,,,0.9361909627914429
43,13876,,0.8251491189002991,0.7846999764442444,,,
43,13876,,,,,0.8263999819755554,
44,13899,,,,,,1.4381083250045776
44,13949,,,,,,1.5516605377197266
44,13999,,,,,,1.3613718748092651
44,14049,,,,,,1.329567313194275
44,14099,,,,,,1.4889718294143677
44,14149,,,,,,1.4576221704483032
44,14195,,0.8311761617660522,0.7757999897003174,,,
44,14195,,,,,0.8133999705314636,
45,14199,,,,,,1.5067816972732544
45,14249,,,,,,1.040069818496704
45,14299,,,,,,1.4106452465057373
45,14349,,,,,,1.508116602897644
45,14399,,,,,,1.4740742444992065
45,14449,,,,,,1.2592118978500366
45,14499,,,,,,1.4418126344680786
45,14516,,0.8106115460395813,0.7896999716758728,,,
45,14516,,,,,0.829200029373169,
46,14549,,,,,,1.2617141008377075
46,14599,,,,,,1.4664736986160278
46,14649,,,,,,1.222208023071289
46,14699,,,,,,1.3696547746658325
46,14749,,,,,,1.2784723043441772
46,14799,,,,,,1.3487279415130615
46,14834,,0.778618335723877,0.8019000291824341,,,
46,14834,,,,,0.8499000072479248,
47,14849,,,,,,1.4788079261779785
47,14899,,,,,,1.0370521545410156
47,14949,,,,,,1.328086018562317
47,14999,,,,,,1.3627655506134033
47,15049,,,,,,1.3768596649169922
47,15099,,,,,,1.3156567811965942
47,15149,,,,,,1.4916273355484009
47,15159,,0.8373206257820129,0.7778000235557556,,,
47,15159,,,,,0.8122000098228455,
48,15199,,,,,,1.4318305253982544
48,15249,,,,,,1.264843463897705
48,15299,,,,,,1.449445128440857
48,15349,,,,,,1.4038313627243042
48,15399,,,,,,1.3334259986877441
48,15449,,,,,,1.4117144346237183
48,15476,,0.7680611610412598,0.7994999885559082,,,
48,15476,,,,,0.8500000238418579,
49,15499,,,,,,1.3998874425888062
49,15549,,,,,,1.2522056102752686
49,15599,,,,,,1.3449815511703491
49,15649,,,,,,1.3477394580841064
49,15699,,,,,,1.4796233177185059
49,15749,,,,,,0.9291669726371765
49,15799,,,,,,1.363507628440857
49,15799,,0.8133833408355713,0.7907999753952026,,,
49,15799,,,,,0.8360999822616577,
50,15849,,,,,,1.3659828901290894
50,15899,,,,,,1.2548907995224
50,15949,,,,,,1.416354775428772
50,15999,,,,,,1.3430984020233154
50,16049,,,,,,1.301161289215088
50,16099,,,,,,1.2667165994644165
50,16121,,0.7933089733123779,0.796500027179718,,,
50,16121,,,,,0.8432000279426575,
51,16149,,,,,,1.4155023097991943
51,16199,,,,,,1.3594084978103638
51,16249,,,,,,1.2068331241607666
51,16299,,,,,,1.1798726320266724
51,16349,,,,,,1.2558056116104126
51,16399,,,,,,1.232406497001648
51,16434,,0.7908278703689575,0.7978000044822693,,,
51,16434,,,,,0.8413000106811523,
52,16449,,,,,,1.2934249639511108
52,16499,,,,,,1.3482708930969238
52,16549,,,,,,0.9443852305412292
52,16599,,,,,,1.3231964111328125
52,16649,,,,,,1.4738788604736328
52,16699,,,,,,1.2891756296157837
52,16749,,,,,,1.1104904413223267
52,16753,,0.8450266718864441,0.7775999903678894,,,
52,16753,,,,,0.8123000264167786,
53,16799,,,,,,1.4410083293914795
53,16849,,,,,,1.2423206567764282
53,16899,,,,,,1.100887417793274
53,16949,,,,,,1.3063243627548218
53,16999,,,,,,1.0764448642730713
53,17049,,,,,,1.4178564548492432
53,17066,,0.8294051885604858,0.7858999967575073,,,
53,17066,,,,,0.8234000205993652,
54,17099,,,,,,1.102074146270752
54,17149,,,,,,1.405434489250183
54,17199,,,,,,1.4054181575775146
54,17249,,,,,,1.223238229751587
54,17299,,,,,,1.2846001386642456
54,17349,,,,,,1.2499361038208008
54,17388,,0.8197082877159119,0.7843000292778015,,,
54,17388,,,,,0.8227999806404114,
55,17399,,,,,,1.039720058441162
55,17449,,,,,,1.1646136045455933
55,17499,,,,,,0.9473244547843933
55,17549,,,,,,1.4171324968338013
55,17599,,,,,,1.1136387586593628
55,17649,,,,,,1.2878844738006592
55,17699,,,,,,1.2159316539764404
55,17711,,0.7788161635398865,0.803600013256073,,,
55,17711,,,,,0.8518000245094299,
56,17749,,,,,,1.1671565771102905
56,17799,,,,,,1.3423911333084106
56,17849,,,,,,1.3850271701812744
56,17899,,,,,,1.1861060857772827
56,17949,,,,,,0.8180902004241943
56,17999,,,,,,1.4223135709762573
56,18031,,0.8609320521354675,0.7727000117301941,,,
56,18031,,,,,0.8194000124931335,
57,18049,,,,,,1.3537518978118896
57,18099,,,,,,1.033607006072998
57,18149,,,,,,1.422160029411316
57,18199,,,,,,1.3635036945343018
57,18249,,,,,,1.3699132204055786
57,18299,,,,,,1.2334266901016235
57,18349,,,,,,1.3468506336212158
57,18351,,0.8029333353042603,0.7973999977111816,,,
57,18351,,,,,0.8438000082969666,
58,18399,,,,,,1.1793180704116821
58,18449,,,,,,1.3870744705200195
58,18499,,,,,,1.3320478200912476
58,18549,,,,,,1.2878937721252441
58,18599,,,,,,1.3899176120758057
58,18649,,,,,,1.3510719537734985
58,18667,,0.7909305691719055,0.7947999835014343,,,
58,18667,,,,,0.8374000191688538,
59,18699,,,,,,1.5258769989013672
59,18749,,,,,,1.2412960529327393
59,18799,,,,,,1.2972497940063477
59,18849,,,,,,1.439527153968811
59,18899,,,,,,1.3144389390945435
59,18949,,,,,,1.3165732622146606
59,18991,,0.7692818641662598,0.8023999929428101,,,
59,18991,,,,,0.8521999716758728,
60,18999,,,,,,1.317711591720581
60,19049,,,,,,1.3263832330703735
60,19099,,,,,,1.3754478693008423
60,19149,,,,,,1.2768738269805908
60,19199,,,,,,1.2704479694366455
60,19249,,,,,,1.3011654615402222
60,19299,,,,,,1.3641191720962524
60,19311,,0.8159859776496887,0.7860999703407288,,,
60,19311,,,,,0.8230000138282776,
61,19349,,,,,,1.3256638050079346
61,19399,,,,,,1.3959470987319946
61,19449,,,,,,1.2824630737304688
61,19499,,,,,,1.4282236099243164
61,19549,,,,,,1.3706159591674805
61,19599,,,,,,1.3034050464630127
61,19624,,0.802548348903656,0.7907999753952026,,,
61,19624,,,,,0.8371999859809875,
62,19649,,,,,,1.1425400972366333
62,19699,,,,,,1.248680830001831
62,19749,,,,,,1.2905265092849731
62,19799,,,,,,0.9767187833786011
62,19849,,,,,,1.3146157264709473
62,19899,,,,,,1.437511682510376
62,19938,,0.8186214566230774,0.7814000248908997,,,
62,19938,,,,,0.8242999911308289,
63,19949,,,,,,1.3440237045288086
63,19999,,,,,,1.2958314418792725
63,20049,,,,,,1.0754488706588745
63,20099,,,,,,1.2495300769805908
63,20149,,,,,,1.3612746000289917
63,20199,,,,,,1.006676435470581
63,20249,,,,,,1.3639849424362183
63,20260,,0.7953822016716003,0.7943999767303467,,,
63,20260,,,,,0.8391000032424927,
64,20299,,,,,,1.260316252708435
64,20349,,,,,,1.268123745918274
64,20399,,,,,,1.2988766431808472
64,20449,,,,,,1.404759407043457
64,20499,,,,,,1.4767262935638428
64,20549,,,,,,1.170577883720398
64,20581,,0.8027534484863281,0.7983999848365784,,,
64,20581,,,,,0.8406999707221985,
65,20599,,,,,,1.2767030000686646
65,20649,,,,,,1.3216075897216797
65,20699,,,,,,1.3941864967346191
65,20749,,,,,,1.2896113395690918
65,20799,,,,,,1.311118245124817
65,20849,,,,,,1.4557660818099976
65,20896,,0.8335466980934143,0.7922000288963318,,,
65,20896,,,,,0.8241000175476074,
66,20899,,,,,,1.3798027038574219
66,20949,,,,,,1.3591320514678955
66,20999,,,,,,1.2195751667022705
66,21049,,,,,,1.1175044775009155
66,21099,,,,,,1.3968123197555542
66,21149,,,,,,1.2841522693634033
66,21199,,,,,,1.3736047744750977
66,21211,,0.7452170252799988,0.8126000165939331,,,
66,21211,,,,,0.8537999987602234,
67,21249,,,,,,1.1431519985198975
67,21299,,,,,,1.2391611337661743
67,21349,,,,,,1.1886028051376343
67,21399,,,,,,1.4534050226211548
67,21449,,,,,,1.3200695514678955
67,21499,,,,,,1.3026881217956543
67,21534,,0.771194338798523,0.8075000047683716,,,
67,21534,,,,,0.8532999753952026,
68,21549,,,,,,1.24643874168396
68,21599,,,,,,1.4213491678237915
68,21649,,,,,,1.3748383522033691
68,21699,,,,,,1.2905246019363403
68,21749,,,,,,1.2966275215148926
68,21799,,,,,,1.3103663921356201
68,21849,,,,,,1.3564748764038086
68,21857,,0.8239210247993469,0.7911999821662903,,,
68,21857,,,,,0.8382999897003174,
69,21899,,,,,,1.3986554145812988
69,21949,,,,,,1.3039343357086182
69,21999,,,,,,1.4735037088394165
69,22049,,,,,,1.4295754432678223
69,22099,,,,,,1.2192614078521729
69,22149,,,,,,1.356482982635498
69,22177,,0.8302222490310669,0.7829999923706055,,,
69,22177,,,,,0.8269000053405762,
70,22199,,,,,,1.2916618585586548
70,22249,,,,,,1.222334861755371
70,22299,,,,,,1.126899003982544
70,22349,,,,,,1.233132004737854
70,22399,,,,,,1.2969449758529663
70,22449,,,,,,1.3080925941467285
70,22499,,,,,,1.4243013858795166
70,22499,,0.7853865027427673,0.8033000230789185,,,
70,22499,,,,,0.8537999987602234,
71,22549,,,,,,1.3547115325927734
71,22599,,,,,,1.3636631965637207
71,22649,,,,,,1.4086192846298218
71,22699,,,,,,1.332862377166748
71,22749,,,,,,1.3468811511993408
71,22799,,,,,,1.1107245683670044
71,22811,,0.8038751482963562,0.8019999861717224,,,
71,22811,,,,,0.8504999876022339,
72,22849,,,,,,1.4528199434280396
72,22899,,,,,,1.1430822610855103
72,22949,,,,,,1.3121336698532104
72,22999,,,,,,1.414345145225525
72,23049,,,,,,1.3582764863967896
72,23099,,,,,,1.2098188400268555
72,23127,,0.8040813207626343,0.7885000109672546,,,
72,23127,,,,,0.8287000060081482,
73,23149,,,,,,1.3209404945373535
73,23199,,,,,,1.3126360177993774
73,23249,,,,,,1.1468497514724731
73,23299,,,,,,1.355956792831421
73,23349,,,,,,1.1726473569869995
73,23399,,,,,,1.3014657497406006
73,23449,,,,,,1.3120241165161133
73,23449,,0.7585755586624146,0.8187999725341797,,,
73,23449,,,,,0.8639000058174133,
74,23499,,,,,,1.33436918258667
74,23549,,,,,,1.0899715423583984
74,23599,,,,,,1.3563072681427002
74,23649,,,,,,1.3884525299072266
74,23699,,,,,,1.1338369846343994
74,23749,,,,,,1.3860520124435425
74,23763,,0.7657377123832703,0.8029000163078308,,,
74,23763,,,,,0.8472999930381775,
75,23799,,,,,,1.0396993160247803
75,23849,,,,,,1.212613582611084
75,23899,,,,,,1.3038012981414795
75,23949,,,,,,1.2621610164642334
75,23999,,,,,,1.301003336906433
75,24049,,,,,,1.144208550453186
75,24075,,0.7947667241096497,0.7986000180244446,,,
75,24075,,,,,0.8409000039100647,
76,24099,,,,,,1.1507140398025513
76,24149,,,,,,1.2357313632965088
76,24199,,,,,,1.3169114589691162
76,24249,,,,,,1.2937365770339966
76,24299,,,,,,1.233457088470459
76,24349,,,,,,1.289099931716919
76,24391,,0.8382002115249634,0.7856000065803528,,,
76,24391,,,,,0.8252000212669373,
77,24399,,,,,,1.3164761066436768
77,24449,,,,,,1.0386849641799927
77,24499,,,,,,1.2826077938079834
77,24549,,,,,,1.2886337041854858
77,24599,,,,,,1.304729700088501
77,24649,,,,,,1.1742298603057861
77,24699,,,,,,1.3465030193328857
77,24712,,0.7777886986732483,0.8033000230789185,,,
77,24712,,,,,0.8435999751091003,
78,24749,,,,,,1.2269960641860962
78,24799,,,,,,1.264617681503296
78,24849,,,,,,1.3584609031677246
78,24899,,,,,,1.24718177318573
78,24949,,,,,,1.1666414737701416
78,24999,,,,,,1.2901250123977661
78,25033,,0.7623141407966614,0.8046000003814697,,,
78,25033,,,,,0.8565000295639038,
79,25049,,,,,,1.2496354579925537
79,25099,,,,,,1.2215722799301147
79,25149,,,,,,0.9526411890983582
79,25199,,,,,,1.328353762626648
79,25249,,,,,,1.2733196020126343
79,25299,,,,,,1.3846343755722046
79,25347,,0.7967129349708557,0.7998999953269958,,,
79,25347,,,,,0.8465999960899353,
80,25349,,,,,,0.8504832983016968
80,25399,,,,,,1.4184502363204956
80,25449,,,,,,1.3475887775421143
80,25499,,,,,,1.255276083946228
80,25549,,,,,,1.3502010107040405
80,25599,,,,,,1.1311506032943726
80,25649,,,,,,1.3061532974243164
80,25665,,0.7881753444671631,0.7997000217437744,,,
80,25665,,,,,0.84579998254776,
81,25699,,,,,,1.2714712619781494
81,25749,,,,,,1.1628527641296387
81,25799,,,,,,1.4286266565322876
81,25849,,,,,,1.0260698795318604
81,25899,,,,,,1.3299988508224487
81,25949,,,,,,1.2817530632019043
81,25982,,0.7936373353004456,0.800599992275238,,,
81,25982,,,,,0.849399983882904,
82,25999,,,,,,1.0077848434448242
82,26049,,,,,,0.7994219660758972
82,26099,,,,,,1.2951304912567139
82,26149,,,,,,1.3269672393798828
82,26199,,,,,,1.3924452066421509
82,26249,,,,,,1.2746007442474365
82,26299,,,,,,1.360153317451477
82,26302,,0.7914314270019531,0.8059999942779541,,,
82,26302,,,,,0.8585000038146973,
83,26349,,,,,,1.348768949508667
83,26399,,,,,,1.420169711112976
83,26449,,,,,,1.3454209566116333
83,26499,,,,,,1.186123251914978
83,26549,,,,,,1.0573691129684448
