step,train_loss,epoch,val_acc,val_loss,train_acc,test_acc
49,3.8828928470611572,0,,,,
99,4.100493907928467,0,,,,
149,3.9448282718658447,0,,,,
199,3.7173712253570557,0,,,,
249,3.6670010089874268,0,,,,
299,3.244602680206299,0,,,,
311,,0,0.3693999946117401,1.785462498664856,,
311,,0,,,0.2600160241127014,0.4090999960899353
349,3.278703451156616,1,,,,
399,3.3302438259124756,1,,,,
449,3.3575494289398193,1,,,,
499,3.4090166091918945,1,,,,
549,3.127042293548584,1,,,,
599,3.0314266681671143,1,,,,
623,,1,0.4645000100135803,1.5397186279296875,,
623,,1,,,0.37371042370796204,0.5109999775886536
649,3.075265884399414,2,,,,
699,3.3577427864074707,2,,,,
749,2.728518009185791,2,,,,
799,2.831303596496582,2,,,,
849,2.619248151779175,2,,,,
899,2.7399213314056396,2,,,,
935,,2,0.43549999594688416,1.631711483001709,,
935,,2,,,0.4444611370563507,0.4837000072002411
949,2.611704111099243,3,,,,
999,2.5419723987579346,3,,,,
1049,2.607799530029297,3,,,,
1099,2.7086455821990967,3,,,,
1149,2.6402230262756348,3,,,,
1199,2.4585165977478027,3,,,,
1247,,3,0.5730000138282776,1.3161128759384155,,
1247,,3,,,0.5097781419754028,0.6420000195503235
1249,2.5026166439056396,4,,,,
1299,2.255282402038574,4,,,,
1349,2.652453660964966,4,,,,
1399,2.0509586334228516,4,,,,
1449,2.193909168243408,4,,,,
1499,2.5125465393066406,4,,,,
1549,2.3849844932556152,4,,,,
1559,,4,0.6119999885559082,1.220874309539795,,
1559,,4,,,0.5561773777008057,0.6837999820709229
1599,2.4712746143341064,5,,,,
1649,2.557664155960083,5,,,,
1699,2.3433141708374023,5,,,,
1749,2.15504789352417,5,,,,
1799,2.3119633197784424,5,,,,
1849,1.8858985900878906,5,,,,
1871,,5,0.6316999793052673,1.187091588973999,,
1871,,5,,,0.593825101852417,0.7107999920845032
1899,1.9903538227081299,6,,,,
1949,1.867565393447876,6,,,,
1999,2.2436697483062744,6,,,,
2049,2.3763725757598877,6,,,,
2099,2.0468368530273438,6,,,,
2149,2.267345666885376,6,,,,
2183,,6,0.6585000157356262,1.1212862730026245,,
2183,,6,,,0.6174003481864929,0.748199999332428
2199,2.0265560150146484,7,,,,
2249,2.0750041007995605,7,,,,
2299,2.1729087829589844,7,,,,
2349,2.2221922874450684,7,,,,
2399,1.8964018821716309,7,,,,
2449,2.09513521194458,7,,,,
2495,,7,0.6861000061035156,1.0912864208221436,,
2495,,7,,,0.6311973929405212,0.7802000045776367
2499,1.814956784248352,8,,,,
2549,1.877819538116455,8,,,,
2599,1.891516923904419,8,,,,
2649,1.7886701822280884,8,,,,
2699,1.9926726818084717,8,,,,
2749,1.9006538391113281,8,,,,
2799,1.7853825092315674,8,,,,
2807,,8,0.6905999779701233,1.1221245527267456,,
2807,,8,,,0.6336638331413269,0.7781999707221985
2849,1.8821545839309692,9,,,,
2899,1.75111722946167,9,,,,
2949,2.1205034255981445,9,,,,
2999,1.8477888107299805,9,,,,
3049,1.7660903930664062,9,,,,
3099,1.3963087797164917,9,,,,
3119,,9,0.6880999803543091,1.1370463371276855,,
3119,,9,,,0.652418851852417,0.7860000133514404
3149,1.9849820137023926,10,,,,
3199,1.7599259614944458,10,,,,
3249,1.8086957931518555,10,,,,
3299,1.653856873512268,10,,,,
3349,1.542326807975769,10,,,,
3399,1.560225248336792,10,,,,
3431,,10,0.690500020980835,1.2047667503356934,,
3431,,10,,,0.6659154891967773,0.78329998254776
3449,1.5337125062942505,11,,,,
3499,1.5998501777648926,11,,,,
3549,1.8482046127319336,11,,,,
3599,1.3961513042449951,11,,,,
3649,1.5174192190170288,11,,,,
3699,1.6443207263946533,11,,,,
3743,,11,0.6891000270843506,1.2244220972061157,,
3743,,11,,,0.6754432320594788,0.7731000185012817
3749,1.5526280403137207,12,,,,
3799,1.3467581272125244,12,,,,
3849,1.6115329265594482,12,,,,
3899,1.4746192693710327,12,,,,
3949,1.7340037822723389,12,,,,
3999,1.354722261428833,12,,,,
4049,1.5546791553497314,12,,,,
4055,,12,0.7260000109672546,1.1278762817382812,,
4055,,12,,,0.6815279722213745,0.8223000168800354
4099,1.3286547660827637,13,,,,
4149,1.4538954496383667,13,,,,
4199,1.3333135843276978,13,,,,
4249,1.5770800113677979,13,,,,
4299,1.5922297239303589,13,,,,
4349,1.42609441280365,13,,,,
