step,epoch,train_loss,val_acc1,val_acc2,test_acc,train_acc1,train_acc2
6239,19,,0.23250000178813934,0.22930000722408295,,,
6239,19,,,,0.2552413046360016,0.24366486072540283,0.24136117100715637
6249,20,0.30760470032691956,,,,,
6299,20,0.31540900468826294,,,,,
6349,20,0.3623417019844055,,,,,
6399,20,0.31854134798049927,,,,,
6449,20,0.30404132604599,,,,,
6499,20,0.30068278312683105,,,,,
6549,20,0.31513404846191406,,,,,
6551,20,,0.2621999979019165,0.26080000400543213,,,
6551,20,,,,0.2783821225166321,0.2555839419364929,0.2552083432674408
6599,21,0.3378835916519165,,,,,
6649,21,0.31920960545539856,,,,,
6699,21,0.3223569989204407,,,,,
6749,21,0.3048635721206665,,,,,
6799,21,0.33247479796409607,,,,,
6849,21,0.31240740418434143,,,,,
6863,21,,0.27900001406669617,0.29269999265670776,,,
6863,21,,,,0.2855023741722107,0.27015724778175354,0.27196013927459717
6899,22,0.29158133268356323,,,,,
6949,22,0.3250330686569214,,,,,
6999,22,0.2885807752609253,,,,,
7049,22,0.315659761428833,,,,,
7099,22,0.3461468517780304,,,,,
7149,22,0.3112572729587555,,,,,
7175,22,,0.2777000069618225,0.29820001125335693,,,
7175,22,,,,0.3039952516555786,0.2772686183452606,0.2784455120563507
7199,23,0.35650140047073364,,,,,
7249,23,0.36668694019317627,,,,,
7299,23,0.29628434777259827,,,,,
7349,23,0.2998411953449249,,,,,
7399,23,0.30484145879745483,,,,,
7449,23,0.2965891659259796,,,,,
7487,23,,0.29840001463890076,0.3003999888896942,,,
7487,23,,,,0.32110363245010376,0.2871845066547394,0.28811097145080566
7499,24,0.3409377932548523,,,,,
7549,24,0.37328004837036133,,,,,
7599,24,0.37287989258766174,,,,,
7649,24,0.323844313621521,,,,,
7699,24,0.2988734841346741,,,,,
7749,24,0.29693055152893066,,,,,
7799,24,0.2901017665863037,,,,,
7799,24,,0.31630000472068787,0.31839999556541443,,,
7799,24,,,,0.3319818079471588,0.29925379157066345,0.2997295558452606
7849,25,0.3488765060901642,,,,,
7899,25,0.3566710650920868,,,,,
7949,25,0.30734938383102417,,,,,
7999,25,0.31304702162742615,,,,,
8049,25,0.29944393038749695,,,,,
8099,25,0.3202000558376312,,,,,
8111,25,,0.32710000872612,0.3379000127315521,,,
8111,25,,,,0.3568038046360016,0.3137269616127014,0.3155548870563507
8149,26,0.30640465021133423,,,,,
8199,26,0.3028388023376465,,,,,
8249,26,0.2880280911922455,,,,,
8299,26,0.2885306775569916,,,,,
8349,26,0.29799285531044006,,,,,
8399,26,0.3150236904621124,,,,,
8423,26,,0.32190001010894775,0.33219999074935913,,,
8423,26,,,,0.37124207615852356,0.3296273946762085,0.3303535580635071
8449,27,0.3659646213054657,,,,,
8499,27,0.3118336498737335,,,,,
8549,27,0.3228209912776947,,,,,
8599,27,0.2758111357688904,,,,,
8649,27,0.2827075719833374,,,,,
8699,27,0.28230634331703186,,,,,
8735,27,,0.36739999055862427,0.37119999527931213,,,
8735,27,,,,0.3873615562915802,0.3470552861690521,0.34845754504203796
8749,28,0.3466625511646271,,,,,
8799,28,0.30410945415496826,,,,,
8849,28,0.32102808356285095,,,,,
8899,28,0.28475216031074524,,,,,
8949,28,0.29249563813209534,,,,,
8999,28,0.26625338196754456,,,,,
9047,28,,0.36250001192092896,0.396699994802475,,,
9047,28,,,,0.4183148741722107,0.36180388927459717,0.36220452189445496
9049,29,0.27677810192108154,,,,,
9099,29,0.2830107510089874,,,,,
9149,29,0.27471452951431274,,,,,
9199,29,0.2903766632080078,,,,,
9249,29,0.3105599582195282,,,,,
9299,29,0.2935886085033417,,,,,
9349,29,0.350814551115036,,,,,
9359,29,,0.38960000872612,0.4058000147342682,,,
9359,29,,,,0.42108386754989624,0.3840394616127014,0.3834635317325592
9399,30,0.25801366567611694,,,,,
9449,30,0.29520297050476074,,,,,
9499,30,0.27925392985343933,,,,,
9549,30,0.2644697427749634,,,,,
9599,30,0.28956714272499084,,,,,
9649,30,0.2812623679637909,,,,,
9671,30,,0.4117000102996826,0.41100001335144043,,,
9671,30,,,,0.4355221390724182,0.3948567807674408,0.3951071798801422
9699,31,0.26706650853157043,,,,,
9749,31,0.27242255210876465,,,,,
9799,31,0.23923350870609283,,,,,
9849,31,0.2577110528945923,,,,,
9899,31,0.23773300647735596,,,,,
9949,31,0.28897595405578613,,,,,
9983,31,,0.4196000099182129,0.41119998693466187,,,
9983,31,,,,0.43987342715263367,0.40569910407066345,0.4046224057674408
9999,32,0.2864347994327545,,,,,
10049,32,0.2695785164833069,,,,,
10099,32,0.27763238549232483,,,,,
10149,32,0.28101009130477905,,,,,
10199,32,0.302065908908844,,,,,
10249,32,0.2931637167930603,,,,,
10295,32,,0.4404999911785126,0.44190001487731934,,,
10295,32,,,,0.45391613245010376,0.41050681471824646,0.4104066491127014
10299,33,0.2736544907093048,,,,,
10349,33,0.255511999130249,,,,,
10399,33,0.2784246802330017,,,,,
10449,33,0.26555225253105164,,,,,
10499,33,0.22905085980892181,,,,,
10549,33,0.28820884227752686,,,,,
10599,33,0.2855861485004425,,,,,
10607,33,,0.43869999051094055,0.4417000114917755,,,
10607,33,,,,0.4570806920528412,0.4175931513309479,0.41806891560554504
10649,34,0.2660410702228546,,,,,
10699,34,0.25067466497421265,,,,,
10749,34,0.2582676410675049,,,,,
10799,34,0.29916542768478394,,,,,
10849,34,0.23407182097434998,,,,,
10899,34,0.2398252934217453,,,,,
10919,34,,0.4417000114917755,0.4368000030517578,,,
10919,34,,,,0.466871052980423,0.4263571798801422,0.42578125
10949,35,0.2664199471473694,,,,,
10999,35,0.242817223072052,,,,,
11049,35,0.26081010699272156,,,,,
11099,35,0.3010055422782898,,,,,
11149,35,0.2379983514547348,,,,,
11199,35,0.25398290157318115,,,,,
11231,35,,0.45680001378059387,0.4489000141620636,,,
11231,35,,,,0.46855220198631287,0.43279245495796204,0.43341848254203796
11249,36,0.27828729152679443,,,,,
11299,36,0.2891835868358612,,,,,
11349,36,0.23545707762241364,,,,,
11399,36,0.3062361776828766,,,,,
11449,36,0.2307092845439911,,,,,
11499,36,0.29641619324684143,,,,,
11543,36,,0.4645000100135803,0.4666000008583069,,,
11543,36,,,,0.47636470198631287,0.4369240701198578,0.4372496008872986
11549,37,0.28136804699897766,,,,,
11599,37,0.27184221148490906,,,,,
11649,37,0.24087847769260406,,,,,
11699,37,0.2575971484184265,,,,,
11749,37,0.23822441697120667,,,,,
11799,37,0.26727789640426636,,,,,
11849,37,0.2748863995075226,,,,,
11855,37,,0.46970000863075256,0.45809999108314514,,,
11855,37,,,,0.483781635761261,0.44468650221824646,0.44391027092933655
11899,38,0.2537502348423004,,,,,
11949,38,0.2537139058113098,,,,,
11999,38,0.25932174921035767,,,,,
12049,38,0.26170814037323,,,,,
12099,38,0.24036172032356262,,,,,
12149,38,0.28655806183815,,,,,
12167,38,,0.4652000069618225,0.45969998836517334,,,
12167,38,,,,0.4826938211917877,0.4505709111690521,0.44729065895080566
12199,39,0.22346021234989166,,,,,
12249,39,0.24904674291610718,,,,,
12299,39,0.20436124503612518,,,,,
12349,39,0.24010932445526123,,,,,
12399,39,0.24454231560230255,,,,,
12449,39,0.27882251143455505,,,,,
12479,39,,0.45750001072883606,0.46950000524520874,,,
12479,39,,,,0.48674842715263367,0.4552033245563507,0.45477765798568726
12499,40,0.256570428609848,,,,,
12549,40,0.2352023720741272,,,,,
12599,40,0.24558444321155548,,,,,
12649,40,0.2534649968147278,,,,,
12699,40,0.2853643298149109,,,,,
12749,40,0.2830084562301636,,,,,
12791,40,,0.4880000054836273,0.48410001397132874,,,
12791,40,,,,0.4935719966888428,0.45778244733810425,0.4584585428237915
12799,41,0.2440354973077774,,,,,
12849,41,0.2783347964286804,,,,,
12899,41,0.23497048020362854,,,,,
12949,41,0.256425142288208,,,,,
12999,41,0.27165675163269043,,,,,
13049,41,0.23400312662124634,,,,,
13099,41,0.25502246618270874,,,,,
13103,41,,0.47870001196861267,0.48570001125335693,,,
13103,41,,,,0.499406635761261,0.45933493971824646,0.45893430709838867
13149,42,0.2389076054096222,,,,,
13199,42,0.23041804134845734,,,,,
13249,42,0.24460338056087494,,,,,
13299,42,0.2390960305929184,,,,,
13349,42,0.24688877165317535,,,,,
13399,42,0.22819960117340088,,,,,
13415,42,,0.48350000381469727,0.4733000099658966,,,
13415,42,,,,0.4984177350997925,0.46599557995796204,0.46632111072540283
13449,43,0.24931570887565613,,,,,
13499,43,0.23936130106449127,,,,,
13549,43,0.23670680820941925,,,,,
13599,43,0.25706103444099426,,,,,
13649,43,0.2642795145511627,,,,,
13699,43,0.235634446144104,,,,,
13727,43,,0.47130000591278076,0.46540001034736633,,,
13727,43,,,,0.4968354403972626,0.4666716754436493,0.46727263927459717
13749,44,0.23179545998573303,,,,,
13799,44,0.2580934762954712,,,,,
13849,44,0.2418895959854126,,,,,
13899,44,0.2761097848415375,,,,,
13949,44,0.25950467586517334,,,,,
13999,44,0.27929550409317017,,,,,
14039,44,,0.45649999380111694,0.4650999903678894,,,
14039,44,,,,0.49980220198631287,0.4709785580635071,0.47170472145080566
14049,45,0.26369255781173706,,,,,
14099,45,0.2122849076986313,,,,,
14149,45,0.2746172249317169,,,,,
14199,45,0.23845431208610535,,,,,
14249,45,0.2284221053123474,,,,,
14299,45,0.25792908668518066,,,,,
14349,45,0.2668330669403076,,,,,
14351,45,,0.4945000112056732,0.48809999227523804,,,
14351,45,,,,0.5125593543052673,0.47353264689445496,0.47373297810554504
14399,46,0.2429324835538864,,,,,
14449,46,0.2315451055765152,,,,,
14499,46,0.20583350956439972,,,,,
14549,46,0.25941070914268494,,,,,
14599,46,0.2276197075843811,,,,,
14649,46,0.23286540806293488,,,,,
14663,46,,0.47130000591278076,0.477400004863739,,,
14663,46,,,,0.49327531456947327,0.47951722145080566,0.48134514689445496
14699,47,0.24697047472000122,,,,,
14749,47,0.25923821330070496,,,,,
14799,47,0.2438061237335205,,,,,
14849,47,0.256120502948761,,,,,
14899,47,0.21575011312961578,,,,,
14949,47,0.29333651065826416,,,,,
14975,47,,0.5033000111579895,0.5095999836921692,,,
14975,47,,,,0.5181962251663208,0.47881609201431274,0.4791666567325592
14999,48,0.27731558680534363,,,,,
15049,48,0.24041104316711426,,,,,
15099,48,0.2414635419845581,,,,,
15149,48,0.22933326661586761,,,,,
15199,48,0.25385618209838867,,,,,
15249,48,0.28809574246406555,,,,,
15287,48,,0.4936999976634979,0.49570000171661377,,,
15287,48,,,,0.5092958807945251,0.48187097907066345,0.4815705120563507
15299,49,0.25971290469169617,,,,,
15349,49,0.22708703577518463,,,,,
15399,49,0.22754889726638794,,,,,
15449,49,0.24214699864387512,,,,,
15499,49,0.2647397816181183,,,,,
15549,49,0.23556557297706604,,,,,
15599,49,0.2484709918498993,,,,,
15599,49,,0.49390000104904175,0.48579999804496765,,,
15599,49,,,,0.5253164768218994,0.48239684104919434,0.47939202189445496
15649,50,0.2239372432231903,,,,,
15699,50,0.24321775138378143,,,,,
15749,50,0.29406020045280457,,,,,
15799,50,0.3080298602581024,,,,,
15849,50,0.2709972858428955,,,,,
15899,50,0.2891605794429779,,,,,
15911,50,,0.5098000168800354,0.5066999793052673,,,
15911,50,,,,0.5250197649002075,0.4798677861690521,0.4781149923801422
15949,51,0.24443572759628296,,,,,
15999,51,0.2779380977153778,,,,,
16049,51,0.2442340850830078,,,,,
16099,51,0.23113542795181274,,,,,
16149,51,0.2560557425022125,,,,,
16199,51,0.2381010204553604,,,,,
16223,51,,0.4848000109195709,0.5055999755859375,,,
16223,51,,,,0.5117682218551636,0.47796472907066345,0.4782652258872986
16249,52,0.23119567334651947,,,,,
16299,52,0.2544579803943634,,,,,
16349,52,0.239259272813797,,,,,
16399,52,0.25397464632987976,,,,,
16449,52,0.30051201581954956,,,,,
16499,52,0.25057584047317505,,,,,
16535,52,,0.4966000020503998,0.4900999963283539,,,
16535,52,,,,0.5059335231781006,0.47849059104919434,0.47788962721824646
16549,53,0.2838616967201233,,,,,
16599,53,0.3384883999824524,,,,,
16649,53,0.2208326905965805,,,,,
16699,53,0.27826032042503357,,,,,
16749,53,0.22533981502056122,,,,,
16799,53,0.3091698884963989,,,,,
16847,53,,0.46050000190734863,0.4542999863624573,,,
16847,53,,,,0.482496052980423,0.46880006790161133,0.4682992696762085
16849,54,0.31057190895080566,,,,,
16899,54,0.29542607069015503,,,,,
16949,54,0.30181947350502014,,,,,
16999,54,0.23304592072963715,,,,,
17049,54,0.28532829880714417,,,,,
17099,54,0.2737540304660797,,,,,
17149,54,0.30965879559516907,,,,,
17159,54,,0.4375999867916107,0.3901999890804291,,,
17159,54,,,,0.47478243708610535,0.4626902937889099,0.46013620495796204
17199,55,0.3196006417274475,,,,,
17249,55,0.24811281263828278,,,,,
17299,55,0.3058348596096039,,,,,
17349,55,0.23111844062805176,,,,,
17399,55,0.25625619292259216,,,,,
17449,55,0.29343873262405396,,,,,
17471,55,,0.492000013589859,0.4731999933719635,,,
17471,55,,,,0.5051423907279968,0.4606871008872986,0.4611878991127014
17499,56,0.34262141585350037,,,,,
17549,56,0.2806435227394104,,,,,
17599,56,0.2598220407962799,,,,,
17649,56,0.2717861533164978,,,,,
17699,56,0.3018982410430908,,,,,
17749,56,0.2726794183254242,,,,,
17783,56,,0.4011000096797943,0.4471000134944916,,,
17783,56,,,,0.47903481125831604,0.44548776745796204,0.4465644955635071
17799,57,0.3312006890773773,,,,,
17849,57,0.2771175503730774,,,,,
17899,57,0.28107500076293945,,,,,
17949,57,0.2897973656654358,,,,,
17999,57,0.2505153715610504,,,,,
18049,57,0.35547104477882385,,,,,
18095,57,,0.43479999899864197,0.4343000054359436,,,
18095,57,,,,0.4593552350997925,0.4330178201198578,0.43394431471824646
18099,58,0.2594352066516876,,,,,
18149,58,0.30160951614379883,,,,,
18199,58,0.358702689409256,,,,,
18249,58,0.3375565707683563,,,,,
18299,58,0.28866472840309143,,,,,
18349,58,0.311286598443985,,,,,
18399,58,0.2823526859283447,,,,,
18407,58,,0.424699991941452,0.43810001015663147,,,
18407,58,,,,0.45915743708610535,0.43584734201431274,0.4358223080635071
18449,59,0.3342648446559906,,,,,
18499,59,0.30227747559547424,,,,,
18549,59,0.28863784670829773,,,,,
18599,59,0.34302371740341187,,,,,
18649,59,0.2664249539375305,,,,,
18699,59,0.29202309250831604,,,,,
18719,59,,0.4706999957561493,0.47870001196861267,,,
18719,59,,,,0.4906052350997925,0.41814401745796204,0.42347756028175354
18749,60,0.24128395318984985,,,,,
18799,60,0.24193406105041504,,,,,
18849,60,0.21011614799499512,,,,,
18899,60,0.2413015514612198,,,,,
18949,60,0.2349153459072113,,,,,
18999,60,0.2725663185119629,,,,,
19031,60,,0.5044000148773193,0.5045999884605408,,,
19031,60,,,,0.5077136158943176,0.46514421701431274,0.46782350540161133
19049,61,0.23291054368019104,,,,,
19099,61,0.23846076428890228,,,,,
19149,61,0.23392005264759064,,,,,
19199,61,0.20388241112232208,,,,,
19249,61,0.1832110583782196,,,,,
19299,61,0.2181268334388733,,,,,
19343,61,,0.5164999961853027,0.5156000256538391,,,
19343,61,,,,0.524030864238739,0.4817207455635071,0.48227164149284363
19349,62,0.1957312971353531,,,,,
19399,62,0.21002374589443207,,,,,
19449,62,0.22121986746788025,,,,,
19499,62,0.1907946616411209,,,,,
19549,62,0.16606110334396362,,,,,
19599,62,0.20241287350654602,,,,,
19649,62,0.23082475364208221,,,,,
19655,62,,0.5216000080108643,0.5235999822616577,,,
19655,62,,,,0.531843364238739,0.49098557233810425,0.49248796701431274
19699,63,0.22294022142887115,,,,,
19749,63,0.19281905889511108,,,,,
19799,63,0.19283463060855865,,,,,
19849,63,0.20238558948040009,,,,,
19899,63,0.1785006821155548,,,,,
19949,63,0.20267616212368011,,,,,
19967,63,,0.5295000076293945,0.527899980545044,,,
19967,63,,,,0.540249228477478,0.49994993209838867,0.49887320399284363
19999,64,0.17978881299495697,,,,,
20049,64,0.17955990135669708,,,,,
20099,64,0.18871895968914032,,,,,
20149,64,0.1925879269838333,,,,,
20199,64,0.17705975472927094,,,,,
20249,64,0.22258518636226654,,,,,
20279,64,,0.5315999984741211,0.5350000262260437,,,
20279,64,,,,0.5382713675498962,0.5060847401618958,0.5069611668586731
20299,65,0.1724507063627243,,,,,
20349,65,0.2069457322359085,,,,,
20399,65,0.23882193863391876,,,,,
20449,65,0.1827259063720703,,,,,
20499,65,0.20892395079135895,,,,,
20549,65,0.1823931634426117,,,,,
20591,65,,0.5404000282287598,0.5400000214576721,,,
20591,65,,,,0.546281635761261,0.5089393258094788,0.509690523147583
20599,66,0.20388519763946533,,,,,
20649,66,0.17560182511806488,,,,,
20699,66,0.1666131466627121,,,,,
20749,66,0.20743484795093536,,,,,
20799,66,0.19229404628276825,,,,,
20849,66,0.18479324877262115,,,,,
20899,66,0.17308996617794037,,,,,
20903,66,,0.5403000116348267,0.54339998960495,,,
20903,66,,,,0.5494462251663208,0.5158503651618958,0.5171023607254028
20949,67,0.1601037085056305,,,,,
20999,67,0.19609622657299042,,,,,
21049,67,0.17311535775661469,,,,,
21099,67,0.13961467146873474,,,,,
21149,67,0.20787744224071503,,,,,
21199,67,0.19612181186676025,,,,,
21215,67,,0.5450000166893005,0.5462999939918518,,,
21215,67,,,,0.5561708807945251,0.5204827785491943,0.5206079483032227
21249,68,0.14580218493938446,,,,,
21299,68,0.1680414229631424,,,,,
21349,68,0.1930350512266159,,,,,
21399,68,0.1381548047065735,,,,,
21449,68,0.181199312210083,,,,,
21499,68,0.19920827448368073,,,,,
21527,68,,0.548799991607666,0.5504000186920166,,,
21527,68,,,,0.5605221390724182,0.5228114724159241,0.5235877633094788
21549,69,0.175652414560318,,,,,
21599,69,0.20279467105865479,,,,,
21649,69,0.14917711913585663,,,,,
21699,69,0.1767309457063675,,,,,
21749,69,0.1828775405883789,,,,,
21799,69,0.17634280025959015,,,,,
21839,69,,0.554099977016449,0.5527999997138977,,,
21839,69,,,,0.5620055198669434,0.5290965437889099,0.5309745669364929
21849,70,0.18599489331245422,,,,,
21899,70,0.15032072365283966,,,,,
21949,70,0.24716457724571228,,,,,
21999,70,0.18642309308052063,,,,,
22049,70,0.2046753317117691,,,,,
22099,70,0.14455723762512207,,,,,
22149,70,0.18280161917209625,,,,,
22151,70,,0.5602999925613403,0.5570999979972839,,,
22151,70,,,,0.5673457384109497,0.5337289571762085,0.5333283543586731
22199,71,0.15253452956676483,,,,,
22249,71,0.13699227571487427,,,,,
22299,71,0.17707163095474243,,,,,
22349,71,0.16063201427459717,,,,,
22399,71,0.1977769434452057,,,,,
22449,71,0.15893636643886566,,,,,
22463,71,,0.5662999749183655,0.5684000253677368,,,
22463,71,,,,0.5728837251663208,0.5375100374221802,0.5387620329856873
22499,72,0.1868303269147873,,,,,
22549,72,0.15316417813301086,,,,,
22599,72,0.15238770842552185,,,,,
22649,72,0.18833506107330322,,,,,
22699,72,0.20502912998199463,,,,,
22749,72,0.16836579144001007,,,,,
22775,72,,0.5673999786376953,0.5670999884605408,,,
22775,72,,,,0.5768393874168396,0.5421674847602844,0.5409655570983887
22799,73,0.20379061996936798,,,,,
22849,73,0.19701175391674042,,,,,
22899,73,0.1997889131307602,,,,,
22949,73,0.20567531883716583,,,,,
22999,73,0.20262165367603302,,,,,
23049,73,0.1448090523481369,,,,,
23087,73,,0.570900022983551,0.5687999725341797,,,
23087,73,,,,0.5767405033111572,0.544921875,0.5461989045143127
23099,74,0.157439187169075,,,,,
23149,74,0.1695595234632492,,,,,
23199,74,0.1989133358001709,,,,,
23249,74,0.16583728790283203,,,,,
23299,74,0.2011072188615799,,,,,
23349,74,0.19818174839019775,,,,,
23399,74,0.16535824537277222,,,,,
23399,74,,0.5745999813079834,0.5742999911308289,,,
23399,74,,,,0.5797072649002075,0.5484274625778198,0.5489533543586731
23449,75,0.14790670573711395,,,,,
23499,75,0.1394185721874237,,,,,
23549,75,0.14828598499298096,,,,,
23599,75,0.13932956755161285,,,,,
23649,75,0.16287194192409515,,,,,
23699,75,0.17520588636398315,,,,,
23711,75,,0.5791000127792358,0.5727999806404114,,,
23711,75,,,,0.5823773741722107,0.5513070821762085,0.5530849099159241
23749,76,0.14439795911312103,,,,,
23799,76,0.16357548534870148,,,,,
23849,76,0.23575031757354736,,,,,
23899,76,0.10463153570890427,,,,,
23949,76,0.1733274608850479,,,,,
23999,76,0.1670510321855545,,,,,
24023,76,,0.5807999968528748,0.5760999917984009,,,
24023,76,,,,0.5874208807945251,0.5532852411270142,0.553786039352417
24049,77,0.1693040132522583,,,,,
24099,77,0.14342384040355682,,,,,
24149,77,0.12447665631771088,,,,,
24199,77,0.1545868068933487,,,,,
24249,77,0.18281444907188416,,,,,
24299,77,0.17512814700603485,,,,,
