step,train_loss2,train_loss1,epoch,train_acc2,test_acc,train_acc1
1749,0.012846993282437325,0.012463525868952274,4,,,
1799,0.012498985975980759,0.01206587441265583,4,,,
1849,0.011295021511614323,0.011358707211911678,4,,,
1899,0.011674023233354092,0.010841852985322475,4,,,
1949,0.010831953957676888,0.010650280863046646,4,,,
1949,,,4,0.4518830180168152,0.6026999950408936,0.45622995495796204
1999,0.009554753080010414,0.009117547422647476,5,,,
2049,0.013309684582054615,0.012679868377745152,5,,,
2099,0.011700031347572803,0.011441761627793312,5,,,
2149,0.011069473810493946,0.010959720239043236,5,,,
2199,0.012409654445946217,0.012564093805849552,5,,,
2249,0.012722650542855263,0.012660219334065914,5,,,
2299,0.010829982347786427,0.011363791301846504,5,,,
2339,,,5,0.46955129504203796,0.6172999739646912,0.4715544879436493
2349,0.009633088484406471,0.009758606553077698,6,,,
2399,0.01164587028324604,0.011344462633132935,6,,,
2449,0.011221105232834816,0.01052663940936327,6,,,
2499,0.00986753311008215,0.010291689075529575,6,,,
2549,0.010225984267890453,0.010729209519922733,6,,,
2599,0.010768049396574497,0.010691587813198566,6,,,
2649,0.009763561189174652,0.009015238843858242,6,,,
2699,0.010219144634902477,0.01019201148301363,6,,,
2729,,,6,0.4838942289352417,0.6473000049591064,0.4864182770252228
2749,0.010220973752439022,0.010182513855397701,7,,,
2799,0.011089343577623367,0.011130863800644875,7,,,
2849,0.00932939164340496,0.00901588425040245,7,,,
2899,0.011119574308395386,0.010534415952861309,7,,,
2949,0.011219866573810577,0.010906546376645565,7,,,
2999,0.008276223205029964,0.008447347208857536,7,,,
3049,0.009585915133357048,0.008951765485107899,7,,,
3099,0.011856566183269024,0.011653040535748005,7,,,
3119,,,7,0.49797675013542175,0.6837999820709229,0.5000400543212891
3149,0.007558849640190601,0.0076713720336556435,8,,,
3199,0.009548272006213665,0.009937555529177189,8,,,
3249,0.008970772847533226,0.008897797204554081,8,,,
3299,0.013049319386482239,0.012649718672037125,8,,,
3349,0.008524383418262005,0.00858961883932352,8,,,
3399,0.007550135254859924,0.007478648331016302,8,,,
3449,0.009811686351895332,0.009789107367396355,8,,,
3499,0.009679019451141357,0.009447658434510231,8,,,
3509,,,8,0.5101562738418579,0.7110999822616577,0.513241171836853
3549,0.013194444589316845,0.013900474645197392,9,,,
3599,0.010120091028511524,0.009989575482904911,9,,,
3649,0.008243292570114136,0.008068390190601349,9,,,
3699,0.010332215577363968,0.00957901868969202,9,,,
3749,0.008571997284889221,0.008314096368849277,9,,,
3799,0.007549171801656485,0.007599721197038889,9,,,
3849,0.007797396741807461,0.007954863831400871,9,,,
3899,0.006971229799091816,0.006564800161868334,9,,,
3899,,,9,0.5199319124221802,0.7419000267982483,0.5212940573692322
3949,0.007976477034389973,0.007482082117348909,10,,,
3999,0.00896954070776701,0.0091916024684906,10,,,
4049,0.011924946680665016,0.011422808282077312,10,,,
4099,0.007822902873158455,0.007879864424467087,10,,,
4149,0.008572605438530445,0.007892088033258915,10,,,
4199,0.006941202562302351,0.0072363330982625484,10,,,
4249,0.00751216895878315,0.007705433294177055,10,,,
4289,,,10,0.5300480723381042,0.7538999915122986,0.5307692289352417
4299,0.005143505986779928,0.005249650217592716,11,,,
4349,0.0059654382057487965,0.006175977643579245,11,,,
4399,0.009510551579296589,0.009494243189692497,11,,,
4449,0.009258114732801914,0.008721872232854366,11,,,
4499,0.008870035409927368,0.008155763149261475,11,,,
4549,0.00932052917778492,0.00952858105301857,11,,,
4599,0.006960650905966759,0.006500909570604563,11,,,
4649,0.011785604991018772,0.011733531951904297,11,,,
4679,,,11,0.5390024185180664,0.7684000134468079,0.5388421416282654
4699,0.009218467399477959,0.009586527943611145,12,,,
4749,0.007037870120257139,0.007347221951931715,12,,,
4799,0.007313511800020933,0.007206553593277931,12,,,
4849,0.00774277513846755,0.008129366673529148,12,,,
4899,0.007188699208199978,0.00711773382499814,12,,,
4949,0.010129808448255062,0.009856034070253372,12,,,
4999,0.006499301642179489,0.006518497597426176,12,,,
5049,0.007708484772592783,0.007963987067341805,12,,,
5069,,,12,0.545192301273346,0.7235000133514404,0.5473157167434692
5099,0.008632805198431015,0.00874783843755722,13,,,
5149,0.008160649798810482,0.008178828284144402,13,,,
5199,0.006862091366201639,0.007540672551840544,13,,,
5249,0.007436239626258612,0.0077561489306390285,13,,,
5299,0.005753399338573217,0.005607526749372482,13,,,
5349,0.009950966574251652,0.009831687435507774,13,,,
5399,0.008260940201580524,0.008963425643742085,13,,,
5449,0.008187592960894108,0.008783705532550812,13,,,
5459,,,13,0.5510016083717346,0.7369999885559082,0.5521434545516968
5499,0.006212511565536261,0.006624727509915829,14,,,
5549,0.00975749734789133,0.00955315213650465,14,,,
5599,0.008052046410739422,0.0081014484167099,14,,,
5649,0.008257645182311535,0.008060822263360023,14,,,
5699,0.00822475366294384,0.00792038906365633,14,,,
5749,0.007956769317388535,0.007728724740445614,14,,,
5799,0.010401739738881588,0.010576903820037842,14,,,
5849,0.00835773628205061,0.007814764976501465,14,,,
5849,,,14,0.5552884340286255,0.7736999988555908,0.5561097860336304
5899,0.007924674078822136,0.008091290481388569,15,,,
5949,0.00681613152846694,0.0065830061212182045,15,,,
5999,0.008312689140439034,0.008116907440125942,15,,,
6049,0.0072698635049164295,0.0069533721543848515,15,,,
6099,0.00741812027990818,0.007133382838219404,15,,,
6149,0.0068952776491642,0.0074210502207279205,15,,,
6199,0.007527923211455345,0.00762165104970336,15,,,
6239,,,15,0.560857355594635,0.7800999879837036,0.5607371926307678
6249,0.006186519283801317,0.005826379172503948,16,,,
6299,0.005534998141229153,0.00555861322209239,16,,,
6349,0.005698054563254118,0.00568821094930172,16,,,
6399,0.00791898649185896,0.008136965334415436,16,,,
6449,0.008904705755412579,0.008834678679704666,16,,,
6499,0.007730443496257067,0.007491461932659149,16,,,
6549,0.0065039386972785,0.006223365198820829,16,,,
6599,0.005310278385877609,0.00490714143961668,16,,,
6629,,,16,0.5658453702926636,0.7786999940872192,0.5659655332565308
6649,0.006223317235708237,0.0059067984111607075,17,,,
6699,0.007011946756392717,0.007514968514442444,17,,,
6749,0.0072481040842831135,0.006721628829836845,17,,,
6799,0.007504407316446304,0.007404805161058903,17,,,
6849,0.0059476871974766254,0.0064837997779250145,17,,,
6899,0.00755709782242775,0.008330716751515865,17,,,
6949,0.008335676975548267,0.009375588037073612,17,,,
6999,0.007264173589646816,0.00696557154878974,17,,,
7019,,,17,0.5679486989974976,0.784500002861023,0.5690104365348816
7049,0.00744084594771266,0.007568890694528818,18,,,
7099,0.008020071312785149,0.008198132738471031,18,,,
7149,0.00619728397578001,0.006184807047247887,18,,,
7199,0.006580141838639975,0.006441764533519745,18,,,
7249,0.00729342270642519,0.007696261163800955,18,,,
7299,0.007708465680480003,0.008175618015229702,18,,,
7349,0.008708028122782707,0.007943344302475452,18,,,
7399,0.008073671720921993,0.008310401812195778,18,,,
7409,,,18,0.5700721144676208,0.7713000178337097,0.572536051273346
7449,0.00734688201919198,0.007309002336114645,19,,,
7499,0.005336582660675049,0.0054203360341489315,19,,,
7549,0.005477876402437687,0.0050603365525603294,19,,,
7599,0.006433288101106882,0.00684929545968771,19,,,
7649,0.006195752881467342,0.005572173744440079,19,,,
7699,0.006332898512482643,0.006635325029492378,19,,,
7749,0.0075093526393175125,0.007261156570166349,19,,,
7799,0.006793047301471233,0.006345348432660103,19,,,
7799,,,19,0.5751001834869385,0.7972000241279602,0.5764022469520569
7849,0.007738905027508736,0.007654703222215176,20,,,
7899,0.007807273883372545,0.007665759883821011,20,,,
7949,0.010091922245919704,0.008972516283392906,20,,,
7999,0.008970057591795921,0.008679375983774662,20,,,
8049,0.004952254239469767,0.004441011231392622,20,,,
8099,0.004769465420395136,0.004713055212050676,20,,,
8149,0.005486637353897095,0.005170533433556557,20,,,
8189,,,20,0.582612156867981,0.7822999954223633,0.5812099575996399
8199,0.006177697796374559,0.00592592591419816,21,,,
8249,0.0037562500219792128,0.0038139016833156347,21,,,
8299,0.00674815010279417,0.006590713281184435,21,,,
8349,0.008080671541392803,0.008504246361553669,21,,,
8399,0.004186379723250866,0.004020793363451958,21,,,
8449,0.007641380652785301,0.008157837204635143,21,,,
8499,0.00862463004887104,0.008456619456410408,21,,,
8549,0.00876605324447155,0.00864916481077671,21,,,
8579,,,21,0.5838140845298767,0.8097000122070312,0.5854967832565308
8599,0.0073513672687113285,0.007280467543751001,22,,,
8649,0.004008989781141281,0.004318340681493282,22,,,
8699,0.006124855484813452,0.0058572120033204556,22,,,
8749,0.007844189181923866,0.008058885112404823,22,,,
8799,0.0061131250113248825,0.006030881777405739,22,,,
8849,0.006164941471070051,0.006664323154836893,22,,,
8899,0.006829145364463329,0.006995777599513531,22,,,
8949,0.00672010937705636,0.0076856655068695545,22,,,
8969,,,22,0.5877603888511658,0.7947999835014343,0.5885416865348816
8999,0.006961831357330084,0.0071692210622131824,23,,,
9049,0.00763724697753787,0.007293293718248606,23,,,
9099,0.00793561153113842,0.00853943545371294,23,,,
9149,0.006884372793138027,0.006915738340467215,23,,,
9199,0.0049523827619850636,0.005030057393014431,23,,,
9249,0.007355297449976206,0.007852311246097088,23,,,
9299,0.006807954981923103,0.0064426749013364315,23,,,
9349,0.006988038774579763,0.007499289698898792,23,,,
9359,,,23,0.5917868614196777,0.7820000052452087,0.5919471383094788
9399,0.0042379978112876415,0.0038538887165486813,24,,,
9449,0.00524818105623126,0.00558075774461031,24,,,
9499,0.00553482910618186,0.005672043655067682,24,,,
9549,0.0055867694318294525,0.005597052630037069,24,,,
9599,0.006205477751791477,0.00712735066190362,24,,,
9649,0.00612998753786087,0.00590159697458148,24,,,
9699,0.005377316381782293,0.005634482018649578,24,,,
9749,0.004770692437887192,0.0049817836843431,24,,,
9749,,,24,0.5958734154701233,0.786300003528595,0.5966346263885498
9799,0.006499990820884705,0.0060228267684578896,25,,,
9849,0.00510548846796155,0.005040929187089205,25,,,
9899,0.004319174215197563,0.00443461025133729,25,,,
9949,0.006496057845652103,0.006624644622206688,25,,,
9999,0.004507114179432392,0.00431126868352294,25,,,
10049,0.00506958132609725,0.005339266266673803,25,,,
10099,0.0052834260277450085,0.00571250868961215,25,,,
10139,,,25,0.5991586446762085,0.802299976348877,0.5989583134651184
10149,0.004641760606318712,0.004630628041923046,26,,,
10199,0.005310514010488987,0.005244316067546606,26,,,
10249,0.005818452686071396,0.005132119171321392,26,,,
10299,0.004169344902038574,0.004576335195451975,26,,,
10349,0.005416170693933964,0.004828174598515034,26,,,
10399,0.004768956918269396,0.005035333335399628,26,,,
10449,0.006121285725384951,0.006205203011631966,26,,,
10499,0.006110722199082375,0.006312008947134018,26,,,
10529,,,26,0.6015625,0.7791000008583069,0.6004607081413269
10549,0.005040253046900034,0.0050444225780665874,27,,,
10599,0.006322857458144426,0.005968255922198296,27,,,
10649,0.005957001354545355,0.006195025518536568,27,,,
10699,0.005275153089314699,0.005901410710066557,27,,,
10749,0.0051447139121592045,0.005434811115264893,27,,,
10799,0.005044807679951191,0.004864281974732876,27,,,
10849,0.007049037609249353,0.0067459410056471825,27,,,
10899,0.005378914065659046,0.0054911100305616856,27,,,
10919,,,27,0.6058894395828247,0.7750999927520752,0.6048477292060852
10949,0.004076959565281868,0.0044163912534713745,28,,,
10999,0.006258244626224041,0.006195517256855965,28,,,
11049,0.005421801004558802,0.005751998163759708,28,,,
11099,0.005281614605337381,0.004838638938963413,28,,,
11149,0.0044218371622264385,0.004496935289353132,28,,,
11199,0.007871979847550392,0.007566987071186304,28,,,
11249,0.005103471223264933,0.0042011612094938755,28,,,
11299,0.006875324063003063,0.006234555970877409,28,,,
11309,,,28,0.6114583611488342,0.8015000224113464,0.6093549728393555
11349,0.004945525899529457,0.004622932989150286,29,,,
11399,0.006292271893471479,0.006073125172406435,29,,,
11449,0.004899914376437664,0.005179241299629211,29,,,
11499,0.004690356552600861,0.00486679608002305,29,,,
11549,0.005386218428611755,0.005342303775250912,29,,,
11599,0.0085700498893857,0.008766548708081245,29,,,
11649,0.0045341746881604195,0.004329337272793055,29,,,
11699,0.00944781955331564,0.008501479402184486,29,,,
11699,,,29,0.6150640845298767,0.8083000183105469,0.6160256266593933
11749,0.005904146004468203,0.006138552445918322,30,,,
11799,0.0058298599906265736,0.005241150502115488,30,,,
11849,0.005906048696488142,0.005714476108551025,30,,,
11899,0.0049279555678367615,0.004553166683763266,30,,,
11949,0.004943625070154667,0.0062161763198673725,30,,,
11999,0.0065678139217197895,0.00796198658645153,30,,,
12049,0.007444483693689108,0.007698622532188892,30,,,
12089,,,30,0.6184695363044739,0.7879999876022339,0.6171274185180664
12099,0.005631661042571068,0.00543120177462697,31,,,
12149,0.0045448062010109425,0.004284403752535582,31,,,
12199,0.00590292876586318,0.0062032523564994335,31,,,
12249,0.004956698045134544,0.004856952000409365,31,,,
12299,0.005944863427430391,0.006372361909598112,31,,,
12349,0.007295362185686827,0.007264001294970512,31,,,
12399,0.005327760707587004,0.0049277544021606445,31,,,
12449,0.005735284648835659,0.0046715280041098595,31,,,
12479,,,31,0.621834933757782,0.8062000274658203,0.6200721263885498
12499,0.005526029970496893,0.005902246572077274,32,,,
12549,0.0037239165976643562,0.0037888535298407078,32,,,
12599,0.006621296517550945,0.006757596042007208,32,,,
12649,0.006919386796653271,0.005995561834424734,32,,,
12699,0.005395707208663225,0.005641386844217777,32,,,
12749,0.005621622782200575,0.0047841863706707954,32,,,
12799,0.004934648051857948,0.00493434676900506,32,,,
12849,0.005399490240961313,0.004405058920383453,32,,,
12869,,,32,0.6244791746139526,0.7976999878883362,0.6265825033187866
12899,0.006632524076849222,0.005783583037555218,33,,,
12949,0.00656235171481967,0.0065690032206475735,33,,,
12999,0.0034169021528214216,0.0037913413252681494,33,,,
13049,0.0053228153847157955,0.005663375370204449,33,,,
13099,0.004373922944068909,0.004428384359925985,33,,,
13149,0.0050400495529174805,0.004653493408113718,33,,,
13199,0.005798135884106159,0.0058823623694479465,33,,,
13249,0.006652113050222397,0.005484779365360737,33,,,
13259,,,33,0.6282451748847961,0.7886000275611877,0.6290865540504456
13299,0.006752060726284981,0.006159490905702114,34,,,
13349,0.0038720641750842333,0.003967856056988239,34,,,
13399,0.004654970485717058,0.0047874441370368,34,,,
13449,0.004588568117469549,0.004464920610189438,34,,,
13499,0.003517727367579937,0.0034884216729551554,34,,,
13549,0.005275638308376074,0.00487927533686161,34,,,
13599,0.005694620776921511,0.006402887403964996,34,,,
13649,0.0033426224254071712,0.0029572087805718184,34,,,
13649,,,34,0.6331931352615356,0.8007000088691711,0.6323517560958862
13699,0.0034529564436525106,0.003415825078263879,35,,,
13749,0.005059785675257444,0.005255955271422863,35,,,
13799,0.0050439913757145405,0.005256196483969688,35,,,
13849,0.00457406509667635,0.004872997757047415,35,,,
13899,0.004859998822212219,0.004696927964687347,35,,,
13949,0.005274418741464615,0.005134853068739176,35,,,
13999,0.004354545846581459,0.00406235596165061,35,,,
14039,,,35,0.6378004550933838,0.7832000255584717,0.6374799609184265
14049,0.004273646976798773,0.004500702489167452,36,,,
14099,0.004134166520088911,0.004141178913414478,36,,,
14149,0.003997659310698509,0.003488715970888734,36,,,
14199,0.005271948408335447,0.004804789554327726,36,,,
14249,0.0034810404758900404,0.004037885461002588,36,,,
14299,0.007364044431596994,0.006357054691761732,36,,,
14349,0.005282451864331961,0.004766435828059912,36,,,
14399,0.004239275585860014,0.0046241143718361855,36,,,
14429,,,36,0.6410256624221802,0.7949000000953674,0.642267644405365
14449,0.005193017888814211,0.00463048554956913,37,,,
14499,0.006222313269972801,0.006638278719037771,37,,,
14549,0.004909460432827473,0.004517470020800829,37,,,
14599,0.005908424500375986,0.006415706127882004,37,,,
14649,0.004011760465800762,0.0034535399172455072,37,,,
14699,0.005488184280693531,0.004779417533427477,37,,,
14749,0.005132981576025486,0.00536551047116518,37,,,
14799,0.004832564387470484,0.004688378423452377,37,,,
14819,,,37,0.6452524065971375,0.7774999737739563,0.6472555994987488
14849,0.004437135998159647,0.0039183530025184155,38,,,
14899,0.005210030358284712,0.005326543468981981,38,,,
14949,0.0063318973407149315,0.007230869494378567,38,,,
14999,0.003760907333344221,0.0031461757607758045,38,,,
15049,0.004860335029661655,0.004770038183778524,38,,,
15099,0.0043206652626395226,0.005646084435284138,38,,,
15149,0.0030661930795758963,0.003906737081706524,38,,,
15199,0.004339597653597593,0.0046323915012180805,38,,,
15209,,,38,0.6518028974533081,0.7735000252723694,0.6481370329856873
15249,0.004747398197650909,0.004651736933737993,39,,,
15299,0.007441145833581686,0.007178051862865686,39,,,
15349,0.003296827431768179,0.004097705241292715,39,,,
15399,0.005015060771256685,0.00608771713450551,39,,,
15449,0.0033347608987241983,0.0035148158203810453,39,,,
15499,0.003138558240607381,0.0038167056627571583,39,,,
15549,0.003556906944140792,0.0034851888194680214,39,,,
15599,0.003457503393292427,0.0033421702682971954,39,,,
15599,,,39,0.6553084850311279,0.7853000164031982,0.651442289352417
15649,0.0046223909594118595,0.003714738879352808,40,,,
15699,0.00462446128949523,0.003665275638923049,40,,,
15749,0.004632342141121626,0.004540242720395327,40,,,
15799,0.0051802690140903,0.006727100815623999,40,,,
15849,0.0038558272644877434,0.003319842740893364,40,,,
15899,0.005518266931176186,0.00511236721649766,40,,,
15949,0.0038865485694259405,0.004567575175315142,40,,,
15989,,,40,0.6613782048225403,0.784500002861023,0.6619390845298767
15999,0.004425507504492998,0.005049188155680895,41,,,
16049,0.005441759712994099,0.006360514089465141,41,,,
16099,0.004340974614024162,0.004258497152477503,41,,,
16149,0.006256717257201672,0.006596695631742477,41,,,
16199,0.003779709106311202,0.004805386532098055,41,,,
16249,0.00423651235178113,0.0038619269616901875,41,,,
16299,0.004004855174571276,0.0038561364635825157,41,,,
16349,0.009878356009721756,0.009263797663152218,41,,,
16379,,,41,0.6666666865348816,0.7843999862670898,0.6686899065971375
16399,0.004404912702739239,0.004059759899973869,42,,,
16449,0.0047350069507956505,0.004570287652313709,42,,,
16499,0.002845942974090576,0.003845573402941227,42,,,
16549,0.0032815299928188324,0.0038310193922370672,42,,,
16599,0.004070165101438761,0.004376533906906843,42,,,
16649,0.0049493806436657906,0.004683601204305887,42,,,
16699,0.0028613759204745293,0.0029592039063572884,42,,,
16749,0.0037390883080661297,0.003864525817334652,42,,,
16769,,,42,0.6704927682876587,0.7558000087738037,0.6732171177864075
16799,0.004720927216112614,0.005687238182872534,43,,,
16849,0.004519348964095116,0.005693315528333187,43,,,
16899,0.003024412551894784,0.002829943550750613,43,,,
16949,0.004683024249970913,0.004507212899625301,43,,,
16999,0.0038570170290768147,0.0034050478134304285,43,,,
17049,0.005460765678435564,0.004966325126588345,43,,,
17099,0.0051707555539906025,0.00445909658446908,43,,,
17149,0.006010638549923897,0.005266106687486172,43,,,
17159,,,43,0.6776843070983887,0.7795000076293945,0.6792267560958862
17199,0.014781579375267029,0.013670191168785095,44,,,
17249,0.004614810459315777,0.0039574699476361275,44,,,
17299,0.0031476644799113274,0.0030061688739806414,44,,,
17349,0.0036661827471107244,0.0034242623951286077,44,,,
17399,0.009743209928274155,0.009836879558861256,44,,,
17449,0.0035994527861475945,0.004202699288725853,44,,,
17499,0.005834487266838551,0.004333479329943657,44,,,
17549,0.005844481289386749,0.0050955708138644695,44,,,
17549,,,44,0.6799479126930237,0.7687000036239624,0.6848958134651184
17599,0.0034873029217123985,0.0035174530930817127,45,,,
17649,0.0036148540675640106,0.0030691802967339754,45,,,
17699,0.00404279725626111,0.004179418087005615,45,,,
17749,0.003281684359535575,0.002950083464384079,45,,,
17799,0.0022957820910960436,0.001929807709529996,45,,,
17849,0.004588047042489052,0.004872038960456848,45,,,
17899,0.0025555358733981848,0.0033209098037332296,45,,,
17939,,,45,0.6860977411270142,0.7390999794006348,0.6892227530479431
17949,0.0028790526557713747,0.002735691610723734,46,,,
17999,0.003744887886568904,0.0034875692799687386,46,,,
18049,0.0035571849439293146,0.003779908176511526,46,,,
18099,0.0032937019132077694,0.0031974874436855316,46,,,
18149,0.00324297440238297,0.0032373236026614904,46,,,
18199,0.0035105289425700903,0.0034385425969958305,46,,,
18249,0.003141268389299512,0.003188667120411992,46,,,
18299,0.005345395766198635,0.005469926167279482,46,,,
18329,,,46,0.6919070482254028,0.7770000100135803,0.6933693885803223
18349,0.0027999961748719215,0.0028341084253042936,47,,,
18399,0.0028881384059786797,0.002615873236209154,47,,,
18449,0.0047728135250508785,0.0055764601565897465,47,,,
18499,0.002948982175439596,0.0033016162924468517,47,,,
18549,0.003339736955240369,0.003310722066089511,47,,,
18599,0.007457750849425793,0.006423755083233118,47,,,
18649,0.005562080070376396,0.0053282142616808414,47,,,
18699,0.0027744537219405174,0.0027970331721007824,47,,,
18719,,,47,0.6970753073692322,0.7681000232696533,0.700741171836853
18749,0.004573375917971134,0.0045032743364572525,48,,,
18799,0.004499420057982206,0.0037531270645558834,48,,,
18849,0.0032120957039296627,0.0022122382652014494,48,,,
18899,0.0027509520296007395,0.002724072663113475,48,,,
18949,0.002904406748712063,0.003008719766512513,48,,,
18999,0.0033524262253195047,0.002863759407773614,48,,,
19049,0.0026590628549456596,0.0027843064162880182,48,,,
19099,0.0029465635307133198,0.0031496286392211914,48,,,
19109,,,48,0.7018629908561707,0.7696999907493591,0.7029046416282654
19149,0.006274027284234762,0.006280173547565937,49,,,
19199,0.00398437213152647,0.0032246678601950407,49,,,
19249,0.0026117758825421333,0.0026252740062773228,49,,,
19299,0.002414377173408866,0.001863648067228496,49,,,
19349,0.002826930023729801,0.0023587842006236315,49,,,
19399,0.003990561701357365,0.002644072752445936,49,,,
19449,0.005379359703511,0.0050342148169875145,49,,,
19499,0.0036800019443035126,0.003368183271959424,49,,,
19499,,,49,0.7068910002708435,0.7498999834060669,0.7107171416282654
19549,0.002080161590129137,0.003206784138455987,50,,,
19599,0.0014247025828808546,0.0013952258741483092,50,,,
19649,0.004637992940843105,0.0043655456975102425,50,,,
19699,0.0022042817436158657,0.0028076430317014456,50,,,
19749,0.004868084564805031,0.0035655845422297716,50,,,
19799,0.0023652641102671623,0.0032637869007885456,50,,,
19849,0.0023203485179692507,0.0024694232270121574,50,,,
19889,,,50,0.7124999761581421,0.7547000050544739,0.714102566242218
19899,0.0017012569587677717,0.002097741235047579,51,,,
19949,0.0029986805748194456,0.002036463934928179,51,,,
19999,0.0024103664327412844,0.0016995799960568547,51,,,
20049,0.0035332944244146347,0.002661214442923665,51,,,
20099,0.003457389073446393,0.002928966423496604,51,,,
20149,0.0037857964634895325,0.0031826908234506845,51,,,
20199,0.0031474882271140814,0.0030066913459450006,51,,,
20249,0.0031303048599511385,0.003468498820438981,51,,,
20279,,,51,0.7166065573692322,0.7477999925613403,0.7185296416282654
20299,0.003299929201602936,0.0027068094350397587,52,,,
20349,0.0026927669532597065,0.002095363335683942,52,,,
20399,0.0035638881381601095,0.003225110936909914,52,,,
20449,0.003838009899482131,0.004595859907567501,52,,,
20499,0.0026789838448166847,0.0022825398482382298,52,,,
20549,0.005160436499863863,0.0056390524841845036,52,,,
20599,0.004661944694817066,0.003107745200395584,52,,,
20649,0.002611455274745822,0.0023811343125998974,52,,,
20669,,,52,0.7214543223381042,0.7595999836921692,0.7262219786643982
20699,0.0027909385971724987,0.0026609033811837435,53,,,
20749,0.0026063271798193455,0.0018461568979546428,53,,,
20799,0.0020458137150853872,0.0029165036976337433,53,,,
20849,0.002548631513491273,0.0018070582300424576,53,,,
20899,0.0017048122826963663,0.0021796319633722305,53,,,
20949,0.004248793702572584,0.0031390159856528044,53,,,
20999,0.004162220750004053,0.004137837793678045,53,,,
21049,0.0042336853221058846,0.003662829753011465,53,,,
21059,,,53,0.7285056114196777,0.7479000091552734,0.7309695482254028
21099,0.002088716486468911,0.00146926857996732,54,,,
21149,0.0037611338775604963,0.003399207955226302,54,,,
21199,0.0026256325654685497,0.002272677142173052,54,,,
21249,0.0036053562071174383,0.0035052879247814417,54,,,
21299,0.001887542544864118,0.0016976562328636646,54,,,
21349,0.002270012628287077,0.0023111319169402122,54,,,
21399,0.003607741091400385,0.0024834717623889446,54,,,
21449,0.0029116440564393997,0.002475714311003685,54,,,
21449,,,54,0.7315705418586731,0.7336999773979187,0.7370993494987488
21499,0.0016263962024822831,0.0015923292376101017,55,,,
21549,0.0020980038680136204,0.002104389015585184,55,,,
21599,0.002485457342118025,0.0028294099029153585,55,,,
21649,0.0026608617044985294,0.0017167613841593266,55,,,
21699,0.0011926650768145919,0.002523748204112053,55,,,
21749,0.0016663811402395368,0.0016079026972875,55,,,
21799,0.003124484559521079,0.0033912593498826027,55,,,
21839,,,55,0.736638605594635,0.7524999976158142,0.7420071959495544
21849,0.001985337818041444,0.002123975893482566,56,,,
21899,0.0022695574443787336,0.00343819591216743,56,,,
21949,0.0016836844151839614,0.0019124429672956467,56,,,
21999,0.003307771636173129,0.0034547229297459126,56,,,
22049,0.005255203694105148,0.006896276492625475,56,,,
22099,0.0020623437594622374,0.0019394666887819767,56,,,
22149,0.0027605448849499226,0.0019703719299286604,56,,,
22199,0.000811915728263557,0.0009636982576921582,56,,,
22229,,,56,0.7397035360336304,0.7487000226974487,0.742347776889801
22249,0.003759362269192934,0.005154998041689396,57,,,
22299,0.003883678000420332,0.004397077485918999,57,,,
22349,0.0010600489331409335,0.0008499199175275862,57,,,
22399,0.0023102648556232452,0.0031667454168200493,57,,,
22449,0.0015171816339716315,0.002509089419618249,57,,,
22499,0.0015992451226338744,0.002367691369727254,57,,,
22549,0.001146569848060608,0.0014103882713243365,57,,,
22599,0.0032904392573982477,0.003359217429533601,57,,,
22619,,,57,0.7443309426307678,0.7249000072479248,0.7495392560958862
22649,0.0029057685751467943,0.0037447521463036537,58,,,
