step,train_loss,epoch,val_loss,val_acc,test_acc
11387,,33,,,0.8773000240325928
11399,2.3407862186431885,34,,,
11449,2.3869216442108154,34,,,
11499,2.0731801986694336,34,,,
11549,2.2929587364196777,34,,,
11599,1.6859080791473389,34,,,
11649,2.28317928314209,34,,,
11699,2.0341949462890625,34,,,
11699,,34,0.980048418045044,0.7612000107765198,
11699,,34,,,0.8848999738693237
11749,2.3863165378570557,35,,,
11799,2.2738113403320312,35,,,
11849,1.9359855651855469,35,,,
11899,2.1458961963653564,35,,,
11949,2.0771126747131348,35,,,
11999,1.9259121417999268,35,,,
12011,,35,1.0103751420974731,0.7541999816894531,
12011,,35,,,0.8761000037193298
12049,2.339341402053833,36,,,
12099,2.2849812507629395,36,,,
12149,1.5357418060302734,36,,,
12199,2.3016955852508545,36,,,
12249,2.421640396118164,36,,,
12299,1.811570167541504,36,,,
12323,,36,0.9894975423812866,0.7641000151634216,
12323,,36,,,0.8870999813079834
12349,2.371422290802002,37,,,
12399,2.32883882522583,37,,,
12449,2.470750331878662,37,,,
12499,2.3872475624084473,37,,,
12549,2.300365447998047,37,,,
12599,2.3269858360290527,37,,,
12635,,37,0.9908610582351685,0.7609999775886536,
12635,,37,,,0.8801000118255615
12649,2.2663135528564453,38,,,
12699,2.259422779083252,38,,,
12749,1.7001845836639404,38,,,
12799,2.1792333126068115,38,,,
12849,1.6419360637664795,38,,,
12899,2.278618574142456,38,,,
12947,,38,0.9993910193443298,0.7585999965667725,
12947,,38,,,0.8759999871253967
12949,2.171210527420044,39,,,
12999,1.6556063890457153,39,,,
13049,1.209749460220337,39,,,
13099,2.323995590209961,39,,,
13149,2.2209291458129883,39,,,
13199,2.1416170597076416,39,,,
13249,2.176327705383301,39,,,
13259,,39,0.991568386554718,0.7587000131607056,
13259,,39,,,0.8787999749183655
13299,2.3225369453430176,40,,,
13349,2.3592474460601807,40,,,
13399,2.1279258728027344,40,,,
13449,2.158679485321045,40,,,
13499,2.2049643993377686,40,,,
13549,2.23098087310791,40,,,
13571,,40,0.9869278073310852,0.7581999897956848,
13571,,40,,,0.8842999935150146
13599,2.151777744293213,41,,,
13649,2.3155510425567627,41,,,
13699,2.1648786067962646,41,,,
13749,2.3682141304016113,41,,,
13799,2.2553751468658447,41,,,
13849,1.6588566303253174,41,,,
13883,,41,0.9803604483604431,0.7585999965667725,
13883,,41,,,0.8820000290870667
13899,2.2342896461486816,42,,,
13949,2.1404693126678467,42,,,
13999,2.249140739440918,42,,,
14049,2.3768301010131836,42,,,
14099,2.083049774169922,42,,,
14149,2.1053953170776367,42,,,
14195,,42,1.002716064453125,0.7634000182151794,
14195,,42,,,0.885699987411499
14199,2.140678644180298,43,,,
14249,1.8592702150344849,43,,,
14299,2.091831684112549,43,,,
14349,1.9397149085998535,43,,,
14399,2.1436543464660645,43,,,
14449,2.076326847076416,43,,,
14499,2.0226197242736816,43,,,
14507,,43,0.9821462035179138,0.7609000205993652,
14507,,43,,,0.8837000131607056
14549,2.396580219268799,44,,,
14599,2.3835270404815674,44,,,
14649,2.148498773574829,44,,,
14699,1.8882472515106201,44,,,
14749,2.2423062324523926,44,,,
14799,2.332021713256836,44,,,
14819,,44,0.9807876944541931,0.7599999904632568,
14819,,44,,,0.883400022983551
14849,1.904253363609314,45,,,
14899,2.2374720573425293,45,,,
14949,2.2284717559814453,45,,,
14999,1.8378480672836304,45,,,
15049,2.023759126663208,45,,,
15099,2.3617372512817383,45,,,
15131,,45,1.0054757595062256,0.758899986743927,
15131,,45,,,0.8783000111579895
15149,1.8707494735717773,46,,,
15199,2.13761568069458,46,,,
15249,2.104400873184204,46,,,
15299,2.324946641921997,46,,,
15349,2.3291208744049072,46,,,
15399,2.03757381439209,46,,,
15443,,46,0.962486743927002,0.7644000053405762,
15443,,46,,,0.8873999714851379
15449,2.240868091583252,47,,,
15499,2.374070882797241,47,,,
15549,2.0668792724609375,47,,,
15599,2.3837690353393555,47,,,
15649,1.8671306371688843,47,,,
15699,2.208078384399414,47,,,
15749,2.323676109313965,47,,,
15755,,47,0.9739038944244385,0.7652000188827515,
15755,,47,,,0.89410001039505
15799,1.9650530815124512,48,,,
15849,1.6537607908248901,48,,,
15899,2.281914472579956,48,,,
15949,2.2496519088745117,48,,,
15999,1.8496742248535156,48,,,
16049,1.9906432628631592,48,,,
16067,,48,0.9691431522369385,0.7652000188827515,
16067,,48,,,0.8866999745368958
16099,2.268634796142578,49,,,
16149,2.2706146240234375,49,,,
16199,2.111687183380127,49,,,
16249,2.1245317459106445,49,,,
16299,2.0277061462402344,49,,,
16349,1.67095947265625,49,,,
16379,,49,0.9939467906951904,0.7616000175476074,
16379,,49,,,0.8877000212669373
16399,2.0160388946533203,50,,,
16449,2.3678066730499268,50,,,
16499,1.6022870540618896,50,,,
16549,2.050173282623291,50,,,
16599,2.067549228668213,50,,,
16649,2.1238479614257812,50,,,
16691,,50,0.9825119972229004,0.765999972820282,
16691,,50,,,0.8903999924659729
16699,2.2223238945007324,51,,,
16749,2.2475218772888184,51,,,
16799,2.3106231689453125,51,,,
16849,1.6473808288574219,51,,,
16899,2.3318941593170166,51,,,
16949,1.8657433986663818,51,,,
16999,2.157649517059326,51,,,
17003,,51,0.9830115437507629,0.7594000101089478,
17003,,51,,,0.8847000002861023
17049,2.1893420219421387,52,,,
17099,2.2034502029418945,52,,,
17149,2.2513606548309326,52,,,
17199,1.933089017868042,52,,,
17249,2.0982396602630615,52,,,
17299,2.1054341793060303,52,,,
17315,,52,0.982481062412262,0.7656999826431274,
17315,,52,,,0.8902999758720398
17349,2.1325888633728027,53,,,
17399,2.105466604232788,53,,,
17449,2.271143674850464,53,,,
17499,2.141356945037842,53,,,
17549,2.0529351234436035,53,,,
17599,1.8869307041168213,53,,,
17627,,53,0.985795795917511,0.765500009059906,
17627,,53,,,0.8888999819755554
17649,2.251372814178467,54,,,
17699,2.2628633975982666,54,,,
17749,2.201347827911377,54,,,
17799,2.1802735328674316,54,,,
17849,2.1885485649108887,54,,,
17899,2.071796417236328,54,,,
17939,,54,0.9763476848602295,0.7644000053405762,
17939,,54,,,0.8913000226020813
17949,2.0401344299316406,55,,,
17999,2.1045920848846436,55,,,
18049,2.1820616722106934,55,,,
18099,2.2770605087280273,55,,,
18149,2.025088310241699,55,,,
18199,2.157961368560791,55,,,
18249,2.1211776733398438,55,,,
18251,,55,0.9663203954696655,0.7674000263214111,
18251,,55,,,0.8924000263214111
18299,2.112245559692383,56,,,
18349,1.7789020538330078,56,,,
18399,2.3274359703063965,56,,,
18449,2.145451784133911,56,,,
18499,2.029721736907959,56,,,
18549,2.04447078704834,56,,,
18563,,56,0.996596097946167,0.7610999941825867,
18563,,56,,,0.8849999904632568
18599,1.9631884098052979,57,,,
18649,1.7376058101654053,57,,,
18699,1.5343828201293945,57,,,
18749,2.2533388137817383,57,,,
18799,2.3270809650421143,57,,,
18849,2.072489023208618,57,,,
18875,,57,0.9853990077972412,0.7667999863624573,
18875,,57,,,0.8938000202178955
18899,2.0742924213409424,58,,,
18949,1.896808385848999,58,,,
18999,2.269280195236206,58,,,
19049,1.9755357503890991,58,,,
19099,1.7906712293624878,58,,,
19149,2.1733174324035645,58,,,
19187,,58,0.9853208065032959,0.7649000287055969,
19187,,58,,,0.8919000029563904
19199,2.252704381942749,59,,,
19249,1.9241793155670166,59,,,
19299,2.0299081802368164,59,,,
19349,2.1200332641601562,59,,,
19399,2.017409563064575,59,,,
19449,2.2303454875946045,59,,,
19499,2.299039363861084,59,,,
19499,,59,0.9949914216995239,0.7649999856948853,
19499,,59,,,0.8920999765396118
19549,2.0519537925720215,60,,,
19599,1.9571418762207031,60,,,
19649,2.1564996242523193,60,,,
19699,2.154573917388916,60,,,
19749,2.179064989089966,60,,,
19799,1.948014736175537,60,,,
19811,,60,0.9830501079559326,0.765500009059906,
19811,,60,,,0.8903999924659729
19849,1.9488658905029297,61,,,
19899,2.2535204887390137,61,,,
19949,2.1494247913360596,61,,,
19999,2.287250280380249,61,,,
20049,2.177130699157715,61,,,
20099,2.143040657043457,61,,,
20123,,61,0.9818398356437683,0.769599974155426,
20123,,61,,,0.8921999931335449
20149,2.050049304962158,62,,,
20199,1.9573206901550293,62,,,
20249,1.7481374740600586,62,,,
20299,2.143909215927124,62,,,
20349,1.8848278522491455,62,,,
20399,1.9097223281860352,62,,,
20435,,62,0.9836352467536926,0.765999972820282,
20435,,62,,,0.886900007724762
20449,2.0582003593444824,63,,,
20499,1.9934064149856567,63,,,
20549,2.0184035301208496,63,,,
20599,2.109463691711426,63,,,
20649,1.9522061347961426,63,,,
20699,2.191725254058838,63,,,
20747,,63,0.9784306883811951,0.7687000036239624,
20747,,63,,,0.8964999914169312
20749,2.10343074798584,64,,,
20799,2.274873971939087,64,,,
20849,1.9243618249893188,64,,,
20899,1.734525442123413,64,,,
20949,1.975620985031128,64,,,
20999,2.1439523696899414,64,,,
21049,1.8941476345062256,64,,,
21059,,64,0.9755574464797974,0.7649000287055969,
21059,,64,,,0.8863999843597412
21099,1.6644313335418701,65,,,
21149,2.0874009132385254,65,,,
21199,1.57624351978302,65,,,
21249,1.9860494136810303,65,,,
21299,1.9393863677978516,65,,,
21349,2.118969440460205,65,,,
21371,,65,0.9765594601631165,0.7684999704360962,
21371,,65,,,0.8949999809265137
21399,1.9871459007263184,66,,,
21449,2.0575168132781982,66,,,
21499,2.2028796672821045,66,,,
21549,1.9930925369262695,66,,,
21599,1.9087178707122803,66,,,
21649,2.0316100120544434,66,,,
21683,,66,0.9835774302482605,0.7634999752044678,
21683,,66,,,0.8888000249862671
21699,2.1059677600860596,67,,,
21749,2.235544204711914,67,,,
21799,2.0901875495910645,67,,,
21849,1.8477210998535156,67,,,
21899,1.7292232513427734,67,,,
21949,2.135622262954712,67,,,
21995,,67,0.9886868000030518,0.7671999931335449,
21995,,67,,,0.8880000114440918
21999,1.6307437419891357,68,,,
22049,2.104893922805786,68,,,
22099,2.032231330871582,68,,,
22149,2.068551778793335,68,,,
22199,1.7582354545593262,68,,,
22249,2.1991143226623535,68,,,
22299,2.2011337280273438,68,,,
22307,,68,1.007334589958191,0.7577000260353088,
22307,,68,,,0.8824999928474426
22349,1.89457368850708,69,,,
22399,1.6489050388336182,69,,,
22449,1.892874002456665,69,,,
22499,1.8120439052581787,69,,,
22549,2.117865800857544,69,,,
22599,1.8615516424179077,69,,,
22619,,69,0.9753240346908569,0.7680000066757202,
22619,,69,,,0.888700008392334
22649,2.1989150047302246,70,,,
22699,1.6203553676605225,70,,,
22749,1.8804616928100586,70,,,
22799,2.192866563796997,70,,,
22849,2.051445484161377,70,,,
22899,1.7996987104415894,70,,,
22931,,70,0.9851837754249573,0.7631000280380249,
22931,,70,,,0.8889999985694885
22949,1.8454663753509521,71,,,
22999,2.0964670181274414,71,,,
23049,1.7550561428070068,71,,,
23099,2.105764150619507,71,,,
23149,2.1900007724761963,71,,,
23199,1.9624745845794678,71,,,
23243,,71,0.9922740459442139,0.7660999894142151,
23243,,71,,,0.8949000239372253
23249,2.052435874938965,72,,,
23299,1.7596516609191895,72,,,
23349,2.0407955646514893,72,,,
23399,2.1431941986083984,72,,,
23449,2.2325963973999023,72,,,
23499,1.7147233486175537,72,,,
23549,2.0554208755493164,72,,,
23555,,72,0.9823311567306519,0.7692000269889832,
23555,,72,,,0.8967999815940857
23599,1.61101496219635,73,,,
23649,2.045933485031128,73,,,
23699,1.9963452816009521,73,,,
23749,1.520388126373291,73,,,
23799,2.062082052230835,73,,,
23849,2.007842540740967,73,,,
23867,,73,0.9753293991088867,0.7710999846458435,
23867,,73,,,0.8960999846458435
23899,2.226841688156128,74,,,
23949,2.085414409637451,74,,,
23999,2.199401378631592,74,,,
24049,2.02815580368042,74,,,
24099,2.153592348098755,74,,,
24149,1.8311365842819214,74,,,
24179,,74,0.9912344813346863,0.7670000195503235,
24179,,74,,,0.8910999894142151
24199,2.1495063304901123,75,,,
24249,1.8382911682128906,75,,,
24299,2.0425384044647217,75,,,
24349,2.104522466659546,75,,,
24399,1.968764305114746,75,,,
24449,2.0474355220794678,75,,,
24491,,75,1.0001754760742188,0.7681000232696533,
