train_loss,epoch,step,train_acc,test_acc
2.0833547115325928,0,49,,
2.0888969898223877,0,99,,
2.0305304527282715,0,149,,
2.029996395111084,0,199,,
1.974408745765686,0,249,,
2.0182766914367676,0,299,,
1.9409124851226807,0,349,,
,0,389,0.2830929458141327,0.43619999289512634
1.9383045434951782,1,399,,
1.9061439037322998,1,449,,
1.9390664100646973,1,499,,
1.795365333557129,1,549,,
1.8147872686386108,1,599,,
1.9045436382293701,1,649,,
1.8327031135559082,1,699,,
1.8074455261230469,1,749,,
,1,779,0.3760216236114502,0.5260999798774719
1.8425296545028687,2,799,,
1.716429591178894,2,849,,
1.7174445390701294,2,899,,
1.740761160850525,2,949,,
1.837105393409729,2,999,,
1.714400291442871,2,1049,,
1.701921820640564,2,1099,,
1.7727257013320923,2,1149,,
,2,1169,0.4241386353969574,0.5720000267028809
1.6957865953445435,3,1199,,
1.702679991722107,3,1249,,
1.7540477514266968,3,1299,,
1.7463047504425049,3,1349,,
1.6705503463745117,3,1399,,
1.767770528793335,3,1449,,
1.5333553552627563,3,1499,,
1.754273533821106,3,1549,,
,3,1559,0.4575921595096588,0.616100013256073
1.5891914367675781,4,1599,,
1.540650486946106,4,1649,,
1.5746241807937622,4,1699,,
1.653847336769104,4,1749,,
1.5497359037399292,4,1799,,
1.598646640777588,4,1849,,
1.8253074884414673,4,1899,,
1.6702383756637573,4,1949,,
,4,1949,0.48323318362236023,0.6980000138282776
1.702250361442566,5,1999,,
1.5716898441314697,5,2049,,
1.5387145280838013,5,2099,,
1.608439564704895,5,2149,,
1.7378618717193604,5,2199,,
1.5595754384994507,5,2249,,
1.465071439743042,5,2299,,
,5,2339,0.5018630027770996,0.6589000225067139
1.6064176559448242,6,2349,,
1.4910666942596436,6,2399,,
1.6473742723464966,6,2449,,
1.6318343877792358,6,2499,,
1.6344850063323975,6,2549,,
1.4166115522384644,6,2599,,
1.5127588510513306,6,2649,,
1.5074868202209473,6,2699,,
,6,2729,0.5145031809806824,0.7010999917984009
1.414660930633545,7,2749,,
1.5294405221939087,7,2799,,
1.559293270111084,7,2849,,
1.555548906326294,7,2899,,
1.6164573431015015,7,2949,,
1.660781741142273,7,2999,,
1.4801878929138184,7,3049,,
1.519668698310852,7,3099,,
