epoch,step,train_loss,val_acc,val_loss,test_acc
43,13599,1.0611222982406616,,,
43,13649,1.3551455736160278,,,
43,13699,1.681051254272461,,,
43,13749,1.1154484748840332,,,
43,13771,,0.7398999929428101,0.8895043730735779,
43,13771,,,,0.7503955960273743
44,13799,1.50516676902771,,,
44,13849,1.8427921533584595,,,
44,13899,1.360694169998169,,,
44,13949,1.9455076456069946,,,
44,13999,1.530738115310669,,,
44,14049,0.9138107299804688,,,
44,14084,,0.7555999755859375,0.8128546476364136,
44,14084,,,,0.7491099834442139
45,14099,1.4479966163635254,,,
45,14149,1.4990357160568237,,,
45,14199,1.14786696434021,,,
45,14249,1.0200742483139038,,,
45,14299,1.6691665649414062,,,
45,14349,1.2469767332077026,,,
45,14397,,0.7574999928474426,0.8200206160545349,
45,14397,,,,0.756032407283783
46,14399,1.5918740034103394,,,
46,14449,1.3659241199493408,,,
46,14499,1.4460963010787964,,,
46,14549,1.2710809707641602,,,
46,14599,1.7197291851043701,,,
46,14649,0.9821029901504517,,,
46,14699,1.3303345441818237,,,
46,14710,,0.7687000036239624,0.8114221692085266,
46,14710,,,,0.7590981125831604
47,14749,1.8076927661895752,,,
47,14799,1.1472223997116089,,,
47,14849,1.5511596202850342,,,
47,14899,1.0659987926483154,,,
47,14949,1.7390764951705933,,,
47,14999,1.2947441339492798,,,
47,15023,,0.7508999705314636,0.8608444333076477,
47,15023,,,,0.7570213675498962
48,15049,1.9043524265289307,,,
48,15099,1.6331247091293335,,,
48,15149,1.3312290906906128,,,
48,15199,1.6963484287261963,,,
48,15249,1.4543012380599976,,,
48,15299,1.62302565574646,,,
48,15336,,0.7549999952316284,0.8508450984954834,
48,15336,,,,0.753757894039154
49,15349,1.1273024082183838,,,
49,15399,1.5709426403045654,,,
49,15449,1.7475008964538574,,,
49,15499,1.33668053150177,,,
49,15549,0.9208862781524658,,,
49,15599,1.5067356824874878,,,
49,15649,1.2822225093841553,,,
49,15649,,0.7656000256538391,0.8445818424224854,
49,15649,,,,0.7483188509941101
50,15699,1.5213950872421265,,,
50,15749,1.4299381971359253,,,
50,15799,1.3664803504943848,,,
50,15849,1.502221941947937,,,
50,15899,1.5631272792816162,,,
50,15949,1.9025958776474,,,
50,15962,,0.7527999877929688,0.8493905067443848,
50,15962,,,,0.7541534900665283
51,15999,1.461011528968811,,,
51,16049,1.75472092628479,,,
51,16099,1.2370221614837646,,,
51,16149,1.541359782218933,,,
51,16199,1.7127289772033691,,,
51,16249,1.8024163246154785,,,
51,16275,,0.7684000134468079,0.8055893778800964,
51,16275,,,,0.7535601258277893
52,16299,1.5249629020690918,,,
52,16349,1.8087574243545532,,,
52,16399,1.2132973670959473,,,
52,16449,1.0814591646194458,,,
52,16499,1.825124979019165,,,
52,16549,1.5545318126678467,,,
52,16588,,0.7559000253677368,0.8450905084609985,
52,16588,,,,0.748813271522522
53,16599,1.6583316326141357,,,
53,16649,1.115270733833313,,,
53,16699,1.461575984954834,,,
53,16749,1.1098631620407104,,,
53,16799,1.3909478187561035,,,
53,16849,1.2553112506866455,,,
53,16899,1.1465904712677002,,,
53,16901,,0.7630000114440918,0.820931077003479,
53,16901,,,,0.7685917615890503
54,16949,1.547501802444458,,,
54,16999,1.7205228805541992,,,
54,17049,1.5538021326065063,,,
54,17099,1.8355486392974854,,,
54,17149,1.6835863590240479,,,
54,17199,1.631675362586975,,,
54,17214,,0.7595000267028809,0.8073070049285889,
54,17214,,,,0.7709652185440063
55,17249,1.5935457944869995,,,
55,17299,1.7414947748184204,,,
55,17349,1.3163026571273804,,,
55,17399,1.5026248693466187,,,
55,17449,0.8116354942321777,,,
55,17499,1.357003092765808,,,
55,17527,,0.7699999809265137,0.8396823406219482,
55,17527,,,,0.7676028609275818
56,17549,1.6093778610229492,,,
56,17599,1.8713279962539673,,,
56,17649,1.5767695903778076,,,
56,17699,1.1570813655853271,,,
56,17749,1.6049529314041138,,,
56,17799,1.8123931884765625,,,
56,17840,,0.7628999948501587,0.866773247718811,
56,17840,,,,0.7663172483444214
57,17849,1.5498600006103516,,,
57,17899,1.8021224737167358,,,
57,17949,1.843214988708496,,,
57,17999,1.8826998472213745,,,
57,18049,1.215818166732788,,,
57,18099,1.2254245281219482,,,
57,18149,1.7551823854446411,,,
57,18153,,0.7519999742507935,0.872366726398468,
57,18153,,,,0.7593947649002075
58,18199,1.4409253597259521,,,
58,18249,1.2180641889572144,,,
58,18299,1.854541301727295,,,
58,18349,1.6379402875900269,,,
58,18399,1.5423487424850464,,,
58,18449,1.1583346128463745,,,
58,18466,,0.7616000175476074,0.8541460037231445,
58,18466,,,,0.7657238841056824
59,18499,1.4857831001281738,,,
59,18549,1.7084038257598877,,,
59,18599,1.6203093528747559,,,
59,18649,1.4959266185760498,,,
59,18699,1.1411757469177246,,,
59,18749,1.7217093706130981,,,
59,18779,,0.7663000226020813,0.8405656218528748,
59,18779,,,,0.7682951092720032
60,18799,1.227994441986084,,,
60,18849,1.3832334280014038,,,
60,18899,1.320970058441162,,,
60,18949,1.3055676221847534,,,
60,18999,1.2186583280563354,,,
60,19049,1.5880045890808105,,,
60,19092,,0.7626000046730042,0.86810702085495,
60,19092,,,,0.769679605960846
61,19099,1.1062300205230713,,,
61,19149,1.3215910196304321,,,
61,19199,1.1300442218780518,,,
61,19249,1.6546385288238525,,,
61,19299,1.6654404401779175,,,
61,19349,1.350735068321228,,,
61,19399,1.6578129529953003,,,
61,19405,,0.7516999840736389,0.869397759437561,
61,19405,,,,0.7575158476829529
62,19449,1.6508960723876953,,,
62,19499,0.9092652201652527,,,
62,19549,0.8331416845321655,,,
62,19599,1.1911970376968384,,,
62,19649,1.7502446174621582,,,
62,19699,1.6067453622817993,,,
62,19718,,0.7599999904632568,0.8335110545158386,
62,19718,,,,0.754647970199585
63,19749,1.4666506052017212,,,
63,19799,0.9308809041976929,,,
63,19849,1.280306339263916,,,
63,19899,1.6357852220535278,,,
63,19949,0.988747775554657,,,
63,19999,1.4324982166290283,,,
63,20031,,0.7738999724388123,0.803877592086792,
63,20031,,,,0.772250771522522
64,20049,0.8991127610206604,,,
64,20099,1.5569759607315063,,,
64,20149,0.9819858074188232,,,
64,20199,1.6299188137054443,,,
64,20249,0.8311493396759033,,,
64,20299,1.2948877811431885,,,
64,20344,,0.7832000255584717,0.7720115184783936,
64,20344,,,,0.7663172483444214
65,20349,1.1017216444015503,,,
65,20399,1.0586589574813843,,,
65,20449,1.5348390340805054,,,
65,20499,1.705086350440979,,,
65,20549,1.6990432739257812,,,
65,20599,1.3044143915176392,,,
65,20649,1.7278313636779785,,,
65,20657,,0.7754999995231628,0.77543044090271,
65,20657,,,,0.7689873576164246
66,20699,0.9962413907051086,,,
66,20749,0.7836512327194214,,,
66,20799,1.4962924718856812,,,
66,20849,1.3342336416244507,,,
66,20899,1.4013159275054932,,,
66,20949,1.7545589208602905,,,
66,20970,,0.7871999740600586,0.7669327855110168,
66,20970,,,,0.778085470199585
67,20999,1.763563871383667,,,
67,21049,1.1324018239974976,,,
67,21099,1.559791922569275,,,
67,21149,1.8046144247055054,,,
67,21199,0.9293082356452942,,,
67,21249,1.241127371788025,,,
67,21283,,0.7694000005722046,0.7769615650177002,
67,21283,,,,0.7678995132446289
68,21299,1.640149474143982,,,
68,21349,1.6970527172088623,,,
68,21399,1.4687672853469849,,,
68,21449,0.9394351243972778,,,
68,21499,1.576477289199829,,,
68,21549,1.0179985761642456,,,
68,21596,,0.7699999809265137,0.7959344387054443,
68,21596,,,,0.7681962251663208
69,21599,1.9055813550949097,,,
69,21649,1.8493624925613403,,,
69,21699,1.3480451107025146,,,
69,21749,1.2929651737213135,,,
69,21799,1.7342125177383423,,,
69,21849,1.8562586307525635,,,
69,21899,0.8494372963905334,,,
69,21909,,0.7871000170707703,0.7587029337882996,
69,21909,,,,0.7744264006614685
70,21949,1.0473822355270386,,,
70,21999,0.987221360206604,,,
70,22049,0.8578411340713501,,,
70,22099,1.1007606983184814,,,
70,22149,0.8670106530189514,,,
70,22199,0.7949267625808716,,,
70,22222,,0.7681999802589417,0.7592282891273499,
70,22222,,,,0.7698773741722107
71,22249,1.2900776863098145,,,
71,22299,1.6835532188415527,,,
71,22349,1.5992426872253418,,,
71,22399,1.3881937265396118,,,
71,22449,1.7959833145141602,,,
71,22499,1.8515610694885254,,,
71,22535,,0.784600019454956,0.7713583707809448,
71,22535,,,,0.777195394039154
72,22549,1.5020055770874023,,,
72,22599,1.583633303642273,,,
72,22649,1.667494535446167,,,
72,22699,1.0069947242736816,,,
72,22749,1.2095189094543457,,,
72,22799,1.4385960102081299,,,
72,22848,,0.7616000175476074,0.8646160960197449,
72,22848,,,,0.7744264006614685
73,22849,1.7407441139221191,,,
73,22899,1.7350409030914307,,,
73,22949,1.4551990032196045,,,
73,22999,1.274794101715088,,,
73,23049,1.245496392250061,,,
73,23099,1.6627492904663086,,,
73,23149,1.5304439067840576,,,
73,23161,,0.7817000150680542,0.8328149318695068,
73,23161,,,,0.7790743708610535
74,23199,1.8303042650222778,,,
74,23249,1.6721241474151611,,,
74,23299,1.7516119480133057,,,
74,23349,1.3231525421142578,,,
74,23399,1.1008403301239014,,,
74,23449,1.7621358633041382,,,
74,23474,,0.7771999835968018,0.8100384473800659,
74,23474,,,,0.7753164768218994
75,23499,1.6231496334075928,,,
75,23549,0.9598028659820557,,,
75,23599,1.2884446382522583,,,
75,23649,1.78268563747406,,,
75,23699,1.8183122873306274,,,
75,23749,1.7493237257003784,,,
75,23787,,0.7814000248908997,0.7791811227798462,
75,23787,,,,0.770272970199585
76,23799,0.9541498422622681,,,
76,23849,1.6841518878936768,,,
76,23899,1.540238380432129,,,
76,23949,1.5265157222747803,,,
76,23999,1.1928921937942505,,,
76,24049,1.6509473323822021,,,
76,24099,0.7776364088058472,,,
76,24100,,0.7775999903678894,0.8321057558059692,
76,24100,,,,0.7745253443717957
77,24149,1.4911994934082031,,,
77,24199,0.9294732809066772,,,
77,24249,1.4552408456802368,,,
77,24299,1.7644498348236084,,,
77,24349,1.5146657228469849,,,
77,24399,1.760142207145691,,,
77,24413,,0.7817000150680542,0.8108289241790771,
77,24413,,,,0.7741297483444214
78,24449,0.744719386100769,,,
78,24499,1.4116761684417725,,,
78,24549,1.1219182014465332,,,
78,24599,1.5513123273849487,,,
78,24649,1.110899806022644,,,
78,24699,1.2724119424819946,,,
78,24726,,0.7727000117301941,0.778945803642273,
78,24726,,,,0.7735363841056824
79,24749,1.7550455331802368,,,
79,24799,0.7004097700119019,,,
79,24849,1.2997428178787231,,,
79,24899,0.9379807114601135,,,
79,24949,1.090242624282837,,,
79,24999,0.8342035412788391,,,
79,25039,,0.7720000147819519,0.7882853746414185,
79,25039,,,,0.7743275165557861
80,25049,1.0544273853302002,,,
80,25099,1.4515278339385986,,,
80,25149,0.8917737007141113,,,
80,25199,1.5351943969726562,,,
80,25249,1.912556529045105,,,
80,25299,1.1794936656951904,,,
80,25349,1.169498324394226,,,
80,25352,,0.7885000109672546,0.7355154752731323,
80,25352,,,,0.7796677350997925
81,25399,0.7299689650535583,,,
81,25449,0.6107438206672668,,,
81,25499,1.7876378297805786,,,
81,25549,1.1662373542785645,,,
81,25599,1.0563164949417114,,,
81,25649,1.5874183177947998,,,
81,25665,,0.7893999814987183,0.7359969019889832,
81,25665,,,,0.7868868708610535
82,25699,1.662983775138855,,,
82,25749,1.2373239994049072,,,
82,25799,1.6778703927993774,,,
82,25849,0.8412209749221802,,,
82,25899,1.5607966184616089,,,
82,25949,1.6185253858566284,,,
82,25978,,0.7810999751091003,0.7574495673179626,
82,25978,,,,0.7779865264892578
83,25999,0.9890679121017456,,,
83,26049,1.6663950681686401,,,
83,26099,1.2303763628005981,,,
83,26149,1.788243293762207,,,
83,26199,1.0282466411590576,,,
83,26249,0.8858524560928345,,,
83,26291,,0.7789000272750854,0.7647833824157715,
83,26291,,,,0.7756131291389465
84,26299,1.238473653793335,,,
84,26349,1.8200488090515137,,,
84,26399,1.3565831184387207,,,
84,26449,1.5526611804962158,,,
84,26499,0.8365102410316467,,,
84,26549,1.4817569255828857,,,
84,26599,0.7773246765136719,,,
84,26604,,0.7705000042915344,0.7909822463989258,
84,26604,,,,0.7704707384109497
85,26649,1.235596776008606,,,
85,26699,0.8900974988937378,,,
85,26749,1.1543093919754028,,,
85,26799,1.383533000946045,,,
85,26849,1.7234618663787842,,,
85,26899,1.698556900024414,,,
85,26917,,0.7692000269889832,0.7803505659103394,
85,26917,,,,0.7739319801330566
86,26949,0.6771964430809021,,,
86,26999,0.8724993467330933,,,
86,27049,1.4448987245559692,,,
86,27099,1.694446086883545,,,
86,27149,1.5600056648254395,,,
86,27199,0.6837911605834961,,,
86,27230,,0.7871999740600586,0.7376757264137268,
86,27230,,,,0.7819422483444214
87,27249,0.7589449882507324,,,
87,27299,1.3850133419036865,,,
87,27349,1.4194376468658447,,,
87,27399,1.6712710857391357,,,
87,27449,1.7234421968460083,,,
87,27499,0.6654910445213318,,,
87,27543,,0.7555000185966492,0.831326961517334,
87,27543,,,,0.7705696225166321
88,27549,1.553749680519104,,,
88,27599,0.9648087620735168,,,
88,27649,1.328735113143921,,,
88,27699,0.9645159244537354,,,
88,27749,1.1572935581207275,,,
88,27799,1.1382871866226196,,,
88,27849,1.748733401298523,,,
88,27856,,0.7792999744415283,0.7844796180725098,
88,27856,,,,0.7814477682113647
89,27899,0.9962524175643921,,,
89,27949,1.4998524188995361,,,
89,27999,0.910395085811615,,,
89,28049,1.0554556846618652,,,
89,28099,0.9566691517829895,,,
89,28149,1.2467272281646729,,,
89,28169,,0.7817999720573425,0.7883002161979675,
89,28169,,,,0.7755142450332642
90,28199,1.40691077709198,,,
90,28249,1.436126708984375,,,
90,28299,1.4696576595306396,,,
90,28349,0.9833186864852905,,,
90,28399,1.3807129859924316,,,
90,28449,1.7448749542236328,,,
90,28482,,0.7768999934196472,0.7983269095420837,
90,28482,,,,0.7695807218551636
91,28499,1.7792508602142334,,,
91,28549,1.606505274772644,,,
91,28599,1.6130532026290894,,,
91,28649,1.5181485414505005,,,
91,28699,1.7565611600875854,,,
91,28749,1.5366255044937134,,,
91,28795,,0.7781000137329102,0.839194655418396,
91,28795,,,,0.7729430198669434
92,28799,1.5791010856628418,,,
92,28849,1.1879897117614746,,,
92,28899,1.1674035787582397,,,
92,28949,1.7170013189315796,,,
92,28999,1.695697546005249,,,
92,29049,1.1847953796386719,,,
92,29099,0.8816090822219849,,,
92,29108,,0.7670999765396118,0.8475785851478577,
92,29108,,,,0.7691851258277893
93,29149,1.564599871635437,,,
93,29199,1.8274565935134888,,,
93,29249,0.9018830060958862,,,
93,29299,0.9054371118545532,,,
93,29349,1.2627990245819092,,,
93,29399,1.596016764640808,,,
93,29421,,0.7807999849319458,0.7693572044372559,
93,29421,,,,0.7813488841056824
94,29449,0.9880779981613159,,,
94,29499,0.9330574870109558,,,
94,29549,0.7494114637374878,,,
94,29599,1.6181013584136963,,,
94,29649,0.7641403079032898,,,
94,29699,1.422476887702942,,,
94,29734,,0.7727000117301941,0.8102354407310486,
94,29734,,,,0.7745253443717957
95,29749,1.6569669246673584,,,
95,29799,1.6238971948623657,,,
95,29849,1.3230377435684204,,,
95,29899,1.768692135810852,,,
