epoch,step,train_loss,val_acc,val_loss,test_acc,train_acc
0,49,2.89811635017395,,,,
0,99,2.446333646774292,,,,
0,149,2.3591461181640625,,,,
0,199,2.3496837615966797,,,,
0,249,2.470207929611206,,,,
0,299,2.377098321914673,,,,
0,311,,0.19099999964237213,6.316006183624268,,
0,311,,,,0.20919999480247498,0.14893829822540283
1,349,2.1631391048431396,,,,
1,399,2.2429962158203125,,,,
1,449,2.2360706329345703,,,,
1,499,2.1168951988220215,,,,
1,549,2.2957119941711426,,,,
1,599,2.154451608657837,,,,
1,623,,0.2734000086784363,27.11394691467285,,
1,623,,,,0.303600013256073,0.22771434485912323
2,649,2.1617133617401123,,,,
2,699,1.9377573728561401,,,,
2,749,2.067328453063965,,,,
2,799,1.890655517578125,,,,
2,849,1.8027119636535645,,,,
2,899,1.9483482837677002,,,,
2,935,,0.3508000075817108,1.8012644052505493,,
2,935,,,,0.391400009393692,0.29469650983810425
3,949,1.8205102682113647,,,,
3,999,1.7482043504714966,,,,
3,1049,1.8638172149658203,,,,
3,1099,1.8456124067306519,,,,
3,1149,1.8471460342407227,,,,
3,1199,1.7371889352798462,,,,
3,1247,,0.3614000082015991,1.8021035194396973,,
3,1247,,,,0.3840999901294708,0.34703025221824646
4,1249,1.6227656602859497,,,,
4,1299,1.7189035415649414,,,,
4,1349,1.845913290977478,,,,
4,1399,1.6738783121109009,,,,
4,1449,1.7078179121017456,,,,
4,1499,1.6615526676177979,,,,
4,1549,1.7220540046691895,,,,
4,1559,,0.4284000098705292,1.6193242073059082,,
4,1559,,,,0.4652000069618225,0.3885967433452606
5,1599,1.6762701272964478,,,,
5,1649,1.5558751821517944,,,,
5,1699,1.565830111503601,,,,
5,1749,1.6478571891784668,,,,
5,1799,1.527237057685852,,,,
5,1849,1.4868773221969604,,,,
5,1871,,0.43149998784065247,1.5980874300003052,,
5,1871,,,,0.4812000095844269,0.4309394955635071
6,1899,1.6677671670913696,,,,
6,1949,1.461794137954712,,,,
6,1999,1.57827889919281,,,,
6,2049,1.518849492073059,,,,
6,2099,1.4174095392227173,,,,
6,2149,1.4249054193496704,,,,
6,2183,,0.4968999922275543,1.4650222063064575,,
6,2183,,,,0.5533000230789185,0.47022736072540283
7,2199,1.565457820892334,,,,
7,2249,1.5785497426986694,,,,
7,2299,1.4629526138305664,,,,
7,2349,1.5058523416519165,,,,
7,2399,1.3254413604736328,,,,
7,2449,1.46690833568573,,,,
7,2495,,0.49970000982284546,1.4856061935424805,,
7,2495,,,,0.5608999729156494,0.5106921195983887
8,2499,1.2547566890716553,,,,
8,2549,1.3545688390731812,,,,
8,2599,1.5230189561843872,,,,
8,2649,1.4358872175216675,,,,
8,2699,1.3725892305374146,,,,
8,2749,1.2953345775604248,,,,
8,2799,1.5340930223464966,,,,
8,2807,,0.5529000163078308,1.366241216659546,,
8,2807,,,,0.625,0.5476512312889099
9,2849,1.3257817029953003,,,,
9,2899,1.2138819694519043,,,,
9,2949,1.23958420753479,,,,
9,2999,1.2193597555160522,,,,
9,3049,1.2575366497039795,,,,
9,3099,1.2902511358261108,,,,
9,3119,,0.5410000085830688,1.4021415710449219,,
9,3119,,,,0.6100000143051147,0.5759715437889099
10,3149,1.2693194150924683,,,,
10,3199,1.34627366065979,,,,
10,3249,1.096879482269287,,,,
10,3299,1.1106984615325928,,,,
10,3349,1.17393958568573,,,,
10,3399,1.3103951215744019,,,,
10,3431,,0.5806999802589417,1.3254985809326172,,
10,3431,,,,0.6563000082969666,0.5984324812889099
11,3449,0.9347149133682251,,,,
11,3499,0.9291070699691772,,,,
11,3549,1.086125373840332,,,,
11,3599,0.8998086452484131,,,,
11,3649,0.9619969129562378,,,,
11,3699,0.9799493551254272,,,,
11,3743,,0.6018999814987183,1.3262923955917358,,
11,3743,,,,0.6837000250816345,0.613356351852417
12,3749,0.577470064163208,,,,
12,3799,0.5634117126464844,,,,
12,3849,0.8827176094055176,,,,
12,3899,0.4925907254219055,,,,
12,3949,0.4558139443397522,,,,
12,3999,0.49651259183883667,,,,
12,4049,0.3911701440811157,,,,
12,4055,,0.569100022315979,1.711443543434143,,
12,4055,,,,0.6419000029563904,0.6199168562889099
13,4099,0.34803807735443115,,,,
13,4149,0.039878129959106445,,,,
13,4199,0.1745152473449707,,,,
13,4249,0.36943018436431885,,,,
13,4299,0.1817706823348999,,,,
13,4349,0.13487553596496582,,,,
13,4367,,0.6140000224113464,1.5486292839050293,,
13,4367,,,,0.7024999856948853,0.624924898147583
14,4399,-0.3234065771102905,,,,
14,4449,-0.2068934440612793,,,,
14,4499,-0.30147266387939453,,,,
14,4549,-0.5450071096420288,,,,
14,4599,-0.5898360013961792,,,,
14,4649,-0.2862241268157959,,,,
14,4679,,0.5855000019073486,1.867715835571289,,
14,4679,,,,0.6590999960899353,0.6303085088729858
15,4699,-0.6989732980728149,,,,
15,4749,-0.9670034646987915,,,,
15,4799,-0.9521670341491699,,,,
15,4849,-0.31659436225891113,,,,
15,4899,-0.8704302310943604,,,,
15,4949,-0.8230795860290527,,,,
15,4991,,0.6103000044822693,2.0171713829040527,,
15,4991,,,,0.6899999976158142,0.6427283883094788
16,4999,-1.9678070545196533,,,,
16,5049,-1.2491627931594849,,,,
16,5099,-0.9043688774108887,,,,
16,5149,-1.4105839729309082,,,,
16,5199,-1.5023527145385742,,,,
16,5249,-1.4667292833328247,,,,
16,5299,-1.131820797920227,,,,
16,5303,,0.6093999743461609,2.1822633743286133,,
16,5303,,,,0.6858999729156494,0.6516426205635071
17,5349,-1.8774853944778442,,,,
17,5399,-1.8895949125289917,,,,
17,5449,-2.2679450511932373,,,,
17,5499,-1.8495315313339233,,,,
17,5549,-1.630436897277832,,,,
17,5599,-1.7981795072555542,,,,
17,5615,,0.6064000129699707,2.2590219974517822,,
17,5615,,,,0.690500020980835,0.6624850034713745
18,5649,-2.763364315032959,,,,
18,5699,-2.766984462738037,,,,
18,5749,-2.1412315368652344,,,,
18,5799,-2.2473034858703613,,,,
18,5849,-2.127516269683838,,,,
18,5899,-2.2958171367645264,,,,
18,5927,,0.6295999884605408,2.405705213546753,,
18,5927,,,,0.7071999907493591,0.6646634340286255
19,5949,-2.820028066635132,,,,
19,5999,-3.3331055641174316,,,,
19,6049,-3.611271858215332,,,,
19,6099,-2.504549264907837,,,,
19,6149,-2.8037915229797363,,,,
19,6199,-2.381657123565674,,,,
19,6239,,0.6470000147819519,2.2310991287231445,,
19,6239,,,,0.7411999702453613,0.6730769276618958
20,6249,-4.602807998657227,,,,
20,6299,-4.099188804626465,,,,
20,6349,-4.114247798919678,,,,
20,6399,-4.35958194732666,,,,
20,6449,-3.706401824951172,,,,
20,6499,-3.6464807987213135,,,,
20,6549,-4.336469650268555,,,,
20,6551,,0.6660000085830688,2.2369160652160645,,
20,6551,,,,0.751800000667572,0.674879789352417
21,6599,-3.916703939437866,,,,
21,6649,-4.775997161865234,,,,
21,6699,-5.034311294555664,,,,
21,6749,-4.632324695587158,,,,
21,6799,-5.029570579528809,,,,
21,6849,-4.587701797485352,,,,
21,6863,,0.6488000154495239,2.419299840927124,,
21,6863,,,,0.7450000047683716,0.6800881624221802
22,6899,-5.981122016906738,,,,
22,6949,-5.101565361022949,,,,
22,6999,-5.543596267700195,,,,
22,7049,-4.958883285522461,,,,
22,7099,-5.341859817504883,,,,
22,7149,-5.270749092102051,,,,
22,7175,,0.6658999919891357,2.4290664196014404,,
