epoch,step,train_loss,val_loss,val_acc,test_acc,train_acc
0,49,1.8601734638214111,,,,
0,99,1.7029104232788086,,,,
0,149,1.7871944904327393,,,,
0,199,1.782975435256958,,,,
0,249,1.6244853734970093,,,,
0,299,1.752516508102417,,,,
0,311,,1.7313488721847534,0.40869998931884766,,
0,311,,,,0.4404999911785126,0.3587990701198578
1,349,1.3187999725341797,,,,
1,399,1.6511571407318115,,,,
1,449,1.5309103727340698,,,,
1,499,1.4234585762023926,,,,
1,549,1.321023941040039,,,,
1,599,1.4351726770401,,,,
1,623,,1.3768161535263062,0.5277000069618225,,
1,623,,,,0.5871000289916992,0.5091395974159241
2,649,1.5756621360778809,,,,
2,699,1.3452205657958984,,,,
2,749,1.1086714267730713,,,,
2,799,1.2996751070022583,,,,
2,849,1.2954564094543457,,,,
2,899,1.1424555778503418,,,,
2,935,,1.418880581855774,0.5601999759674072,,
2,935,,,,0.6183000206947327,0.5733924508094788
3,949,1.131079077720642,,,,
3,999,1.0862362384796143,,,,
3,1049,1.0916662216186523,,,,
3,1099,1.3255698680877686,,,,
3,1149,1.196594476699829,,,,
3,1199,1.1777652502059937,,,,
3,1247,,1.2116339206695557,0.6219000220298767,,
3,1247,,,,0.7019000053405762,0.6230969429016113
4,1249,1.1564151048660278,,,,
4,1299,1.0106422901153564,,,,
4,1349,1.2037897109985352,,,,
4,1399,1.0299880504608154,,,,
4,1449,1.275994062423706,,,,
4,1499,1.0603206157684326,,,,
4,1549,1.1957433223724365,,,,
4,1559,,1.1330729722976685,0.6586999893188477,,
4,1559,,,,0.7441999912261963,0.6539713740348816
5,1599,1.0635738372802734,,,,
5,1649,1.026937484741211,,,,
5,1699,1.1119080781936646,,,,
5,1749,1.1072521209716797,,,,
5,1799,0.8718597292900085,,,,
5,1849,1.0711729526519775,,,,
5,1871,,1.1179479360580444,0.6639999747276306,,
5,1871,,,,0.7484999895095825,0.6761819124221802
6,1899,1.0912842750549316,,,,
6,1949,1.0427465438842773,,,,
6,1999,1.0530822277069092,,,,
6,2049,1.024145245552063,,,,
6,2099,1.2575256824493408,,,,
6,2149,0.8969284296035767,,,,
6,2183,,1.0817383527755737,0.6861000061035156,,
6,2183,,,,0.7804999947547913,0.6913812160491943
7,2199,0.9080983400344849,,,,
7,2249,0.9203344583511353,,,,
7,2299,0.9285988807678223,,,,
7,2349,0.8545340299606323,,,,
7,2399,0.9717938899993896,,,,
7,2449,1.0460209846496582,,,,
7,2495,,1.0281052589416504,0.6992999911308289,,
7,2495,,,,0.7928000092506409,0.7028996348381042
8,2499,0.8549002408981323,,,,
8,2549,0.8275560140609741,,,,
8,2599,0.9666826725006104,,,,
8,2649,0.9476374387741089,,,,
8,2699,1.1178538799285889,,,,
8,2749,1.0499849319458008,,,,
8,2799,0.9571635723114014,,,,
8,2807,,1.0085673332214355,0.7102000117301941,,
8,2807,,,,0.8051999807357788,0.7145683169364929
9,2849,0.8916584253311157,,,,
9,2899,0.8815889358520508,,,,
9,2949,0.9272377490997314,,,,
9,2999,0.8309198617935181,,,,
9,3049,0.8942562341690063,,,,
9,3099,0.950281023979187,,,,
9,3119,,1.0518537759780884,0.6952000260353088,,
9,3119,,,,0.7857000231742859,0.7252854704856873
10,3149,1.0159353017807007,,,,
10,3199,0.9223358631134033,,,,
10,3249,0.7861088514328003,,,,
10,3299,0.7415544986724854,,,,
10,3349,1.0317034721374512,,,,
10,3399,0.9555519819259644,,,,
10,3431,,1.023519515991211,0.704800009727478,,
10,3431,,,,0.7972000241279602,0.7306190133094788
11,3449,0.5813727378845215,,,,
11,3499,0.7645159959793091,,,,
11,3549,0.6116479635238647,,,,
11,3599,0.7108222246170044,,,,
11,3649,0.39148837327957153,,,,
11,3699,0.7580929398536682,,,,
11,3743,,0.7231619358062744,0.7039999961853027,,
11,3743,,,,0.7990000247955322,0.7302433848381042
12,3749,0.2338503897190094,,,,
12,3799,0.5665206909179688,,,,
12,3849,0.45942384004592896,,,,
12,3899,-0.2561335861682892,,,,
12,3949,0.45965954661369324,,,,
12,3999,0.2894517779350281,,,,
12,4049,-0.12892121076583862,,,,
12,4055,,0.2918842136859894,0.6743000149726868,,
12,4055,,,,0.7612000107765198,0.7074569463729858
13,4099,-0.15692394971847534,,,,
13,4149,-0.6816424131393433,,,,
13,4199,-1.0930218696594238,,,,
13,4249,-0.6600576639175415,,,,
13,4299,0.23308223485946655,,,,
13,4349,-0.2299213409423828,,,,
13,4367,,-0.36695733666419983,0.6791999936103821,,
13,4367,,,,0.7688000202178955,0.6952624320983887
14,4399,-1.5847094058990479,,,,
14,4449,-1.4416677951812744,,,,
14,4499,-0.6016470193862915,,,,
14,4549,-1.4132306575775146,,,,
14,4599,-2.044278144836426,,,,
14,4649,-1.6424610614776611,,,,
14,4679,,-1.1917057037353516,0.6869000196456909,,
14,4679,,,,0.7784000039100647,0.7032502293586731
15,4699,-2.6796555519104004,,,,
15,4749,-1.9555199146270752,,,,
15,4799,-2.4108715057373047,,,,
15,4849,-2.6787781715393066,,,,
15,4899,-2.088665008544922,,,,
15,4949,-3.2207040786743164,,,,
15,4991,,-1.9784586429595947,0.6697999835014343,,
15,4991,,,,0.7549999952316284,0.7111127972602844
16,4999,-3.2759952545166016,,,,
16,5049,-3.7701334953308105,,,,
16,5099,-3.4527697563171387,,,,
16,5149,-3.346860885620117,,,,
