epoch,step,train_loss,val_loss,val_acc,test_acc
18,5927,,,,0.6955999732017517
19,5949,1.2134785652160645,,,
19,5999,0.15975236892700195,,,
19,6049,0.6118595600128174,,,
19,6099,-0.42757511138916016,,,
19,6149,1.172954797744751,,,
19,6199,0.44927895069122314,,,
19,6239,,1.728853464126587,0.5013999938964844,
19,6239,,,,0.6998000144958496
20,6249,-0.6449967622756958,,,
20,6299,1.3238109350204468,,,
20,6349,1.0576072931289673,,,
20,6399,1.321808934211731,,,
20,6449,0.32338595390319824,,,
20,6499,-0.20002830028533936,,,
20,6549,0.33948516845703125,,,
20,6551,,1.722122311592102,0.5133000016212463,
20,6551,,,,0.7124000191688538
21,6599,1.3917877674102783,,,
21,6649,-0.3581564426422119,,,
21,6699,1.11092209815979,,,
21,6749,0.8205146789550781,,,
21,6799,0.8357610702514648,,,
21,6849,1.0305016040802002,,,
21,6863,,1.752350926399231,0.5149000287055969,
21,6863,,,,0.7224000096321106
22,6899,-0.19107162952423096,,,
22,6949,0.09080970287322998,,,
22,6999,0.8985064029693604,,,
22,7049,-1.0682636499404907,,,
22,7099,1.0365233421325684,,,
22,7149,0.668670654296875,,,
22,7175,,1.7998368740081787,0.5103999972343445,
22,7175,,,,0.7167999744415283
23,7199,-0.8297562599182129,,,
23,7249,-0.07433462142944336,,,
23,7299,1.1264700889587402,,,
23,7349,0.726992130279541,,,
23,7399,0.2924621105194092,,,
23,7449,0.5013989210128784,,,
23,7487,,1.7685192823410034,0.5200999975204468,
23,7487,,,,0.7293000221252441
24,7499,0.032884836196899414,,,
24,7549,1.1927028894424438,,,
24,7599,0.42078542709350586,,,
24,7649,0.48282670974731445,,,
24,7699,0.7818729877471924,,,
24,7749,0.2102675437927246,,,
24,7799,0.9036566019058228,,,
24,7799,,1.7299232482910156,0.51910001039505,
24,7799,,,,0.7264999747276306
25,7849,0.5924053192138672,,,
25,7899,-0.12983465194702148,,,
25,7949,-0.6844755411148071,,,
25,7999,1.0248843431472778,,,
25,8049,-1.5675257444381714,,,
25,8099,-0.8822159767150879,,,
25,8111,,1.8162658214569092,0.5277000069618225,
25,8111,,,,0.7555999755859375
26,8149,-0.7426815032958984,,,
26,8199,1.0623867511749268,,,
26,8249,1.010521650314331,,,
26,8299,0.6032443046569824,,,
26,8349,1.294777274131775,,,
26,8399,0.34132373332977295,,,
26,8423,,1.8456060886383057,0.5321000218391418,
26,8423,,,,0.7601000070571899
27,8449,0.8036758899688721,,,
27,8499,0.6322810649871826,,,
27,8549,0.5734518766403198,,,
27,8599,-0.2730095386505127,,,
27,8649,-1.3864808082580566,,,
27,8699,0.5486495494842529,,,
27,8735,,1.751232385635376,0.5317999720573425,
27,8735,,,,0.7447999715805054
28,8749,0.7616699934005737,,,
28,8799,1.0836544036865234,,,
28,8849,-1.2749886512756348,,,
28,8899,-2.0581071376800537,,,
28,8949,-1.5036342144012451,,,
28,8999,1.248046875,,,
28,9047,,1.7232482433319092,0.5282999873161316,
28,9047,,,,0.7437000274658203
29,9049,-0.33510422706604004,,,
29,9099,-2.2734193801879883,,,
29,9149,-1.582413673400879,,,
29,9199,-0.25998544692993164,,,
29,9249,-0.6366055011749268,,,
29,9299,-0.8424930572509766,,,
29,9349,1.0070314407348633,,,
29,9359,,1.7920145988464355,0.5224000215530396,
29,9359,,,,0.7454000115394592
30,9399,1.1629958152770996,,,
30,9449,0.9918491840362549,,,
30,9499,-0.6082167625427246,,,
30,9549,0.8932017087936401,,,
30,9599,-0.4161001443862915,,,
30,9649,1.1392672061920166,,,
30,9671,,1.77871835231781,0.5304999947547913,
30,9671,,,,0.7620999813079834
31,9699,-0.8796408176422119,,,
31,9749,0.13042426109313965,,,
31,9799,-1.0570178031921387,,,
31,9849,-0.20903301239013672,,,
31,9899,-2.1078619956970215,,,
31,9949,0.22607946395874023,,,
31,9983,,1.7602578401565552,0.5436999797821045,
31,9983,,,,0.7749000191688538
32,9999,1.0172150135040283,,,
32,10049,-0.3741428852081299,,,
32,10099,-1.187509536743164,,,
32,10149,0.4793890714645386,,,
32,10199,-0.9372034072875977,,,
32,10249,-0.07268881797790527,,,
32,10295,,1.821801781654358,0.5393000245094299,
32,10295,,,,0.7749000191688538
33,10299,0.6625699996948242,,,
33,10349,-0.23475289344787598,,,
33,10399,1.0883772373199463,,,
33,10449,-0.5186657905578613,,,
33,10499,0.29100489616394043,,,
33,10549,-0.33650994300842285,,,
33,10599,0.04169583320617676,,,
33,10607,,1.7712026834487915,0.5372999906539917,
33,10607,,,,0.7634999752044678
34,10649,-0.47925543785095215,,,
34,10699,-0.9194591045379639,,,
34,10749,1.2666559219360352,,,
34,10799,0.39769554138183594,,,
34,10849,-1.672616958618164,,,
34,10899,-1.6618924140930176,,,
34,10919,,1.7723169326782227,0.5442000031471252,
34,10919,,,,0.7709000110626221
35,10949,0.7433569431304932,,,
35,10999,0.2802417278289795,,,
35,11049,0.12400078773498535,,,
35,11099,-0.9311610460281372,,,
35,11149,0.5583057403564453,,,
35,11199,-1.5012059211730957,,,
35,11231,,1.79274320602417,0.5429999828338623,
35,11231,,,,0.7825999855995178
36,11249,-0.4988119602203369,,,
36,11299,0.63038170337677,,,
36,11349,0.24091506004333496,,,
36,11399,0.1188511848449707,,,
36,11449,-0.20941734313964844,,,
36,11499,-1.2468600273132324,,,
36,11543,,1.8125187158584595,0.5353999733924866,
36,11543,,,,0.7698000073432922
37,11549,-0.13298845291137695,,,
37,11599,-1.1019432544708252,,,
37,11649,-0.18079876899719238,,,
37,11699,-1.363508701324463,,,
37,11749,0.8988974094390869,,,
37,11799,0.3581852912902832,,,
37,11849,0.5504487752914429,,,
37,11855,,1.8658535480499268,0.5414999723434448,
37,11855,,,,0.7656000256538391
38,11899,-0.013649940490722656,,,
38,11949,0.20955562591552734,,,
38,11999,-0.622734785079956,,,
38,12049,-0.15213251113891602,,,
38,12099,-0.46463632583618164,,,
38,12149,0.9833987951278687,,,
38,12167,,1.8854230642318726,0.5504000186920166,
38,12167,,,,0.7775999903678894
39,12199,0.5874648094177246,,,
39,12249,-0.20048308372497559,,,
39,12299,0.36147069931030273,,,
39,12349,0.8136823177337646,,,
39,12399,0.702014684677124,,,
39,12449,-0.9546537399291992,,,
39,12479,,1.9197624921798706,0.5533000230789185,
39,12479,,,,0.7943000197410583
40,12499,-0.23432302474975586,,,
40,12549,-0.17615890502929688,,,
40,12599,-0.15374541282653809,,,
40,12649,-0.5618042945861816,,,
40,12699,1.017844557762146,,,
40,12749,-0.6786758899688721,,,
40,12791,,1.9145121574401855,0.5422000288963318,
40,12791,,,,0.78329998254776
41,12799,-1.2881481647491455,,,
41,12849,-2.3416800498962402,,,
41,12899,-4.108816146850586,,,
41,12949,-1.4870479106903076,,,
41,12999,-1.4016022682189941,,,
41,13049,-1.3091490268707275,,,
41,13099,-1.001556158065796,,,
41,13103,,1.9149619340896606,0.5353000164031982,
41,13103,,,,0.7684000134468079
42,13149,-1.6528160572052002,,,
42,13199,0.45239245891571045,,,
42,13249,-3.5588717460632324,,,
42,13299,-0.7631263732910156,,,
42,13349,0.11372733116149902,,,
42,13399,-0.32157349586486816,,,
42,13415,,1.942457675933838,0.5428000092506409,
42,13415,,,,0.7767000198364258
43,13449,0.7645730972290039,,,
43,13499,-0.07394790649414062,,,
43,13549,0.10897564888000488,,,
43,13599,-1.554549217224121,,,
43,13649,0.14068031311035156,,,
43,13699,-0.7387986183166504,,,
43,13727,,1.9290789365768433,0.552299976348877,
43,13727,,,,0.7939000129699707
44,13749,-1.2491519451141357,,,
44,13799,-2.253530979156494,,,
44,13849,-0.42121100425720215,,,
44,13899,1.10009765625,,,
44,13949,-0.9584877490997314,,,
44,13999,-2.3342552185058594,,,
44,14039,,1.8978376388549805,0.5547999739646912,
44,14039,,,,0.8059999942779541
45,14049,0.5144850015640259,,,
45,14099,0.3949880599975586,,,
45,14149,1.2548965215682983,,,
45,14199,-0.3603706359863281,,,
45,14249,0.4626936912536621,,,
45,14299,0.5023707151412964,,,
45,14349,-0.6193633079528809,,,
45,14351,,1.8725181818008423,0.5529999732971191,
45,14351,,,,0.7985000014305115
46,14399,-4.15310001373291,,,
46,14449,0.5268020629882812,,,
46,14499,-1.7865900993347168,,,
46,14549,0.24918198585510254,,,
46,14599,0.24278533458709717,,,
46,14649,-1.4744110107421875,,,
46,14663,,1.8824585676193237,0.5489000082015991,
46,14663,,,,0.7896000146865845
47,14699,-0.9034314155578613,,,
47,14749,-2.6297879219055176,,,
47,14799,0.4034707546234131,,,
47,14849,-1.6364457607269287,,,
47,14899,-3.0225961208343506,,,
47,14949,-4.068883419036865,,,
47,14975,,1.9873777627944946,0.5461999773979187,
47,14975,,,,0.7860999703407288
48,14999,-1.9116954803466797,,,
48,15049,0.734998345375061,,,
48,15099,0.8484816551208496,,,
48,15149,0.5304036140441895,,,
48,15199,0.9508881568908691,,,
48,15249,0.6193089485168457,,,
48,15287,,1.9772943258285522,0.5486000180244446,
48,15287,,,,0.792900025844574
49,15299,0.8325153589248657,,,
49,15349,0.22376251220703125,,,
49,15399,-3.6405818462371826,,,
49,15449,0.6753015518188477,,,
49,15499,-1.9815335273742676,,,
49,15549,-0.4335498809814453,,,
49,15599,-1.4979405403137207,,,
49,15599,,1.9307904243469238,0.5503000020980835,
49,15599,,,,0.7846999764442444
50,15649,1.2012614011764526,,,
50,15699,-0.22608327865600586,,,
50,15749,-0.9964020252227783,,,
50,15799,-1.9282536506652832,,,
50,15849,-0.6041500568389893,,,
50,15899,-1.6168670654296875,,,
50,15911,,1.9580519199371338,0.5525000095367432,
50,15911,,,,0.786300003528595
51,15949,-4.12865686416626,,,
51,15999,-0.2447371482849121,,,
51,16049,-3.199388265609741,,,
51,16099,-1.4927887916564941,,,
51,16149,-0.7518124580383301,,,
51,16199,-2.458893299102783,,,
51,16223,,1.980716586112976,0.5575000047683716,
51,16223,,,,0.8064000010490417
52,16249,-2.1531593799591064,,,
52,16299,-1.0493669509887695,,,
52,16349,0.618262767791748,,,
52,16399,0.9211618900299072,,,
52,16449,-0.12891626358032227,,,
52,16499,0.8156541585922241,,,
52,16535,,1.891179084777832,0.5679000020027161,
52,16535,,,,0.8162000179290771
53,16549,-0.954580545425415,,,
53,16599,-0.46642208099365234,,,
53,16649,-1.0244150161743164,,,
53,16699,-0.3839855194091797,,,
53,16749,-1.019101858139038,,,
53,16799,-2.3585495948791504,,,
53,16847,,1.8932162523269653,0.5641999840736389,
53,16847,,,,0.8126000165939331
54,16849,-0.4534168243408203,,,
54,16899,-2.9984726905822754,,,
54,16949,-3.085698366165161,,,
54,16999,-1.9632883071899414,,,
54,17049,0.4162790775299072,,,
54,17099,0.011500358581542969,,,
54,17149,0.6516780853271484,,,
54,17159,,1.9263989925384521,0.5647000074386597,
54,17159,,,,0.8166999816894531
55,17199,-0.0586543083190918,,,
55,17249,0.08568549156188965,,,
55,17299,-3.037238597869873,,,
55,17349,-4.127382278442383,,,
55,17399,-0.19664669036865234,,,
55,17449,-1.0033652782440186,,,
55,17471,,1.9156228303909302,0.560699999332428,
55,17471,,,,0.8080000281333923
56,17499,-1.0901315212249756,,,
56,17549,0.6272926330566406,,,
56,17599,0.40379929542541504,,,
56,17649,-2.029040813446045,,,
56,17699,-0.7185647487640381,,,
56,17749,-0.17552828788757324,,,
56,17783,,1.972426414489746,0.555400013923645,
56,17783,,,,0.803600013256073
57,17799,-0.3908405303955078,,,
57,17849,0.9018269777297974,,,
57,17899,-0.3818984031677246,,,
57,17949,0.6251288652420044,,,
57,17999,-1.129582405090332,,,
57,18049,-1.7239654064178467,,,
57,18095,,1.9867562055587769,0.5519999861717224,
57,18095,,,,0.8066999912261963
58,18099,-2.0066750049591064,,,
58,18149,0.3881387710571289,,,
58,18199,-5.286833763122559,,,
58,18249,-1.7584443092346191,,,
58,18299,-3.3237805366516113,,,
58,18349,-0.5044705867767334,,,
58,18399,-2.449801206588745,,,
58,18407,,2.060572385787964,0.5562000274658203,
58,18407,,,,0.795199990272522
59,18449,-0.2815537452697754,,,
59,18499,-2.1910431385040283,,,
59,18549,-2.652024030685425,,,
59,18599,0.8114383220672607,,,
59,18649,0.8832861185073853,,,
59,18699,-0.9715943336486816,,,
59,18719,,2.052433490753174,0.5638999938964844,
59,18719,,,,0.8105999827384949
60,18749,0.44148147106170654,,,
60,18799,1.162142038345337,,,
60,18849,-1.9916024208068848,,,
60,18899,0.2215120792388916,,,
60,18949,-0.2285768985748291,,,
60,18999,0.5328948497772217,,,
60,19031,,2.0260581970214844,0.5618000030517578,
60,19031,,,,0.8133000135421753
61,19049,0.7887507677078247,,,
61,19099,-1.640355110168457,,,
61,19149,-4.66853141784668,,,
61,19199,0.16135883331298828,,,
61,19249,0.5490602254867554,,,
61,19299,-0.7119622230529785,,,
61,19343,,2.078235626220703,0.5533000230789185,
61,19343,,,,0.8082000017166138
62,19349,0.7252790927886963,,,
62,19399,-0.1044621467590332,,,
62,19449,0.4701652526855469,,,
62,19499,-1.799010992050171,,,
62,19549,-0.4015483856201172,,,
62,19599,0.014174461364746094,,,
62,19649,0.512129545211792,,,
62,19655,,2.060619831085205,0.5533000230789185,
62,19655,,,,0.8065000176429749
63,19699,-4.434213638305664,,,
63,19749,-2.6988956928253174,,,
63,19799,0.6888198852539062,,,
63,19849,-1.1101601123809814,,,
63,19899,-0.46315455436706543,,,
63,19949,0.5907161235809326,,,
63,19967,,1.981715202331543,0.5551000237464905,
63,19967,,,,0.8039000034332275
64,19999,-0.4795835018157959,,,
64,20049,0.712457537651062,,,
64,20099,-0.031304359436035156,,,
64,20149,-1.5088748931884766,,,
64,20199,-1.3241982460021973,,,
64,20249,-2.6838877201080322,,,
64,20279,,1.934680461883545,0.5644999742507935,
64,20279,,,,0.8258000016212463
65,20299,0.17763090133666992,,,
65,20349,-1.7232441902160645,,,
65,20399,0.11578178405761719,,,
65,20449,0.2470698356628418,,,
65,20499,-0.23975324630737305,,,
65,20549,-0.30432724952697754,,,
65,20591,,1.9908140897750854,0.5673999786376953,
65,20591,,,,0.8295999765396118
66,20599,-2.3970394134521484,,,
66,20649,0.8198637962341309,,,
66,20699,-1.8092570304870605,,,
66,20749,0.519782304763794,,,
66,20799,-2.3227715492248535,,,
66,20849,-2.0244569778442383,,,
66,20899,-0.10579800605773926,,,
66,20903,,2.0046894550323486,0.5666000247001648,
66,20903,,,,0.819599986076355
67,20949,-2.99815034866333,,,
67,20999,-1.3644037246704102,,,
67,21049,-6.197630882263184,,,
67,21099,-0.11995458602905273,,,
67,21149,0.16962814331054688,,,
67,21199,0.4044787883758545,,,
67,21215,,1.9596941471099854,0.5695000290870667,
67,21215,,,,0.8205000162124634
68,21249,0.3817777633666992,,,
68,21299,-3.8492953777313232,,,
68,21349,-1.5716004371643066,,,
68,21399,-0.3129138946533203,,,
68,21449,1.0031263828277588,,,
68,21499,0.24033069610595703,,,
68,21527,,2.0136101245880127,0.5730000138282776,
68,21527,,,,0.8271999955177307
69,21549,0.3411693572998047,,,
69,21599,-0.38660454750061035,,,
69,21649,0.3494760990142822,,,
69,21699,-0.9953162670135498,,,
69,21749,-2.7455894947052,,,
69,21799,0.7400736808776855,,,
69,21839,,2.013981819152832,0.5710999965667725,
69,21839,,,,0.8345000147819519
70,21849,0.8380281925201416,,,
70,21899,-1.4103922843933105,,,
70,21949,-4.539972305297852,,,
70,21999,-5.655177116394043,,,
70,22049,0.6802322864532471,,,
70,22099,-4.5972185134887695,,,
70,22149,-1.1257684230804443,,,
70,22151,,2.002359628677368,0.5666999816894531,
70,22151,,,,0.824400007724762
71,22199,0.4368414878845215,,,
71,22249,-0.009776592254638672,,,
71,22299,0.44440698623657227,,,
71,22349,0.2580840587615967,,,
71,22399,0.05701494216918945,,,
71,22449,-2.443633556365967,,,
71,22463,,2.03534197807312,0.5733000040054321,
71,22463,,,,0.8295999765396118
72,22499,-1.3831148147583008,,,
72,22549,-1.9560542106628418,,,
72,22599,0.17652463912963867,,,
72,22649,-0.497448205947876,,,
72,22699,-2.9363455772399902,,,
72,22749,-0.10109353065490723,,,
72,22775,,2.002476453781128,0.5727999806404114,
72,22775,,,,0.8309999704360962
73,22799,0.7665823698043823,,,
73,22849,-1.9449434280395508,,,
73,22899,-3.3516907691955566,,,
73,22949,0.7546408176422119,,,
73,22999,0.5240294933319092,,,
73,23049,0.26290440559387207,,,
73,23087,,2.000225305557251,0.5710999965667725,
73,23087,,,,0.829800009727478
74,23099,-4.856958389282227,,,
74,23149,-0.763267993927002,,,
74,23199,-0.889615535736084,,,
74,23249,0.45908796787261963,,,
74,23299,-2.8020236492156982,,,
74,23349,-3.1675095558166504,,,
74,23399,-1.8217499256134033,,,
74,23399,,2.0799593925476074,0.5723999738693237,
74,23399,,,,0.8349999785423279
75,23449,0.5302996635437012,,,
75,23499,-1.3675601482391357,,,
75,23549,0.59343421459198,,,
75,23599,-3.6505517959594727,,,
75,23649,-0.8786940574645996,,,
75,23699,-3.061006546020508,,,
75,23711,,2.0579984188079834,0.5719000101089478,
75,23711,,,,0.8327999711036682
76,23749,-1.0975465774536133,,,
76,23799,0.3759075403213501,,,
76,23849,-2.489635467529297,,,
76,23899,0.46460115909576416,,,
76,23949,-2.1523642539978027,,,
76,23999,-2.8136394023895264,,,
76,24023,,2.0076541900634766,0.5702000260353088,
76,24023,,,,0.8396000266075134
77,24049,0.522505521774292,,,
77,24099,0.7055947780609131,,,
77,24149,-1.750805139541626,,,
77,24199,-0.16264772415161133,,,
77,24249,0.2376689910888672,,,
77,24299,-5.26915979385376,,,
77,24335,,1.9578043222427368,0.5695000290870667,
77,24335,,,,0.8402000069618225
78,24349,-1.8314926624298096,,,
78,24399,-2.451587677001953,,,
78,24449,-1.4742522239685059,,,
78,24499,0.060924530029296875,,,
78,24549,-0.13846468925476074,,,
78,24599,-1.3530590534210205,,,
78,24647,,1.9517879486083984,0.5667999982833862,
78,24647,,,,0.8317999839782715
79,24649,-0.8108527660369873,,,
79,24699,0.2790102958679199,,,
79,24749,-3.104686975479126,,,
79,24799,-1.3710830211639404,,,
79,24849,0.06094956398010254,,,
79,24899,0.3085179328918457,,,
79,24949,-5.45853328704834,,,
79,24959,,2.057814359664917,0.569599986076355,
79,24959,,,,0.8230000138282776
80,24999,-5.590600490570068,,,
80,25049,-1.8377366065979004,,,
80,25099,0.3599444627761841,,,
80,25149,0.42906653881073,,,
80,25199,-0.2434217929840088,,,
80,25249,-3.1564440727233887,,,
80,25271,,2.045379400253296,0.5699999928474426,
80,25271,,,,0.8190000057220459
81,25299,-1.567415714263916,,,
81,25349,-0.747938871383667,,,
81,25399,-0.3779306411743164,,,
81,25449,-5.4141974449157715,,,
81,25499,0.7351672649383545,,,
81,25549,-0.9239740371704102,,,
81,25583,,1.9847944974899292,0.5698999762535095,
81,25583,,,,0.8366000056266785
82,25599,-0.957258939743042,,,
82,25649,0.7261936664581299,,,
82,25699,0.0085296630859375,,,
82,25749,-1.7699480056762695,,,
82,25799,-1.4323773384094238,,,
82,25849,0.3423128128051758,,,
82,25895,,2.009553909301758,0.5727999806404114,
82,25895,,,,0.8456000089645386
83,25899,0.3924221992492676,,,
83,25949,-0.7067232131958008,,,
83,25999,-3.0811641216278076,,,
83,26049,-3.943718671798706,,,
83,26099,-1.7027037143707275,,,
83,26149,-1.302293300628662,,,
83,26199,-5.211390495300293,,,
83,26207,,2.035936117172241,0.5742999911308289,
83,26207,,,,0.8432999849319458
84,26249,-0.5468173027038574,,,
84,26299,-0.1737842559814453,,,
84,26349,-0.17451071739196777,,,
84,26399,0.14513659477233887,,,
84,26449,-3.6739578247070312,,,
84,26499,-0.8314275741577148,,,
84,26519,,2.0220401287078857,0.5777999758720398,
84,26519,,,,0.8510000109672546
85,26549,-1.8659203052520752,,,
85,26599,-1.3539819717407227,,,
85,26649,-1.0438659191131592,,,
85,26699,-2.7524895668029785,,,
85,26749,-2.146470069885254,,,
85,26799,-3.1018331050872803,,,
85,26831,,2.010347843170166,0.5753999948501587,
85,26831,,,,0.8361999988555908
86,26849,0.1690080165863037,,,
86,26899,-3.1347644329071045,,,
86,26949,0.4118903875350952,,,
86,26999,-1.1210741996765137,,,
86,27049,0.7869061231613159,,,
86,27099,0.6287317276000977,,,
86,27143,,1.988135576248169,0.5680999755859375,
86,27143,,,,0.8208000063896179
87,27149,-0.4272267818450928,,,
87,27199,-5.448302268981934,,,
87,27249,-0.9540724754333496,,,
87,27299,-0.4693629741668701,,,
87,27349,-4.388131141662598,,,
87,27399,0.5776762962341309,,,
87,27449,-1.1066150665283203,,,
87,27455,,1.94417142868042,0.5692999958992004,
87,27455,,,,0.8330000042915344
88,27499,0.16957640647888184,,,
88,27549,-5.126010417938232,,,
88,27599,0.1833047866821289,,,
88,27649,-4.5610833168029785,,,
88,27699,-0.17359113693237305,,,
88,27749,-1.8048067092895508,,,
88,27767,,2.0429511070251465,0.5692999958992004,
88,27767,,,,0.8162000179290771
89,27799,-2.09857439994812,,,
89,27849,-1.6613779067993164,,,
89,27899,0.36850690841674805,,,
89,27949,0.2716963291168213,,,
89,27999,-1.579871654510498,,,
89,28049,-1.3687453269958496,,,
89,28079,,2.1302661895751953,0.5655999779701233,
89,28079,,,,0.8116999864578247
90,28099,-3.0232834815979004,,,
90,28149,-0.5177812576293945,,,
90,28199,0.45573604106903076,,,
90,28249,0.2322218418121338,,,
90,28299,0.08045625686645508,,,
90,28349,0.1450052261352539,,,
90,28391,,2.140632152557373,0.5687999725341797,
90,28391,,,,0.8245000243186951
91,28399,-0.0156705379486084,,,
91,28449,0.1524813175201416,,,
91,28499,-2.292801856994629,,,
91,28549,0.22095036506652832,,,
91,28599,-3.1817257404327393,,,
91,28649,-3.773344039916992,,,
91,28699,-0.11211037635803223,,,
91,28703,,2.0864875316619873,0.5727999806404114,
91,28703,,,,0.8367999792098999
92,28749,-0.6531717777252197,,,
92,28799,-1.3963494300842285,,,
92,28849,0.4932069778442383,,,
92,28899,0.5375685691833496,,,
92,28949,-2.227254629135132,,,
92,28999,0.1932661533355713,,,
92,29015,,2.0719950199127197,0.5763000249862671,
92,29015,,,,0.854200005531311
93,29049,-0.6972091197967529,,,
93,29099,0.44576025009155273,,,
93,29149,-3.7109479904174805,,,
93,29199,-3.560656785964966,,,
93,29249,-1.9645156860351562,,,
