epoch,mix_match_loss,step,test_acc,train_acc,train_loss
11,,4599,,,1.0116872787475586
11,,4649,,,1.066994071006775
11,,4679,0.5996999740600586,0.6937099099159241,
12,,4699,,,0.8963556289672852
12,,4749,,,0.9385994076728821
12,,4799,,,0.8445674180984497
12,,4849,,,0.9536033272743225
12,,4899,,,1.1881303787231445
12,,4949,,,0.9224245548248291
12,,4999,,,1.0001509189605713
12,,5049,,,0.8352839946746826
12,,5069,0.6220999956130981,0.713201105594635,
13,,5099,,,0.8761030435562134
13,,5149,,,0.8483784198760986
13,,5199,,,0.9121876358985901
13,,5249,,,0.7938030958175659
13,,5299,,,1.0079470872879028
13,,5349,,,0.8053142428398132
13,,5399,,,1.0366424322128296
13,,5449,,,0.8947884440422058
13,,5459,0.6140000224113464,0.7304487228393555,
14,,5499,,,0.783350944519043
14,,5549,,,0.918810248374939
14,,5599,,,0.9385924935340881
14,,5649,,,0.7666496634483337
14,,5699,,,1.0049374103546143
14,,5749,,,0.9347653985023499
14,,5799,,,0.889260470867157
14,,5849,,,0.9690871834754944
14,,5849,0.6110000014305115,0.7353765964508057,
15,,5899,,,0.7359674572944641
15,,5949,,,0.7927381992340088
15,,5999,,,0.8789894580841064
15,,6049,,,0.9026628136634827
15,,6099,,,0.9540003538131714
15,,6149,,,0.9523824453353882
15,,6199,,,0.6893942356109619
15,,6239,0.6162999868392944,0.7504006624221802,
16,,6249,,,0.7092105746269226
16,,6299,,,0.675933837890625
16,,6349,,,0.7783127427101135
16,,6399,,,0.8044645190238953
16,,6449,,,0.595696210861206
16,,6499,,,0.7858564853668213
16,,6549,,,0.6864306926727295
16,,6599,,,0.843586266040802
16,,6629,0.6205000281333923,0.7629006505012512,
17,,6649,,,0.611283540725708
17,,6699,,,0.5265461206436157
17,,6749,,,0.71030193567276
17,,6799,,,0.4693736433982849
17,,6849,,,0.6994991302490234
17,,6899,,,0.6987383961677551
17,,6949,,,0.8496125340461731
17,,6999,,,0.7691382169723511
17,,7019,0.6266000270843506,0.7736578583717346,
18,,7049,,,0.6419054865837097
18,,7099,,,0.6245695352554321
18,,7149,,,0.699892520904541
18,,7199,,,0.5458199381828308
18,,7249,,,0.679224967956543
18,,7299,,,0.7835174798965454
18,,7349,,,0.8492481708526611
18,,7399,,,0.7235523462295532
18,,7409,0.6399999856948853,0.7840544581413269,
19,,7449,,,0.6792764067649841
19,,7499,,,0.6393792629241943
19,,7549,,,0.5989308953285217
19,,7599,,,0.856644868850708
19,,7649,,,0.7535640001296997
19,,7699,,,0.7597672939300537
19,,7749,,,0.9831616282463074
19,,7799,,,0.6043787002563477
19,,7799,0.6380000114440918,0.7925680875778198,
20,,7849,,,0.5690368413925171
20,,7899,,,0.6851394176483154
20,,7949,,,0.6028329133987427
20,,7999,,,0.6740285158157349
20,,8049,,,0.6071574091911316
20,,8099,,,0.8767774701118469
20,,8149,,,0.522680938243866
20,,8189,0.6385999917984009,0.8023637533187866,
21,,8199,,,0.5929425358772278
21,,8249,,,0.6101758480072021
21,,8299,,,0.6079745888710022
21,,8349,,,0.4080681800842285
21,,8399,,,0.4886478781700134
21,,8449,,,0.7220566868782043
21,,8499,,,0.4002963900566101
21,,8549,,,0.7004160284996033
21,,8579,0.6553999781608582,0.8092948794364929,
22,,8599,,,0.5734179615974426
22,,8649,,,0.4790579378604889
22,,8699,,,0.5658295154571533
22,,8749,,,0.5298868417739868
22,,8799,,,0.6478393077850342
22,,8849,,,0.5964187383651733
22,,8899,,,0.6808468103408813
22,,8949,,,0.7120677828788757
22,,8969,0.6546000242233276,0.8182892799377441,
23,,8999,,,0.5227506160736084
23,,9049,,,0.5229723453521729
23,,9099,,,0.616878867149353
23,,9149,,,0.4725663959980011
23,,9199,,,0.46944460272789
23,,9249,,,0.4054284393787384
23,,9299,,,0.9402474164962769
23,,9349,,,0.6476937532424927
23,,9359,0.652999997138977,0.8218749761581421,
24,,9399,,,0.5807108283042908
24,,9449,,,0.5370208621025085
24,,9499,,,0.5950289964675903
24,,9549,,,0.3411117196083069
24,,9599,,,0.432852566242218
24,,9649,,,0.6335419416427612
24,,9699,,,0.4318106174468994
24,,9749,,,0.6059831380844116
24,,9749,0.6564000248908997,0.8295873403549194,
25,,9799,,,0.5496053099632263
25,,9849,,,0.443753182888031
25,,9899,,,0.3773754835128784
25,,9949,,,0.40748560428619385
25,,9999,,,0.6438838839530945
25,,10049,,,0.6370130777359009
25,,10099,,,0.44678711891174316
25,,10139,0.6543999910354614,0.8346754908561707,
26,,10149,,,0.273355633020401
26,,10199,,,0.5019975304603577
26,,10249,,,0.4670107662677765
26,,10299,,,0.5988301634788513
26,,10349,,,0.6179331541061401
26,,10399,,,0.5458183288574219
26,,10449,,,0.524876594543457
26,,10499,,,0.4157356023788452
26,,10529,0.6424000263214111,0.8395432829856873,
27,,10549,,,0.414394736289978
27,,10599,,,0.36470142006874084
27,,10649,,,0.3108910024166107
27,,10699,,,0.4329932928085327
27,,10749,,,0.4437559247016907
27,,10799,,,0.49399644136428833
27,,10849,,,0.7001345157623291
27,,10899,,,0.6141924858093262
27,,10919,0.6608999967575073,0.8449919819831848,
28,,10949,,,0.43431252241134644
28,,10999,,,0.24776452779769897
28,,11049,,,0.4240996539592743
28,,11099,,,0.3926791846752167
28,,11149,,,0.5023671984672546
28,,11199,,,0.46978363394737244
28,,11249,,,0.561564564704895
28,,11299,,,0.5680761337280273
28,,11309,0.6377000212669373,0.8514423370361328,
29,,11349,,,0.438618004322052
29,,11399,,,0.3113262951374054
29,,11449,,,0.3581138253211975
29,,11499,,,0.4431264102458954
29,,11549,,,0.5946245789527893
29,,11599,,,0.41910332441329956
29,,11649,,,0.4678737223148346
29,,11699,,,0.5745381712913513
29,,11699,0.6577000021934509,0.8538862466812134,
30,,11749,,,0.28125089406967163
30,,11799,,,0.49010446667671204
30,,11849,,,0.5273652076721191
30,,11899,,,0.4009542167186737
30,,11949,,,0.5042695999145508
30,,11999,,,0.4473947584629059
30,,12049,,,0.49979421496391296
30,,12089,0.6514999866485596,0.8570312261581421,
31,,12099,,,0.46446818113327026
31,,12149,,,0.31897950172424316
31,,12199,,,0.25891661643981934
31,,12249,,,0.350772887468338
31,,12299,,,0.3927348256111145
31,,12349,,,0.5164240002632141
31,,12399,,,0.4414861798286438
31,,12449,,,0.6752021312713623
31,,12479,0.6208999752998352,0.864963948726654,
32,,12499,,,0.36909550428390503
32,,12549,,,0.31465309858322144
32,,12599,,,0.30533525347709656
32,,12649,,,0.5620181560516357
32,,12699,,,0.3809663951396942
32,,12749,,,0.4130861759185791
32,,12799,,,0.5120208263397217
32,,12849,,,0.5104147791862488
32,,12869,0.6636999845504761,0.8647435903549194,
33,,12899,,,0.3995697796344757
33,,12949,,,0.5288722515106201
33,,12999,,,0.4343222975730896
33,,13049,,,0.43958884477615356
33,,13099,,,0.34336504340171814
33,,13149,,,0.2873340845108032
33,,13199,,,0.4768151640892029
33,,13249,,,0.5275630354881287
33,,13259,0.6480000019073486,0.8662660121917725,
34,,13299,,,0.2983852028846741
34,,13349,,,0.35975292325019836
34,,13399,,,0.48351913690567017
34,,13449,,,0.43285781145095825
34,,13499,,,0.43299394845962524
34,,13549,,,0.46666374802589417
34,,13599,,,0.49572309851646423
34,,13649,,,0.4077419936656952
34,,13649,0.6611999869346619,0.8672075271606445,
35,3.8226141929626465,13699,,,
35,3.102062463760376,13749,,,
35,3.544429063796997,13799,,,
35,3.1626951694488525,13849,,,
35,3.2109670639038086,13899,,,
35,2.697681188583374,13949,,,
35,3.209336042404175,13999,,,
35,3.505133867263794,14049,,,
35,,14053,0.600600004196167,0.8273156881332397,1.1713066101074219
36,3.201167583465576,14099,,,
36,3.000063180923462,14149,,,
36,3.197488784790039,14199,,,
36,2.9327406883239746,14249,,,
36,3.34126615524292,14299,,,
36,2.6996898651123047,14349,,,
36,3.124932050704956,14399,,,
36,3.3759639263153076,14449,,,
36,,14450,0.588699996471405,,
37,3.2309296131134033,14499,,,
37,3.5828733444213867,14549,,,
37,2.442822217941284,14599,,,
37,3.206624746322632,14649,,,
37,3.271242141723633,14699,,,
37,2.882040023803711,14749,,,
37,3.3029019832611084,14799,,,
37,3.3333933353424072,14849,,,
37,,14850,0.5831999778747559,,
38,2.9063613414764404,14899,,,
38,3.057828426361084,14949,,,
38,2.5378313064575195,14999,,,
38,2.5747580528259277,15049,,,
38,2.542074203491211,15099,,,
38,2.073837995529175,15149,,,
38,3.098538637161255,15199,,,
38,,15240,0.6061999797821045,,
39,2.786210298538208,15249,,,
39,2.4942307472229004,15299,,,
39,3.397480010986328,15349,,,
39,2.598907709121704,15399,,,
39,3.2041194438934326,15449,,,
39,3.0989701747894287,15499,,,
39,3.201118230819702,15549,,,
39,3.2346456050872803,15599,,,
39,,15633,0.5863000154495239,,
40,2.8671789169311523,15649,,,
40,2.5450291633605957,15699,,,
40,3.132612705230713,15749,,,
40,3.2991130352020264,15799,,,
40,2.336120128631592,15849,,,
40,2.9844725131988525,15899,,,
40,2.556417465209961,15949,,,
40,2.676284074783325,15999,,,
40,,16029,0.5859000086784363,,
41,2.1873700618743896,16049,,,
41,2.5469632148742676,16099,,,
41,2.814007520675659,16149,,,
41,2.823004722595215,16199,,,
41,2.5551421642303467,16249,,,
41,3.214211940765381,16299,,,
41,2.9730169773101807,16349,,,
41,2.95161771774292,16399,,,
41,,16424,0.572700023651123,,
42,3.061387538909912,16449,,,
42,2.787169933319092,16499,,,
42,3.2194998264312744,16549,,,
42,2.187230110168457,16599,,,
42,2.9415574073791504,16649,,,
42,2.857051134109497,16699,,,
42,3.0717291831970215,16749,,,
42,2.968380928039551,16799,,,
42,,16820,0.5619999766349792,,
43,2.4209933280944824,16849,,,
43,2.546719789505005,16899,,,
43,2.768566370010376,16949,,,
43,3.189643383026123,16999,,,
43,3.1821067333221436,17049,,,
43,3.1552836894989014,17099,,,
43,3.25060772895813,17149,,,
43,3.1808207035064697,17199,,,
43,,17217,0.5698999762535095,,
44,2.9994635581970215,17249,,,
44,2.9815714359283447,17299,,,
44,2.354231834411621,17349,,,
44,2.585491180419922,17399,,,
44,2.9427692890167236,17449,,,
44,2.8148059844970703,17499,,,
44,3.27654767036438,17549,,,
44,3.1166019439697266,17599,,,
44,,17613,0.5741999745368958,,
45,3.420346975326538,17649,,,
45,3.1448304653167725,17699,,,
45,2.918887138366699,17749,,,
45,3.1529643535614014,17799,,,
45,2.7210512161254883,17849,,,
45,3.1105504035949707,17899,,,
45,2.9051966667175293,17949,,,
45,3.146193027496338,17999,,,
45,,18011,0.5777999758720398,,
46,2.376821279525757,18049,,,
46,2.7351174354553223,18099,,,
46,3.0272347927093506,18149,,,
46,3.1027743816375732,18199,,,
46,2.9972147941589355,18249,,,
46,3.2672269344329834,18299,,,
46,2.3960659503936768,18349,,,
46,2.6399736404418945,18399,,,
46,,18405,0.6021999716758728,,
47,2.5602424144744873,18449,,,
47,2.3138718605041504,18499,,,
47,2.798516035079956,18549,,,
47,1.9596869945526123,18599,,,
47,2.9615817070007324,18649,,,
47,3.0474653244018555,18699,,,
47,2.984870672225952,18749,,,
47,,18795,0.5892000198364258,,
48,2.6821534633636475,18799,,,
48,2.9582629203796387,18849,,,
48,2.9811251163482666,18899,,,
48,2.499662160873413,18949,,,
48,3.0506434440612793,18999,,,
48,3.027087688446045,19049,,,
48,2.796729803085327,19099,,,
48,3.145864486694336,19149,,,
48,,19186,0.5701000094413757,,
49,2.870737314224243,19199,,,
49,2.7587625980377197,19249,,,
49,1.9651216268539429,19299,,,
49,2.9204843044281006,19349,,,
49,2.9895310401916504,19399,,,
49,2.9015347957611084,19449,,,
49,2.7755377292633057,19499,,,
49,3.0295157432556152,19549,,,
49,,19582,0.566100001335144,,
50,2.8484015464782715,19599,,,
50,3.306812286376953,19649,,,
50,3.083228588104248,19699,,,
50,3.1013989448547363,19749,,,
50,1.442366123199463,19799,,,
50,2.978512763977051,19849,,,
50,3.1001338958740234,19899,,,
50,2.2263295650482178,19949,,,
50,,19976,0.5824999809265137,,
51,3.1102213859558105,19999,,,
51,2.7262983322143555,20049,,,
51,2.4219980239868164,20099,,,
51,3.158454179763794,20149,,,
51,2.264240264892578,20199,,,
51,2.8783388137817383,20249,,,
51,3.336153984069824,20299,,,
51,2.8816187381744385,20349,,,
51,,20369,0.5853999853134155,,
52,3.1512503623962402,20399,,,
52,3.157374620437622,20449,,,
52,2.7080090045928955,20499,,,
52,2.768828868865967,20549,,,
52,2.273364305496216,20599,,,
52,2.310718297958374,20649,,,
52,3.1533732414245605,20699,,,
52,2.9226951599121094,20749,,,
52,,20760,0.5960000157356262,,
53,2.7320668697357178,20799,,,
53,2.5293097496032715,20849,,,
53,2.193450927734375,20899,,,
53,2.8169214725494385,20949,,,
53,2.9177913665771484,20999,,,
53,2.8469834327697754,21049,,,
53,2.955606460571289,21099,,,
53,2.861750841140747,21149,,,
53,,21151,0.5802000164985657,,
54,2.90478777885437,21199,,,
54,2.680008888244629,21249,,,
54,2.870617389678955,21299,,,
54,2.785512924194336,21349,,,
54,3.014967918395996,21399,,,
54,2.9679088592529297,21449,,,
54,2.8375437259674072,21499,,,
54,2.465322732925415,21549,,,
54,,21549,0.5907999873161316,,
55,2.902212619781494,21599,,,
55,2.8241007328033447,21649,,,
55,3.0279836654663086,21699,,,
55,2.9544456005096436,21749,,,
55,2.395596981048584,21799,,,
55,3.0488715171813965,21849,,,
55,2.4582622051239014,21899,,,
55,,21946,0.608299970626831,,
56,2.242924213409424,21949,,,
56,2.817411422729492,21999,,,
56,1.9652175903320312,22049,,,
56,2.893468141555786,22099,,,
56,2.1144142150878906,22149,,,
56,2.500837802886963,22199,,,
56,2.527477741241455,22249,,,
56,3.467536449432373,22299,,,
56,,22339,0.6075999736785889,,
57,2.244703531265259,22349,,,
57,3.0044703483581543,22399,,,
57,3.047879934310913,22449,,,
57,3.0949883460998535,22499,,,
57,3.0177273750305176,22549,,,
57,2.8567657470703125,22599,,,
57,2.974944591522217,22649,,,
57,2.3863141536712646,22699,,,
57,,22731,0.6074000000953674,,
58,2.708223581314087,22749,,,
58,2.9072165489196777,22799,,,
58,2.3640098571777344,22849,,,
58,3.036824941635132,22899,,,
58,2.8208932876586914,22949,,,
58,2.819040536880493,22999,,,
58,2.7133021354675293,23049,,,
58,3.1488680839538574,23099,,,
58,,23123,0.5758000016212463,,
59,2.7201240062713623,23149,,,
59,3.0335426330566406,23199,,,
59,2.9569520950317383,23249,,,
59,2.5484087467193604,23299,,,
59,2.837236166000366,23349,,,
59,1.6840720176696777,23399,,,
59,2.9812560081481934,23449,,,
59,3.0771236419677734,23499,,,
59,,23514,0.5751000046730042,,
60,2.77713942527771,23549,,,
60,2.418952703475952,23599,,,
60,2.8883605003356934,23649,,,
60,2.205726146697998,23699,,,
60,2.6895289421081543,23749,,,
60,2.5851240158081055,23799,,,
60,1.303696632385254,23849,,,
60,2.9809834957122803,23899,,,
60,,23912,0.5746999979019165,,
61,2.667250156402588,23949,,,
61,2.671613931655884,23999,,,
61,3.250209093093872,24049,,,
61,1.9533202648162842,24099,,,
61,2.8834941387176514,24149,,,
61,2.1211843490600586,24199,,,
61,2.8907837867736816,24249,,,
61,2.295363426208496,24299,,,
61,,24310,0.5738999843597412,,
62,2.4104599952697754,24349,,,
62,2.8208487033843994,24399,,,
62,2.7052340507507324,24449,,,
62,2.3025617599487305,24499,,,
62,2.026387929916382,24549,,,
62,1.3702187538146973,24599,,,
62,2.6241326332092285,24649,,,
62,1.889613389968872,24699,,,
62,,24708,0.5909000039100647,,
63,2.706001043319702,24749,,,
63,1.75294029712677,24799,,,
63,2.6913130283355713,24849,,,
63,2.700838327407837,24899,,,
63,2.9971795082092285,24949,,,
63,2.448725461959839,24999,,,
63,2.8857545852661133,25049,,,
63,3.1516475677490234,25099,,,
63,,25103,0.600600004196167,,
64,2.216660976409912,25149,,,
64,2.7979226112365723,25199,,,
64,2.6096644401550293,25249,,,
64,2.4315075874328613,25299,,,
64,2.8153631687164307,25349,,,
64,2.773148775100708,25399,,,
64,3.133087158203125,25449,,,
64,2.373173952102661,25499,,,
64,,25499,0.6061999797821045,,
65,2.9551401138305664,25549,,,
65,2.6462156772613525,25599,,,
65,2.6076135635375977,25649,,,
65,2.8376622200012207,25699,,,
65,2.729795217514038,25749,,,
65,2.7889304161071777,25799,,,
65,2.756795644760132,25849,,,
65,,25893,0.5927000045776367,,
66,2.8748955726623535,25899,,,
66,2.437744379043579,25949,,,
66,2.744835615158081,25999,,,
66,2.113917827606201,26049,,,
66,2.7511768341064453,26099,,,
66,2.4853506088256836,26149,,,
66,3.4946470260620117,26199,,,
66,2.673152208328247,26249,,,
66,,26289,0.590399980545044,,
67,1.8996299505233765,26299,,,
67,2.699293851852417,26349,,,
67,2.6888794898986816,26399,,,
67,2.8189992904663086,26449,,,
67,2.437319040298462,26499,,,
67,2.922636032104492,26549,,,
67,2.17578387260437,26599,,,
67,1.6791653633117676,26649,,,
67,,26685,0.5927000045776367,,
68,2.371664524078369,26699,,,
68,2.442932367324829,26749,,,
68,2.8003249168395996,26799,,,
68,2.0136170387268066,26849,,,
68,2.4004719257354736,26899,,,
68,2.3906238079071045,26949,,,
68,3.0379879474639893,26999,,,
68,2.5995423793792725,27049,,,
68,,27081,0.5978000164031982,,
69,2.266374111175537,27099,,,
69,2.7113654613494873,27149,,,
69,1.826587200164795,27199,,,
69,2.334892988204956,27249,,,
69,2.9474592208862305,27299,,,
69,2.424546003341675,27349,,,
69,2.7658097743988037,27399,,,
69,2.1453919410705566,27449,,,
69,,27477,0.6128000020980835,,
70,2.7167885303497314,27499,,,
70,2.7564525604248047,27549,,,
70,2.5469608306884766,27599,,,
70,2.614629030227661,27649,,,
70,2.5024168491363525,27699,,,
70,2.819253444671631,27749,,,
70,2.7168283462524414,27799,,,
70,2.9679954051971436,27849,,,
70,,27875,0.5942999720573425,,
71,2.6967952251434326,27899,,,
71,2.1202354431152344,27949,,,
71,2.578030586242676,27999,,,
71,2.170792818069458,28049,,,
71,2.3293347358703613,28099,,,
71,2.7389140129089355,28149,,,
71,2.8380730152130127,28199,,,
71,2.0754313468933105,28249,,,
71,,28273,0.5965999960899353,,
72,2.419874906539917,28299,,,
72,2.414407730102539,28349,,,
72,3.089557647705078,28399,,,
72,2.929243326187134,28449,,,
72,2.7501137256622314,28499,,,
72,2.7343924045562744,28549,,,
72,2.351882219314575,28599,,,
72,2.354276657104492,28649,,,
72,,28667,0.5857999920845032,,
73,2.4808349609375,28699,,,
73,2.9619030952453613,28749,,,
73,2.792224407196045,28799,,,
73,2.31378436088562,28849,,,
73,2.7843005657196045,28899,,,
73,2.991987943649292,28949,,,
73,2.424046754837036,28999,,,
73,1.7083148956298828,29049,,,
73,,29065,0.6204000115394592,,
74,2.361755847930908,29099,,,
74,2.113835573196411,29149,,,
74,1.625033974647522,29199,,,
74,2.7318317890167236,29249,,,
74,3.227691411972046,29299,,,
74,2.8355162143707275,29349,,,
74,2.347334623336792,29399,,,
74,2.8280982971191406,29449,,,
74,,29463,0.6037999987602234,,
75,2.8688082695007324,29499,,,
75,1.8420151472091675,29549,,,
75,2.6832308769226074,29599,,,
75,2.6327767372131348,29649,,,
75,2.516164779663086,29699,,,
75,2.6892919540405273,29749,,,
75,2.4185261726379395,29799,,,
75,2.7318763732910156,29849,,,
75,,29855,0.6037999987602234,,
76,2.5400750637054443,29899,,,
76,2.0807385444641113,29949,,,
76,1.953428864479065,29999,,,
76,2.689100980758667,30049,,,
76,2.3145501613616943,30099,,,
76,2.50142240524292,30149,,,
76,2.6827785968780518,30199,,,
76,,30245,0.5766000151634216,,
77,2.7965216636657715,30249,,,
77,2.7078332901000977,30299,,,
77,2.780534267425537,30349,,,
77,2.6254072189331055,30399,,,
77,2.3137388229370117,30449,,,
77,2.520397186279297,30499,,,
77,2.5996317863464355,30549,,,
77,2.469822406768799,30599,,,
77,,30636,0.6064000129699707,,
78,2.5421504974365234,30649,,,
78,1.7015289068222046,30699,,,
78,1.9459255933761597,30749,,,
78,2.8696043491363525,30799,,,
78,2.824439764022827,30849,,,
78,2.635826826095581,30899,,,
78,2.532166004180908,30949,,,
78,2.9217984676361084,30999,,,
78,,31027,0.6104999780654907,,
79,2.5759780406951904,31049,,,
79,2.426884889602661,31099,,,
79,1.8398178815841675,31149,,,
79,2.9325923919677734,31199,,,
79,2.702848196029663,31249,,,
79,2.7220284938812256,31299,,,
79,2.6297972202301025,31349,,,
79,1.9645609855651855,31399,,,
79,,31421,0.6057000160217285,,
80,2.959651470184326,31449,,,
80,2.7940673828125,31499,,,
80,2.0490498542785645,31549,,,
80,2.9342994689941406,31599,,,
80,2.4462783336639404,31649,,,
80,1.9737211465835571,31699,,,
80,2.6495361328125,31749,,,
80,2.9345216751098633,31799,,,
80,,31817,0.6046000123023987,,
81,2.733931303024292,31849,,,
81,2.1924071311950684,31899,,,
81,2.867643356323242,31949,,,
81,2.5221219062805176,31999,,,
81,2.3725898265838623,32049,,,
81,2.718824863433838,32099,,,
81,2.8189964294433594,32149,,,
81,2.6142172813415527,32199,,,
81,,32214,0.6215000152587891,,
82,1.5038381814956665,32249,,,
82,2.567763328552246,32299,,,
82,1.6548115015029907,32349,,,
82,2.6021058559417725,32399,,,
82,2.321286678314209,32449,,,
82,2.0521295070648193,32499,,,
82,1.9159743785858154,32549,,,
82,2.5590004920959473,32599,,,
82,,32611,0.6097999811172485,,
83,2.0117928981781006,32649,,,
83,2.596132516860962,32699,,,
83,1.7512117624282837,32749,,,
83,2.0302133560180664,32799,,,
83,2.4733448028564453,32849,,,
83,2.32379412651062,32899,,,
83,2.7084052562713623,32949,,,
83,1.9214719533920288,32999,,,
83,,33001,0.6046000123023987,,
84,2.8151252269744873,33049,,,
84,1.4530993700027466,33099,,,
84,2.2518723011016846,33149,,,
84,2.646630048751831,33199,,,
84,2.3609278202056885,33249,,,
84,2.39924693107605,33299,,,
84,1.7629112005233765,33349,,,
84,2.7025976181030273,33399,,,
84,,33400,0.6080999970436096,,
85,1.7783818244934082,33449,,,
85,2.63118052482605,33499,,,
85,2.5894439220428467,33549,,,
85,2.3479151725769043,33599,,,
85,2.4380664825439453,33649,,,
85,2.4137868881225586,33699,,,
85,2.9350850582122803,33749,,,
85,,33798,0.6068999767303467,,
86,2.6340866088867188,33799,,,
86,2.774557590484619,33849,,,
86,2.5245003700256348,33899,,,
86,2.5134005546569824,33949,,,
86,2.694195508956909,33999,,,
86,2.5661540031433105,34049,,,
86,2.5054335594177246,34099,,,
86,2.375633955001831,34149,,,
86,,34191,0.6230999827384949,,
87,2.6037650108337402,34199,,,
87,2.065089225769043,34249,,,
87,2.9422874450683594,34299,,,
87,2.810565710067749,34349,,,
87,2.1362152099609375,34399,,,
87,2.474928140640259,34449,,,
87,2.5267012119293213,34499,,,
87,2.492166042327881,34549,,,
87,,34583,0.5821999907493591,,
88,2.655137062072754,34599,,,
88,2.767526388168335,34649,,,
88,2.559404134750366,34699,,,
88,2.3138372898101807,34749,,,
88,2.2590978145599365,34799,,,
88,2.764469623565674,34849,,,
88,2.711397171020508,34899,,,
88,2.5971920490264893,34949,,,
88,,34976,0.6114000082015991,,
89,2.440659999847412,34999,,,
89,2.30707049369812,35049,,,
89,2.6732516288757324,35099,,,
89,2.5558300018310547,35149,,,
89,2.6749110221862793,35199,,,
89,2.7045459747314453,35249,,,
89,2.144078254699707,35299,,,
89,2.348703622817993,35349,,,
89,,35368,0.6229000091552734,,
90,2.5998597145080566,35399,,,
90,2.6651346683502197,35449,,,
90,2.022622585296631,35499,,,
90,2.5856451988220215,35549,,,
90,2.6609444618225098,35599,,,
90,2.6738712787628174,35649,,,
90,2.278337001800537,35699,,,
90,2.477504014968872,35749,,,
90,,35762,0.6287999749183655,,
91,2.281229257583618,35799,,,
91,2.460733413696289,35849,,,
91,1.8740681409835815,35899,,,
91,2.5361077785491943,35949,,,
91,2.3225231170654297,35999,,,
91,2.510063409805298,36049,,,
91,2.4270496368408203,36099,,,
91,2.570669651031494,36149,,,
91,,36161,0.6148999929428101,,
92,2.5147242546081543,36199,,,
92,2.48030161857605,36249,,,
92,2.4000730514526367,36299,,,
