train_loss,epoch,step,val_acc,val_loss,test_acc
2.698636054992676,0,49,,,
2.679964303970337,0,99,,,
2.280146837234497,0,149,,,
2.220203399658203,0,199,,,
2.2125954627990723,0,249,,,
2.183467388153076,0,299,,,
,0,311,0.13349999487400055,2.59983491897583,
,0,311,,,0.19017009437084198
5.217860221862793,1,349,,,
2.376051664352417,1,399,,,
2.191091299057007,1,449,,,
2.2851104736328125,1,499,,,
2.1894569396972656,1,549,,,
2.257045030593872,1,599,,,
,1,623,0.28189998865127563,2.018519639968872,
,1,623,,,0.2887658178806305
2.1353354454040527,2,649,,,
2.1486289501190186,2,699,,,
2.278712511062622,2,749,,,
1.9178715944290161,2,799,,,
2.0298891067504883,2,849,,,
2.0039072036743164,2,899,,,
,2,935,0.3167000114917755,1.9428215026855469,
,2,935,,,0.32179588079452515
2.04508113861084,3,949,,,
2.0678749084472656,3,999,,,
2.201909303665161,3,1049,,,
2.2020671367645264,3,1099,,,
2.2047126293182373,3,1149,,,
2.057748794555664,3,1199,,,
,3,1247,0.336899995803833,1.8004769086837769,
,3,1247,,,0.3529469966888428
2.139239549636841,4,1249,,,
1.9181392192840576,4,1299,,,
2.067153215408325,4,1349,,,
2.0032970905303955,4,1399,,,
2.1110808849334717,4,1449,,,
1.9050616025924683,4,1499,,,
1.7836501598358154,4,1549,,,
,4,1559,0.3634999990463257,1.7578779458999634,
,4,1559,,,0.38716375827789307
1.8949910402297974,5,1599,,,
2.131361246109009,5,1649,,,
2.035515785217285,5,1699,,,
2.007692575454712,5,1749,,,
2.083787202835083,5,1799,,,
2.145043134689331,5,1849,,,
,5,1871,0.384799987077713,1.7090409994125366,
,5,1871,,,0.4091178774833679
2.1154778003692627,6,1899,,,
1.9887809753417969,6,1949,,,
1.9880839586257935,6,1999,,,
1.9701738357543945,6,2049,,,
2.062096118927002,6,2099,,,
1.9405763149261475,6,2149,,,
,6,2183,0.41929998993873596,1.6806154251098633,
,6,2183,,,0.4407634437084198
1.93040931224823,7,2199,,,
2.13960337638855,7,2249,,,
2.1102988719940186,7,2299,,,
2.0313708782196045,7,2349,,,
1.9637606143951416,7,2399,,,
1.9950028657913208,7,2449,,,
,7,2495,0.43709999322891235,1.6109882593154907,
,7,2495,,,0.451246052980423
1.807105302810669,8,2499,,,
2.031332492828369,8,2549,,,
2.057790756225586,8,2599,,,
1.8512109518051147,8,2649,,,
1.9640074968338013,8,2699,,,
1.663332462310791,8,2749,,,
2.0100290775299072,8,2799,,,
,8,2807,0.44940000772476196,1.6004056930541992,
,8,2807,,,0.4730023741722107
1.7247920036315918,9,2849,,,
1.9598822593688965,9,2899,,,
1.9112547636032104,9,2949,,,
1.940751075744629,9,2999,,,
1.8269916772842407,9,3049,,,
1.919182300567627,9,3099,,,
,9,3119,0.4771000146865845,1.53140389919281,
,9,3119,,,0.5012856125831604
1.9170845746994019,10,3149,,,
2.1065990924835205,10,3199,,,
1.651506781578064,10,3249,,,
2.1283276081085205,10,3299,,,
1.655629277229309,10,3349,,,
1.9171509742736816,10,3399,,,
,10,3431,0.4846000075340271,1.4964135885238647,
,10,3431,,,0.5143393874168396
1.8663809299468994,11,3449,,,
1.9733787775039673,11,3499,,,
1.8310315608978271,11,3549,,,
1.6190769672393799,11,3599,,,
1.9597272872924805,11,3649,,,
