epoch,train_loss,step,val_loss,val_acc,test_acc,train_acc
0,2.157670259475708,49,,,,
0,1.955283761024475,99,,,,
0,1.9205446243286133,149,,,,
0,1.8718358278274536,199,,,,
0,1.8196965456008911,249,,,,
0,1.8407669067382812,299,,,,
0,,311,1.7653021812438965,0.42590001225471497,,
0,,311,,,0.47690001130104065,0.33278244733810425
1,1.734272837638855,349,,,,
1,1.7412410974502563,399,,,,
1,1.741903305053711,449,,,,
1,1.5772554874420166,499,,,,
1,1.5955215692520142,549,,,,
1,1.721187949180603,599,,,,
1,,623,1.6716543436050415,0.4830999970436096,,
1,,623,,,0.5317000150680542,0.4630158245563507
2,1.6587227582931519,649,,,,
2,1.5891026258468628,699,,,,
2,1.533530831336975,749,,,,
2,1.4938308000564575,799,,,,
2,1.407700538635254,849,,,,
2,1.5754940509796143,899,,,,
2,,935,1.5405941009521484,0.5419999957084656,,
2,,935,,,0.6029000282287598,0.5379356741905212
3,1.4802844524383545,949,,,,
3,1.4253735542297363,999,,,,
3,1.475841760635376,1049,,,,
3,1.2891749143600464,1099,,,,
3,1.3991466760635376,1149,,,,
3,1.4407216310501099,1199,,,,
3,,1247,1.4657529592514038,0.5778999924659729,,
3,,1247,,,0.6334999799728394,0.592698335647583
4,1.3387486934661865,1249,,,,
4,1.5332800149917603,1299,,,,
4,1.3311246633529663,1349,,,,
4,1.2334673404693604,1399,,,,
4,1.403602957725525,1449,,,,
4,1.32736337184906,1499,,,,
4,1.3522635698318481,1549,,,,
4,,1559,1.363706111907959,0.6266000270843506,,
4,,1559,,,0.7027000188827515,0.6271784901618958
5,1.402129888534546,1599,,,,
5,1.3598501682281494,1649,,,,
5,1.4204434156417847,1699,,,,
5,1.2118436098098755,1749,,,,
5,1.3591200113296509,1799,,,,
5,1.3239049911499023,1849,,,,
5,,1871,1.2803103923797607,0.6588000059127808,,
5,,1871,,,0.7580000162124634,0.6522936820983887
6,1.1675567626953125,1899,,,,
6,1.2638440132141113,1949,,,,
6,1.2837193012237549,1999,,,,
6,1.303688645362854,2049,,,,
6,1.270336627960205,2099,,,,
6,1.1839944124221802,2149,,,,
6,,2183,1.2487577199935913,0.6654999852180481,,
6,,2183,,,0.7595999836921692,0.6668419241905212
7,1.2231998443603516,2199,,,,
7,1.1997919082641602,2249,,,,
7,1.0543557405471802,2299,,,,
7,1.078478455543518,2349,,,,
7,1.1269645690917969,2399,,,,
7,1.1019452810287476,2449,,,,
7,,2495,1.267429232597351,0.6568999886512756,,
7,,2495,,,0.7472000122070312,0.6817658543586731
8,1.2943665981292725,2499,,,,
8,1.1181550025939941,2549,,,,
8,1.248840570449829,2599,,,,
8,1.1818146705627441,2649,,,,
8,1.095625400543213,2699,,,,
8,1.0425801277160645,2749,,,,
8,1.1771728992462158,2799,,,,
8,,2807,1.281395673751831,0.6539999842643738,,
8,,2807,,,0.7353000044822693,0.690504789352417
9,1.3508412837982178,2849,,,,
9,1.2357834577560425,2899,,,,
9,1.0019891262054443,2949,,,,
9,1.0919221639633179,2999,,,,
9,1.1757993698120117,3049,,,,
9,1.1495544910430908,3099,,,,
9,,3119,1.1467558145523071,0.7049000263214111,,
9,,3119,,,0.8082000017166138,0.7049779891967773
10,1.0383021831512451,3149,,,,
10,0.9445313215255737,3199,,,,
10,0.9137144684791565,3249,,,,
10,1.2113690376281738,3299,,,,
10,1.0280225276947021,3349,,,,
10,1.067052960395813,3399,,,,
10,,3431,1.1586576700210571,0.692300021648407,,
10,,3431,,,0.7925999760627747,0.714918851852417
11,1.1383317708969116,3449,,,,
11,1.1195244789123535,3499,,,,
11,1.129810094833374,3549,,,,
11,1.1831600666046143,3599,,,,
11,1.0369800329208374,3649,,,,
11,0.9564656615257263,3699,,,,
11,,3743,1.133285403251648,0.6984999775886536,,
11,,3743,,,0.802299976348877,0.7208533883094788
12,1.0407803058624268,3749,,,,
12,0.9444034099578857,3799,,,,
12,1.0601340532302856,3849,,,,
12,1.1591824293136597,3899,,,,
12,1.0158662796020508,3949,,,,
12,1.0504364967346191,3999,,,,
12,1.2025734186172485,4049,,,,
12,,4055,1.1151686906814575,0.7063000202178955,,
12,,4055,,,0.8016999959945679,0.7270883321762085
13,1.0822077989578247,4099,,,,
13,0.9762270450592041,4149,,,,
13,1.2817158699035645,4199,,,,
13,1.0868685245513916,4249,,,,
13,1.0261141061782837,4299,,,,
13,1.1028330326080322,4349,,,,
13,,4367,1.087636947631836,0.7174000144004822,,
13,,4367,,,0.8090000152587891,0.7340494990348816
14,1.0493308305740356,4399,,,,
14,1.027878999710083,4449,,,,
14,1.0504730939865112,4499,,,,
14,0.9980952143669128,4549,,,,
14,0.9978125691413879,4599,,,,
14,1.054078221321106,4649,,,,
14,,4679,1.0883103609085083,0.7116000056266785,,
14,,4679,,,0.8101000189781189,0.7434645295143127
15,1.0366359949111938,4699,,,,
15,1.0811551809310913,4749,,,,
15,0.9691404700279236,4799,,,,
15,0.9406286478042603,4849,,,,
15,0.9580597281455994,4899,,,,
15,1.0400100946426392,4949,,,,
15,,4991,1.0803754329681396,0.7135000228881836,,
15,,4991,,,0.8065000176429749,0.7459936141967773
16,1.0015013217926025,4999,,,,
16,0.965442955493927,5049,,,,
16,0.9534346461296082,5099,,,,
16,1.1433491706848145,5149,,,,
16,1.0519156455993652,5199,,,,
16,1.101560354232788,5249,,,,
16,0.872142493724823,5299,,,,
16,,5303,1.0817108154296875,0.7121000289916992,,
16,,5303,,,0.8148999810218811,0.7493739724159241
17,0.8151848912239075,5349,,,,
17,0.9572067260742188,5399,,,,
17,0.9680992364883423,5449,,,,
17,1.002172827720642,5499,,,,
17,0.8756415247917175,5549,,,,
17,0.9521812200546265,5599,,,,
17,,5615,1.0369194746017456,0.7261000275611877,,
17,,5615,,,0.8256999850273132,0.7543820142745972
18,1.0092555284500122,5649,,,,
18,0.7099331617355347,5699,,,,
18,0.902690589427948,5749,,,,
18,0.8252096772193909,5799,,,,
18,1.0315723419189453,5849,,,,
18,0.9288367033004761,5899,,,,
18,,5927,1.0327975749969482,0.7282999753952026,,
18,,5927,,,0.8289999961853027,0.7590644955635071
19,0.8699206113815308,5949,,,,
19,0.8488994240760803,5999,,,,
19,0.885046124458313,6049,,,,
19,1.0873723030090332,6099,,,,
19,0.7700271606445312,6149,,,,
19,1.0315628051757812,6199,,,,
19,,6239,1.0724705457687378,0.7085999846458435,,
19,,6239,,,0.8090999722480774,0.7635216116905212
20,0.8060278296470642,6249,,,,
20,0.9579885005950928,6299,,,,
20,0.8052739500999451,6349,,,,
20,0.7364601492881775,6399,,,,
20,0.808224618434906,6449,,,,
20,0.8655087351799011,6499,,,,
20,1.1214028596878052,6549,,,,
20,,6551,0.9992478489875793,0.7401999831199646,,
20,,6551,,,0.8492000102996826,0.7674278616905212
21,0.9111415147781372,6599,,,,
21,0.9678969383239746,6649,,,,
21,0.8498460054397583,6699,,,,
21,0.8085333108901978,6749,,,,
21,0.893567681312561,6799,,,,
21,0.988671064376831,6849,,,,
21,,6863,1.0089064836502075,0.7299000024795532,,
21,,6863,,,0.8395000100135803,0.7719351053237915
22,0.8476591110229492,6899,,,,
22,0.8594553470611572,6949,,,,
22,1.0351619720458984,6999,,,,
22,0.8677356243133545,7049,,,,
22,1.03593111038208,7099,,,,
22,0.8187667727470398,7149,,,,
22,,7175,0.9809860587120056,0.7416999936103821,,
22,,7175,,,0.8468999862670898,0.7749398946762085
23,0.9899948835372925,7199,,,,
23,0.9950718283653259,7249,,,,
23,0.6444218158721924,7299,,,,
23,0.9296899437904358,7349,,,,
23,0.8243309855461121,7399,,,,
23,0.8021567463874817,7449,,,,
23,,7487,0.9975564479827881,0.734499990940094,,
23,,7487,,,0.8461999893188477,0.7768679857254028
24,0.860457181930542,7499,,,,
24,0.7058632373809814,7549,,,,
24,0.8372576236724854,7599,,,,
24,0.8220060467720032,7649,,,,
24,0.8812510371208191,7699,,,,
24,0.9545727372169495,7749,,,,
24,0.9614216685295105,7799,,,,
24,,7799,0.9854029417037964,0.7390000224113464,,
24,,7799,,,0.8489999771118164,0.7831780910491943
25,0.901455283164978,7849,,,,
25,0.8845210075378418,7899,,,,
25,1.0079773664474487,7949,,,,
25,0.8737205266952515,7999,,,,
25,0.6739593148231506,8049,,,,
25,0.8915550112724304,8099,,,,
25,,8111,0.9854561686515808,0.7387999892234802,,
25,,8111,,,0.8486999869346619,0.7859074473381042
26,0.9863399863243103,8149,,,,
26,0.8173087239265442,8199,,,,
26,0.8256090879440308,8249,,,,
26,0.9075582027435303,8299,,,,
26,0.7231640815734863,8349,,,,
26,0.9649817943572998,8399,,,,
26,,8423,1.0002731084823608,0.7296000123023987,,
26,,8423,,,0.8445000052452087,0.7878856062889099
27,0.9104426503181458,8449,,,,
27,0.8782538771629333,8499,,,,
27,0.9601410627365112,8549,,,,
27,0.8278816938400269,8599,,,,
27,0.8091275095939636,8649,,,,
27,0.8825352787971497,8699,,,,
27,,8735,0.9627979397773743,0.7437000274658203,,
27,,8735,,,0.8557000160217285,0.7921925187110901
28,0.818727433681488,8749,,,,
28,0.7145407795906067,8799,,,,
28,0.8058028817176819,8849,,,,
28,0.9630802869796753,8899,,,,
28,0.9535649418830872,8949,,,,
28,0.911009669303894,8999,,,,
28,,9047,0.9784567356109619,0.7361999750137329,,
28,,9047,,,0.8413000106811523,0.7940955758094788
29,0.7748223543167114,9049,,,,
29,0.8626596927642822,9099,,,,
29,0.8126742839813232,9149,,,,
29,0.7681692242622375,9199,,,,
29,0.650787889957428,9249,,,,
29,0.7069750428199768,9299,,,,
29,0.6955798864364624,9349,,,,
29,,9359,1.0151472091674805,0.7224000096321106,,
29,,9359,,,0.8240000009536743,0.7983273267745972
30,0.7288562059402466,9399,,,,
30,0.7459572553634644,9449,,,,
30,0.6791349053382874,9499,,,,
30,0.772321343421936,9549,,,,
30,0.6191515922546387,9599,,,,
30,0.660937488079071,9649,,,,
30,,9671,0.909116804599762,0.7669000029563904,,
30,,9671,,,0.8823000192642212,0.8228164911270142
31,0.6602962613105774,9699,,,,
31,0.7066445350646973,9749,,,,
31,0.6776503920555115,9799,,,,
31,0.8729828000068665,9849,,,,
31,0.665661633014679,9899,,,,
31,0.6535002589225769,9949,,,,
31,,9983,0.9044849872589111,0.7666000127792358,,
31,,9983,,,0.8798999786376953,0.8308793902397156
32,0.8349606990814209,9999,,,,
32,0.6029766201972961,10049,,,,
32,0.9672889709472656,10099,,,,
32,0.7253386974334717,10149,,,,
32,0.7079054713249207,10199,,,,
32,0.7202287912368774,10249,,,,
32,,10295,0.9119827151298523,0.7669000029563904,,
32,,10295,,,0.8791000247001648,0.8350610733032227
33,0.7813317179679871,10299,,,,
33,0.9261842966079712,10349,,,,
33,0.6547597050666809,10399,,,,
33,0.7744582295417786,10449,,,,
33,0.7447260022163391,10499,,,,
33,0.7760160565376282,10549,,,,
33,0.7092325091362,10599,,,,
33,,10607,0.9137675762176514,0.7649000287055969,,
33,,10607,,,0.876800000667572,0.8386668562889099
34,0.769191324710846,10649,,,,
34,0.6318404078483582,10699,,,,
34,0.757148802280426,10749,,,,
34,0.8967541456222534,10799,,,,
34,0.7871675491333008,10849,,,,
34,0.7639680504798889,10899,,,,
34,,10919,0.9099095463752747,0.7664999961853027,,
34,,10919,,,0.8794000148773193,0.8416716456413269
35,0.6674395799636841,10949,,,,
35,0.6309190988540649,10999,,,,
35,0.6007688641548157,11049,,,,
