train_loss,epoch,step,val_acc,val_loss,test_acc,train_acc
2.436100959777832,0,49,,,,
2.289477825164795,0,99,,,,
2.2094545364379883,0,149,,,,
2.145254373550415,0,199,,,,
1.9705342054367065,0,249,,,,
2.0985896587371826,0,299,,,,
,0,311,0.21619999408721924,2.0520009994506836,,
,0,311,,,0.23070000112056732,0.1694711595773697
1.9217233657836914,1,349,,,,
2.0583503246307373,1,399,,,,
2.142498731613159,1,449,,,,
2.029831647872925,1,499,,,,
1.9232580661773682,1,549,,,,
1.9328359365463257,1,599,,,,
,1,623,0.30730000138282776,1.8945385217666626,,
,1,623,,,0.33239999413490295,0.2511768937110901
1.8360261917114258,2,649,,,,
1.9187654256820679,2,699,,,,
1.8594197034835815,2,749,,,,
1.8051663637161255,2,799,,,,
1.7161822319030762,2,849,,,,
1.797948956489563,2,899,,,,
,2,935,0.34619998931884766,1.782196283340454,,
,2,935,,,0.3869999945163727,0.31688201427459717
1.8511854410171509,3,949,,,,
1.7479032278060913,3,999,,,,
1.7290400266647339,3,1049,,,,
1.8569599390029907,3,1099,,,,
1.694584846496582,3,1149,,,,
1.7133095264434814,3,1199,,,,
,3,1247,0.3783000111579895,1.7877732515335083,,
,3,1247,,,0.41499999165534973,0.3619040548801422
1.6411869525909424,4,1249,,,,
1.802855134010315,4,1299,,,,
1.7932580709457397,4,1349,,,,
1.6673767566680908,4,1399,,,,
1.6569072008132935,4,1449,,,,
1.6109282970428467,4,1499,,,,
1.4609248638153076,4,1549,,,,
,4,1559,0.39259999990463257,1.6718533039093018,,
,4,1559,,,0.4334000051021576,0.3935546875
1.6020652055740356,5,1599,,,,
1.6237611770629883,5,1649,,,,
1.5719035863876343,5,1699,,,,
1.7719217538833618,5,1749,,,,
1.6981754302978516,5,1799,,,,
1.4928927421569824,5,1849,,,,
,5,1871,0.4645000100135803,1.5306793451309204,,
,5,1871,,,0.508899986743927,0.4304136633872986
1.560584545135498,6,1899,,,,
1.5195900201797485,6,1949,,,,
1.5213189125061035,6,1999,,,,
1.3789150714874268,6,2049,,,,
1.3635107278823853,6,2099,,,,
1.4419881105422974,6,2149,,,,
,6,2183,0.4666999876499176,1.5215991735458374,,
,6,2183,,,0.51910001039505,0.46103766560554504
1.555284857749939,7,2199,,,,
1.4597541093826294,7,2249,,,,
1.51971435546875,7,2299,,,,
1.48052179813385,7,2349,,,,
1.5642762184143066,7,2399,,,,
1.505821943283081,7,2449,,,,
,7,2495,0.49380001425743103,1.4819040298461914,,
,7,2495,,,0.5429999828338623,0.48935797810554504
1.476667881011963,8,2499,,,,
1.4425694942474365,8,2549,,,,
1.4906789064407349,8,2599,,,,
1.532171368598938,8,2649,,,,
1.2451027631759644,8,2699,,,,
1.4162802696228027,8,2749,,,,
1.2882236242294312,8,2799,,,,
,8,2807,0.5188000202178955,1.4273738861083984,,
,8,2807,,,0.5709999799728394,0.5152243375778198
1.366227626800537,9,2849,,,,
1.5032870769500732,9,2899,,,,
1.379887342453003,9,2949,,,,
1.5711992979049683,9,2999,,,,
1.401752233505249,9,3049,,,,
1.4494186639785767,9,3099,,,,
,9,3119,0.5472999811172485,1.3572033643722534,,
,9,3119,,,0.5974000096321106,0.5386117696762085
1.4270291328430176,10,3149,,,,
1.2599167823791504,10,3199,,,,
1.5640130043029785,10,3249,,,,
1.3293894529342651,10,3299,,,,
1.1370272636413574,10,3349,,,,
1.3275246620178223,10,3399,,,,
,10,3431,0.5751000046730042,1.3034368753433228,,
,10,3431,,,0.6434000134468079,0.5611729025840759
1.202013373374939,11,3449,,,,
1.2350963354110718,11,3499,,,,
1.1456705331802368,11,3549,,,,
1.3917967081069946,11,3599,,,,
1.2236835956573486,11,3649,,,,
1.3683621883392334,11,3699,,,,
,11,3743,0.5799000263214111,1.2706637382507324,,
,11,3743,,,0.6610999703407288,0.5795022249221802
1.2238386869430542,12,3749,,,,
1.5044481754302979,12,3799,,,,
1.0039916038513184,12,3849,,,,
1.1943776607513428,12,3899,,,,
1.0973999500274658,12,3949,,,,
1.2629644870758057,12,3999,,,,
1.2873766422271729,12,4049,,,,
,12,4055,0.6090999841690063,1.21484375,,
,12,4055,,,0.6827999949455261,0.5962289571762085
1.131933569908142,13,4099,,,,
1.0731611251831055,13,4149,,,,
1.1401185989379883,13,4199,,,,
0.9339620471000671,13,4249,,,,
1.0912753343582153,13,4299,,,,
1.0237756967544556,13,4349,,,,
,13,4367,0.6032000184059143,1.2406400442123413,,
,13,4367,,,0.6787999868392944,0.6104016304016113
1.140650749206543,14,4399,,,,
1.2494841814041138,14,4449,,,,
1.07030189037323,14,4499,,,,
1.1388049125671387,14,4549,,,,
1.052863597869873,14,4599,,,,
1.3076746463775635,14,4649,,,,
,14,4679,0.6043999791145325,1.2093238830566406,,
,14,4679,,,0.6762999892234802,0.6261518597602844
1.028698205947876,15,4699,,,,
1.1018425226211548,15,4749,,,,
1.3168107271194458,15,4799,,,,
1.2190321683883667,15,4849,,,,
1.309536099433899,15,4899,,,,
1.1114288568496704,15,4949,,,,
,15,4991,0.6309999823570251,1.1729447841644287,,
,15,4991,,,0.7131999731063843,0.6403245329856873
1.1392048597335815,16,4999,,,,
1.1562858819961548,16,5049,,,,
1.0424283742904663,16,5099,,,,
