train_loss,epoch,step,train_acc,test_acc
3.381657838821411,0,49,,
3.206855297088623,0,99,,
2.8247296810150146,0,149,,
2.525186061859131,0,199,,
2.644146680831909,0,249,,
2.756049871444702,0,299,,
2.343111515045166,0,349,,
,0,389,0.4100360572338104,0.567300021648407
2.321683883666992,1,399,,
2.3862521648406982,1,449,,
2.397770404815674,1,499,,
2.162926197052002,1,549,,
2.1806693077087402,1,599,,
2.396202802658081,1,649,,
1.930747389793396,1,699,,
2.213367462158203,1,749,,
,1,779,0.5542067289352417,0.6624000072479248
2.108673572540283,2,799,,
2.0027573108673096,2,849,,
1.6481945514678955,2,899,,
1.6946754455566406,2,949,,
1.9611313343048096,2,999,,
1.8970469236373901,2,1049,,
2.1189229488372803,2,1099,,
1.8637580871582031,2,1149,,
,2,1169,0.6180087924003601,0.7182000279426575
1.822599172592163,3,1199,,
1.6613678932189941,3,1249,,
1.7520737648010254,3,1299,,
1.9545711278915405,3,1349,,
2.051328182220459,3,1399,,
1.9833941459655762,3,1449,,
2.1560752391815186,3,1499,,
1.7656447887420654,3,1549,,
,3,1559,0.6598557829856873,0.7494999766349792
1.7380025386810303,4,1599,,
1.6007899045944214,4,1649,,
1.512708306312561,4,1699,,
1.5876775979995728,4,1749,,
1.7854030132293701,4,1799,,
1.6516108512878418,4,1849,,
1.717618465423584,4,1899,,
1.677863359451294,4,1949,,
,4,1949,0.6786859035491943,0.7718999981880188
1.6920748949050903,5,1999,,
1.523069143295288,5,2049,,
1.6884174346923828,5,2099,,
1.5639679431915283,5,2149,,
1.668640375137329,5,2199,,
1.6279016733169556,5,2249,,
1.5076682567596436,5,2299,,
,5,2339,0.6985176205635071,0.7904000282287598
1.5452532768249512,6,2349,,
1.3210632801055908,6,2399,,
1.3116843700408936,6,2449,,
1.3791974782943726,6,2499,,
1.107614517211914,6,2549,,
1.365976333618164,6,2599,,
1.4190216064453125,6,2649,,
0.9943174123764038,6,2699,,
,6,2729,0.7098758220672607,0.8093000054359436
1.1697747707366943,7,2749,,
1.4280040264129639,7,2799,,
1.2052286863327026,7,2849,,
1.2976691722869873,7,2899,,
1.109894871711731,7,2949,,
1.1886247396469116,7,2999,,
1.1855053901672363,7,3049,,
1.4147043228149414,7,3099,,
,7,3119,0.7209535241127014,0.8003000020980835
0.894239068031311,8,3149,,
1.1799521446228027,8,3199,,
1.0302116870880127,8,3249,,
1.4397687911987305,8,3299,,
1.1560570001602173,8,3349,,
1.2259396314620972,8,3399,,
1.021712303161621,8,3449,,
1.3258814811706543,8,3499,,
,8,3509,0.7278245091438293,0.8022000193595886
1.1089050769805908,9,3549,,
0.9031331539154053,9,3599,,
0.822033166885376,9,3649,,
0.7550512552261353,9,3699,,
1.0718542337417603,9,3749,,
0.9212566614151001,9,3799,,
1.1205655336380005,9,3849,,
0.9399335384368896,9,3899,,
,9,3899,0.7372195720672607,0.8220999836921692
1.1303472518920898,10,3949,,
0.9626244306564331,10,3999,,
1.1888220310211182,10,4049,,
1.1677525043487549,10,4099,,
1.1734237670898438,10,4149,,
0.79172682762146,10,4199,,
1.140744924545288,10,4249,,
,10,4289,0.7401843070983887,0.8392999768257141
0.8186227083206177,11,4299,,
1.0015950202941895,11,4349,,
0.781300961971283,11,4399,,
0.8864213228225708,11,4449,,
1.2630267143249512,11,4499,,
1.1743314266204834,11,4549,,
0.547569990158081,11,4599,,
1.3292319774627686,11,4649,,
,11,4679,0.7481971383094788,0.769599974155426
0.930031418800354,12,4699,,
1.1222889423370361,12,4749,,
0.9506206512451172,12,4799,,
0.996466338634491,12,4849,,
0.9868670701980591,12,4899,,
0.9978888630867004,12,4949,,
0.7331951856613159,12,4999,,
0.8311649560928345,12,5049,,
,12,5069,0.7531049847602844,0.8151999711990356
0.8447108268737793,13,5099,,
1.0882657766342163,13,5149,,
0.5581754446029663,13,5199,,
1.042531967163086,13,5249,,
0.9526735544204712,13,5299,,
0.7832632064819336,13,5349,,
0.976198136806488,13,5399,,
0.7573598623275757,13,5449,,
,13,5459,0.7568910121917725,0.8461999893188477
0.7344071865081787,14,5499,,
0.9539765119552612,14,5549,,
0.6013659834861755,14,5599,,
0.8818581104278564,14,5649,,
0.9204934239387512,14,5699,,
0.7307402491569519,14,5749,,
0.8348044157028198,14,5799,,
0.728836178779602,14,5849,,
,14,5849,0.7622195482254028,0.847000002861023
0.6659078001976013,15,5899,,
0.9993829131126404,15,5949,,
0.6917930841445923,15,5999,,
0.6657013893127441,15,6049,,
0.8057093024253845,15,6099,,
0.6213269233703613,15,6149,,
0.8490776419639587,15,6199,,
,15,6239,0.7643429636955261,0.8543000221252441
0.514106035232544,16,6249,,
0.8031295537948608,16,6299,,
0.6072875261306763,16,6349,,
0.44394445419311523,16,6399,,
0.8531643152236938,16,6449,,
0.730260968208313,16,6499,,
0.7857197523117065,16,6549,,
0.6970986127853394,16,6599,,
,16,6629,0.7690304517745972,0.8468000292778015
0.5566002130508423,17,6649,,
0.5545079708099365,17,6699,,
0.7827062010765076,17,6749,,
0.7245867252349854,17,6799,,
0.523597002029419,17,6849,,
0.6795734167098999,17,6899,,
0.6740132570266724,17,6949,,
0.8215731978416443,17,6999,,
,17,7019,0.7727764248847961,0.850600004196167
0.5369088649749756,18,7049,,
0.7407344579696655,18,7099,,
0.5745431184768677,18,7149,,
0.660758376121521,18,7199,,
0.8688331842422485,18,7249,,
0.5691885948181152,18,7299,,
0.5203786492347717,18,7349,,
0.6995134353637695,18,7399,,
,18,7409,0.7784655690193176,0.855400025844574
0.4571481943130493,19,7449,,
0.7491476535797119,19,7499,,
0.6226277351379395,19,7549,,
0.5717424750328064,19,7599,,
0.7506381273269653,19,7649,,
0.5528631210327148,19,7699,,
0.5071661472320557,19,7749,,
0.5032258629798889,19,7799,,
,19,7799,0.7805889248847961,0.8575000166893005
0.5942022204399109,20,7849,,
0.6225023865699768,20,7899,,
0.47376883029937744,20,7949,,
0.4985079765319824,20,7999,,
0.4567398428916931,20,8049,,
0.7598393559455872,20,8099,,
0.5580892562866211,20,8149,,
,20,8189,0.7822716236114502,0.8604000210762024
0.5339660048484802,21,8199,,
0.5408307313919067,21,8249,,
0.5388942360877991,21,8299,,
0.6642777323722839,21,8349,,
0.4519492983818054,21,8399,,
0.5907492637634277,21,8449,,
0.5012508630752563,21,8499,,
0.7090224027633667,21,8549,,
,21,8579,0.7861177921295166,0.8672000169754028
0.5227078795433044,22,8599,,
0.5182320475578308,22,8649,,
0.5709172487258911,22,8699,,
0.8944666385650635,22,8749,,
0.49481523036956787,22,8799,,
0.49502331018447876,22,8849,,
0.39928364753723145,22,8899,,
0.7890723347663879,22,8949,,
,22,8969,0.7878405451774597,0.8496999740600586
0.48711585998535156,23,8999,,
0.5927611589431763,23,9049,,
0.37640416622161865,23,9099,,
