epoch,train_loss,step,val_loss,val_acc,train_acc,test_acc
0,4.126663684844971,49,,,,
0,4.3230767250061035,99,,,,
0,4.299570083618164,149,,,,
0,4.0759968757629395,199,,,,
0,3.88338565826416,249,,,,
0,3.912781238555908,299,,,,
0,,311,6.460604190826416,0.1177000030875206,,
0,,311,,,0.13832131028175354,0.1660403460264206
1,3.7026419639587402,349,,,,
1,3.7849786281585693,399,,,,
1,3.3325953483581543,449,,,,
1,3.3798961639404297,499,,,,
1,3.2801241874694824,549,,,,
1,3.6762032508850098,599,,,,
1,,623,2.678086996078491,0.25270000100135803,,
1,,623,,,0.23557692766189575,0.2863923907279968
2,3.4132168292999268,649,,,,
2,3.544893741607666,699,,,,
2,3.5090994834899902,749,,,,
2,3.196685314178467,799,,,,
2,3.2153196334838867,849,,,,
2,3.41495418548584,899,,,,
2,,935,29.168493270874023,0.2705000042915344,,
2,,935,,,0.29021432995796204,0.2984572649002075
3,3.4234650135040283,949,,,,
3,3.4096219539642334,999,,,,
3,3.404463291168213,1049,,,,
3,2.762300968170166,1099,,,,
3,2.9011030197143555,1149,,,,
3,3.473707675933838,1199,,,,
3,,1247,21.75824737548828,0.3986999988555908,,
3,,1247,,,0.34227263927459717,0.4123813211917877
4,2.7236790657043457,1249,,,,
4,2.990969181060791,1299,,,,
4,3.2145328521728516,1349,,,,
4,2.9524874687194824,1399,,,,
4,3.1672005653381348,1449,,,,
4,2.7827305793762207,1499,,,,
4,3.0170745849609375,1549,,,,
4,,1559,27.51805877685547,0.35600000619888306,,
4,,1559,,,0.3533904254436493,0.38459256291389465
5,2.9662160873413086,1599,,,,
5,2.9932782649993896,1649,,,,
5,2.598529577255249,1699,,,,
5,2.69985294342041,1749,,,,
5,3.070779323577881,1799,,,,
5,3.053396701812744,1849,,,,
5,,1871,17.61005210876465,0.31150001287460327,,
5,,1871,,,0.38201120495796204,0.3555181920528412
6,3.2218270301818848,1899,,,,
6,2.8969807624816895,1949,,,,
6,3.4268112182617188,1999,,,,
6,2.935565233230591,2049,,,,
6,3.035186290740967,2099,,,,
6,2.8881030082702637,2149,,,,
6,,2183,17.93581199645996,0.29840001463890076,,
6,,2183,,,0.35882410407066345,0.34295886754989624
7,3.111790180206299,2199,,,,
7,3.11818265914917,2249,,,,
