train_loss,epoch,step,val_acc,val_loss,test_acc,train_acc
2.081601619720459,0,49,,,,
2.0382070541381836,0,99,,,,
2.0561888217926025,0,149,,,,
1.8254398107528687,0,199,,,,
1.825792908668518,0,249,,,,
1.9446724653244019,0,299,,,,
,0,311,0.3499000072479248,1.8511409759521484,,
,0,311,,,0.4092167615890503,0.3000550866127014
1.7608424425125122,1,349,,,,
1.7938681840896606,1,399,,,,
1.8012913465499878,1,449,,,,
1.7086412906646729,1,499,,,,
1.777675747871399,1,549,,,,
1.6624404191970825,1,599,,,,
,1,623,0.3930000066757202,1.7668585777282715,,
,1,623,,,0.45984968543052673,0.40382111072540283
1.7214205265045166,2,649,,,,
1.6528596878051758,2,699,,,,
1.5728250741958618,2,749,,,,
1.7202857732772827,2,799,,,,
1.5814357995986938,2,849,,,,
1.7816473245620728,2,899,,,,
,2,935,0.46799999475479126,1.6203936338424683,,
,2,935,,,0.49821993708610535,0.4529998004436493
1.7257503271102905,3,949,,,,
1.6552146673202515,3,999,,,,
1.5860676765441895,3,1049,,,,
1.568066954612732,3,1099,,,,
1.6467936038970947,3,1149,,,,
1.5371726751327515,3,1199,,,,
,3,1247,0.5180000066757202,1.5183453559875488,,
,3,1247,,,0.5365902185440063,0.4846504330635071
1.404118299484253,4,1249,,,,
1.5188664197921753,4,1299,,,,
1.457027792930603,4,1349,,,,
1.4292237758636475,4,1399,,,,
1.364461064338684,4,1449,,,,
1.6477628946304321,4,1499,,,,
1.389692783355713,4,1549,,,,
,4,1559,0.4099999964237213,1.7887251377105713,,
,4,1559,,,0.5157238841056824,0.5131210088729858
1.5128828287124634,5,1599,,,,
1.4223411083221436,5,1649,,,,
1.5092263221740723,5,1699,,,,
1.449765920639038,5,1749,,,,
1.497370719909668,5,1799,,,,
1.3906700611114502,5,1849,,,,
,5,1871,0.5194000005722046,1.4585437774658203,,
,5,1871,,,0.5511273741722107,0.5188801884651184
1.383061408996582,6,1899,,,,
1.496237874031067,6,1949,,,,
1.4520113468170166,6,1999,,,,
1.4868582487106323,6,2049,,,,
1.3849084377288818,6,2099,,,,
1.3896032571792603,6,2149,,,,
,6,2183,0.5609999895095825,1.401031494140625,,
,6,2183,,,0.6020569801330566,0.5478265285491943
1.4029593467712402,7,2199,,,,
1.238608479499817,7,2249,,,,
1.4042401313781738,7,2299,,,,
1.3253995180130005,7,2349,,,,
1.2633620500564575,7,2399,,,,
1.399686574935913,7,2449,,,,
,7,2495,0.5428000092506409,1.419703722000122,,
,7,2495,,,0.5864319801330566,0.562575101852417
1.2664717435836792,8,2499,,,,
1.2438489198684692,8,2549,,,,
1.2771425247192383,8,2599,,,,
1.301738977432251,8,2649,,,,
1.4397858381271362,8,2699,,,,
1.1977159976959229,8,2749,,,,
1.4210866689682007,8,2799,,,,
,8,2807,0.6022999882698059,1.2840193510055542,,
,8,2807,,,0.6114517450332642,0.5753706097602844
1.2363271713256836,9,2849,,,,
1.5458574295043945,9,2899,,,,
1.184200406074524,9,2949,,,,
1.2066330909729004,9,2999,,,,
1.309157133102417,9,3049,,,,
1.2056671380996704,9,3099,,,,
,9,3119,0.5806000232696533,1.3453733921051025,,
,9,3119,,,0.6291534900665283,0.5919471383094788
1.3515100479125977,10,3149,,,,
1.2560136318206787,10,3199,,,,
1.2669302225112915,10,3249,,,,
1.1800317764282227,10,3299,,,,
1.1966726779937744,10,3349,,,,
1.1182842254638672,10,3399,,,,
,10,3431,0.5960000157356262,1.286024808883667,,
,10,3431,,,0.6271756291389465,0.6038661599159241
1.2474360466003418,11,3449,,,,
1.198509693145752,11,3499,,,,
1.1974565982818604,11,3549,,,,
1.2543891668319702,11,3599,,,,
1.312986969947815,11,3649,,,,
1.2678639888763428,11,3699,,,,
,11,3743,0.6241000294685364,1.206053376197815,,
,11,3743,,,0.6194620132446289,0.6103265285491943
1.392659306526184,12,3749,,,,
1.293797254562378,12,3799,,,,
1.1103699207305908,12,3849,,,,
1.191062092781067,12,3899,,,,
1.2295316457748413,12,3949,,,,
1.243950366973877,12,3999,,,,
1.3403569459915161,12,4049,,,,
,12,4055,0.6096000075340271,1.2355815172195435,,
,12,4055,,,0.6395371556282043,0.6180388331413269
1.2503540515899658,13,4099,,,,
1.16855788230896,13,4149,,,,
1.1930243968963623,13,4199,,,,
1.2540405988693237,13,4249,,,,
1.0902408361434937,13,4299,,,,
1.239553451538086,13,4349,,,,
,13,4367,0.6377999782562256,1.1779474020004272,,
,13,4367,,,0.6614912748336792,0.6252754330635071
1.2922323942184448,14,4399,,,,
1.1512517929077148,14,4449,,,,
1.1263105869293213,14,4499,,,,
1.0974071025848389,14,4549,,,,
1.2183644771575928,14,4599,,,,
1.115885615348816,14,4649,,,,
,14,4679,0.5957000255584717,1.286255121231079,,
,14,4679,,,0.660007894039154,0.6341145634651184
1.0615419149398804,15,4699,,,,
1.1822574138641357,15,4749,,,,
1.1531450748443604,15,4799,,,,
1.1899223327636719,15,4849,,,,
1.1152311563491821,15,4899,,,,
1.2078734636306763,15,4949,,,,
,15,4991,0.6273999810218811,1.1882752180099487,,
,15,4991,,,0.647844135761261,0.63671875
1.19956636428833,16,4999,,,,
1.0682629346847534,16,5049,,,,
1.2214969396591187,16,5099,,,,
1.0488612651824951,16,5149,,,,
1.0077065229415894,16,5199,,,,
1.2879153490066528,16,5249,,,,
1.2343946695327759,16,5299,,,,
,16,5303,0.6334999799728394,1.1700299978256226,,
,16,5303,,,0.6696004867553711,0.6401242017745972
1.0308985710144043,17,5349,,,,
1.1828808784484863,17,5399,,,,
0.9980767369270325,17,5449,,,,
1.05707585811615,17,5499,,,,
1.123383641242981,17,5549,,,,
1.2758886814117432,17,5599,,,,
,17,5615,0.6445000171661377,1.1439268589019775,,
,17,5615,,,0.6686115264892578,0.6391977071762085
1.110162615776062,18,5649,,,,
1.1236741542816162,18,5699,,,,
1.2761406898498535,18,5749,,,,
1.0896835327148438,18,5799,,,,
1.1415892839431763,18,5849,,,,
1.0390803813934326,18,5899,,,,
,18,5927,0.6421999931335449,1.1342047452926636,,
,18,5927,,,0.6709849834442139,0.6455078125
1.187672734260559,19,5949,,,,
1.0279767513275146,19,5999,,,,
1.0856987237930298,19,6049,,,,
1.0327855348587036,19,6099,,,,
1.158585786819458,19,6149,,,,
1.2034533023834229,19,6199,,,,
,19,6239,0.6322000026702881,1.1673681735992432,,
,19,6239,,,0.6609968543052673,0.6478615999221802
1.1470344066619873,20,6249,,,,
1.0229465961456299,20,6299,,,,
1.0190879106521606,20,6349,,,,
1.1392309665679932,20,6399,,,,
1.077954649925232,20,6449,,,,
1.1521294116973877,20,6499,,,,
1.090295672416687,20,6549,,,,
,20,6551,0.6093999743461609,1.2140229940414429,,
,20,6551,,,0.6636669039726257,0.6509915590286255
1.062852382659912,21,6599,,,,
1.136426568031311,21,6649,,,,
1.113383173942566,21,6699,,,,
1.1850049495697021,21,6749,,,,
1.0562763214111328,21,6799,,,,
1.1919838190078735,21,6849,,,,
,21,6863,0.6381000280380249,1.1586474180221558,,
,21,6863,,,0.6757317781448364,0.6551482081413269
1.0550118684768677,22,6899,,,,
1.038974404335022,22,6949,,,,
1.112412691116333,22,6999,,,,
1.1326185464859009,22,7049,,,,
1.0269856452941895,22,7099,,,,
1.153538703918457,22,7149,,,,
,22,7175,0.640500009059906,1.1525338888168335,,
,22,7175,,,0.667227029800415,0.6557742357254028
1.0800668001174927,23,7199,,,,
0.9249340891838074,23,7249,,,,
1.0821080207824707,23,7299,,,,
1.1864689588546753,23,7349,,,,
1.089426040649414,23,7399,,,,
1.2096136808395386,23,7449,,,,
,23,7487,0.6421999931335449,1.1549921035766602,,
,23,7487,,,0.6742483973503113,0.6589793562889099
1.1171231269836426,24,7499,,,,
1.1173640489578247,24,7549,,,,
1.2034035921096802,24,7599,,,,
0.9242671132087708,24,7649,,,,
1.1471831798553467,24,7699,,,,
1.1867860555648804,24,7749,,,,
1.0147159099578857,24,7799,,,,
,24,7799,0.6815000176429749,1.0452197790145874,,
,24,7799,,,0.6978837251663208,0.6558743715286255
1.1459654569625854,25,7849,,,,
1.163754940032959,25,7899,,,,
1.084958791732788,25,7949,,,,
1.0013374090194702,25,7999,,,,
1.1650025844573975,25,8049,,,,
0.9749626517295837,25,8099,,,,
,25,8111,0.6140999794006348,1.2143001556396484,,
,25,8111,,,0.6727650165557861,0.6605318784713745
1.0632390975952148,26,8149,,,,
1.0843007564544678,26,8199,,,,
1.2450549602508545,26,8249,,,,
1.0940372943878174,26,8299,,,,
1.2763926982879639,26,8349,,,,
1.0558313131332397,26,8399,,,,
,26,8423,0.6327000260353088,1.1676967144012451,,
,26,8423,,,0.6694027185440063,0.6583533883094788
1.084052324295044,27,8449,,,,
1.2159446477890015,27,8499,,,,
1.058087706565857,27,8549,,,,
0.923496425151825,27,8599,,,,
1.1173502206802368,27,8649,,,,
1.0269218683242798,27,8699,,,,
,27,8735,0.6567000150680542,1.1114269495010376,,
,27,8735,,,0.6794897317886353,0.662034273147583
1.0169132947921753,28,8749,,,,
1.0751057863235474,28,8799,,,,
0.8944397568702698,28,8849,,,,
0.9411318898200989,28,8899,,,,
1.0901591777801514,28,8949,,,,
1.2397977113723755,28,8999,,,,
,28,9047,0.6432999968528748,1.1369673013687134,,
,28,9047,,,0.6685126423835754,0.6609074473381042
1.3182182312011719,29,9049,,,,
1.0417289733886719,29,9099,,,,
1.0707608461380005,29,9149,,,,
1.1319791078567505,29,9199,,,,
1.1572976112365723,29,9249,,,,
1.0912829637527466,29,9299,,,,
1.0878061056137085,29,9349,,,,
,29,9359,0.6414999961853027,1.1507220268249512,,
,29,9359,,,0.6806764006614685,0.6637870669364929
1.1476311683654785,30,9399,,,,
1.1748682260513306,30,9449,,,,
1.1464272737503052,30,9499,,,,
0.9723477959632874,30,9549,,,,
1.1952112913131714,30,9599,,,,
1.0432701110839844,30,9649,,,,
,30,9671,0.6460999846458435,1.136306643486023,,
,30,9671,,,0.672468364238739,0.6638371348381042
0.9045747518539429,31,9699,,,,
1.036466121673584,31,9749,,,,
0.9491235613822937,31,9799,,,,
1.0466606616973877,31,9849,,,,
1.172856330871582,31,9899,,,,
1.1738920211791992,31,9949,,,,
,31,9983,0.636900007724762,1.132971167564392,,
,31,9983,,,0.6786985993385315,0.6657151579856873
0.9292572140693665,32,9999,,,,
0.9297134876251221,32,10049,,,,
1.095648169517517,32,10099,,,,
0.9968822002410889,32,10149,,,,
1.128312349319458,32,10199,,,,
1.0249141454696655,32,10249,,,,
