epoch,train_loss2,train_loss1,step,test_acc,train_acc1,train_acc2
16,0.005698054563254118,0.00568821094930172,6349,,,
16,0.00791898649185896,0.008136965334415436,6399,,,
16,0.008904705755412579,0.008834678679704666,6449,,,
16,0.007730443496257067,0.007491461932659149,6499,,,
16,0.0065039386972785,0.006223365198820829,6549,,,
16,0.005310278385877609,0.00490714143961668,6599,,,
16,,,6629,0.7786999940872192,0.5659655332565308,0.5658453702926636
17,0.006223317235708237,0.0059067984111607075,6649,,,
17,0.007011946756392717,0.007514968514442444,6699,,,
17,0.0072481040842831135,0.006721628829836845,6749,,,
17,0.007504407316446304,0.007404805161058903,6799,,,
17,0.0059476871974766254,0.0064837997779250145,6849,,,
17,0.00755709782242775,0.008330716751515865,6899,,,
17,0.008335676975548267,0.009375588037073612,6949,,,
17,0.007264173589646816,0.00696557154878974,6999,,,
17,,,7019,0.784500002861023,0.5690104365348816,0.5679486989974976
18,0.00744084594771266,0.007568890694528818,7049,,,
18,0.008020071312785149,0.008198132738471031,7099,,,
18,0.00619728397578001,0.006184807047247887,7149,,,
18,0.006580141838639975,0.006441764533519745,7199,,,
18,0.00729342270642519,0.007696261163800955,7249,,,
18,0.007708465680480003,0.008175618015229702,7299,,,
18,0.008708028122782707,0.007943344302475452,7349,,,
18,0.008073671720921993,0.008310401812195778,7399,,,
18,,,7409,0.7713000178337097,0.572536051273346,0.5700721144676208
19,0.00734688201919198,0.007309002336114645,7449,,,
19,0.005336582660675049,0.0054203360341489315,7499,,,
19,0.005477876402437687,0.0050603365525603294,7549,,,
19,0.006433288101106882,0.00684929545968771,7599,,,
19,0.006195752881467342,0.005572173744440079,7649,,,
19,0.006332898512482643,0.006635325029492378,7699,,,
19,0.0075093526393175125,0.007261156570166349,7749,,,
19,0.006793047301471233,0.006345348432660103,7799,,,
19,,,7799,0.7972000241279602,0.5764022469520569,0.5751001834869385
20,0.060450680553913116,0.060000982135534286,7849,,,
20,0.08165626227855682,0.08824335038661957,7899,,,
20,0.07428689301013947,0.07672382891178131,7949,,,
20,0.06947340816259384,0.06878335028886795,7999,,,
20,0.08660867810249329,0.09666426479816437,8049,,,
20,0.08838494122028351,0.08293770253658295,8099,,,
20,0.06437089294195175,0.06287501752376556,8149,,,
20,,,8189,0.6876999735832214,0.4982371926307678,0.49531251192092896
21,0.09071595966815948,0.09042376279830933,8199,,,
21,0.09101110696792603,0.0923939198255539,8249,,,
21,0.07404293119907379,0.07137859612703323,8299,,,
21,0.0878821536898613,0.09278616309165955,8349,,,
21,0.1549156755208969,0.1497609168291092,8399,,,
21,0.10364098846912384,0.10371764749288559,8449,,,
21,0.10657103359699249,0.11128920316696167,8499,,,
21,0.08300016820430756,0.08505241572856903,8549,,,
21,,,8579,0.7444000244140625,0.5257612466812134,0.5204126834869385
22,0.09118840843439102,0.1001477837562561,8599,,,
22,0.13524691760540009,0.14223936200141907,8649,,,
22,0.11441180855035782,0.11500187963247299,8699,,,
22,0.07687574625015259,0.07605403661727905,8749,,,
22,0.13454808294773102,0.13623419404029846,8799,,,
22,0.13298460841178894,0.1369028389453888,8849,,,
22,0.08648939430713654,0.0882544219493866,8899,,,
22,0.10439123213291168,0.10875272750854492,8949,,,
22,,,8969,0.7529000043869019,0.5360777378082275,0.5322916507720947
23,0.10625440627336502,0.11328240483999252,8999,,,
23,0.1261354237794876,0.1414346843957901,9049,,,
23,0.09330543875694275,0.09246288985013962,9099,,,
23,0.1371653527021408,0.13916558027267456,9149,,,
23,0.11863866448402405,0.1178874596953392,9199,,,
23,0.15139350295066833,0.13894349336624146,9249,,,
23,0.10326587408781052,0.0991203710436821,9299,,,
23,0.1347164660692215,0.14776290953159332,9349,,,
23,,,9359,0.743399977684021,0.5412459969520569,0.540584921836853
24,0.11555809527635574,0.10686655342578888,9399,,,
24,0.1374003291130066,0.13287445902824402,9449,,,
24,0.11246248334646225,0.10336090624332428,9499,,,
24,0.11825266480445862,0.11690614372491837,9549,,,
24,0.09674548357725143,0.1024276539683342,9599,,,
24,0.11496727913618088,0.11686120182275772,9649,,,
24,0.17400453984737396,0.1653902232646942,9699,,,
24,0.11204122006893158,0.11472973972558975,9749,,,
24,,,9749,0.7675999999046326,0.5387420058250427,0.5493789911270142
25,0.10212405025959015,0.10862624645233154,9799,,,
25,0.12416604161262512,0.12705841660499573,9849,,,
25,0.1479845643043518,0.14070510864257812,9899,,,
25,0.1658339649438858,0.1732003092765808,9949,,,
25,0.12522917985916138,0.1243080422282219,9999,,,
25,0.1451718509197235,0.13678953051567078,10049,,,
25,0.1697825938463211,0.1548870950937271,10099,,,
25,,,10139,0.7789000272750854,0.5502203702926636,0.5478565692901611
26,0.0989358052611351,0.10011559724807739,10149,,,
26,0.1310732364654541,0.12284202128648758,10199,,,
26,0.16124197840690613,0.158739373087883,10249,,,
26,0.1743217259645462,0.15783379971981049,10299,,,
26,0.1598551720380783,0.15606507658958435,10349,,,
26,0.10525640100240707,0.10247315466403961,10399,,,
26,0.1915796846151352,0.16435015201568604,10449,,,
26,0.1446065753698349,0.14410385489463806,10499,,,
26,,,10529,0.7554000020027161,0.5528445243835449,0.5520232319831848
27,0.10957068204879761,0.10719954967498779,10549,,,
27,0.12987957894802094,0.12449420988559723,10599,,,
27,0.12893658876419067,0.131320059299469,10649,,,
27,0.18339721858501434,0.2027270644903183,10699,,,
27,0.13959495723247528,0.14517363905906677,10749,,,
27,0.11756409704685211,0.11632131040096283,10799,,,
27,0.13762825727462769,0.14472095668315887,10849,,,
27,0.1110001876950264,0.10122699290513992,10899,,,
27,,,10919,0.7889999747276306,0.5543670058250427,0.5534855723381042
28,0.12756511569023132,0.12154193222522736,10949,,,
28,0.11110598593950272,0.10852506011724472,10999,,,
28,0.10618080198764801,0.10240544378757477,11049,,,
28,0.1563512682914734,0.14528384804725647,11099,,,
28,0.11074652522802353,0.10466989129781723,11149,,,
28,0.14743642508983612,0.14078351855278015,11199,,,
28,0.27348461747169495,0.22098320722579956,11249,,,
28,0.11814375221729279,0.12294083833694458,11299,,,
28,,,11309,0.7813000082969666,0.5597556233406067,0.5595953464508057
29,0.1803949773311615,0.19227664172649384,11349,,,
29,0.1672140508890152,0.1503085196018219,11399,,,
29,0.11027421802282333,0.11347134411334991,11449,,,
29,0.11606378108263016,0.12059057503938675,11499,,,
29,0.07995422929525375,0.0817493125796318,11549,,,
29,0.14246414601802826,0.14129364490509033,11599,,,
29,0.11070283502340317,0.11790350824594498,11649,,,
29,0.1935930699110031,0.18252696096897125,11699,,,
29,,,11699,0.7879999876022339,0.5607972741127014,0.558012843132019
30,0.15011925995349884,0.15097151696681976,11749,,,
30,0.16061730682849884,0.17353656888008118,11799,,,
30,0.21445728838443756,0.23862923681735992,11849,,,
30,0.11244702339172363,0.10615771263837814,11899,,,
30,0.10979573428630829,0.11209572106599808,11949,,,
30,0.13576839864253998,0.1339540183544159,11999,,,
30,0.11740251630544662,0.11775222420692444,12049,,,
30,,,12089,0.7789999842643738,0.5648036599159241,0.563401460647583
31,0.13086152076721191,0.13205502927303314,12099,,,
31,0.18868890404701233,0.17569521069526672,12149,,,
31,0.12140046805143356,0.11260038614273071,12199,,,
31,0.12845724821090698,0.11751449853181839,12249,,,
31,0.1331409513950348,0.13314132392406464,12299,,,
31,0.1312999427318573,0.12124703824520111,12349,,,
31,0.11903124302625656,0.10788188129663467,12399,,,
31,0.18423333764076233,0.1708628535270691,12449,,,
31,,,12479,0.7799000144004822,0.5679086446762085,0.564923882484436
32,0.13414783775806427,0.1372448056936264,12499,,,
32,0.2540028393268585,0.2593803405761719,12549,,,
32,0.16298243403434753,0.1500404179096222,12599,,,
32,0.17775633931159973,0.1767791360616684,12649,,,
32,0.18358054757118225,0.17680500447750092,12699,,,
32,0.12967009842395782,0.12657815217971802,12749,,,
32,0.14895586669445038,0.1512553095817566,12799,,,
32,0.17928831279277802,0.18844984471797943,12849,,,
32,,,12869,0.7918999791145325,0.5651442408561707,0.566566526889801
33,0.1656852513551712,0.1698114573955536,12899,,,
33,0.1591075360774994,0.1505841314792633,12949,,,
33,0.15965278446674347,0.1638973206281662,12999,,,
33,0.2029591053724289,0.19982503354549408,13049,,,
33,0.15122491121292114,0.13536176085472107,13099,,,
33,0.11639318615198135,0.11860325932502747,13149,,,
33,0.1299234926700592,0.13059526681900024,13199,,,
33,0.15792164206504822,0.17659297585487366,13249,,,
33,,,13259,0.7914999723434448,0.5714142918586731,0.5699920058250427
34,0.1624075025320053,0.1522791087627411,13299,,,
34,0.2123117446899414,0.21943648159503937,13349,,,
34,0.13882003724575043,0.1450868546962738,13399,,,
34,0.18103750050067902,0.19744041562080383,13449,,,
34,0.15145477652549744,0.14181599020957947,13499,,,
34,0.09753372520208359,0.10156764835119247,13549,,,
34,0.1781444400548935,0.17630833387374878,13599,,,
34,0.1556124985218048,0.14834395051002502,13649,,,
34,,,13649,0.7437000274658203,0.5725560784339905,0.5710737109184265
35,0.2547862231731415,0.2487717866897583,13699,,,
35,0.1255211979150772,0.13699042797088623,13749,,,
35,0.12070585787296295,0.12012522667646408,13799,,,
35,0.10086529701948166,0.10455004125833511,13849,,,
35,0.1246321052312851,0.1214824989438057,13899,,,
35,0.12323274463415146,0.1274394392967224,13949,,,
35,0.13119643926620483,0.13397052884101868,13999,,,
35,,,14039,0.7876999974250793,0.5734975934028625,0.5729367136955261
36,0.13239645957946777,0.1194734275341034,14049,,,
36,0.17710350453853607,0.15763437747955322,14099,,,
36,0.13047446310520172,0.1510675549507141,14149,,,
36,0.12854839861392975,0.13443344831466675,14199,,,
36,0.1278528869152069,0.11539483070373535,14249,,,
36,0.18245962262153625,0.19411686062812805,14299,,,
36,0.10598377138376236,0.10408478230237961,14349,,,
36,0.132931649684906,0.12481898069381714,14399,,,
36,,,14429,0.7888000011444092,0.5726362466812134,0.5732572078704834
37,0.18177318572998047,0.18387596309185028,14449,,,
37,0.12861138582229614,0.12288811802864075,14499,,,
37,0.23272883892059326,0.23821088671684265,14549,,,
37,0.1488720178604126,0.1609499454498291,14599,,,
37,0.16246286034584045,0.1545242965221405,14649,,,
37,0.10732734948396683,0.1129901185631752,14699,,,
37,0.14757055044174194,0.14705082774162292,14749,,,
37,0.15843771398067474,0.14897358417510986,14799,,,
37,,,14819,0.8037999868392944,0.5757211446762085,0.5717548131942749
38,0.1573806256055832,0.15830694139003754,14849,,,
38,0.13959644734859467,0.15343701839447021,14899,,,
38,0.12371198832988739,0.13248956203460693,14949,,,
38,0.10403148829936981,0.10699573159217834,14999,,,
38,0.18397946655750275,0.20563089847564697,15049,,,
38,0.11778745800256729,0.12601405382156372,15099,,,
38,0.1256706565618515,0.1355074644088745,15149,,,
38,0.1345493495464325,0.13468404114246368,15199,,,
38,,,15209,0.7971000075340271,0.5771033763885498,0.5780048370361328
39,0.12501665949821472,0.1171330139040947,15249,,,
39,0.13434620201587677,0.138290673494339,15299,,,
39,0.15572500228881836,0.15973153710365295,15349,,,
39,0.15231166779994965,0.15735343098640442,15399,,,
39,0.21390293538570404,0.23148781061172485,15449,,,
39,0.09725596755743027,0.10067790001630783,15499,,,
39,0.24510180950164795,0.28870585560798645,15549,,,
39,0.20084980130195618,0.20108440518379211,15599,,,
39,,,15599,0.796500027179718,0.5789462924003601,0.576602578163147
40,0.5654150247573853,0.47179508209228516,15649,,,
40,0.1744977831840515,0.15928032994270325,15699,,,
40,0.20975811779499054,0.20619843900203705,15749,,,
40,0.18246181309223175,0.19723981618881226,15799,,,
40,0.17526251077651978,0.17526763677597046,15849,,,
40,0.14350712299346924,0.1539442539215088,15899,,,
40,0.264423668384552,0.24078242480754852,15949,,,
40,,,15989,0.800000011920929,0.5810697078704834,0.5771434307098389
41,0.2126171886920929,0.20046208798885345,15999,,,
41,0.12333998829126358,0.13251124322414398,16049,,,
41,0.19634336233139038,0.168224036693573,16099,,,
41,0.1698542833328247,0.17713847756385803,16149,,,
41,0.1719878762960434,0.17641352117061615,16199,,,
41,0.17816929519176483,0.1650550663471222,16249,,,
41,0.13016971945762634,0.13824932277202606,16299,,,
41,0.11942499130964279,0.11872315406799316,16349,,,
41,,,16379,0.7997000217437744,0.5815104246139526,0.5814903974533081
42,0.2862975299358368,0.3114244341850281,16399,,,
42,0.13896383345127106,0.140605628490448,16449,,,
42,0.12525613605976105,0.13007493317127228,16499,,,
42,0.13110129535198212,0.12227415293455124,16549,,,
42,0.168848916888237,0.15967822074890137,16599,,,
42,0.1334104835987091,0.13815556466579437,16649,,,
42,0.28353792428970337,0.26455408334732056,16699,,,
42,0.1553867906332016,0.1531398743391037,16749,,,
42,,,16769,0.7788000106811523,0.5871594548225403,0.5845552682876587
43,0.126975879073143,0.13020728528499603,16799,,,
43,0.13187380135059357,0.13556066155433655,16849,,,
43,0.16070032119750977,0.17017053067684174,16899,,,
43,0.13247400522232056,0.12971967458724976,16949,,,
43,0.11987967044115067,0.11024317890405655,16999,,,
43,0.12069468945264816,0.11281383037567139,17049,,,
43,0.15825694799423218,0.13322888314723969,17099,,,
43,0.12723974883556366,0.12322778254747391,17149,,,
43,,,17159,0.791700005531311,0.5852964520454407,0.5844751596450806
44,0.11579184979200363,0.1259377896785736,17199,,,
44,0.17082476615905762,0.16482999920845032,17249,,,
44,0.17233942449092865,0.1767042726278305,17299,,,
44,0.2805403470993042,0.23197880387306213,17349,,,
44,0.18706193566322327,0.17740657925605774,17399,,,
44,0.14508460462093353,0.14529137313365936,17449,,,
44,0.1275194138288498,0.13489729166030884,17499,,,
44,0.15511098504066467,0.16314415633678436,17549,,,
44,,,17549,0.7850000262260437,0.5864182710647583,0.5847756266593933
45,0.1087382361292839,0.10772965848445892,17599,,,
45,0.20800577104091644,0.2043992578983307,17649,,,
45,0.17598317563533783,0.16315805912017822,17699,,,
45,0.15251091122627258,0.15811774134635925,17749,,,
45,0.19117778539657593,0.17335332930088043,17799,,,
45,0.11804202198982239,0.11622264981269836,17849,,,
45,0.15955860912799835,0.1538148671388626,17899,,,
45,,,17939,0.7937999963760376,0.5881410241127014,0.5867587924003601
46,0.18581193685531616,0.1773185133934021,17949,,,
46,0.14303207397460938,0.1515103280544281,17999,,,
46,0.18253394961357117,0.1670212745666504,18049,,,
46,0.25876668095588684,0.25368645787239075,18099,,,
46,0.16199395060539246,0.154746413230896,18149,,,
46,0.127848282456398,0.11655919998884201,18199,,,
46,0.3068760335445404,0.2940809726715088,18249,,,
46,0.1360555738210678,0.1432059407234192,18299,,,
46,,,18329,0.8090000152587891,0.5854166746139526,0.5865384340286255
47,0.4008803963661194,0.39544469118118286,18349,,,
47,0.24663999676704407,0.2379896193742752,18399,,,
47,0.1489284336566925,0.15452714264392853,18449,,,
47,0.25675395131111145,0.23074372112751007,18499,,,
47,0.13227932155132294,0.1303185373544693,18549,,,
47,0.12050027400255203,0.10739238560199738,18599,,,
47,0.12225395441055298,0.13377639651298523,18649,,,
47,0.12593036890029907,0.1352468878030777,18699,,,
47,,,18719,0.8037999868392944,0.5876802802085876,0.586798906326294
48,0.17306718230247498,0.1809031367301941,18749,,,
48,0.14209824800491333,0.1370215266942978,18799,,,
48,0.17099682986736298,0.1680898666381836,18849,,,
48,0.13856832683086395,0.13613289594650269,18899,,,
48,0.13176243007183075,0.12649667263031006,18949,,,
48,0.13862185180187225,0.1321534961462021,18999,,,
48,0.23198862373828888,0.22001005709171295,19049,,,
48,0.2385087013244629,0.20524564385414124,19099,,,
48,,,19109,0.7890999913215637,0.5911057591438293,0.5912059545516968
49,0.1393967568874359,0.14681698381900787,19149,,,
49,0.12687674164772034,0.13712522387504578,19199,,,
49,0.1846276819705963,0.18437504768371582,19249,,,
49,0.15393930673599243,0.16900640726089478,19299,,,
49,0.14706537127494812,0.12830179929733276,19349,,,
49,0.1942196935415268,0.22686314582824707,19399,,,
49,0.20040440559387207,0.19841797649860382,19449,,,
49,0.1914491206407547,0.19801105558872223,19499,,,
49,,,19499,0.7975000143051147,0.5911658406257629,0.5916466116905212
50,0.10610885173082352,0.11631099134683609,19549,,,
50,0.25332340598106384,0.31202876567840576,19599,,,
50,0.15277837216854095,0.1470714509487152,19649,,,
50,0.13898193836212158,0.14542968571186066,19699,,,
50,0.12237686663866043,0.11328843235969543,19749,,,
50,0.1744047999382019,0.16514818370342255,19799,,,
50,0.15842537581920624,0.18011890351772308,19849,,,
50,,,19889,0.8015000224113464,0.5901642441749573,0.5913060903549194
51,0.18132251501083374,0.19986148178577423,19899,,,
51,0.14595945179462433,0.14387595653533936,19949,,,
51,0.13249365985393524,0.12931440770626068,19999,,,
51,0.14753113687038422,0.1330333799123764,20049,,,
51,0.1502404808998108,0.14450424909591675,20099,,,
51,0.18644437193870544,0.19984115660190582,20149,,,
51,0.14171811938285828,0.15876741707324982,20199,,,
51,0.15311089158058167,0.13991932570934296,20249,,,
51,,,20279,0.810699999332428,0.5938902497291565,0.592227578163147
52,0.18306472897529602,0.16293945908546448,20299,,,
52,0.10164278000593185,0.10338983684778214,20349,,,
52,0.17737148702144623,0.1725018471479416,20399,,,
52,0.22173458337783813,0.22493773698806763,20449,,,
52,0.13650470972061157,0.12594425678253174,20499,,,
52,0.19200991094112396,0.2093162089586258,20549,,,
52,0.15529313683509827,0.16006223857402802,20599,,,
52,0.1669652760028839,0.16092967987060547,20649,,,
52,,,20669,0.8223999738693237,0.5955128073692322,0.5956330299377441
53,0.14594171941280365,0.13644114136695862,20699,,,
53,0.17716747522354126,0.15601366758346558,20749,,,
53,0.20511595904827118,0.18727600574493408,20799,,,
53,0.11781103163957596,0.11905810236930847,20849,,,
53,0.2151726335287094,0.21318261325359344,20899,,,
53,0.1023850366473198,0.11169736087322235,20949,,,
53,0.1444588005542755,0.16282324492931366,20999,,,
53,0.22738802433013916,0.19952808320522308,21049,,,
53,,,21059,0.8230999708175659,0.5970352292060852,0.5947716236114502
54,0.134843647480011,0.13139161467552185,21099,,,
54,0.17514793574810028,0.17374533414840698,21149,,,
54,0.18621382117271423,0.1676674783229828,21199,,,
54,0.19710396230220795,0.17804986238479614,21249,,,
54,0.12220580130815506,0.11327462643384933,21299,,,
54,0.14893220365047455,0.14793239533901215,21349,,,
54,0.21904487907886505,0.1889604777097702,21399,,,
54,0.12637770175933838,0.11081334948539734,21449,,,
54,,,21449,0.8198999762535095,0.5971554517745972,0.5973958373069763
55,0.1375708281993866,0.13295185565948486,21499,,,
55,0.14773590862751007,0.13759827613830566,21549,,,
55,0.16921478509902954,0.16979974508285522,21599,,,
55,0.12052473425865173,0.13468578457832336,21649,,,
55,0.18904860317707062,0.21922250092029572,21699,,,
55,0.17055156826972961,0.17734192311763763,21749,,,
55,0.15559034049510956,0.15509681403636932,21799,,,
55,,,21839,0.7954999804496765,0.5990985631942749,0.5976362228393555
56,0.13288642466068268,0.15275782346725464,21849,,,
56,0.13955342769622803,0.14509649574756622,21899,,,
56,0.24224147200584412,0.27439990639686584,21949,,,
56,0.17036309838294983,0.1533830165863037,21999,,,
56,0.18257489800453186,0.18148201704025269,22049,,,
56,0.1655532270669937,0.19253429770469666,22099,,,
56,0.18225765228271484,0.17532573640346527,22149,,,
56,0.26931628584861755,0.2804230749607086,22199,,,
56,,,22229,0.8012999892234802,0.6013020873069763,0.6005408763885498
57,0.57594895362854,0.448211133480072,22249,,,
57,0.1552312970161438,0.14944623410701752,22299,,,
57,0.25596708059310913,0.23385348916053772,22349,,,
57,0.12266380339860916,0.1112956628203392,22399,,,
57,0.22393594682216644,0.22581832110881805,22449,,,
57,0.17433860898017883,0.1711990088224411,22499,,,
57,0.12702953815460205,0.13197840750217438,22549,,,
57,0.19302625954151154,0.2190076857805252,22599,,,
57,,,22619,0.8046000003814697,0.6016225814819336,0.6024839878082275
58,0.16371996700763702,0.1686757504940033,22649,,,
58,0.13171370327472687,0.12578536570072174,22699,,,
58,0.1651795357465744,0.1625746339559555,22749,,,
58,0.19622620940208435,0.19282163679599762,22799,,,
58,0.13352550566196442,0.1404183954000473,22849,,,
58,0.20088019967079163,0.19079290330410004,22899,,,
58,0.20377127826213837,0.19698835909366608,22949,,,
58,0.17223387956619263,0.18367956578731537,22999,,,
58,,,23009,0.7968999743461609,0.6014623641967773,0.6021233797073364
