epoch,train_loss,step,val_acc1,val_acc2,test_acc,train_acc2,train_acc1
11,0.4301722049713135,3649,,,,,
11,0.4235560894012451,3699,,,,,
11,0.41992658376693726,3749,,,,,
11,,3755,0.0982000008225441,0.0982000008225441,,,
11,,3755,,,0.10126582533121109,0.0980750024318695,0.0980750024318695
12,0.42202505469322205,3799,,,,,
12,0.42145687341690063,3849,,,,,
12,0.4235592186450958,3899,,,,,
12,0.42581936717033386,3949,,,,,
12,0.4350924789905548,3999,,,,,
12,0.4200380742549896,4049,,,,,
12,,4068,0.09510000050067902,0.0949999988079071,,,
12,,4068,,,0.0995846539735794,0.10067500174045563,0.10067500174045563
13,0.42929384112358093,4099,,,,,
13,0.4208146631717682,4149,,,,,
13,0.42109060287475586,4199,,,,,
13,0.4247869551181793,4249,,,,,
13,0.4522014558315277,4299,,,,,
13,0.43268173933029175,4349,,,,,
13,,4381,0.1014999970793724,0.1014999970793724,,,
13,,4381,,,0.0995846539735794,0.10050000250339508,0.10050000250339508
14,0.4472019076347351,4399,,,,,
14,0.42416897416114807,4449,,,,,
14,0.42727985978126526,4499,,,,,
14,0.44119903445243835,4549,,,,,
14,0.4263349175453186,4599,,,,,
14,0.42210546135902405,4649,,,,,
14,,4694,0.09529999643564224,0.09510000050067902,,,
14,,4694,,,0.0995846539735794,0.10067500174045563,0.10067500174045563
15,0.4215044379234314,4699,,,,,
15,0.41835343837738037,4749,,,,,
15,0.43701258301734924,4799,,,,,
15,0.42324844002723694,4849,,,,,
15,0.44101661443710327,4899,,,,,
15,0.42093104124069214,4949,,,,,
15,0.4309243857860565,4999,,,,,
15,,5007,0.10050000250339508,0.10040000081062317,,,
15,,5007,,,0.09938686341047287,0.09837500005960464,0.09837500005960464
16,0.43930375576019287,5049,,,,,
16,0.42940637469291687,5099,,,,,
16,0.42090052366256714,5149,,,,,
16,0.42182332277297974,5199,,,,,
16,0.43282490968704224,5249,,,,,
16,0.4195422828197479,5299,,,,,
16,,5320,0.09799999743700027,0.0982000008225441,,,
16,,5320,,,0.09889240562915802,0.10040000081062317,0.10040000081062317
17,0.43378669023513794,5349,,,,,
17,0.42337656021118164,5399,,,,,
17,0.4224626123905182,5449,,,,,
17,0.4335825443267822,5499,,,,,
17,0.4203316271305084,5549,,,,,
17,0.4573427736759186,5599,,,,,
17,,5633,0.09529999643564224,0.0949999988079071,,,
17,,5633,,,0.10116693377494812,0.09884999692440033,0.09905000030994415
18,0.4223956763744354,5649,,,,,
18,0.4299424886703491,5699,,,,,
18,0.435898095369339,5749,,,,,
18,0.4200555384159088,5799,,,,,
18,0.42013928294181824,5849,,,,,
18,0.4290693998336792,5899,,,,,
18,,5946,0.1005999967455864,0.1005999967455864,,,
18,,5946,,,0.10096914321184158,0.09965000301599503,0.0989999994635582
19,0.42451927065849304,5949,,,,,
19,0.4210178554058075,5999,,,,,
19,0.42150118947029114,6049,,,,,
19,0.4222903549671173,6099,,,,,
19,0.4394054710865021,6149,,,,,
19,0.4220063388347626,6199,,,,,
19,0.4394066631793976,6249,,,,,
19,,6259,0.09769999980926514,0.09769999980926514,,,
19,,6259,,,0.10096914321184158,0.09915000200271606,0.0988750010728836
20,0.45391929149627686,6299,,,,,
20,0.4294736087322235,6349,,,,,
20,0.42025935649871826,6399,,,,,
20,0.42336317896842957,6449,,,,,
20,0.4184121787548065,6499,,,,,
20,0.42839646339416504,6549,,,,,
20,,6572,0.09870000183582306,0.09799999743700027,,,
20,,6572,,,0.10096914321184158,0.09952499717473984,0.09987500309944153
21,0.4284449815750122,6599,,,,,
21,0.44971299171447754,6649,,,,,
21,0.45166000723838806,6699,,,,,
21,0.4327090084552765,6749,,,,,
21,0.42012959718704224,6799,,,,,
21,0.4291006028652191,6849,,,,,
21,,6885,0.10170000046491623,0.0989999994635582,,,
21,,6885,,,0.10334256291389465,0.0996749997138977,0.10122500360012054
22,0.41922545433044434,6899,,,,,
22,0.42248111963272095,6949,,,,,
22,0.421953022480011,6999,,,,,
22,0.43595728278160095,7049,,,,,
22,0.4216690957546234,7099,,,,,
22,0.41997113823890686,7149,,,,,
22,,7198,0.1143999993801117,0.10000000149011612,,,
22,,7198,,,0.11342959105968475,0.10109999775886536,0.10450000315904617
23,0.41822385787963867,7199,,,,,
23,0.42149078845977783,7249,,,,,
23,0.4203096628189087,7299,,,,,
23,0.41977638006210327,7349,,,,,
23,0.4252336025238037,7399,,,,,
23,0.4168764054775238,7449,,,,,
23,0.41844671964645386,7499,,,,,
23,,7511,0.1599999964237213,0.09669999778270721,,,
23,,7511,,,0.1936313360929489,0.09872499853372574,0.15205000340938568
24,0.41747623682022095,7549,,,,,
24,0.43761035799980164,7599,,,,,
24,0.41802579164505005,7649,,,,,
24,0.4183976650238037,7699,,,,,
24,0.41747602820396423,7749,,,,,
24,0.41931310296058655,7799,,,,,
24,,7824,0.21969999372959137,0.10109999775886536,,,
24,,7824,,,0.2184533178806305,0.10222499817609787,0.20782500505447388
25,0.41870129108428955,7849,,,,,
25,0.4178299605846405,7899,,,,,
25,0.4466433525085449,7949,,,,,
25,0.41855230927467346,7999,,,,,
25,0.41650402545928955,8049,,,,,
25,0.4043225347995758,8099,,,,,
25,,8137,0.19820000231266022,0.1890999972820282,,,
25,,8137,,,0.21637658774852753,0.1297750025987625,0.21050000190734863
26,0.3913734555244446,8149,,,,,
26,0.3881188929080963,8199,,,,,
26,0.3937457203865051,8249,,,,,
26,0.35582420229911804,8299,,,,,
26,0.36987629532814026,8349,,,,,
26,0.3770015239715576,8399,,,,,
26,0.356780081987381,8449,,,,,
26,,8450,0.1915999948978424,0.20659999549388885,,,
26,,8450,,,0.19907040894031525,0.18752500414848328,0.19120000302791595
27,0.3665638267993927,8499,,,,,
27,0.37636977434158325,8549,,,,,
27,0.354146808385849,8599,,,,,
27,0.40962862968444824,8649,,,,,
27,0.3601461350917816,8699,,,,,
27,0.3507962226867676,8749,,,,,
27,,8763,0.19859999418258667,0.20280000567436218,,,
27,,8763,,,0.2011471539735794,0.1830500066280365,0.1856749951839447
28,0.3389114439487457,8799,,,,,
28,0.346893310546875,8849,,,,,
28,0.3283545970916748,8899,,,,,
28,0.340927392244339,8949,,,,,
28,0.3898889422416687,8999,,,,,
28,0.4281133711338043,9049,,,,,
28,,9076,0.18719999492168427,0.18629999458789825,,,
28,,9076,,,0.19036787748336792,0.19737499952316284,0.19644999504089355
29,0.39788514375686646,9099,,,,,
29,0.36616000533103943,9149,,,,,
29,0.34966233372688293,9199,,,,,
29,0.42271173000335693,9249,,,,,
29,0.3928033411502838,9299,,,,,
29,0.3662481904029846,9349,,,,,
29,,9389,0.19869999587535858,0.1850000023841858,,,
29,,9389,,,0.2015427201986313,0.17912499606609344,0.1826000064611435
30,0.36338767409324646,9399,,,,,
30,0.36148643493652344,9449,,,,,
30,0.36895203590393066,9499,,,,,
30,0.3499639630317688,9549,,,,,
30,0.3295891582965851,9599,,,,,
30,0.331253319978714,9649,,,,,
30,0.36013033986091614,9699,,,,,
30,,9702,0.22779999673366547,0.23319999873638153,,,
30,,9702,,,0.2311115562915802,0.20647500455379486,0.20892499387264252
31,0.352364182472229,9749,,,,,
31,0.34784483909606934,9799,,,,,
31,0.34792259335517883,9849,,,,,
31,0.36589354276657104,9899,,,,,
31,0.38795459270477295,9949,,,,,
31,0.39839303493499756,9999,,,,,
31,,10015,0.1746000051498413,0.1808999925851822,,,
31,,10015,,,0.1731605976819992,0.19897499680519104,0.20002500712871552
32,0.3646746277809143,10049,,,,,
32,0.3722854256629944,10099,,,,,
32,0.3679151237010956,10149,,,,,
32,0.42241987586021423,10199,,,,,
32,0.36175453662872314,10249,,,,,
32,0.32919764518737793,10299,,,,,
32,,10328,0.2214999943971634,0.21860000491142273,,,
32,,10328,,,0.22636471688747406,0.18427500128746033,0.18389999866485596
33,0.3318634331226349,10349,,,,,
33,0.32030001282691956,10399,,,,,
33,0.3247551918029785,10449,,,,,
33,0.3408870995044708,10499,,,,,
33,0.34356218576431274,10549,,,,,
33,0.33937743306159973,10599,,,,,
33,,10641,0.2093999981880188,0.19840000569820404,,,
33,,10641,,,0.2190466821193695,0.21307499706745148,0.21330000460147858
34,0.333296537399292,10649,,,,,
34,0.3598746955394745,10699,,,,,
34,0.36115702986717224,10749,,,,,
34,0.370747834444046,10799,,,,,
34,0.3510481119155884,10849,,,,,
34,0.3413587808609009,10899,,,,,
34,0.3363777697086334,10949,,,,,
34,,10954,0.20250000059604645,0.20630000531673431,,,
34,,10954,,,0.2129153460264206,0.18307499587535858,0.18597500026226044
35,0.37351641058921814,10999,,,,,
35,0.3690569996833801,11049,,,,,
35,0.41020432114601135,11099,,,,,
35,0.37188443541526794,11149,,,,,
35,0.36409977078437805,11199,,,,,
35,0.34907323122024536,11249,,,,,
35,,11267,0.19009999930858612,0.18219999969005585,,,
35,,11267,,,0.19719146192073822,0.18447500467300415,0.1836249977350235
36,0.339418888092041,11299,,,,,
36,0.3480559289455414,11349,,,,,
36,0.3708547055721283,11399,,,,,
36,0.40131932497024536,11449,,,,,
36,0.37735867500305176,11499,,,,,
36,0.39286118745803833,11549,,,,,
36,,11580,0.20340000092983246,0.1995999962091446,,,
36,,11580,,,0.2066851258277893,0.17727500200271606,0.17630000412464142
37,0.37522026896476746,11599,,,,,
37,0.4004170596599579,11649,,,,,
37,0.358178049325943,11699,,,,,
37,0.3737506568431854,11749,,,,,
37,0.3827073276042938,11799,,,,,
37,0.35540902614593506,11849,,,,,
37,,11893,0.19059999287128448,0.1973000019788742,,,
37,,11893,,,0.19155459105968475,0.18514999747276306,0.18732500076293945
38,0.35114169120788574,11899,,,,,
38,0.34790700674057007,11949,,,,,
38,0.3620479106903076,11999,,,,,
38,0.3959748446941376,12049,,,,,
38,0.4069494307041168,12099,,,,,
38,0.3516281247138977,12149,,,,,
38,0.36794430017471313,12199,,,,,
38,,12206,0.20569999516010284,0.2069000005722046,,,
38,,12206,,,0.21133306622505188,0.18469999730587006,0.18507499992847443
39,0.3691568672657013,12249,,,,,
39,0.349762886762619,12299,,,,,
39,0.3885710537433624,12349,,,,,
39,0.3552860617637634,12399,,,,,
39,0.35064995288848877,12449,,,,,
39,0.36305204033851624,12499,,,,,
39,,12519,0.21709999442100525,0.2142000049352646,,,
39,,12519,,,0.21954113245010376,0.19795000553131104,0.19917500019073486
40,0.3329157829284668,12549,,,,,
40,0.3969300091266632,12599,,,,,
40,0.3460703194141388,12649,,,,,
40,0.3353966772556305,12699,,,,,
40,0.3473809063434601,12749,,,,,
40,0.35543644428253174,12799,,,,,
40,,12832,0.2094999998807907,0.20080000162124634,,,
40,,12832,,,0.2142009437084198,0.20354999601840973,0.20317499339580536
41,0.34737205505371094,12849,,,,,
41,0.3242131471633911,12899,,,,,
41,0.3398422300815582,12949,,,,,
41,0.3530707359313965,12999,,,,,
41,0.34653761982917786,13049,,,,,
41,0.36493387818336487,13099,,,,,
41,,13145,0.22439999878406525,0.2409999966621399,,,
41,,13145,,,0.23299050331115723,0.21619999408721924,0.21677500009536743
42,0.32470208406448364,13149,,,,,
42,0.41972649097442627,13199,,,,,
42,0.33853262662887573,13249,,,,,
42,0.3036331236362457,13299,,,,,
42,0.3386225700378418,13349,,,,,
42,0.33387041091918945,13399,,,,,
42,0.3812170624732971,13449,,,,,
42,,13458,0.23739999532699585,0.2320999950170517,,,
42,,13458,,,0.24812103807926178,0.21514999866485596,0.21752500534057617
43,0.32159584760665894,13499,,,,,
43,0.3103357255458832,13549,,,,,
43,0.338696151971817,13599,,,,,
43,0.3032630681991577,13649,,,,,
43,0.35231533646583557,13699,,,,,
43,0.37703412771224976,13749,,,,,
43,,13771,0.1889999955892563,0.20069999992847443,,,
43,,13771,,,0.2069818079471588,0.23157499730587006,0.2296999990940094
44,0.355238139629364,13799,,,,,
44,0.3474503755569458,13849,,,,,
44,0.4277614951133728,13899,,,,,
44,0.37658587098121643,13949,,,,,
44,0.3974239230155945,13999,,,,,
44,0.3841862380504608,14049,,,,,
44,,14084,0.20000000298023224,0.20020000636577606,,,
44,,14084,,,0.21271756291389465,0.18995000422000885,0.18777500092983246
45,0.3487727642059326,14099,,,,,
45,0.34388449788093567,14149,,,,,
45,0.35259583592414856,14199,,,,,
45,0.35317158699035645,14249,,,,,
45,0.33788007497787476,14299,,,,,
45,0.36451372504234314,14349,,,,,
45,,14397,0.1688999980688095,0.14059999585151672,,,
45,,14397,,,0.20035600662231445,0.20704999566078186,0.2087250053882599
46,0.41834932565689087,14399,,,,,
46,0.4052486717700958,14449,,,,,
46,0.3351633548736572,14499,,,,,
46,0.33510735630989075,14549,,,,,
46,0.37918463349342346,14599,,,,,
46,0.35809263586997986,14649,,,,,
46,0.3476787507534027,14699,,,,,
46,,14710,0.2379000037908554,0.23849999904632568,,,
46,,14710,,,0.24179193377494812,0.19357499480247498,0.19442500174045563
47,0.3798765242099762,14749,,,,,
47,0.3602340519428253,14799,,,,,
47,0.33693641424179077,14849,,,,,
47,0.3476226031780243,14899,,,,,
47,0.3482323884963989,14949,,,,,
47,0.3325279951095581,14999,,,,,
47,,15023,0.24199999868869781,0.2475000023841858,,,
47,,15023,,,0.24821993708610535,0.2240000069141388,0.22415000200271606
48,0.3767792284488678,15049,,,,,
48,0.3495018780231476,15099,,,,,
48,0.37109169363975525,15149,,,,,
48,0.40608569979667664,15199,,,,,
48,0.3548823595046997,15249,,,,,
48,0.3777475655078888,15299,,,,,
48,,15336,0.2101999968290329,0.2037999927997589,,,
48,,15336,,,0.21044303476810455,0.20652499794960022,0.20567500591278076
49,0.3586060106754303,15349,,,,,
49,0.36077818274497986,15399,,,,,
49,0.3561563193798065,15449,,,,,
49,0.39642903208732605,15499,,,,,
49,0.3846417963504791,15549,,,,,
49,0.3681403398513794,15599,,,,,
49,0.34238868951797485,15649,,,,,
49,,15649,0.22040000557899475,0.225600004196167,,,
49,,15649,,,0.2177610695362091,0.1992499977350235,0.19977499544620514
50,0.3388881981372833,15699,,,,,
50,0.3483217656612396,15749,,,,,
50,0.3452882170677185,15799,,,,,
50,0.3387186527252197,15849,,,,,
50,0.33120623230934143,15899,,,,,
50,0.3395824432373047,15949,,,,,
50,,15962,0.23389999568462372,0.20509999990463257,,,
50,,15962,,,0.2295292764902115,0.22265000641345978,0.22095000743865967
51,0.3314092755317688,15999,,,,,
51,0.3487624228000641,16049,,,,,
51,0.35429200530052185,16099,,,,,
51,0.3338816165924072,16149,,,,,
51,0.3610803484916687,16199,,,,,
51,0.32424628734588623,16249,,,,,
51,,16275,0.2061000019311905,0.19499999284744263,,,
51,,16275,,,0.2217167764902115,0.21742500364780426,0.21722500026226044
52,0.3496566414833069,16299,,,,,
52,0.34750574827194214,16349,,,,,
52,0.36024343967437744,16399,,,,,
52,0.3938932716846466,16449,,,,,
52,0.35828620195388794,16499,,,,,
52,0.4082961678504944,16549,,,,,
52,,16588,0.188400000333786,0.195700004696846,,,
52,,16588,,,0.20905853807926178,0.2084999978542328,0.2051749974489212
53,0.40033721923828125,16599,,,,,
53,0.3680395185947418,16649,,,,,
53,0.37427857518196106,16699,,,,,
53,0.351910263299942,16749,,,,,
53,0.3809681832790375,16799,,,,,
53,0.31258660554885864,16849,,,,,
53,0.30532240867614746,16899,,,,,
53,,16901,0.25859999656677246,0.2581999897956848,,,
53,,16901,,,0.25702136754989624,0.22945000231266022,0.22837500274181366
54,0.31234097480773926,16949,,,,,
54,0.32434332370758057,16999,,,,,
54,0.29907962679862976,17049,,,,,
54,0.3172832429409027,17099,,,,,
54,0.2879277467727661,17149,,,,,
54,0.292776882648468,17199,,,,,
54,,17214,0.25130000710487366,0.2558000087738037,,,
54,,17214,,,0.26087817549705505,0.2497750073671341,0.24869999289512634
55,0.3189763128757477,17249,,,,,
55,0.3278525471687317,17299,,,,,
55,0.29384711384773254,17349,,,,,
55,0.3001757860183716,17399,,,,,
55,0.29923465847969055,17449,,,,,
55,0.30032894015312195,17499,,,,,
55,,17527,0.2587999999523163,0.27399998903274536,,,
55,,17527,,,0.27778875827789307,0.2664250135421753,0.2679249942302704
56,0.31122633814811707,17549,,,,,
56,0.29604387283325195,17599,,,,,
56,0.3222750425338745,17649,,,,,
56,0.29843032360076904,17699,,,,,
56,0.28970423340797424,17749,,,,,
56,0.32280996441841125,17799,,,,,
56,,17840,0.2676999866962433,0.26589998602867126,,,
56,,17840,,,0.2785798907279968,0.27482500672340393,0.27297499775886536
57,0.3199034631252289,17849,,,,,
57,0.3430613577365875,17899,,,,,
57,0.34379473328590393,17949,,,,,
57,0.3433785140514374,17999,,,,,
57,0.39329981803894043,18049,,,,,
57,0.37730178236961365,18099,,,,,
57,0.39590683579444885,18149,,,,,
57,,18153,0.17720000445842743,0.16990000009536743,,,
57,,18153,,,0.18700553476810455,0.22987499833106995,0.22920000553131104
58,0.3614026606082916,18199,,,,,
58,0.3652859926223755,18249,,,,,
58,0.36957889795303345,18299,,,,,
58,0.33529970049858093,18349,,,,,
58,0.34041526913642883,18399,,,,,
58,0.33232590556144714,18449,,,,,
58,,18466,0.22699999809265137,0.22759999334812164,,,
58,,18466,,,0.22646360099315643,0.20332500338554382,0.2012999951839447
59,0.34426721930503845,18499,,,,,
59,0.32395943999290466,18549,,,,,
59,0.390706866979599,18599,,,,,
59,0.36362555623054504,18649,,,,,
59,0.36423259973526,18699,,,,,
59,0.3347587287425995,18749,,,,,
59,,18779,0.23880000412464142,0.23260000348091125,,,
59,,18779,,,0.234375,0.21697500348091125,0.21582500636577606
60,0.3268890380859375,18799,,,,,
60,0.3697981834411621,18849,,,,,
60,0.3259737491607666,18899,,,,,
60,0.34827670454978943,18949,,,,,
60,0.3353227972984314,18999,,,,,
60,0.31933075189590454,19049,,,,,
60,,19092,0.2434999942779541,0.23669999837875366,,,
60,,19092,,,0.24535205960273743,0.23125000298023224,0.233474999666214
61,0.33891233801841736,19099,,,,,
61,0.3207373023033142,19149,,,,,
61,0.32309696078300476,19199,,,,,
61,0.32484081387519836,19249,,,,,
61,0.3341570496559143,19299,,,,,
61,0.30226609110832214,19349,,,,,
61,0.32043519616127014,19399,,,,,
61,,19405,0.24879999458789825,0.2418999969959259,,,
61,,19405,,,0.2607792615890503,0.2364249974489212,0.23845000565052032
62,0.348203182220459,19449,,,,,
62,0.3574007749557495,19499,,,,,
62,0.30724453926086426,19549,,,,,
62,0.3086785078048706,19599,,,,,
62,0.32465729117393494,19649,,,,,
62,0.32222792506217957,19699,,,,,
62,,19718,0.2538999915122986,0.250900000333786,,,
62,,19718,,,0.26710838079452515,0.24564999341964722,0.24754999577999115
63,0.327115535736084,19749,,,,,
63,0.3414221405982971,19799,,,,,
63,0.32076987624168396,19849,,,,,
63,0.2972884774208069,19899,,,,,
63,0.3044455945491791,19949,,,,,
63,0.3119924068450928,19999,,,,,
63,,20031,0.26510000228881836,0.25940001010894775,,,
63,,20031,,,0.27165743708610535,0.2569499909877777,0.2587999999523163
64,0.3013882040977478,20049,,,,,
64,0.32116350531578064,20099,,,,,
64,0.31703639030456543,20149,,,,,
64,0.3046850562095642,20199,,,,,
64,0.30631524324417114,20249,,,,,
64,0.358157217502594,20299,,,,,
64,,20344,0.26980000734329224,0.27239999175071716,,,
64,,20344,,,0.2775909900665283,0.2706499993801117,0.2727000117301941
65,0.29636216163635254,20349,,,,,
65,0.29411086440086365,20399,,,,,
65,0.3333088755607605,20449,,,,,
65,0.29558059573173523,20499,,,,,
65,0.3211728036403656,20549,,,,,
65,0.3039643466472626,20599,,,,,
65,0.2973729074001312,20649,,,,,
65,,20657,0.2858999967575073,0.2849999964237213,,,
65,,20657,,,0.2889636158943176,0.2776249945163727,0.2781749963760376
66,0.3035784065723419,20699,,,,,
66,0.29770809412002563,20749,,,,,
66,0.3496827483177185,20799,,,,,
66,0.3051083981990814,20849,,,,,
66,0.29217132925987244,20899,,,,,
66,0.3040715754032135,20949,,,,,
66,,20970,0.28630000352859497,0.28780001401901245,,,
66,,20970,,,0.28985363245010376,0.27970001101493835,0.27992498874664307
67,0.30066215991973877,20999,,,,,
67,0.3009360432624817,21049,,,,,
67,0.3106023073196411,21099,,,,,
67,0.2809787094593048,21149,,,,,
67,0.2981554865837097,21199,,,,,
67,0.29271024465560913,21249,,,,,
67,,21283,0.2935999929904938,0.30379998683929443,,,
67,,21283,,,0.3033030033111572,0.29157501459121704,0.289900004863739
68,0.3200846016407013,21299,,,,,
68,0.28680935502052307,21349,,,,,
68,0.2917698323726654,21399,,,,,
68,0.28517717123031616,21449,,,,,
68,0.3063291013240814,21499,,,,,
68,0.29136523604393005,21549,,,,,
68,,21596,0.3059999942779541,0.3052999973297119,,,
68,,21596,,,0.30903875827789307,0.29319998621940613,0.2933749854564667
69,0.2820800244808197,21599,,,,,
69,0.2666149437427521,21649,,,,,
69,0.28297993540763855,21699,,,,,
69,0.2901305854320526,21749,,,,,
69,0.29571130871772766,21799,,,,,
69,0.27151545882225037,21849,,,,,
69,0.2835806906223297,21899,,,,,
69,,21909,0.3151000142097473,0.31470000743865967,,,
69,,21909,,,0.32248812913894653,0.30160000920295715,0.30184999108314514
70,0.3141477108001709,21949,,,,,
70,0.3255186378955841,21999,,,,,
70,0.3032355308532715,22049,,,,,
70,0.2990192770957947,22099,,,,,
70,0.29439929127693176,22149,,,,,
70,0.2637668550014496,22199,,,,,
70,,22222,0.3231000006198883,0.3319999873638153,,,
70,,22222,,,0.3249604403972626,0.3051750063896179,0.30375000834465027
71,0.2761513292789459,22249,,,,,
71,0.2877422869205475,22299,,,,,
71,0.3118326663970947,22349,,,,,
71,0.26907286047935486,22399,,,,,
71,0.2624356746673584,22449,,,,,
71,0.2924228310585022,22499,,,,,
71,,22535,0.3296999931335449,0.33329999446868896,,,
71,,22535,,,0.3319818079471588,0.3153499960899353,0.31314998865127563
72,0.3017747104167938,22549,,,,,
72,0.2719443738460541,22599,,,,,
72,0.27092069387435913,22649,,,,,
72,0.28611284494400024,22699,,,,,
72,0.25829607248306274,22749,,,,,
72,0.2898174226284027,22799,,,,,
72,,22848,0.3402000069618225,0.3422999978065491,,,
72,,22848,,,0.3403876721858978,0.31997498869895935,0.31812500953674316
73,0.2774007320404053,22849,,,,,
73,0.2887243926525116,22899,,,,,
73,0.25873348116874695,22949,,,,,
73,0.2810227572917938,22999,,,,,
73,0.29583847522735596,23049,,,,,
73,0.3123088777065277,23099,,,,,
73,0.3047477602958679,23149,,,,,
73,,23161,0.3361999988555908,0.2944999933242798,,,
73,,23161,,,0.3317840099334717,0.3222000002861023,0.32222500443458557
74,0.31097927689552307,23199,,,,,
74,0.3066950738430023,23249,,,,,
74,0.26699966192245483,23299,,,,,
74,0.28263014554977417,23349,,,,,
74,0.24984976649284363,23399,,,,,
74,0.2568802833557129,23449,,,,,
74,,23474,0.3513999879360199,0.34130001068115234,,,
74,,23474,,,0.35047468543052673,0.31962499022483826,0.32019999623298645
75,0.2719093859195709,23499,,,,,
75,0.27523234486579895,23549,,,,,
75,0.2671797573566437,23599,,,,,
75,0.26052433252334595,23649,,,,,
75,0.2829788327217102,23699,,,,,
75,0.29907360672950745,23749,,,,,
75,,23787,0.3628000020980835,0.3506999909877777,,,
75,,23787,,,0.3538370132446289,0.33105000853538513,0.3302749991416931
76,0.3043028712272644,23799,,,,,
76,0.30705758929252625,23849,,,,,
76,0.2754393517971039,23899,,,,,
76,0.268414705991745,23949,,,,,
76,0.24892646074295044,23999,,,,,
76,0.2700560390949249,24049,,,,,
76,0.25753146409988403,24099,,,,,
76,,24100,0.3483000099658966,0.35580000281333923,,,
76,,24100,,,0.3584849536418915,0.3366999924182892,0.3355250060558319
77,0.29266706109046936,24149,,,,,
77,0.2572745978832245,24199,,,,,
