step,train_loss,epoch,val_loss,val_acc,test_acc,train_acc
2649,0.7782910466194153,8,,,,
2699,0.9534139633178711,8,,,,
2749,0.8221441507339478,8,,,,
2799,0.9544034004211426,8,,,,
2807,,8,1.0459758043289185,0.6923999786376953,,
2807,,8,,,0.7947999835014343,0.7164713740348816
2849,0.9621750116348267,9,,,,
2899,0.9577174782752991,9,,,,
2949,0.9801838397979736,9,,,,
2999,0.8474982380867004,9,,,,
3049,1.066067099571228,9,,,,
3099,0.9316858649253845,9,,,,
3119,,9,1.068691372871399,0.6830999851226807,,
3119,,9,,,0.77920001745224,0.7230819463729858
3149,0.8954863548278809,10,,,,
3199,0.7001709938049316,10,,,,
3249,1.022125482559204,10,,,,
3299,0.6259123682975769,10,,,,
3349,0.8267385959625244,10,,,,
3399,0.9350429773330688,10,,,,
3431,,10,1.006300926208496,0.7159000039100647,,
3431,,10,,,0.8169000148773193,0.7330979704856873
3449,0.7279006838798523,11,,,,
3499,0.8974891901016235,11,,,,
3549,0.5695139169692993,11,,,,
3599,0.23599286377429962,11,,,,
3649,0.7161663770675659,11,,,,
3699,0.6322191953659058,11,,,,
3743,,11,0.7530912756919861,0.6891999840736389,,
3743,,11,,,0.7820000052452087,0.7273637652397156
3749,0.2126866579055786,12,,,,
3799,0.12461651116609573,12,,,,
3849,0.20869095623493195,12,,,,
3899,0.17606428265571594,12,,,,
3949,0.09644846618175507,12,,,,
3999,-0.2565928101539612,12,,,,
4049,0.39551255106925964,12,,,,
4055,,12,0.28435012698173523,0.6807000041007996,,
4055,,12,,,0.771399974822998,0.7039763331413269
4099,-0.3616929352283478,13,,,,
4149,-0.8770797848701477,13,,,,
4199,-0.15565678477287292,13,,,,
4249,-0.3141031265258789,13,,,,
4299,-0.2544204592704773,13,,,,
4349,-0.8090476989746094,13,,,,
4367,,13,-0.18184258043766022,0.6665999889373779,,
4367,,13,,,0.7501000165939331,0.7023738026618958
4399,-1.9069015979766846,14,,,,
4449,-2.13623046875,14,,,,
4499,-1.1372017860412598,14,,,,
4549,-2.217146158218384,14,,,,
4599,-1.442752480506897,14,,,,
4649,-0.9345722794532776,14,,,,
4679,,14,-1.1108660697937012,0.6764000058174133,,
4679,,14,,,0.7680000066757202,0.7092598080635071
4699,-1.8080346584320068,15,,,,
4749,-2.096040964126587,15,,,,
4799,-1.911285638809204,15,,,,
4849,-2.126101493835449,15,,,,
4899,-1.9011613130569458,15,,,,
4949,-2.480458974838257,15,,,,
4991,,15,-2.1582512855529785,0.6930000185966492,,
4991,,15,,,0.7860000133514404,0.7171725034713745
4999,-3.869098663330078,16,,,,
5049,-3.5559611320495605,16,,,,
5099,-4.145543098449707,16,,,,
5149,-3.5526649951934814,16,,,,
5199,-4.0240302085876465,16,,,,
5249,-3.2487056255340576,16,,,,
5299,-3.13307523727417,16,,,,
5303,,16,-3.198147773742676,0.713100016117096,,
5303,,16,,,0.8076000213623047,0.7258363366127014
5349,-3.5952155590057373,17,,,,
5399,-4.831205368041992,17,,,,
5449,-4.894458770751953,17,,,,
5499,-4.349643230438232,17,,,,
5549,-4.731108665466309,17,,,,
5599,-4.844796180725098,17,,,,
5615,,17,-4.12547492980957,0.7038000226020813,,
5615,,17,,,0.8015000224113464,0.7350761294364929
5649,-5.279824256896973,18,,,,
5699,-6.185605049133301,18,,,,
5749,-6.232583045959473,18,,,,
5799,-5.386709213256836,18,,,,
5849,-6.039978504180908,18,,,,
5899,-5.359709739685059,18,,,,
5927,,18,-4.934831619262695,0.6980999708175659,,
5927,,18,,,0.802299976348877,0.7386317849159241
5949,-7.213214874267578,19,,,,
5999,-6.947021961212158,19,,,,
6049,-7.24887228012085,19,,,,
6099,-6.5739359855651855,19,,,,
6149,-7.1488037109375,19,,,,
6199,-6.290419578552246,19,,,,
6239,,19,-5.8976240158081055,0.6992999911308289,,
6239,,19,,,0.8084999918937683,0.7475460767745972
6249,-8.315178871154785,20,,,,
6299,-8.365021705627441,20,,,,
6349,-7.504364967346191,20,,,,
6399,-6.901324272155762,20,,,,
6449,-7.79752779006958,20,,,,
6499,-8.374988555908203,20,,,,
6549,-7.968953609466553,20,,,,
6551,,20,-7.187511920928955,0.715499997138977,,
6551,,20,,,0.8080999851226807,0.7532551884651184
6599,-9.074056625366211,21,,,,
6649,-9.135465621948242,21,,,,
6699,-9.019844055175781,21,,,,
6749,-9.585268020629883,21,,,,
6799,-8.540704727172852,21,,,,
6849,-8.584905624389648,21,,,,
6863,,21,-8.193143844604492,0.7240999937057495,,
6863,,21,,,0.8245999813079834,0.7591145634651184
6899,-9.984514236450195,22,,,,
6949,-10.46632194519043,22,,,,
6999,-9.70151138305664,22,,,,
7049,-9.907556533813477,22,,,,
7099,-9.461118698120117,22,,,,
7149,-10.699161529541016,22,,,,
7175,,22,-9.270332336425781,0.7261999845504761,,
7175,,22,,,0.8281000256538391,0.7625200152397156
7199,-11.955076217651367,23,,,,
7249,-10.844918251037598,23,,,,
7299,-11.998489379882812,23,,,,
7349,-10.489847183227539,23,,,,
7399,-10.434979438781738,23,,,,
7449,-11.119154930114746,23,,,,
7487,,23,-10.253676414489746,0.7182999849319458,,
7487,,23,,,0.8242999911308289,0.7679036259651184
7499,-12.903165817260742,24,,,,
7549,-11.969057083129883,24,,,,
7599,-13.113964080810547,24,,,,
7649,-12.262012481689453,24,,,,
7699,-11.524192810058594,24,,,,
7749,-13.130733489990234,24,,,,
7799,-12.155312538146973,24,,,,
7799,,24,-11.339184761047363,0.7224000096321106,,
7799,,24,,,0.8173999786376953,0.7722856402397156
7849,-13.124981880187988,25,,,,
7899,-12.814348220825195,25,,,,
7949,-13.831279754638672,25,,,,
7999,-13.904725074768066,25,,,,
8049,-12.218984603881836,25,,,,
8099,-14.008655548095703,25,,,,
8111,,25,-12.47463321685791,0.7329000234603882,,
8111,,25,,,0.8410999774932861,0.7772185206413269
8149,-14.17587661743164,26,,,,
8199,-14.471895217895508,26,,,,
8249,-14.963156700134277,26,,,,
8299,-15.710344314575195,26,,,,
8349,-14.324481964111328,26,,,,
8399,-14.003713607788086,26,,,,
8423,,26,-13.574872970581055,0.7379999756813049,,
8423,,26,,,0.8435999751091003,0.7845803499221802
8449,-16.721874237060547,27,,,,
8499,-15.471674919128418,27,,,,
8549,-16.204307556152344,27,,,,
8599,-16.87459945678711,27,,,,
8649,-15.339130401611328,27,,,,
8699,-15.880434036254883,27,,,,
8735,,27,-14.516698837280273,0.7300000190734863,,
8735,,27,,,0.8357999920845032,0.7858573794364929
8749,-16.544252395629883,28,,,,
8799,-16.986392974853516,28,,,,
8849,-16.890169143676758,28,,,,
8899,-16.943466186523438,28,,,,
8949,-16.60249137878418,28,,,,
8999,-15.587774276733398,28,,,,
9047,,28,-15.689580917358398,0.7271000146865845,,
9047,,28,,,0.8246999979019165,0.7898387312889099
9049,-18.479907989501953,29,,,,
9099,-18.56549072265625,29,,,,
9149,-18.690486907958984,29,,,,
9199,-16.948055267333984,29,,,,
9249,-18.3255672454834,29,,,,
9299,-18.662437438964844,29,,,,
9349,-19.185400009155273,29,,,,
9359,,29,-16.444732666015625,0.6963000297546387,,
9359,,29,,,0.8050000071525574,0.7957481741905212
9399,-19.206762313842773,30,,,,
9449,-18.711727142333984,30,,,,
9499,-19.110200881958008,30,,,,
9549,-19.177467346191406,30,,,,
9599,-19.043994903564453,30,,,,
9649,-19.308326721191406,30,,,,
9671,,30,-17.543764114379883,0.7164000272750854,,
9671,,30,,,0.8127999901771545,0.7989533543586731
9699,-22.077991485595703,31,,,,
9749,-22.603351593017578,31,,,,
9799,-22.153228759765625,31,,,,
9849,-22.354894638061523,31,,,,
9899,-22.84205436706543,31,,,,
9949,-22.30415916442871,31,,,,
9983,,31,-22.294105529785156,0.714900016784668,,
9983,,31,,,0.8098999857902527,0.782151460647583
9999,-23.989826202392578,32,,,,
10049,-23.99689292907715,32,,,,
10099,-23.795679092407227,32,,,,
10149,-23.81257438659668,32,,,,
10199,-23.783411026000977,32,,,,
10249,-23.050323486328125,32,,,,
10295,,32,-23.66385269165039,0.720300018787384,,
10295,,32,,,0.8309999704360962,0.7803235054016113
10299,-25.17416763305664,33,,,,
10349,-25.138015747070312,33,,,,
10399,-25.062152862548828,33,,,,
10449,-25.09625244140625,33,,,,
10499,-25.216733932495117,33,,,,
10549,-24.970556259155273,33,,,,
10599,-25.027393341064453,33,,,,
10607,,33,-24.813608169555664,0.7289000153541565,,
10607,,33,,,0.828000009059906,0.7813501358032227
10649,-26.235435485839844,34,,,,
10699,-26.471521377563477,34,,,,
10749,-25.7302188873291,34,,,,
10799,-26.230152130126953,34,,,,
10849,-26.2905330657959,34,,,,
10899,-26.496652603149414,34,,,,
10919,,34,-25.970685958862305,0.7121999859809875,,
10919,,34,,,0.8259999752044678,0.7856320142745972
10949,-27.404897689819336,35,,,,
10999,-27.308853149414062,35,,,,
11049,-27.24248695373535,35,,,,
11099,-27.649330139160156,35,,,,
11149,-27.153663635253906,35,,,,
11199,-27.283950805664062,35,,,,
11231,,35,-27.16150665283203,0.7329999804496765,,
11231,,35,,,0.8442000150680542,0.7908653616905212
11249,-28.723718643188477,36,,,,
11299,-28.5803279876709,36,,,,
11349,-28.336450576782227,36,,,,
11399,-28.457988739013672,36,,,,
11449,-28.452678680419922,36,,,,
11499,-28.315927505493164,36,,,,
11543,,36,-28.30727195739746,0.7249000072479248,,
11543,,36,,,0.8245999813079834,0.7946464419364929
11549,-29.913938522338867,37,,,,
11599,-29.803049087524414,37,,,,
11649,-29.762147903442383,37,,,,
11699,-29.503299713134766,37,,,,
11749,-29.767786026000977,37,,,,
11799,-29.15082550048828,37,,,,
11849,-29.207311630249023,37,,,,
11855,,37,-29.48168182373047,0.7245000004768372,,
11855,,37,,,0.8342000246047974,0.7948968410491943
11899,-31.565505981445312,38,,,,
11949,-30.880722045898438,38,,,,
11999,-30.748868942260742,38,,,,
12049,-31.327255249023438,38,,,,
12099,-31.095125198364258,38,,,,
12149,-30.19976043701172,38,,,,
12167,,38,-30.641389846801758,0.7312999963760376,,
12167,,38,,,0.8313999772071838,0.7975010275840759
12199,-31.60840606689453,39,,,,
12249,-32.24962615966797,39,,,,
12299,-32.19852066040039,39,,,,
12349,-31.76772117614746,39,,,,
12399,-32.42029571533203,39,,,,
12449,-31.681251525878906,39,,,,
12479,,39,-32.019927978515625,0.7400000095367432,,
12479,,39,,,0.8525000214576721,0.7996293902397156
12499,-32.508148193359375,40,,,,
12549,-32.18144607543945,40,,,,
12599,-32.340904235839844,40,,,,
12649,-31.84931755065918,40,,,,
12699,-31.866708755493164,40,,,,
12749,-31.750776290893555,40,,,,
12791,,40,-31.915414810180664,0.7394999861717224,,
12791,,40,,,0.8514000177383423,0.8043369650840759
12799,-31.88182830810547,41,,,,
12849,-32.28867721557617,41,,,,
12899,-32.400630950927734,41,,,,
12949,-31.836740493774414,41,,,,
12999,-32.18281936645508,41,,,,
13049,-32.683719635009766,41,,,,
13099,-32.51109313964844,41,,,,
13103,,41,-31.921602249145508,0.7318000197410583,,
13103,,41,,,0.8299999833106995,0.8049629330635071
13149,-32.405635833740234,42,,,,
13199,-31.957605361938477,42,,,,
13249,-32.55409622192383,42,,,,
13299,-32.01694869995117,42,,,,
13349,-32.53793716430664,42,,,,
13399,-32.263511657714844,42,,,,
13415,,42,-32.14022445678711,0.7457000017166138,,
13415,,42,,,0.8539999723434448,0.8077674508094788
13449,-32.530982971191406,43,,,,
13499,-32.478206634521484,43,,,,
13549,-31.941173553466797,43,,,,
13599,-32.464019775390625,43,,,,
13649,-32.20193099975586,43,,,,
13699,-32.28253936767578,43,,,,
13727,,43,-32.00607681274414,0.7390999794006348,,
13727,,43,,,0.8532000184059143,0.8103465437889099
13749,-32.542232513427734,44,,,,
13799,-32.21879196166992,44,,,,
13849,-32.56718444824219,44,,,,
13899,-32.149166107177734,44,,,,
13949,-32.309627532958984,44,,,,
13999,-32.08755111694336,44,,,,
14039,,44,-32.10601806640625,0.7455000281333923,,
14039,,44,,,0.8553000092506409,0.8112229704856873
14049,-32.10698699951172,45,,,,
14099,-32.3470458984375,45,,,,
14149,-32.66408157348633,45,,,,
14199,-32.4937629699707,45,,,,
14249,-32.24749755859375,45,,,,
14299,-32.097999572753906,45,,,,
14349,-32.292137145996094,45,,,,
14351,,45,-32.02296829223633,0.7347000241279602,,
14351,,45,,,0.843999981880188,0.8130007982254028
14399,-32.34194564819336,46,,,,
14449,-32.35346221923828,46,,,,
14499,-32.334049224853516,46,,,,
14549,-32.37611389160156,46,,,,
14599,-32.397674560546875,46,,,,
14649,-32.30207443237305,46,,,,
14663,,46,-32.03587341308594,0.7365999817848206,,
14663,,46,,,0.8508999943733215,0.8137519955635071
14699,-32.085304260253906,47,,,,
14749,-32.29847717285156,47,,,,
14799,-32.14666748046875,47,,,,
14849,-31.815414428710938,47,,,,
14899,-32.50675582885742,47,,,,
14949,-32.597991943359375,47,,,,
14975,,47,-32.02912139892578,0.7433000206947327,,
14975,,47,,,0.8572999835014343,0.8150791525840759
14999,-32.43508529663086,48,,,,
15049,-32.70596694946289,48,,,,
15099,-32.21514892578125,48,,,,
15149,-32.23765563964844,48,,,,
15199,-32.492027282714844,48,,,,
15249,-32.28514099121094,48,,,,
15287,,48,-32.10315704345703,0.7391999959945679,,
15287,,48,,,0.8532000184059143,0.8184846043586731
15299,-32.7400016784668,49,,,,
15349,-32.522193908691406,49,,,,
15399,-32.07362747192383,49,,,,
15449,-32.45331954956055,49,,,,
15499,-32.352046966552734,49,,,,
15549,-32.249576568603516,49,,,,
15599,-32.29234313964844,49,,,,
15599,,49,-32.07550811767578,0.728600025177002,,
15599,,49,,,0.8410000205039978,0.8212640285491943
15649,-32.37712860107422,50,,,,
15699,-32.44660568237305,50,,,,
15749,-32.95676803588867,50,,,,
15799,-32.5888557434082,50,,,,
15849,-32.584327697753906,50,,,,
15899,-32.80080795288086,50,,,,
15911,,50,-32.30191421508789,0.7674000263214111,,
15911,,50,,,0.8827000260353088,0.8413711786270142
15949,-32.58828353881836,51,,,,
15999,-32.534645080566406,51,,,,
16049,-32.632869720458984,51,,,,
16099,-32.55355453491211,51,,,,
16149,-32.83433151245117,51,,,,
16199,-32.973087310791016,51,,,,
16223,,51,-32.33942794799805,0.7684000134468079,,
16223,,51,,,0.8838000297546387,0.8534905910491943
16249,-32.6999626159668,52,,,,
16299,-32.9662971496582,52,,,,
16349,-32.75123596191406,52,,,,
16399,-32.57198715209961,52,,,,
16449,-32.789703369140625,52,,,,
16499,-32.598384857177734,52,,,,
16535,,52,-32.34089660644531,0.7670999765396118,,
16535,,52,,,0.8845000267028809,0.8575971722602844
16549,-32.4312858581543,53,,,,
16599,-32.60512924194336,53,,,,
16649,-32.79952621459961,53,,,,
16699,-32.6669807434082,53,,,,
16749,-32.834129333496094,53,,,,
16799,-32.923831939697266,53,,,,
16847,,53,-32.344730377197266,0.7669000029563904,,
16847,,53,,,0.8827999830245972,0.8609024286270142
16849,-32.69611358642578,54,,,,
16899,-32.65815734863281,54,,,,
16949,-32.70509338378906,54,,,,
16999,-32.7372932434082,54,,,,
17049,-32.822731018066406,54,,,,
17099,-32.88618469238281,54,,,,
17149,-32.63101577758789,54,,,,
17159,,54,-32.36127853393555,0.7666000127792358,,
17159,,54,,,0.8840000033378601,0.863356351852417
17199,-32.858272552490234,55,,,,
17249,-32.552425384521484,55,,,,
17299,-32.81310272216797,55,,,,
17349,-32.61915588378906,55,,,,
17399,-32.62997055053711,55,,,,
17449,-32.653907775878906,55,,,,
17471,,55,-32.3780517578125,0.7649000287055969,,
17471,,55,,,0.8823000192642212,0.8660106062889099
17499,-32.94187927246094,56,,,,
17549,-32.57440948486328,56,,,,
17599,-32.90060043334961,56,,,,
17649,-32.81987380981445,56,,,,
17699,-32.52768325805664,56,,,,
17749,-32.53045654296875,56,,,,
17783,,56,-32.34245681762695,0.7649999856948853,,
17783,,56,,,0.8828999996185303,0.8677133321762085
17799,-32.773189544677734,57,,,,
17849,-32.872802734375,57,,,,
17899,-32.64854431152344,57,,,,
17949,-32.82240676879883,57,,,,
17999,-32.7740478515625,57,,,,
18049,-32.96528625488281,57,,,,
18095,,57,-32.41120147705078,0.765500009059906,,
18095,,57,,,0.8830999732017517,0.8712940812110901
18099,-32.73643493652344,58,,,,
18149,-32.70649337768555,58,,,,
18199,-32.89397048950195,58,,,,
18249,-32.91094207763672,58,,,,
18299,-32.7939453125,58,,,,
18349,-32.554283142089844,58,,,,
18399,-33.027305603027344,58,,,,
18407,,58,-32.411346435546875,0.7634999752044678,,
18407,,58,,,0.881600022315979,0.8705679178237915
18449,-32.61165237426758,59,,,,
18499,-32.88179016113281,59,,,,
18549,-32.765586853027344,59,,,,
18599,-32.89268493652344,59,,,,
18649,-32.933631896972656,59,,,,
18699,-33.02096176147461,59,,,,
18719,,59,-32.39095687866211,0.7609999775886536,,
18719,,59,,,0.8794999718666077,0.8719200491905212
18749,-32.75917434692383,60,,,,
18799,-32.68757629394531,60,,,,
18849,-32.88612747192383,60,,,,
18899,-32.870521545410156,60,,,,
18949,-32.925758361816406,60,,,,
18999,-32.80899429321289,60,,,,
19031,,60,-32.43582534790039,0.7613999843597412,,
19031,,60,,,0.8798999786376953,0.8751752972602844
19049,-32.89190673828125,61,,,,
19099,-32.84059524536133,61,,,,
19149,-32.524375915527344,61,,,,
19199,-32.791297912597656,61,,,,
19249,-32.60142517089844,61,,,,
19299,-32.849369049072266,61,,,,
19343,,61,-32.38503646850586,0.7628999948501587,,
19343,,61,,,0.8801000118255615,0.8769030570983887
19349,-32.660091400146484,62,,,,
19399,-32.97996139526367,62,,,,
19449,-32.970699310302734,62,,,,
19499,-33.00651168823242,62,,,,
19549,-32.783512115478516,62,,,,
19599,-32.88410186767578,62,,,,
19649,-32.60123825073242,62,,,,
19655,,62,-32.43277359008789,0.7626000046730042,,
19655,,62,,,0.8773999810218811,0.8765774965286255
19699,-32.804962158203125,63,,,,
19749,-33.016082763671875,63,,,,
19799,-32.74237823486328,63,,,,
19849,-32.986053466796875,63,,,,
19899,-32.78197479248047,63,,,,
19949,-32.825740814208984,63,,,,
19967,,63,-32.42668533325195,0.7591999769210815,,
19967,,63,,,0.879800021648407,0.8781550526618958
19999,-32.60783767700195,64,,,,
20049,-32.94261932373047,64,,,,
20099,-32.830970764160156,64,,,,
20149,-32.75225830078125,64,,,,
20199,-32.97037887573242,64,,,,
20249,-32.7197151184082,64,,,,
20279,,64,-32.49399948120117,0.7615000009536743,,
20279,,64,,,0.8776999711990356,0.8797826766967773
20299,-32.91672134399414,65,,,,
20349,-32.751399993896484,65,,,,
20399,-32.98994445800781,65,,,,
20449,-32.875946044921875,65,,,,
20499,-33.04222869873047,65,,,,
20549,-32.99453353881836,65,,,,
20591,,65,-32.43746566772461,0.7583000063896179,,
20591,,65,,,0.8790000081062317,0.880784273147583
20599,-33.04155349731445,66,,,,
20649,-32.915287017822266,66,,,,
20699,-32.92654800415039,66,,,,
20749,-33.10810852050781,66,,,,
20799,-32.937034606933594,66,,,,
20849,-32.75252914428711,66,,,,
20899,-33.04703903198242,66,,,,
20903,,66,-32.451446533203125,0.758400022983551,,
20903,,66,,,0.8776999711990356,0.8829126358032227
20949,-32.73871994018555,67,,,,
20999,-32.78413772583008,67,,,,
21049,-32.91987228393555,67,,,,
21099,-32.77815628051758,67,,,,
21149,-32.73835754394531,67,,,,
21199,-33.10188674926758,67,,,,
21215,,67,-32.464698791503906,0.7580999732017517,,
21215,,67,,,0.8787000179290771,0.8836137652397156
21249,-32.99311447143555,68,,,,
21299,-32.96660614013672,68,,,,
21349,-32.843929290771484,68,,,,
21399,-32.84608840942383,68,,,,
21449,-32.8422966003418,68,,,,
21499,-32.81181335449219,68,,,,
21527,,68,-32.43169021606445,0.7572000026702881,,
21527,,68,,,0.8756999969482422,0.8851913213729858
21549,-32.912208557128906,69,,,,
21599,-33.00491714477539,69,,,,
21649,-32.86949157714844,69,,,,
21699,-32.91057586669922,69,,,,
21749,-32.75027847290039,69,,,,
21799,-32.869483947753906,69,,,,
21839,,69,-32.46364212036133,0.7569000124931335,,
21839,,69,,,0.8723999857902527,0.8850410580635071
21849,-32.95893096923828,70,,,,
21899,-32.90672302246094,70,,,,
21949,-32.991455078125,70,,,,
21999,-32.63319778442383,70,,,,
22049,-33.02959442138672,70,,,,
22099,-32.845088958740234,70,,,,
22149,-32.79669189453125,70,,,,
22151,,70,-32.47333526611328,0.7567999958992004,,
22151,,70,,,0.8772000074386597,0.8849659562110901
22199,-32.92848205566406,71,,,,
22249,-32.93695068359375,71,,,,
22299,-32.651702880859375,71,,,,
22349,-32.731224060058594,71,,,,
22399,-32.87662887573242,71,,,,
22449,-33.048858642578125,71,,,,
22463,,71,-32.460182189941406,0.757099986076355,,
22463,,71,,,0.8769000172615051,0.8852163553237915
22499,-33.14303207397461,72,,,,
22549,-32.74278259277344,72,,,,
22599,-33.103416442871094,72,,,,
22649,-32.64089584350586,72,,,,
22699,-32.94546127319336,72,,,,
22749,-33.12343978881836,72,,,,
22775,,72,-32.47816848754883,0.756600022315979,,
22775,,72,,,0.8769000172615051,0.8881710767745972
22799,-32.813655853271484,73,,,,
22849,-33.032135009765625,73,,,,
22899,-32.975284576416016,73,,,,
22949,-32.94169998168945,73,,,,
22999,-32.89091110229492,73,,,,
23049,-32.82951736450195,73,,,,
23087,,73,-32.481788635253906,0.7576000094413757,,
23087,,73,,,0.876800000667572,0.8885717391967773
23099,-32.963096618652344,74,,,,
23149,-32.91851043701172,74,,,,
23199,-33.071380615234375,74,,,,
23249,-32.84391403198242,74,,,,
23299,-32.878692626953125,74,,,,
23349,-32.77061080932617,74,,,,
23399,-33.03956604003906,74,,,,
23399,,74,-32.45595169067383,0.7541000247001648,,
23399,,74,,,0.8745999932289124,0.888671875
23449,-32.884437561035156,75,,,,
23499,-32.9982795715332,75,,,,
23549,-33.020469665527344,75,,,,
23599,-32.515689849853516,75,,,,
23649,-33.06246566772461,75,,,,
23699,-33.117271423339844,75,,,,
23711,,75,-32.507965087890625,0.756600022315979,,
23711,,75,,,0.8741000294685364,0.8885216116905212
23749,-32.77301788330078,76,,,,
23799,-32.86323547363281,76,,,,
23849,-32.789039611816406,76,,,,
23899,-32.929656982421875,76,,,,
23949,-32.98283767700195,76,,,,
23999,-32.90846252441406,76,,,,
24023,,76,-32.47336196899414,0.7562000155448914,,
24023,,76,,,0.8740000128746033,0.8901993036270142
24049,-33.0507698059082,77,,,,
24099,-32.85617446899414,77,,,,
24149,-32.974098205566406,77,,,,
24199,-33.05934524536133,77,,,,
24249,-33.0354118347168,77,,,,
24299,-33.08427429199219,77,,,,
24335,,77,-32.509761810302734,0.7587000131607056,,
24335,,77,,,0.8748000264167786,0.8913761973381042
24349,-32.50056457519531,78,,,,
24399,-32.88352966308594,78,,,,
24449,-33.00914764404297,78,,,,
24499,-33.028099060058594,78,,,,
24549,-32.96574401855469,78,,,,
24599,-33.018943786621094,78,,,,
24647,,78,-32.48130798339844,0.7554000020027161,,
24647,,78,,,0.8729000091552734,0.8914512991905212
24649,-32.94780731201172,79,,,,
24699,-32.80255889892578,79,,,,
24749,-33.080474853515625,79,,,,
24799,-32.990116119384766,79,,,,
24849,-33.03778839111328,79,,,,
24899,-33.057655334472656,79,,,,
24949,-32.82867431640625,79,,,,
24959,,79,-32.4809455871582,0.7577999830245972,,
24959,,79,,,0.8723999857902527,0.8927283883094788
24999,-33.031219482421875,80,,,,
25049,-33.083213806152344,80,,,,
25099,-32.60733413696289,80,,,,
25149,-32.94882583618164,80,,,,
25199,-32.95224380493164,80,,,,
25249,-33.00956344604492,80,,,,
25271,,80,-32.557289123535156,0.7587000131607056,,
25271,,80,,,0.8705000281333923,0.8931540250778198
25299,-32.9251823425293,81,,,,
25349,-33.00293731689453,81,,,,
25399,-32.96548843383789,81,,,,
25449,-33.04665756225586,81,,,,
25499,-32.85898208618164,81,,,,
25549,-32.94147872924805,81,,,,
25583,,81,-32.49214553833008,0.7548999786376953,,
25583,,81,,,0.8711000084877014,0.8930538892745972
25599,-32.97278594970703,82,,,,
25649,-33.04277038574219,82,,,,
25699,-32.82099533081055,82,,,,
25749,-33.05162811279297,82,,,,
25799,-32.999122619628906,82,,,,
25849,-33.015663146972656,82,,,,
25895,,82,-32.56321334838867,0.7572000026702881,,
25895,,82,,,0.8705999851226807,0.8941807150840759
25899,-32.903907775878906,83,,,,
25949,-33.010440826416016,83,,,,
25999,-32.8487434387207,83,,,,
26049,-32.862518310546875,83,,,,
26099,-33.040897369384766,83,,,,
26149,-32.89572525024414,83,,,,
26199,-32.98432540893555,83,,,,
26207,,83,-32.506004333496094,0.7551000118255615,,
26207,,83,,,0.8705999851226807,0.8948817849159241
26249,-33.030006408691406,84,,,,
26299,-32.96726989746094,84,,,,
26349,-33.01053237915039,84,,,,
26399,-33.0997428894043,84,,,,
26449,-33.078372955322266,84,,,,
26499,-33.032772064208984,84,,,,
26519,,84,-32.560970306396484,0.7581999897956848,,
26519,,84,,,0.8730999827384949,0.8963591456413269
26549,-33.035892486572266,85,,,,
