train_loss,step,epoch,val_loss,val_acc,test_acc,train_acc
2.7244977951049805,49,0,,,,
2.6892316341400146,99,0,,,,
2.7027649879455566,149,0,,,,
2.4399304389953613,199,0,,,,
2.267904758453369,249,0,,,,
2.302645206451416,299,0,,,,
,311,0,6.3739728927612305,0.17509999871253967,,
,311,0,,,0.16930000483989716,0.14533253014087677
2.29459547996521,349,1,,,,
2.3574039936065674,399,1,,,,
2.3502700328826904,449,1,,,,
2.196016311645508,499,1,,,,
2.303410768508911,549,1,,,,
2.0023841857910156,599,1,,,,
,623,1,2.228429079055786,0.20239999890327454,,
,623,1,,,0.20800000429153442,0.19005408883094788
2.517258644104004,649,2,,,,
2.135197877883911,699,2,,,,
2.1545872688293457,749,2,,,,
2.115140438079834,799,2,,,,
2.1423258781433105,849,2,,,,
2.108983278274536,899,2,,,,
,935,2,17.33285903930664,0.210099995136261,,
,935,2,,,0.21870000660419464,0.22801482677459717
2.1128671169281006,949,3,,,,
2.079144239425659,999,3,,,,
1.8595420122146606,1049,3,,,,
1.7300602197647095,1099,3,,,,
1.693745732307434,1149,3,,,,
1.861037015914917,1199,3,,,,
,1247,3,1.8540608882904053,0.30809998512268066,,
,1247,3,,,0.3151000142097473,0.2901141941547394
1.836226224899292,1249,4,,,,
1.92454993724823,1299,4,,,,
1.8004356622695923,1349,4,,,,
1.7073956727981567,1399,4,,,,
1.7130258083343506,1449,4,,,,
1.6280499696731567,1499,4,,,,
1.7429248094558716,1549,4,,,,
,1559,4,1.7438074350357056,0.3352999985218048,,
,1559,4,,,0.3467000126838684,0.35361579060554504
1.6404777765274048,1599,5,,,,
1.599171757698059,1649,5,,,,
1.6577190160751343,1699,5,,,,
1.6453884840011597,1749,5,,,,
1.734913945198059,1799,5,,,,
1.4307126998901367,1849,5,,,,
,1871,5,1.5960345268249512,0.4099000096321106,,
,1871,5,,,0.41620001196861267,0.41323617100715637
1.5527260303497314,1899,6,,,,
1.3569493293762207,1949,6,,,,
1.2872343063354492,1999,6,,,,
1.4263241291046143,2049,6,,,,
1.5433382987976074,2099,6,,,,
1.3192416429519653,2149,6,,,,
,2183,6,1.4436492919921875,0.49000000953674316,,
,2183,6,,,0.5059999823570251,0.47563600540161133
1.3146871328353882,2199,7,,,,
1.282211184501648,2249,7,,,,
1.1266138553619385,2299,7,,,,
1.3203909397125244,2349,7,,,,
1.3124518394470215,2399,7,,,,
1.3356038331985474,2449,7,,,,
,2495,7,1.3260365724563599,0.5446000099182129,,
,2495,7,,,0.5748999714851379,0.5360326766967773
1.220604419708252,2499,8,,,,
1.172268033027649,2549,8,,,,
1.0939240455627441,2599,8,,,,
1.1632529497146606,2649,8,,,,
1.179709792137146,2699,8,,,,
1.0981559753417969,2749,8,,,,
1.1010494232177734,2799,8,,,,
,2807,8,1.2709968090057373,0.583299994468689,,
,2807,8,,,0.6032000184059143,0.5958283543586731
1.0869321823120117,2849,9,,,,
1.0485321283340454,2899,9,,,,
1.087329387664795,2949,9,,,,
0.9381399750709534,2999,9,,,,
1.1396729946136475,3049,9,,,,
1.0592094659805298,3099,9,,,,
,3119,9,1.2040067911148071,0.5950000286102295,,
,3119,9,,,0.6093999743461609,0.6300581097602844
