train_loss,epoch,step,val_acc,val_loss,train_acc,test_acc
2.26237416267395,0,49,,,,
2.1232266426086426,0,99,,,,
1.9847265481948853,0,149,,,,
1.7717677354812622,0,199,,,,
1.8948895931243896,0,249,,,,
1.738629698753357,0,299,,,,
,0,311,0.37940001487731934,1.798825740814209,,
,0,311,,,0.31227463483810425,0.413469135761261
1.782328724861145,1,349,,,,
1.7378504276275635,1,399,,,,
1.6703537702560425,1,449,,,,
1.6546738147735596,1,499,,,,
1.58376944065094,1,549,,,,
1.563601016998291,1,599,,,,
,1,623,0.4399000108242035,1.6515933275222778,,
,1,623,,,0.41215944290161133,0.44837817549705505
1.7211720943450928,2,649,,,,
1.643401861190796,2,699,,,,
1.5934686660766602,2,749,,,,
1.6201361417770386,2,799,,,,
1.5547288656234741,2,849,,,,
1.6392714977264404,2,899,,,,
,2,935,0.4684000015258789,1.6107730865478516,,
,2,935,,,0.4565054178237915,0.49891218543052673
1.6424839496612549,3,949,,,,
1.700258493423462,3,999,,,,
1.533681869506836,3,1049,,,,
1.5996956825256348,3,1099,,,,
1.4775135517120361,3,1149,,,,
1.5583420991897583,3,1199,,,,
,3,1247,0.47200000286102295,1.5767074823379517,,
,3,1247,,,0.486328125,0.5192840099334717
1.4012782573699951,4,1249,,,,
1.5237287282943726,4,1299,,,,
1.4194536209106445,4,1349,,,,
1.4550995826721191,4,1399,,,,
1.4342628717422485,4,1449,,,,
1.4682146310806274,4,1499,,,,
1.7020601034164429,4,1549,,,,
,4,1559,0.5169000029563904,1.4978538751602173,,
,4,1559,,,0.5138722062110901,0.5535996556282043
1.3297274112701416,5,1599,,,,
1.5650120973587036,5,1649,,,,
1.520685076713562,5,1699,,,,
1.3956888914108276,5,1749,,,,
1.3733983039855957,5,1799,,,,
1.4763305187225342,5,1849,,,,
,5,1871,0.548799991607666,1.426784873008728,,
,5,1871,,,0.5383613705635071,0.5807951092720032
1.4369488954544067,6,1899,,,,
1.3971681594848633,6,1949,,,,
1.4072983264923096,6,1999,,,,
1.3382530212402344,6,2049,,,,
1.276543378829956,6,2099,,,,
1.2816531658172607,6,2149,,,,
,6,2183,0.5558000206947327,1.3841383457183838,,
,6,2183,,,0.5599208474159241,0.5909810066223145
1.3135076761245728,7,2199,,,,
1.2266058921813965,7,2249,,,,
1.3338240385055542,7,2299,,,,
1.3131004571914673,7,2349,,,,
1.4443880319595337,7,2399,,,,
1.2976590394973755,7,2449,,,,
,7,2495,0.5928000211715698,1.2938803434371948,,
,7,2495,,,0.5698367357254028,0.625593364238739
1.2631443738937378,8,2499,,,,
1.379868984222412,8,2549,,,,
1.207099437713623,8,2599,,,,
1.3899065256118774,8,2649,,,,
1.3352845907211304,8,2699,,,,
1.2877864837646484,8,2749,,,,
1.2323232889175415,8,2799,,,,
,8,2807,0.6000999808311462,1.2720757722854614,,
,8,2807,,,0.5876902937889099,0.6309335231781006
1.2423443794250488,9,2849,,,,
1.2726235389709473,9,2899,,,,
1.3234431743621826,9,2949,,,,
1.1593329906463623,9,2999,,,,
1.2352802753448486,9,3049,,,,
1.2097125053405762,9,3099,,,,
,9,3119,0.6054999828338623,1.2503639459609985,,
,9,3119,,,0.5980569124221802,0.6256922483444214
1.2297379970550537,10,3149,,,,
1.1709316968917847,10,3199,,,,
1.220871090888977,10,3249,,,,
1.4058396816253662,10,3299,,,,
1.2914416790008545,10,3349,,,,
1.2729320526123047,10,3399,,,,
,10,3431,0.6025999784469604,1.2621686458587646,,
,10,3431,,,0.6018128991127014,0.6202531456947327
1.2721964120864868,11,3449,,,,
1.243823766708374,11,3499,,,,
1.355312466621399,11,3549,,,,
1.2412424087524414,11,3599,,,,
1.4179470539093018,11,3649,,,,
1.2304127216339111,11,3699,,,,
,11,3743,0.6147000193595886,1.2083371877670288,,
,11,3743,,,0.6127303838729858,0.646657407283783
1.2103710174560547,12,3749,,,,
1.187711238861084,12,3799,,,,
1.1279582977294922,12,3849,,,,
1.2005939483642578,12,3899,,,,
1.2663650512695312,12,3949,,,,
1.3780165910720825,12,3999,,,,
1.1377685070037842,12,4049,,,,
,12,4055,0.6075000166893005,1.23695969581604,,
,12,4055,,,0.6192658543586731,0.636570394039154
1.1810556650161743,13,4099,,,,
1.1331374645233154,13,4149,,,,
1.222129225730896,13,4199,,,,
1.1427656412124634,13,4249,,,,
1.3322844505310059,13,4299,,,,
1.2091233730316162,13,4349,,,,
,13,4367,0.621999979019165,1.2019317150115967,,
,13,4367,,,0.6272035241127014,0.6523932218551636
1.2638813257217407,14,4399,,,,
1.1906933784484863,14,4449,,,,
1.154012680053711,14,4499,,,,
1.1153244972229004,14,4549,,,,
1.1787809133529663,14,4599,,,,
1.1573764085769653,14,4649,,,,
,14,4679,0.6330999732017517,1.182969093322754,,
,14,4679,,,0.6316606402397156,0.6577333807945251
1.3152552843093872,15,4699,,,,
1.0829483270645142,15,4749,,,,
1.1949564218521118,15,4799,,,,
1.1243584156036377,15,4849,,,,
0.9946197271347046,15,4899,,,,
1.131404161453247,15,4949,,,,
,15,4991,0.6197999715805054,1.2122445106506348,,
,15,4991,,,0.6343148946762085,0.656843364238739
1.2817811965942383,16,4999,,,,
0.9505658745765686,16,5049,,,,
1.0627710819244385,16,5099,,,,
1.2263044118881226,16,5149,,,,
1.1108914613723755,16,5199,,,,
1.1335068941116333,16,5249,,,,
1.2494685649871826,16,5299,,,,
,16,5303,0.6351000070571899,1.165717601776123,,
,16,5303,,,0.6380959749221802,0.6569422483444214
1.0846965312957764,17,5349,,,,
1.211802363395691,17,5399,,,,
1.1518347263336182,17,5449,,,,
1.2542803287506104,17,5499,,,,
1.057753324508667,17,5549,,,,
1.3065508604049683,17,5599,,,,
,17,5615,0.6236000061035156,1.2002978324890137,,
,17,5615,,,0.6438301205635071,0.6554588675498962
1.1906651258468628,18,5649,,,,
1.1643155813217163,18,5699,,,,
1.1248418092727661,18,5749,,,,
1.0743743181228638,18,5799,,,,
1.2126582860946655,18,5849,,,,
1.0494980812072754,18,5899,,,,
,18,5927,0.6644999980926514,1.0973747968673706,,
,18,5927,,,0.6458333134651184,0.6839398741722107
1.012446403503418,19,5949,,,,
1.1044310331344604,19,5999,,,,
1.2117159366607666,19,6049,,,,
1.1523042917251587,19,6099,,,,
1.207216501235962,19,6149,,,,
1.0507317781448364,19,6199,,,,
,19,6239,0.6273999810218811,1.1845916509628296,,
,19,6239,,,0.646559476852417,0.6667326092720032
1.0437427759170532,20,6249,,,,
1.0806792974472046,20,6299,,,,
1.0759254693984985,20,6349,,,,
1.0735797882080078,20,6399,,,,
0.9595704078674316,20,6449,,,,
1.2394293546676636,20,6499,,,,
1.1453473567962646,20,6549,,,,
,20,6551,0.6452999711036682,1.1522376537322998,,
,20,6551,,,0.6510166525840759,0.6626780033111572
1.1648472547531128,21,6599,,,,
1.1098953485488892,21,6649,,,,
1.091688871383667,21,6699,,,,
1.1930228471755981,21,6749,,,,
1.1022104024887085,21,6799,,,,
1.0956168174743652,21,6849,,,,
,21,6863,0.6453999876976013,1.133834719657898,,
,21,6863,,,0.6511167883872986,0.6817642450332642
1.0204569101333618,22,6899,,,,
1.0717227458953857,22,6949,,,,
0.939284086227417,22,6999,,,,
1.0340505838394165,22,7049,,,,
1.0550689697265625,22,7099,,,,
1.156317114830017,22,7149,,,,
,22,7175,0.621399998664856,1.1900449991226196,,
,22,7175,,,0.6553986668586731,0.6662381291389465
1.112602949142456,23,7199,,,,
0.9787846803665161,23,7249,,,,
1.101955771446228,23,7299,,,,
1.0648250579833984,23,7349,,,,
1.3095194101333618,23,7399,,,,
1.209257960319519,23,7449,,,,
,23,7487,0.640999972820282,1.1413145065307617,,
,23,7487,,,0.6536708474159241,0.6617879867553711
1.0134135484695435,24,7499,,,,
1.102312684059143,24,7549,,,,
1.160308837890625,24,7599,,,,
1.1271958351135254,24,7649,,,,
1.0171798467636108,24,7699,,,,
1.1130857467651367,24,7749,,,,
1.1043816804885864,24,7799,,,,
,24,7799,0.6036999821662903,1.2430881261825562,,
,24,7799,,,0.6581029891967773,0.6720727682113647
0.9886114001274109,25,7849,,,,
1.1174360513687134,25,7899,,,,
1.1772468090057373,25,7949,,,,
1.2324316501617432,25,7999,,,,
1.1381709575653076,25,8049,,,,
1.0948385000228882,25,8099,,,,
,25,8111,0.6409000158309937,1.126486897468567,,
,25,8111,,,0.6567007303237915,0.6735561490058899
1.1346330642700195,26,8149,,,,
1.0356959104537964,26,8199,,,,
0.9267379641532898,26,8249,,,,
1.1935181617736816,26,8299,,,,
1.097178339958191,26,8349,,,,
1.0523275136947632,26,8399,,,,
,26,8423,0.6473000049591064,1.1399961709976196,,
,26,8423,,,0.6613581776618958,0.6974881291389465
1.1391068696975708,27,8449,,,,
1.1351549625396729,27,8499,,,,
1.0947208404541016,27,8549,,,,
0.9749987125396729,27,8599,,,,
1.2918270826339722,27,8649,,,,
1.0755079984664917,27,8699,,,,
,27,8735,0.6273999810218811,1.1703364849090576,,
,27,8735,,,0.6594050526618958,0.6689082384109497
1.1303457021713257,28,8749,,,,
0.9579728841781616,28,8799,,,,
0.9336400032043457,28,8849,,,,
1.0441839694976807,28,8899,,,,
0.9684531092643738,28,8949,,,,
1.290597677230835,28,8999,,,,
,28,9047,0.6140000224113464,1.2116271257400513,,
,28,9047,,,0.6609825491905212,0.6844343543052673
1.1422288417816162,29,9049,,,,
0.980226457118988,29,9099,,,,
1.1063750982284546,29,9149,,,,
0.924829363822937,29,9199,,,,
1.1413482427597046,29,9249,,,,
0.8720431327819824,29,9299,,,,
1.135213017463684,29,9349,,,,
,29,9359,0.6399999856948853,1.1399548053741455,,
,29,9359,,,0.6655398607254028,0.6795886158943176
1.034650206565857,30,9399,,,,
1.2146053314208984,30,9449,,,,
1.1413332223892212,30,9499,,,,
1.2292190790176392,30,9549,,,,
1.0343157052993774,30,9599,,,,
1.2044206857681274,30,9649,,,,
,30,9671,0.6579999923706055,1.0956190824508667,,
,30,9671,,,0.6622846722602844,0.6630735993385315
0.9162148237228394,31,9699,,,,
1.0136772394180298,31,9749,,,,
1.0550856590270996,31,9799,,,,
1.1509075164794922,31,9849,,,,
0.9792897701263428,31,9899,,,,
0.9529320597648621,31,9949,,,,
,31,9983,0.6403999924659729,1.144184947013855,,
,31,9983,,,0.6657401919364929,0.6641613841056824
0.9851595759391785,32,9999,,,,
0.9888174533843994,32,10049,,,,
1.1085034608840942,32,10099,,,,
1.0798958539962769,32,10149,,,,
0.9919554591178894,32,10199,,,,
1.0050668716430664,32,10249,,,,
,32,10295,0.6539000272750854,1.1028109788894653,,
,32,10295,,,0.6636618375778198,0.6860166192054749
1.0400739908218384,33,10299,,,,
1.1642483472824097,33,10349,,,,
1.0401637554168701,33,10399,,,,
1.0624346733093262,33,10449,,,,
1.2454769611358643,33,10499,,,,
1.142688274383545,33,10549,,,,
1.1478796005249023,33,10599,,,,
,33,10607,0.6704999804496765,1.0735725164413452,,
,33,10607,,,0.6671925187110901,0.6867088675498962
1.02288019657135,34,10649,,,,
0.9975757002830505,34,10699,,,,
1.1866048574447632,34,10749,,,,
1.153502106666565,34,10799,,,,
1.074343204498291,34,10849,,,,
1.2351933717727661,34,10899,,,,
,34,10919,0.6700000166893005,1.0813028812408447,,
,34,10919,,,0.670823335647583,0.6961036324501038
0.9686249494552612,35,10949,,,,
1.1863503456115723,35,10999,,,,
1.078871488571167,35,11049,,,,
1.1846089363098145,35,11099,,,,
1.0177364349365234,35,11149,,,,
1.0637168884277344,35,11199,,,,
,35,11231,0.6624000072479248,1.0943113565444946,,
,35,11231,,,0.6676432490348816,0.6861155033111572
0.8783594965934753,36,11249,,,,
1.016129493713379,36,11299,,,,
0.9912528991699219,36,11349,,,,
1.0896966457366943,36,11399,,,,
0.9603624939918518,36,11449,,,,
1.2792993783950806,36,11499,,,,
,36,11543,0.6431999802589417,1.138021469116211,,
,36,11543,,,0.6703726053237915,0.6778085231781006
0.9246668815612793,37,11549,,,,
1.026384949684143,37,11599,,,,
1.2426276206970215,37,11649,,,,
1.0564239025115967,37,11699,,,,
0.9984868764877319,37,11749,,,,
1.1131365299224854,37,11799,,,,
1.196500539779663,37,11849,,,,
,37,11855,0.656499981880188,1.1157636642456055,,
,37,11855,,,0.6696714758872986,0.7053995132446289
0.8849890828132629,38,11899,,,,
1.092720866203308,38,11949,,,,
1.1730269193649292,38,11999,,,,
1.0997847318649292,38,12049,,,,
1.1750837564468384,38,12099,,,,
1.0830633640289307,38,12149,,,,
,38,12167,0.6571999788284302,1.1108644008636475,,
,38,12167,,,0.668870210647583,0.6819620132446289
1.0427443981170654,39,12199,,,,
1.0824209451675415,39,12249,,,,
1.044802188873291,39,12299,,,,
0.9585724472999573,39,12349,,,,
1.050147533416748,39,12399,,,,
1.192696452140808,39,12449,,,,
,39,12479,0.5803999900817871,1.2923378944396973,,
,39,12479,,,0.669921875,0.6797863841056824
1.142405390739441,40,12499,,,,
1.075411319732666,40,12549,,,,
1.0669958591461182,40,12599,,,,
1.0104340314865112,40,12649,,,,
1.0610942840576172,40,12699,,,,
1.0485270023345947,40,12749,,,,
,40,12791,0.6294000148773193,1.168591856956482,,
,40,12791,,,0.6704727411270142,0.6849287748336792
1.0948712825775146,41,12799,,,,
0.9768413305282593,41,12849,,,,
1.0294033288955688,41,12899,,,,
1.1479467153549194,41,12949,,,,
0.9108906984329224,41,12999,,,,
0.8950358629226685,41,13049,,,,
0.9565774202346802,41,13099,,,,
,41,13103,0.6349999904632568,1.1796624660491943,,
,41,13103,,,0.6721003651618958,0.6918512582778931
1.0002714395523071,42,13149,,,,
1.278134822845459,42,13199,,,,
1.1164382696151733,42,13249,,,,
1.175408959388733,42,13299,,,,
0.8798884153366089,42,13349,,,,
1.2025306224822998,42,13399,,,,
,42,13415,0.6552000045776367,1.1095895767211914,,
,42,13415,,,0.6729767918586731,0.6940268874168396
1.0564024448394775,43,13449,,,,
0.9925385117530823,43,13499,,,,
1.1877765655517578,43,13549,,,,
1.1039514541625977,43,13599,,,,
1.1229195594787598,43,13649,,,,
1.121092438697815,43,13699,,,,
,43,13727,0.6615999937057495,1.0877044200897217,,
,43,13727,,,0.673903226852417,0.6919501423835754
1.0730371475219727,44,13749,,,,
1.070336103439331,44,13799,,,,
1.2047704458236694,44,13849,,,,
1.0214792490005493,44,13899,,,,
0.9912499189376831,44,13949,,,,
0.9977777600288391,44,13999,,,,
,44,14039,0.6225000023841858,1.1977760791778564,,
