epoch,train_loss,step,val_acc,val_loss,test_acc,train_acc
0,1.960423231124878,49,,,,
0,1.747627854347229,99,,,,
0,1.7812756299972534,149,,,,
0,1.8182499408721924,199,,,,
0,1.7241195440292358,249,,,,
0,1.7460112571716309,299,,,,
0,,311,0.4433000087738037,1.6334307193756104,,
0,,311,,,0.4887000024318695,0.3453024923801422
1,1.4623397588729858,349,,,,
1,1.3533196449279785,399,,,,
1,1.5704405307769775,449,,,,
1,1.503159523010254,499,,,,
1,1.3869960308074951,549,,,,
1,1.5771446228027344,599,,,,
1,,623,0.4900999963283539,1.5403952598571777,,
1,,623,,,0.5525000095367432,0.48485076427459717
2,1.169005036354065,649,,,,
2,1.4589444398880005,699,,,,
2,1.3839449882507324,749,,,,
2,1.1258045434951782,799,,,,
2,1.3403040170669556,849,,,,
2,1.2858374118804932,899,,,,
2,,935,0.5767999887466431,1.3185545206069946,,
2,,935,,,0.6420999765396118,0.5610226392745972
3,1.2361361980438232,949,,,,
3,1.1600652933120728,999,,,,
3,1.1261835098266602,1049,,,,
3,1.2002105712890625,1099,,,,
3,1.254886507987976,1149,,,,
3,1.1524137258529663,1199,,,,
3,,1247,0.595300018787384,1.2880743741989136,,
3,,1247,,,0.6669999957084656,0.6140324473381042
4,1.1121735572814941,1249,,,,
4,1.0748298168182373,1299,,,,
4,1.0378754138946533,1349,,,,
4,1.1117180585861206,1399,,,,
4,1.0483592748641968,1449,,,,
4,1.404689908027649,1499,,,,
4,1.0446521043777466,1549,,,,
4,,1559,0.6273000240325928,1.20662522315979,,
4,,1559,,,0.7113000154495239,0.6452073454856873
5,0.9820808172225952,1599,,,,
5,1.3703937530517578,1649,,,,
5,0.9523001909255981,1699,,,,
5,1.2268214225769043,1749,,,,
5,0.9992724061012268,1799,,,,
5,1.0898261070251465,1849,,,,
5,,1871,0.6625000238418579,1.1078521013259888,,
5,,1871,,,0.7476000189781189,0.6670422554016113
6,0.9221172332763672,1899,,,,
6,1.0152554512023926,1949,,,,
6,0.9676868319511414,1999,,,,
6,0.9619609117507935,2049,,,,
6,1.1413969993591309,2099,,,,
6,1.0356208086013794,2149,,,,
6,,2183,0.6550999879837036,1.159620761871338,,
6,,2183,,,0.7348999977111816,0.6849960088729858
7,0.898078441619873,2199,,,,
7,0.9917532801628113,2249,,,,
7,1.0064955949783325,2299,,,,
7,0.982001781463623,2349,,,,
7,0.9707168936729431,2399,,,,
7,0.9847782254219055,2449,,,,
7,,2495,0.6777999997138977,1.0943189859390259,,
7,,2495,,,0.7578999996185303,0.6982171535491943
8,1.0624120235443115,2499,,,,
8,0.9344199895858765,2549,,,,
8,0.9515217542648315,2599,,,,
8,1.116713047027588,2649,,,,
8,0.8280858397483826,2699,,,,
8,1.0024709701538086,2749,,,,
8,1.1760475635528564,2799,,,,
8,,2807,0.6933000087738037,1.0313701629638672,,
8,,2807,,,0.792900025844574,0.7097105383872986
9,0.9146378040313721,2849,,,,
9,0.8802852630615234,2899,,,,
9,1.0555775165557861,2949,,,,
9,1.0560203790664673,2999,,,,
9,1.00748872756958,3049,,,,
9,0.8110042810440063,3099,,,,
9,,3119,0.703499972820282,1.0337364673614502,,
9,,3119,,,0.8007000088691711,0.715895414352417
10,0.8984599113464355,3149,,,,
10,1.0386958122253418,3199,,,,
10,0.798019528388977,3249,,,,
10,0.9081191420555115,3299,,,,
10,0.9741995334625244,3349,,,,
10,1.0415987968444824,3399,,,,
10,,3431,0.7120000123977661,1.0104979276657104,,
10,,3431,,,0.8059999942779541,0.727614164352417
11,0.9110275506973267,3449,,,,
11,0.6345981359481812,3499,,,,
11,0.5361549854278564,3549,,,,
11,0.7533303499221802,3599,,,,
11,0.31688743829727173,3649,,,,
11,0.6158850193023682,3699,,,,
11,,3743,0.6873000264167786,0.7899284958839417,,
11,,3743,,,0.7838000059127808,0.7276893258094788
12,0.04270690307021141,3749,,,,
12,0.26118284463882446,3799,,,,
12,-0.02831944450736046,3849,,,,
12,0.014123797416687012,3899,,,,
12,0.33163490891456604,3949,,,,
12,0.4530075192451477,3999,,,,
12,0.05644974857568741,4049,,,,
12,,4055,0.6485999822616577,0.4187919795513153,,
12,,4055,,,0.73089998960495,0.6965394616127014
13,-1.0697107315063477,4099,,,,
13,-0.8036611080169678,4149,,,,
13,-0.36333584785461426,4199,,,,
13,-0.5855575203895569,4249,,,,
13,-0.7210028171539307,4299,,,,
13,-0.6743883490562439,4349,,,,
13,,4367,0.6705999970436096,-0.3490552306175232,,
13,,4367,,,0.7506999969482422,0.6969651579856873
14,-1.4837994575500488,4399,,,,
14,-1.8627300262451172,4449,,,,
14,-1.7518367767333984,4499,,,,
14,-1.7102872133255005,4549,,,,
14,-1.6887190341949463,4599,,,,
14,-2.033508777618408,4649,,,,
14,,4679,0.6879000067710876,-1.2057843208312988,,
14,,4679,,,0.7771999835968018,0.7033253312110901
15,-2.6613504886627197,4699,,,,
15,-2.8071978092193604,4749,,,,
15,-2.7417545318603516,4799,,,,
15,-2.763972282409668,4849,,,,
15,-2.8251194953918457,4899,,,,
15,-2.455160140991211,4949,,,,
15,,4991,0.6919999718666077,-2.133591890335083,,
15,,4991,,,0.7802000045776367,0.7123898267745972
16,-3.7146997451782227,4999,,,,
16,-3.7396912574768066,5049,,,,
16,-3.7330925464630127,5099,,,,
16,-3.0517735481262207,5149,,,,
16,-3.706791400909424,5199,,,,
16,-2.3468527793884277,5249,,,,
16,-3.282681465148926,5299,,,,
16,,5303,0.689300000667572,-2.9397993087768555,,
16,,5303,,,0.7832000255584717,0.7219801545143127
17,-4.011063575744629,5349,,,,
17,-4.4831976890563965,5399,,,,
17,-4.867076873779297,5449,,,,
17,-4.002474784851074,5499,,,,
17,-4.7115349769592285,5549,,,,
17,-4.759552955627441,5599,,,,
17,,5615,0.7078999876976013,-4.189793109893799,,
17,,5615,,,0.8026999831199646,0.7275891304016113
18,-5.708920955657959,5649,,,,
18,-5.249292850494385,5699,,,,
18,-5.521081924438477,5749,,,,
18,-5.538472652435303,5799,,,,
18,-6.182104110717773,5849,,,,
18,-5.658566474914551,5899,,,,
18,,5927,0.707099974155426,-5.07827091217041,,
18,,5927,,,0.804099977016449,0.7375050187110901
19,-6.790382385253906,5949,,,,
19,-6.518192291259766,5999,,,,
19,-7.271918296813965,6049,,,,
19,-6.567265510559082,6099,,,,
19,-7.137304306030273,6149,,,,
19,-6.87056827545166,6199,,,,
19,,6239,0.7106000185012817,-6.06548547744751,,
19,,6239,,,0.8090000152587891,0.7442407608032227
20,-8.331648826599121,6249,,,,
20,-8.21401596069336,6299,,,,
20,-7.837440490722656,6349,,,,
20,-7.017860412597656,6399,,,,
20,-7.861639976501465,6449,,,,
20,-7.638191223144531,6499,,,,
20,-7.452593803405762,6549,,,,
20,,6551,0.6969000101089478,-6.976912498474121,,
20,,6551,,,0.7932000160217285,0.7524038553237915
21,-9.110692977905273,6599,,,,
21,-8.854757308959961,6649,,,,
21,-8.2752046585083,6699,,,,
21,-8.847976684570312,6749,,,,
21,-9.043766021728516,6799,,,,
21,-8.75125503540039,6849,,,,
21,,6863,0.6923999786376953,-7.900175094604492,,
21,,6863,,,0.7889999747276306,0.7577624320983887
22,-10.386194229125977,6899,,,,
22,-10.837625503540039,6949,,,,
22,-10.682659149169922,6999,,,,
22,-9.968103408813477,7049,,,,
22,-10.299169540405273,7099,,,,
22,-8.727352142333984,7149,,,,
22,,7175,0.7200000286102295,-9.096980094909668,,
22,,7175,,,0.8233000040054321,0.7639723420143127
23,-10.70997142791748,7199,,,,
23,-11.883681297302246,7249,,,,
23,-10.880317687988281,7299,,,,
23,-10.772876739501953,7349,,,,
23,-12.38986587524414,7399,,,,
23,-11.227409362792969,7449,,,,
23,,7487,0.73089998960495,-10.416967391967773,,
23,,7487,,,0.8382999897003174,0.7660006284713745
24,-13.089473724365234,7499,,,,
24,-10.614656448364258,7549,,,,
24,-12.00401782989502,7599,,,,
24,-10.836525917053223,7649,,,,
24,-12.204675674438477,7699,,,,
24,-10.151687622070312,7749,,,,
24,-11.894086837768555,7799,,,,
24,,7799,0.7178999781608582,-11.26524543762207,,
24,,7799,,,0.8270999789237976,0.7713591456413269
25,-13.368785858154297,7849,,,,
25,-13.767698287963867,7899,,,,
25,-13.32419204711914,7949,,,,
25,-13.939172744750977,7999,,,,
25,-13.44546890258789,8049,,,,
25,-13.253556251525879,8099,,,,
25,,8111,0.7188000082969666,-12.276972770690918,,
25,,8111,,,0.8205000162124634,0.7775691151618958
26,-14.498844146728516,8149,,,,
26,-14.6812744140625,8199,,,,
26,-14.031604766845703,8249,,,,
26,-14.474218368530273,8299,,,,
26,-14.413969039916992,8349,,,,
26,-14.85325813293457,8399,,,,
26,,8423,0.7397000193595886,-13.65184497833252,,
26,,8423,,,0.8460999727249146,0.7793469429016113
27,-14.914464950561523,8449,,,,
27,-14.641101837158203,8499,,,,
27,-15.450119972229004,8549,,,,
27,-15.601022720336914,8599,,,,
27,-15.10861587524414,8649,,,,
27,-15.580013275146484,8699,,,,
27,,8735,0.7282999753952026,-14.598204612731934,,
27,,8735,,,0.8277999758720398,0.7853315472602844
28,-17.645484924316406,8749,,,,
28,-17.153118133544922,8799,,,,
28,-17.02169418334961,8849,,,,
28,-16.877105712890625,8899,,,,
28,-16.647686004638672,8949,,,,
28,-17.16030502319336,8999,,,,
28,,9047,0.7224000096321106,-15.550359725952148,,
28,,9047,,,0.8205999732017517,0.7896634340286255
29,-17.390682220458984,9049,,,,
29,-18.10664939880371,9099,,,,
29,-17.832672119140625,9149,,,,
29,-19.058448791503906,9199,,,,
29,-18.343154907226562,9249,,,,
29,-18.358016967773438,9299,,,,
29,-18.20456314086914,9349,,,,
29,,9359,0.7404999732971191,-16.921619415283203,,
29,,9359,,,0.8503999710083008,0.7944711446762085
30,-18.707698822021484,9399,,,,
30,-19.364315032958984,9449,,,,
30,-18.901784896850586,9499,,,,
30,-18.27591323852539,9549,,,,
30,-19.923843383789062,9599,,,,
30,-18.55694580078125,9649,,,,
30,,9671,0.7357000112533569,-17.935970306396484,,
30,,9671,,,0.8421000242233276,0.7982522249221802
31,-22.57771873474121,9699,,,,
31,-23.01117706298828,9749,,,,
31,-22.897140502929688,9799,,,,
31,-22.71212387084961,9849,,,,
31,-22.251157760620117,9899,,,,
31,-22.699783325195312,9949,,,,
31,,9983,0.7168999910354614,-22.334596633911133,,
31,,9983,,,0.8149999976158142,0.7828024625778198
32,-23.96869659423828,9999,,,,
32,-24.109983444213867,10049,,,,
32,-23.680553436279297,10099,,,,
32,-23.613462448120117,10149,,,,
32,-23.50625228881836,10199,,,,
32,-23.891237258911133,10249,,,,
32,,10295,0.7078999876976013,-23.59505844116211,,
32,,10295,,,0.8151999711990356,0.7781700491905212
33,-25.110492706298828,10299,,,,
33,-25.186635971069336,10349,,,,
33,-24.774473190307617,10399,,,,
33,-24.571636199951172,10449,,,,
33,-25.13385009765625,10499,,,,
33,-24.3938045501709,10549,,,,
33,-24.54481315612793,10599,,,,
33,,10607,0.718500018119812,-24.845115661621094,,
33,,10607,,,0.817300021648407,0.7827774286270142
34,-26.392602920532227,10649,,,,
34,-26.029848098754883,10699,,,,
34,-25.883743286132812,10749,,,,
34,-26.073671340942383,10799,,,,
34,-25.887331008911133,10849,,,,
34,-25.858171463012695,10899,,,,
34,,10919,0.7296000123023987,-26.00136947631836,,
34,,10919,,,0.8366000056266785,0.7854817509651184
35,-27.059926986694336,10949,,,,
35,-27.33308982849121,10999,,,,
35,-27.67930793762207,11049,,,,
35,-27.03750228881836,11099,,,,
35,-27.108156204223633,11149,,,,
35,-27.22638702392578,11199,,,,
35,,11231,0.7348999977111816,-27.324169158935547,,
35,,11231,,,0.8400999903678894,0.7873848080635071
36,-28.729602813720703,11249,,,,
36,-29.009252548217773,11299,,,,
36,-28.107097625732422,11349,,,,
36,-28.52849769592285,11399,,,,
36,-28.64860725402832,11449,,,,
36,-28.668067932128906,11499,,,,
36,,11543,0.720300018787384,-28.381139755249023,,
36,,11543,,,0.8223999738693237,0.7922425866127014
37,-29.182680130004883,11549,,,,
37,-29.128259658813477,11599,,,,
37,-29.34859848022461,11649,,,,
37,-29.80002212524414,11699,,,,
37,-29.756027221679688,11749,,,,
37,-29.74671173095703,11799,,,,
37,-29.817136764526367,11849,,,,
37,,11855,0.722599983215332,-29.560317993164062,,
37,,11855,,,0.8228999972343445,0.7936698794364929
38,-31.082075119018555,11899,,,,
38,-30.493305206298828,11949,,,,
38,-30.99399185180664,11999,,,,
38,-30.815780639648438,12049,,,,
38,-30.54364013671875,12099,,,,
38,-30.642471313476562,12149,,,,
38,,12167,0.7307999730110168,-30.768543243408203,,
38,,12167,,,0.840499997138977,0.7976762652397156
39,-32.33943557739258,12199,,,,
39,-31.83737564086914,12249,,,,
39,-32.11811065673828,12299,,,,
39,-32.002197265625,12349,,,,
39,-32.13594055175781,12399,,,,
39,-32.64588165283203,12449,,,,
39,,12479,0.7243000268936157,-31.93220329284668,,
39,,12479,,,0.8300999999046326,0.8030598759651184
40,-31.892175674438477,12499,,,,
40,-32.44251251220703,12549,,,,
40,-32.519676208496094,12599,,,,
40,-32.19047164916992,12649,,,,
40,-32.14811706542969,12699,,,,
40,-32.012245178222656,12749,,,,
40,,12791,0.7447999715805054,-31.959243774414062,,
40,,12791,,,0.8501999974250793,0.8020833134651184
41,-32.30708312988281,12799,,,,
41,-32.39476013183594,12849,,,,
41,-32.49154281616211,12899,,,,
41,-31.832178115844727,12949,,,,
41,-32.005455017089844,12999,,,,
41,-32.27242660522461,13049,,,,
41,-32.32292938232422,13099,,,,
41,,13103,0.7401999831199646,-32.07033920288086,,
41,,13103,,,0.8457000255584717,0.8033353090286255
42,-32.449188232421875,13149,,,,
42,-32.198768615722656,13199,,,,
42,-32.225704193115234,13249,,,,
42,-32.251060485839844,13299,,,,
42,-32.3516845703125,13349,,,,
42,-32.307525634765625,13399,,,,
42,,13415,0.7426000237464905,-31.989665985107422,,
42,,13415,,,0.8517000079154968,0.8056890964508057
43,-32.30459976196289,13449,,,,
43,-32.38228988647461,13499,,,,
43,-32.11382293701172,13549,,,,
43,-32.51130676269531,13599,,,,
43,-32.791141510009766,13649,,,,
43,-32.20518112182617,13699,,,,
43,,13727,0.7447999715805054,-32.061370849609375,,
43,,13727,,,0.8492000102996826,0.807542085647583
44,-32.09591293334961,13749,,,,
44,-32.217227935791016,13799,,,,
44,-31.974985122680664,13849,,,,
44,-32.558692932128906,13899,,,,
44,-32.440975189208984,13949,,,,
44,-32.31103515625,13999,,,,
44,,14039,0.7369999885559082,-32.00606155395508,,
44,,14039,,,0.8367000222206116,0.8109976053237915
45,-32.317989349365234,14049,,,,
45,-32.67136001586914,14099,,,,
45,-32.012149810791016,14149,,,,
45,-32.5246467590332,14199,,,,
45,-32.33989715576172,14249,,,,
45,-32.13756561279297,14299,,,,
45,-32.30661392211914,14349,,,,
45,,14351,0.7365000247955322,-32.15045166015625,,
45,,14351,,,0.8379999995231628,0.8103465437889099
46,-32.21163558959961,14399,,,,
46,-32.635555267333984,14449,,,,
46,-32.48573684692383,14499,,,,
46,-32.086509704589844,14549,,,,
46,-31.767316818237305,14599,,,,
46,-32.49874496459961,14649,,,,
46,,14663,0.7289999723434448,-32.095619201660156,,
46,,14663,,,0.8385999798774719,0.8125500679016113
47,-32.41559982299805,14699,,,,
47,-32.45166015625,14749,,,,
47,-31.94472885131836,14799,,,,
47,-32.456356048583984,14849,,,,
47,-31.767576217651367,14899,,,,
47,-32.4319953918457,14949,,,,
47,,14975,0.7318999767303467,-31.986719131469727,,
47,,14975,,,0.8355000019073486,0.8122746348381042
48,-32.55427551269531,14999,,,,
48,-32.65683364868164,15049,,,,
48,-32.640865325927734,15099,,,,
48,-31.79142951965332,15149,,,,
48,-31.768917083740234,15199,,,,
48,-32.03605651855469,15249,,,,
48,,15287,0.7450000047683716,-32.123321533203125,,
48,,15287,,,0.8579999804496765,0.8166316151618958
49,-32.532012939453125,15299,,,,
49,-32.66127014160156,15349,,,,
49,-32.0980110168457,15399,,,,
49,-32.2818603515625,15449,,,,
49,-32.072914123535156,15499,,,,
49,-32.42945861816406,15549,,,,
49,-32.29074478149414,15599,,,,
49,,15599,0.7419000267982483,-32.1171989440918,,
49,,15599,,,0.8458999991416931,0.8194611668586731
50,-32.33063507080078,15649,,,,
50,-32.08523178100586,15699,,,,
50,-32.55044174194336,15749,,,,
50,-32.26400375366211,15799,,,,
50,-32.69208908081055,15849,,,,
50,-32.85503005981445,15899,,,,
50,,15911,0.7638999819755554,-32.3344612121582,,
50,,15911,,,0.8805999755859375,0.8392428159713745
51,-32.67089080810547,15949,,,,
51,-32.793766021728516,15999,,,,
51,-32.88679885864258,16049,,,,
51,-32.86479568481445,16099,,,,
51,-32.812686920166016,16149,,,,
51,-32.441307067871094,16199,,,,
51,,16223,0.7664999961853027,-32.382354736328125,,
51,,16223,,,0.8774999976158142,0.8527393937110901
52,-32.80856704711914,16249,,,,
52,-32.73590087890625,16299,,,,
52,-32.77593231201172,16349,,,,
52,-32.69160842895508,16399,,,,
52,-32.790626525878906,16449,,,,
52,-32.634681701660156,16499,,,,
52,,16535,0.767300009727478,-32.392635345458984,,
52,,16535,,,0.8777999877929688,0.8578475713729858
53,-32.40189743041992,16549,,,,
53,-32.83745193481445,16599,,,,
53,-32.75398635864258,16649,,,,
53,-32.4722900390625,16699,,,,
53,-32.7092399597168,16749,,,,
53,-32.492244720458984,16799,,,,
53,,16847,0.7675999999046326,-32.40069580078125,,
53,,16847,,,0.8755999803543091,0.859375
54,-33.00011444091797,16849,,,,
54,-32.671051025390625,16899,,,,
54,-32.83255386352539,16949,,,,
54,-32.5722770690918,16999,,,,
54,-32.73619079589844,17049,,,,
54,-32.85108184814453,17099,,,,
54,-32.72579574584961,17149,,,,
54,,17159,0.7674999833106995,-32.44074249267578,,
54,,17159,,,0.878600001335144,0.8644080758094788
55,-32.66114807128906,17199,,,,
55,-32.85072708129883,17249,,,,
55,-32.617366790771484,17299,,,,
55,-32.7973747253418,17349,,,,
55,-32.8892707824707,17399,,,,
55,-32.92798614501953,17449,,,,
55,,17471,0.7684999704360962,-32.4735107421875,,
55,,17471,,,0.8774999976158142,0.8670372366905212
56,-32.7625732421875,17499,,,,
56,-32.77997970581055,17549,,,,
56,-32.625274658203125,17599,,,,
56,-32.775634765625,17649,,,,
56,-32.586158752441406,17699,,,,
56,-32.75529861450195,17749,,,,
56,,17783,0.7653999924659729,-32.436092376708984,,
56,,17783,,,0.8755999803543091,0.8674378991127014
57,-32.61069107055664,17799,,,,
