train_loss,step,epoch,val_loss,val_acc,train_acc,test_acc
2.0617940425872803,49,0,,,,
1.9516046047210693,99,0,,,,
1.7698843479156494,149,0,,,,
1.8546572923660278,199,0,,,,
1.791500210762024,249,0,,,,
1.603782296180725,299,0,,,,
,311,0,1.7180052995681763,0.4546000063419342,,
,311,0,,,0.36395734548568726,0.46970000863075256
1.6769710779190063,349,1,,,,
1.6090370416641235,399,1,,,,
1.621280312538147,449,1,,,,
1.631534218788147,499,1,,,,
1.4672492742538452,549,1,,,,
1.4340838193893433,599,1,,,,
,623,1,1.5401592254638672,0.5479999780654907,,
,623,1,,,0.5106921195983887,0.5633000135421753
1.4943233728408813,649,2,,,,
1.4417356252670288,699,2,,,,
1.4830509424209595,749,2,,,,
1.4452869892120361,799,2,,,,
1.3624589443206787,849,2,,,,
1.3627829551696777,899,2,,,,
,935,2,1.402005672454834,0.6085000038146973,,
,935,2,,,0.5904446840286255,0.6319000124931335
1.417149543762207,949,3,,,,
1.2850778102874756,999,3,,,,
1.3362420797348022,1049,3,,,,
1.3224554061889648,1099,3,,,,
1.4316434860229492,1149,3,,,,
1.2610578536987305,1199,3,,,,
,1247,3,1.2749271392822266,0.6675000190734863,,
,1247,3,,,0.6474859714508057,0.6916999816894531
1.318574070930481,1249,4,,,,
1.2319071292877197,1299,4,,,,
1.2111843824386597,1349,4,,,,
1.213455319404602,1399,4,,,,
1.2317293882369995,1449,4,,,,
1.1440387964248657,1499,4,,,,
1.265343427658081,1549,4,,,,
,1559,4,1.3098195791244507,0.6401000022888184,,
,1559,4,,,0.6887269616127014,0.6797000169754028
1.1468400955200195,1599,5,,,,
1.244829773902893,1649,5,,,,
1.0717345476150513,1699,5,,,,
1.242574691772461,1749,5,,,,
1.1558068990707397,1799,5,,,,
1.0458005666732788,1849,5,,,,
,1871,5,1.1832646131515503,0.6956999897956848,,
,1871,5,,,0.7156950831413269,0.7263000011444092
0.9839466214179993,1899,6,,,,
1.092336893081665,1949,6,,,,
1.0921767950057983,1999,6,,,,
1.0098463296890259,2049,6,,,,
1.1702601909637451,2099,6,,,,
0.974181592464447,2149,6,,,,
,2183,6,1.1830798387527466,0.6930000185966492,,
,2183,6,,,0.7329226732254028,0.7129999995231628
1.0692555904388428,2199,7,,,,
1.0023043155670166,2249,7,,,,
1.0858112573623657,2299,7,,,,
1.0986908674240112,2349,7,,,,
1.1171519756317139,2399,7,,,,
1.0341044664382935,2449,7,,,,
,2495,7,1.1698777675628662,0.6855999827384949,,
,2495,7,,,0.7514773607254028,0.7214000225067139
1.067867636680603,2499,8,,,,
0.9334973692893982,2549,8,,,,
1.0429835319519043,2599,8,,,,
0.9487547278404236,2649,8,,,,
0.918973445892334,2699,8,,,,
0.9852681756019592,2749,8,,,,
0.8913775086402893,2799,8,,,,
,2807,8,1.0699411630630493,0.7267000079154968,,
,2807,8,,,0.7655749320983887,0.7578999996185303
0.8305647373199463,2849,9,,,,
0.9189002513885498,2899,9,,,,
1.1059433221817017,2949,9,,,,
0.873734712600708,2999,9,,,,
1.071470022201538,3049,9,,,,
1.0077425241470337,3099,9,,,,
,3119,9,0.9795264601707458,0.7591000199317932,,
,3119,9,,,0.7779196500778198,0.7968000173568726
0.7783973813056946,3149,10,,,,
0.921026885509491,3199,10,,,,
0.9260562062263489,3249,10,,,,
0.9289407730102539,3299,10,,,,
0.9801743030548096,3349,10,,,,
0.9317702054977417,3399,10,,,,
,3431,10,0.9621483683586121,0.7641000151634216,,
,3431,10,,,0.7862580418586731,0.8026000261306763
1.0768301486968994,3449,11,,,,
0.9234094619750977,3499,11,,,,
0.9542173743247986,3549,11,,,,
0.8808574676513672,3599,11,,,,
0.886326014995575,3649,11,,,,
0.826041042804718,3699,11,,,,
,3743,11,0.9801130890846252,0.7494000196456909,,
,3743,11,,,0.7937199473381042,0.7888000011444092
0.8817371129989624,3749,12,,,,
0.7340026497840881,3799,12,,,,
0.6588611006736755,3849,12,,,,
0.8165072798728943,3899,12,,,,
0.7801125645637512,3949,12,,,,
0.7873280048370361,3999,12,,,,
0.74910569190979,4049,12,,,,
,4055,12,0.9238427877426147,0.7660999894142151,,
,4055,12,,,0.8030098080635071,0.8113999962806702
0.9240972399711609,4099,13,,,,
0.9106113314628601,4149,13,,,,
0.810878574848175,4199,13,,,,
0.8250699639320374,4249,13,,,,
0.7327138185501099,4299,13,,,,
0.7065427899360657,4349,13,,,,
,4367,13,0.9196751117706299,0.7682999968528748,,
,4367,13,,,0.8095452785491943,0.8079000115394592
0.9077547788619995,4399,14,,,,
0.679527759552002,4449,14,,,,
0.864503026008606,4499,14,,,,
0.7233325839042664,4549,14,,,,
0.7139006853103638,4599,14,,,,
0.8160098791122437,4649,14,,,,
,4679,14,0.891760528087616,0.7713000178337097,,
,4679,14,,,0.8180338740348816,0.8127999901771545
0.841291069984436,4699,15,,,,
0.7894834876060486,4749,15,,,,
0.6916974782943726,4799,15,,,,
0.8618656396865845,4849,15,,,,
0.8921095132827759,4899,15,,,,
0.7222204804420471,4949,15,,,,
,4991,15,0.8326330184936523,0.7918000221252441,,
,4991,15,,,0.8218649625778198,0.8324999809265137
0.6421347856521606,4999,16,,,,
0.5708183646202087,5049,16,,,,
0.6409246325492859,5099,16,,,,
0.7712907195091248,5149,16,,,,
0.8186063170433044,5199,16,,,,
0.9636515378952026,5249,16,,,,
0.785449206829071,5299,16,,,,
