train_loss,step,epoch,train_acc,test_acc
-15.861945152282715,32799,84,,
-13.934835433959961,32849,84,,
-14.965546607971191,32899,84,,
-14.780252456665039,32949,84,,
-15.162723541259766,32999,84,,
-15.644559860229492,33049,84,,
-14.283997535705566,33099,84,,
-14.893431663513184,33149,84,,
,33149,84,0.8614583611488342,0.8973000049591064
-14.470264434814453,33199,85,,
-14.201810836791992,33249,85,,
-15.333979606628418,33299,85,,
-14.861213684082031,33349,85,,
-15.033953666687012,33399,85,,
-14.606752395629883,33449,85,,
-13.821162223815918,33499,85,,
,33539,85,0.8716346025466919,0.9070000052452087
-14.65526008605957,33549,86,,
-14.061742782592773,33599,86,,
-15.489593505859375,33649,86,,
-15.269937515258789,33699,86,,
-14.525879859924316,33749,86,,
-15.77171802520752,33799,86,,
-15.77497386932373,33849,86,,
-15.359506607055664,33899,86,,
,33929,86,0.8794471025466919,0.9117000102996826
-15.368865966796875,33949,87,,
-15.29898452758789,33999,87,,
-16.501953125,34049,87,,
-16.047414779663086,34099,87,,
-14.63944149017334,34149,87,,
-14.135558128356934,34199,87,,
-15.259368896484375,34249,87,,
-14.505250930786133,34299,87,,
,34319,87,0.8870392441749573,0.9200000166893005
-15.689949989318848,34349,88,,
-16.45213508605957,34399,88,,
-16.162023544311523,34449,88,,
-15.481172561645508,34499,88,,
-14.593050956726074,34549,88,,
-15.171492576599121,34599,88,,
-14.923555374145508,34649,88,,
-16.086204528808594,34699,88,,
,34709,88,0.8924880027770996,0.9259999990463257
-16.38054656982422,34749,89,,
-15.969144821166992,34799,89,,
-16.170541763305664,34849,89,,
-15.48470687866211,34899,89,,
-15.723969459533691,34949,89,,
-16.55306053161621,34999,89,,
-15.129194259643555,35049,89,,
-15.107681274414062,35099,89,,
,35099,89,0.8948717713356018,0.9283000230789185
-14.123367309570312,35149,90,,
-13.477031707763672,35199,90,,
-14.405603408813477,35249,90,,
-15.010441780090332,35299,90,,
-12.412479400634766,35349,90,,
-13.739269256591797,35399,90,,
-13.648941993713379,35449,90,,
,35489,90,0.8107572197914124,0.8108999729156494
-14.026942253112793,35499,91,,
-13.56926155090332,35549,91,,
-14.40127944946289,35599,91,,
-13.540398597717285,35649,91,,
-12.278083801269531,35699,91,,
-13.198962211608887,35749,91,,
-14.305512428283691,35799,91,,
-13.583122253417969,35849,91,,
,35879,91,0.8182892799377441,0.8526999950408936
-12.399110794067383,35899,92,,
-14.110429763793945,35949,92,,
-13.205592155456543,35999,92,,
-13.11048698425293,36049,92,,
-15.217162132263184,36099,92,,
-13.60280704498291,36149,92,,
-14.371883392333984,36199,92,,
-14.244688034057617,36249,92,,
,36269,92,0.8391225934028625,0.8443999886512756
-13.171942710876465,36299,93,,
-12.79124927520752,36349,93,,
-13.05923080444336,36399,93,,
-14.51297664642334,36449,93,,
-14.313365936279297,36499,93,,
-13.510784149169922,36549,93,,
