step,epoch,train_loss,test_acc,train_acc
3549,9,0.5432050824165344,,
3599,9,0.7851318717002869,,
3649,9,0.6280415654182434,,
3699,9,0.5280028581619263,,
3749,9,0.5273747444152832,,
3799,9,0.6846790313720703,,
3849,9,0.743951678276062,,
3899,9,0.5597171783447266,,
3899,9,,0.7560999989509583,0.7968549728393555
3949,10,0.4325883090496063,,
3999,10,0.6980040669441223,,
4049,10,0.6580559015274048,,
4099,10,0.4601370394229889,,
4149,10,0.6449593901634216,,
4199,10,0.5635536909103394,,
4249,10,0.4631810188293457,,
4289,10,,0.7651000022888184,0.8140023946762085
4299,11,0.19193342328071594,,
4349,11,0.11758384108543396,,
4399,11,0.07019481062889099,,
4449,11,0.3600042760372162,,
4499,11,0.19205617904663086,,
4549,11,0.14935219287872314,,
4599,11,0.22026550769805908,,
4649,11,-0.0402054488658905,,
4679,11,,0.7555999755859375,0.7963341474533081
4699,12,-0.38553428649902344,,
4749,12,-0.3916439414024353,,
4799,12,-0.3596588373184204,,
4849,12,-0.3738600015640259,,
4899,12,-0.4291706681251526,,
4949,12,-0.5873296856880188,,
4999,12,-0.5033458471298218,,
5049,12,-0.42986589670181274,,
5069,12,,0.7519000172615051,0.7999399304389954
5099,13,-0.8808925151824951,,
5149,13,-1.0214687585830688,,
5199,13,-1.3731869459152222,,
5249,13,-0.9903611540794373,,
5299,13,-0.7582688331604004,,
5349,13,-1.220090389251709,,
5399,13,-1.1706569194793701,,
5449,13,-1.1717863082885742,,
5459,13,,0.7160999774932861,0.8085536956787109
5499,14,-1.3048347234725952,,
5549,14,-1.7209306955337524,,
5599,14,-1.5503215789794922,,
5649,14,-1.8203530311584473,,
5699,14,-1.5815914869308472,,
5749,14,-1.595272183418274,,
5799,14,-1.6398212909698486,,
5849,14,-1.5158747434616089,,
5849,14,,0.7373999953269958,0.8143630027770996
5899,15,-2.3173983097076416,,
5949,15,-2.536607027053833,,
5999,15,-2.6544344425201416,,
6049,15,-2.2824254035949707,,
6099,15,-2.360781669616699,,
6149,15,-2.4914796352386475,,
6199,15,-2.4617156982421875,,
6239,15,,0.7559999823570251,0.8247195482254028
6249,16,-2.9825809001922607,,
6299,16,-3.3523097038269043,,
6349,16,-2.7848939895629883,,
6399,16,-3.1094417572021484,,
6449,16,-3.219226360321045,,
6499,16,-2.8920302391052246,,
6549,16,-3.085324764251709,,
6599,16,-2.8014397621154785,,
6629,16,,0.8033000230789185,0.8288261294364929
6649,17,-3.8753678798675537,,
6699,17,-3.837613105773926,,
6749,17,-3.305781602859497,,
6799,17,-3.7521371841430664,,
6849,17,-3.5210695266723633,,
6899,17,-3.7157769203186035,,
6949,17,-3.371577262878418,,
6999,17,-3.790341854095459,,
7019,17,,0.7964000105857849,0.8340144157409668
7049,18,-4.425225257873535,,
7099,18,-4.569034576416016,,
7149,18,-4.653512477874756,,
7199,18,-4.20131254196167,,
7249,18,-4.248925685882568,,
7299,18,-4.763596057891846,,
7349,18,-4.504125595092773,,
7399,18,-4.308269023895264,,
7409,18,,0.8046000003814697,0.8432091474533081
7449,19,-4.881704330444336,,
7499,19,-4.998526573181152,,
7549,19,-4.371043682098389,,
7599,19,-4.983768939971924,,
7649,19,-4.82161808013916,,
7699,19,-4.7710771560668945,,
7749,19,-4.894235610961914,,
7799,19,-4.979698181152344,,
7799,19,,0.8014000058174133,0.8442107439041138
7849,20,-6.250691890716553,,
7899,20,-5.609344482421875,,
7949,20,-5.843162536621094,,
7999,20,-5.922739505767822,,
8049,20,-5.375545501708984,,
8099,20,-5.6083879470825195,,
8149,20,-5.363749980926514,,
8189,20,,0.8141000270843506,0.8493589758872986
8199,21,-6.29117488861084,,
8249,21,-6.683982849121094,,
8299,21,-6.770647048950195,,
8349,21,-6.211490631103516,,
8399,21,-6.479841232299805,,
8449,21,-6.365559101104736,,
8499,21,-5.730226039886475,,
8549,21,-6.388820648193359,,
8579,21,,0.8288999795913696,0.8520833253860474
8599,22,-7.4192795753479,,
8649,22,-7.074765682220459,,
8699,22,-7.364508152008057,,
8749,22,-7.019721984863281,,
8799,22,-6.867883205413818,,
8849,22,-7.36815881729126,,
8899,22,-7.43855094909668,,
8949,22,-6.632227897644043,,
8969,22,,0.8087000250816345,0.8570111989974976
8999,23,-7.718851566314697,,
9049,23,-8.050893783569336,,
9099,23,-8.02415943145752,,
9149,23,-7.622392177581787,,
9199,23,-7.938077449798584,,
9249,23,-7.9764628410339355,,
9299,23,-7.425790786743164,,
9349,23,-7.400428771972656,,
9359,23,,0.7508000135421753,0.8591946959495544
9399,24,-8.228151321411133,,
9449,24,-8.576253890991211,,
9499,24,-8.161467552185059,,
9549,24,-8.043171882629395,,
9599,24,-7.692514896392822,,
9649,24,-8.156740188598633,,
9699,24,-8.118388175964355,,
9749,24,-7.940406799316406,,
9749,24,,0.8183000087738037,0.8603765964508057
9799,25,-9.017040252685547,,
9849,25,-9.411910057067871,,
9899,25,-9.310580253601074,,
9949,25,-9.590618133544922,,
9999,25,-9.225951194763184,,
10049,25,-8.722294807434082,,
10099,25,-9.41700267791748,,
10139,25,,0.8029000163078308,0.8627403974533081
10149,26,-9.913619995117188,,
10199,26,-10.105661392211914,,
10249,26,-9.704418182373047,,
10299,26,-9.635412216186523,,
10349,26,-9.637857437133789,,
10399,26,-9.750140190124512,,
10449,26,-9.979207992553711,,
10499,26,-10.028130531311035,,
10529,26,,0.8125,0.8665464520454407
10549,27,-11.020639419555664,,
10599,27,-10.358388900756836,,
10649,27,-10.364563941955566,,
10699,27,-10.722624778747559,,
10749,27,-10.724557876586914,,
10799,27,-10.319059371948242,,
10849,27,-10.177511215209961,,
10899,27,-10.431538581848145,,
10919,27,,0.8201000094413757,0.8671073913574219
10949,28,-11.205207824707031,,
10999,28,-11.179465293884277,,
11049,28,-10.939034461975098,,
11099,28,-11.235018730163574,,
11149,28,-11.313157081604004,,
11199,28,-11.375364303588867,,
11249,28,-11.031919479370117,,
11299,28,-11.001946449279785,,
11309,28,,0.8557000160217285,0.8699318766593933
11349,29,-11.884437561035156,,
11399,29,-12.141092300415039,,
11449,29,-11.402654647827148,,
11499,29,-11.621663093566895,,
11549,29,-11.830638885498047,,
11599,29,-11.596168518066406,,
11649,29,-11.612752914428711,,
11699,29,-11.636772155761719,,
11699,29,,0.8335000276565552,0.8724759817123413
11749,30,-12.763516426086426,,
11799,30,-12.44514274597168,,
11849,30,-12.439239501953125,,
11899,30,-12.802057266235352,,
11949,30,-12.418177604675293,,
11999,30,-12.023061752319336,,
12049,30,-12.765868186950684,,
12089,30,,0.7975000143051147,0.8712940812110901
12099,31,-13.562137603759766,,
12149,31,-13.242746353149414,,
12199,31,-13.361696243286133,,
12249,31,-12.639535903930664,,
12299,31,-13.043421745300293,,
12349,31,-13.285553932189941,,
12399,31,-13.705222129821777,,
12449,31,-13.116576194763184,,
12479,31,,0.8127999901771545,0.8731369972229004
12499,32,-13.907247543334961,,
12549,32,-14.01371955871582,,
12599,32,-13.76002311706543,,
12649,32,-13.572174072265625,,
12699,32,-13.94229507446289,,
12749,32,-13.837419509887695,,
12799,32,-13.351104736328125,,
12849,32,-13.798661231994629,,
12869,32,,0.8550000190734863,0.873477578163147
12899,33,-14.458529472351074,,
12949,33,-14.178176879882812,,
12999,33,-14.420156478881836,,
13049,33,-14.724377632141113,,
13099,33,-14.460553169250488,,
13149,33,-14.729811668395996,,
13199,33,-14.881011009216309,,
13249,33,-14.354538917541504,,
13259,33,,0.779699981212616,0.8746394515037537
13299,34,-14.722360610961914,,
13349,34,-15.295432090759277,,
13399,34,-15.351073265075684,,
13449,34,-14.760239601135254,,
13499,34,-15.1857328414917,,
13549,34,-15.403886795043945,,
13599,34,-15.151000022888184,,
13649,34,-14.968459129333496,,
13649,34,,0.8533999919891357,0.8760817050933838
13699,35,-15.446179389953613,,
13749,35,-15.54259967803955,,
13799,35,-15.800115585327148,,
13849,35,-16.072343826293945,,
13899,35,-15.593393325805664,,
13949,35,-15.425107955932617,,
13999,35,-15.354377746582031,,
14039,35,,0.8021000027656555,0.8763421177864075
14049,36,-17.285572052001953,,
14099,36,-16.744495391845703,,
14149,36,-16.47708511352539,,
14199,36,-16.39995765686035,,
14249,36,-16.230592727661133,,
14299,36,-16.675262451171875,,
14349,36,-16.486696243286133,,
14399,36,-16.496973037719727,,
14429,36,,0.838100016117096,0.8794070482254028
14449,37,-17.80415916442871,,
14499,37,-17.49258041381836,,
14549,37,-16.982406616210938,,
14599,37,-16.687519073486328,,
14649,37,-17.015907287597656,,
14699,37,-16.989540100097656,,
14749,37,-17.251014709472656,,
14799,37,-17.158302307128906,,
14819,37,,0.8064000010490417,0.8754006624221802
14849,38,-17.293785095214844,,
14899,38,-18.33358383178711,,
14949,38,-18.352001190185547,,
14999,38,-18.193830490112305,,
15049,38,-17.31842041015625,,
15099,38,-18.165834426879883,,
15149,38,-18.012088775634766,,
15199,38,-17.60349464416504,,
15209,38,,0.7419000267982483,0.8763421177864075
15249,39,-18.846723556518555,,
15299,39,-17.99388885498047,,
15349,39,-18.682111740112305,,
15399,39,-18.16311264038086,,
15449,39,-18.95913314819336,,
15499,39,-18.77271270751953,,
15549,39,-18.79330062866211,,
15599,39,-18.2810001373291,,
15599,39,,0.842199981212616,0.8790063858032227
15649,40,-19.27748680114746,,
15699,40,-19.06958770751953,,
15749,40,-19.497840881347656,,
15799,40,-18.995519638061523,,
15849,40,-18.986833572387695,,
15899,40,-19.252721786499023,,
15949,40,-18.60301399230957,,
15989,40,,0.7696999907493591,0.8785657286643982
15999,41,-19.452007293701172,,
16049,41,-19.13272476196289,,
16099,41,-19.829092025756836,,
16149,41,-19.555734634399414,,
16199,41,-18.98122787475586,,
16249,41,-19.789560317993164,,
16299,41,-19.172388076782227,,
16349,41,-19.49407386779785,,
16379,41,,0.8472999930381775,0.8779246807098389
16399,42,-19.359331130981445,,
16449,42,-19.046024322509766,,
16499,42,-19.2041015625,,
16549,42,-19.174781799316406,,
16599,42,-19.473228454589844,,
16649,42,-19.368927001953125,,
16699,42,-19.184791564941406,,
16749,42,-18.859630584716797,,
16769,42,,0.8460000157356262,0.8816105723381042
16799,43,-19.806781768798828,,
16849,43,-19.233781814575195,,
16899,43,-19.446718215942383,,
16949,43,-19.327030181884766,,
16999,43,-19.247268676757812,,
17049,43,-19.44455909729004,,
17099,43,-19.21560287475586,,
17149,43,-19.71731948852539,,
17159,43,,0.8371000289916992,0.8824920058250427
17199,44,-19.713451385498047,,
17249,44,-19.251001358032227,,
17299,44,-19.265378952026367,,
17349,44,-19.1688232421875,,
17399,44,-19.069496154785156,,
17449,44,-18.74623680114746,,
17499,44,-19.368955612182617,,
17549,44,-19.35017204284668,,
17549,44,,0.8388000130653381,0.8829527497291565
17599,45,-19.32488250732422,,
17649,45,-18.97640609741211,,
17699,45,-18.797449111938477,,
17749,45,-19.485422134399414,,
17799,45,-19.788463592529297,,
17849,45,-18.144189834594727,,
17899,45,-19.18580436706543,,
17939,45,,0.785099983215332,0.8838741779327393
17949,46,-19.70001792907715,,
17999,46,-19.456552505493164,,
18049,46,-19.29269027709961,,
18099,46,-19.415132522583008,,
18149,46,-19.116230010986328,,
18199,46,-19.352832794189453,,
18249,46,-19.41154670715332,,
18299,46,-19.70966911315918,,
18329,46,,0.8105999827384949,0.8808093070983887
18349,47,-19.41278839111328,,
18399,47,-19.205217361450195,,
18449,47,-19.685401916503906,,
18499,47,-19.58642578125,,
18549,47,-18.733308792114258,,
18599,47,-19.177597045898438,,
18649,47,-19.441469192504883,,
18699,47,-19.928590774536133,,
18719,47,,0.8586000204086304,0.883713960647583
18749,48,-18.62101936340332,,
18799,48,-19.598342895507812,,
18849,48,-19.69389533996582,,
18899,48,-19.53563690185547,,
18949,48,-19.031179428100586,,
18999,48,-19.32025146484375,,
19049,48,-19.396482467651367,,
19099,48,-18.924530029296875,,
19109,48,,0.8389000296592712,0.8828325271606445
19149,49,-19.67582893371582,,
19199,49,-19.699268341064453,,
19249,49,-19.690204620361328,,
19299,49,-19.67193031311035,,
19349,49,-19.413497924804688,,
19399,49,-18.869770050048828,,
19449,49,-19.32877540588379,,
19499,49,-19.1229190826416,,
19499,49,,0.84579998254776,0.8854166865348816
19549,50,-19.435815811157227,,
19599,50,-19.499616622924805,,
19649,50,-18.945833206176758,,
19699,50,-19.124248504638672,,
19749,50,-19.665861129760742,,
19799,50,-19.138134002685547,,
19849,50,-19.771867752075195,,
19889,50,,0.8370000123977661,0.8849559426307678
19899,51,-19.160537719726562,,
19949,51,-19.50937271118164,,
19999,51,-19.67892837524414,,
20049,51,-18.76690673828125,,
20099,51,-19.478168487548828,,
20149,51,-19.50606918334961,,
20199,51,-19.032466888427734,,
20249,51,-18.919721603393555,,
20279,51,,0.8522999882698059,0.8833132982254028
20299,52,-19.393205642700195,,
20349,52,-19.191408157348633,,
20399,52,-19.169153213500977,,
20449,52,-19.61141014099121,,
20499,52,-19.36033058166504,,
20549,52,-19.769563674926758,,
20599,52,-18.532859802246094,,
20649,52,-19.15210723876953,,
20669,52,,0.8230000138282776,0.8857972621917725
20699,53,-19.698646545410156,,
20749,53,-19.609661102294922,,
20799,53,-18.997772216796875,,
20849,53,-19.398712158203125,,
20899,53,-19.469417572021484,,
20949,53,-19.324867248535156,,
20999,53,-19.254657745361328,,
21049,53,-19.103086471557617,,
21059,53,,0.8032000064849854,0.8866386413574219
21099,54,-19.941795349121094,,
21149,54,-19.14788818359375,,
21199,54,-19.375011444091797,,
21249,54,-19.146244049072266,,
21299,54,-19.234987258911133,,
21349,54,-19.2327938079834,,
21399,54,-18.95529556274414,,
21449,54,-19.07523536682129,,
21449,54,,0.8519999980926514,0.8857572078704834
21499,55,-19.831008911132812,,
21549,55,-19.22808074951172,,
21599,55,-19.091442108154297,,
21649,55,-19.235916137695312,,
21699,55,-19.51003074645996,,
21749,55,-18.833776473999023,,
21799,55,-19.0611572265625,,
21839,55,,0.7411999702453613,0.8871194124221802
21849,56,-19.76738166809082,,
21899,56,-19.465700149536133,,
21949,56,-19.166847229003906,,
21999,56,-19.505279541015625,,
22049,56,-19.85095977783203,,
22099,56,-19.398914337158203,,
22149,56,-19.83347511291504,,
22199,56,-18.622920989990234,,
22229,56,,0.8399999737739563,0.8857572078704834
22249,57,-19.578157424926758,,
22299,57,-19.457765579223633,,
22349,57,-19.757638931274414,,
22399,57,-19.494041442871094,,
22449,57,-19.05040168762207,,
22499,57,-19.311111450195312,,
22549,57,-20.027637481689453,,
22599,57,-19.577245712280273,,
22619,57,,0.8312000036239624,0.8862580060958862
22649,58,-19.202699661254883,,
22699,58,-19.446455001831055,,
22749,58,-20.048309326171875,,
22799,58,-19.654441833496094,,
22849,58,-19.73386001586914,,
22899,58,-18.904741287231445,,
22949,58,-19.120038986206055,,
22999,58,-19.104082107543945,,
23009,58,,0.8134999871253967,0.8889222741127014
23049,59,-18.70418357849121,,
23099,59,-19.5836181640625,,
23149,59,-19.308401107788086,,
23199,59,-19.643104553222656,,
23249,59,-19.311107635498047,,
23299,59,-19.075685501098633,,
23349,59,-19.59555435180664,,
23399,59,-18.97637367248535,,
23399,59,,0.7785000205039978,0.8884415030479431
23449,60,-19.711275100708008,,
23499,60,-19.547868728637695,,
23549,60,-20.078933715820312,,
23599,60,-20.115903854370117,,
23649,60,-20.173139572143555,,
23699,60,-20.01544189453125,,
23749,60,-20.210554122924805,,
23789,60,,0.9291999936103821,0.9398638010025024
23799,61,-20.110326766967773,,
23849,61,-19.948200225830078,,
23899,61,-20.3019962310791,,
23949,61,-20.021398544311523,,
23999,61,-20.30475425720215,,
24049,61,-20.454574584960938,,
24099,61,-20.326719284057617,,
24149,61,-19.951183319091797,,
24179,61,,0.9354000091552734,0.9581129550933838
24199,62,-20.10032081604004,,
24249,62,-20.490177154541016,,
24299,62,-20.453393936157227,,
24349,62,-20.379121780395508,,
24399,62,-20.385589599609375,,
24449,62,-20.488815307617188,,
24499,62,-20.284025192260742,,
24549,62,-20.409215927124023,,
24569,62,,0.9373999834060669,0.964262843132019
24599,63,-20.53498077392578,,
24649,63,-20.31266975402832,,
24699,63,-20.02179527282715,,
24749,63,-20.575477600097656,,
24799,63,-20.45627212524414,,
24849,63,-20.349227905273438,,
24899,63,-19.59721565246582,,
24949,63,-19.954532623291016,,
24959,63,,0.9388999938964844,0.9692307710647583
24999,64,-20.62648582458496,,
25049,64,-20.527328491210938,,
25099,64,-20.056156158447266,,
25149,64,-20.221485137939453,,
25199,64,-20.28873634338379,,
25249,64,-20.42322540283203,,
25299,64,-20.408496856689453,,
25349,64,-20.377830505371094,,
25349,64,,0.9381999969482422,0.97265625
25399,65,2.432429790496826,,
25449,65,2.6354949474334717,,
25499,65,2.743927478790283,,
25549,65,2.3775532245635986,,
25599,65,2.558043956756592,,
25649,65,2.2993836402893066,,
25699,65,2.3880136013031006,,
25739,65,,0.1876000016927719,0.15178285539150238
25749,66,2.2493300437927246,,
25799,66,2.494610071182251,,
25849,66,2.085561513900757,,
25899,66,2.225841760635376,,
25949,66,2.242743492126465,,
25999,66,2.141728401184082,,
26049,66,2.068889617919922,,
26099,66,2.028080463409424,,
26129,66,,0.2809000015258789,0.22578124701976776
26149,67,2.0546369552612305,,
26199,67,2.268527030944824,,
26249,67,2.1870415210723877,,
26299,67,2.043606758117676,,
26349,67,1.9423317909240723,,
26399,67,2.088114023208618,,
26449,67,1.8143749237060547,,
26499,67,1.6689457893371582,,
26519,67,,0.31929999589920044,0.27387821674346924
26549,68,1.7804820537567139,,
26599,68,1.7725980281829834,,
26649,68,1.8052273988723755,,
26699,68,1.6542131900787354,,
26749,68,1.573745846748352,,
26799,68,1.6483842134475708,,
26849,68,1.8131215572357178,,
26899,68,1.6433392763137817,,
26909,68,,0.3650999963283539,0.36694711446762085
26949,69,1.607165813446045,,
26999,69,1.567514419555664,,
27049,69,1.685362696647644,,
27099,69,1.4943692684173584,,
27149,69,1.5630455017089844,,
27199,69,1.4050800800323486,,
27249,69,1.3395527601242065,,
27299,69,1.5005360841751099,,
27299,69,,0.477400004863739,0.4440104067325592
27349,70,1.3774924278259277,,
27399,70,1.3555068969726562,,
27449,70,1.2705118656158447,,
27499,70,1.4119011163711548,,
27549,70,1.282637119293213,,
27599,70,1.3860963582992554,,
27649,70,1.3576321601867676,,
27689,70,,0.5436999797821045,0.5172275900840759
27699,71,1.080994963645935,,
27749,71,1.1245797872543335,,
27799,71,1.0023466348648071,,
27849,71,1.2089022397994995,,
27899,71,1.1351755857467651,,
27949,71,1.206470251083374,,
27999,71,1.080749750137329,,
28049,71,0.9741665720939636,,
28079,71,,0.6266000270843506,0.5968349575996399
28099,72,1.0171328783035278,,
28149,72,0.9294223189353943,,
28199,72,1.0022282600402832,,
28249,72,0.8372825980186462,,
28299,72,0.8536146283149719,,
28349,72,0.7557609677314758,,
28399,72,0.6966131925582886,,
28449,72,0.9491190314292908,,
28469,72,,0.6496999859809875,0.6653245091438293
28499,73,0.9048872590065002,,
28549,73,0.8637533783912659,,
28599,73,0.8942866325378418,,
28649,73,0.8106624484062195,,
28699,73,0.7812492847442627,,
28749,73,0.8275660276412964,,
28799,73,0.8329142928123474,,
28849,73,0.7020626068115234,,
28859,73,,0.6664999723434448,0.7158854007720947
28899,74,0.5751305222511292,,
28949,74,0.7367500066757202,,
28999,74,0.7923350930213928,,
29049,74,0.6440995931625366,,
29099,74,0.8606114983558655,,
29149,74,0.6134182810783386,,
29199,74,0.7237142324447632,,
29249,74,0.6955307126045227,,
29249,74,,0.7544999718666077,0.7575320601463318
29299,75,0.591253936290741,,
29349,75,0.559147298336029,,
29399,75,0.6158025860786438,,
29449,75,0.7164337635040283,,
29499,75,0.7286571264266968,,
29549,75,0.7935096621513367,,
29599,75,0.5055512189865112,,
29639,75,,0.7484999895095825,0.7817908525466919
29649,76,0.5581438541412354,,
29699,76,0.6648354530334473,,
29749,76,0.38420411944389343,,
29799,76,0.4648796319961548,,
29849,76,0.534066915512085,,
29899,76,0.3255033493041992,,
29949,76,0.3071609139442444,,
29999,76,0.3831915259361267,,
30029,76,,0.7555000185966492,0.7883813977241516
30049,77,0.1685376614332199,,
30099,77,0.10940167307853699,,
30149,77,-0.040786437690258026,,
30199,77,0.19729368388652802,,
30249,77,-0.08896976709365845,,
30299,77,0.12224452197551727,,
30349,77,0.11074458807706833,,
30399,77,0.15454211831092834,,
30419,77,,0.766700029373169,0.7890224456787109
30449,78,-0.17770549654960632,,
30499,78,-0.00562034547328949,,
30549,78,-0.14413926005363464,,
30599,78,-0.20915275812149048,,
30649,78,-0.12588241696357727,,
30699,78,0.15088513493537903,,
30749,78,-0.19592832028865814,,
30799,78,-0.3961773216724396,,
30809,78,,0.751800000667572,0.7972355484962463
30849,79,-0.45701175928115845,,
30899,79,-0.47867897152900696,,
30949,79,-0.6501696705818176,,
30999,79,-0.5711662769317627,,
31049,79,-0.41233929991722107,,
31099,79,-0.5000560283660889,,
31149,79,-0.547143816947937,,
31199,79,-0.38680028915405273,,
31199,79,,0.7545999884605408,0.8022435903549194
31249,80,-0.4318111538887024,,
31299,80,-0.48887431621551514,,
31349,80,-0.6719129681587219,,
31399,80,-0.5365191102027893,,
31449,80,-0.6428860425949097,,
31499,80,-0.43607041239738464,,
31549,80,-0.42289620637893677,,
31589,80,,0.7904999852180481,0.8127804398536682
31599,81,-1.243415355682373,,
31649,81,-1.3008437156677246,,
31699,81,-0.8518911004066467,,
31749,81,-1.061167597770691,,
31799,81,-0.9079200029373169,,
31849,81,-0.8819491863250732,,
31899,81,-1.0979558229446411,,
31949,81,-1.1091933250427246,,
31979,81,,0.7993999719619751,0.8157051205635071
31999,82,-1.4576585292816162,,
32049,82,-1.0772175788879395,,
32099,82,-1.53903067111969,,
32149,82,-1.2042765617370605,,
32199,82,-1.205366611480713,,
32249,82,-1.65446138381958,,
32299,82,-1.2173731327056885,,
32349,82,-1.6191734075546265,,
32369,82,,0.7745000123977661,0.8213541507720947
32399,83,-1.5041354894638062,,
32449,83,-1.9485679864883423,,
32499,83,-1.8438071012496948,,
32549,83,-1.5300557613372803,,
32599,83,-1.7392297983169556,,
32649,83,-1.780941128730774,,
32699,83,-1.69007408618927,,
32749,83,-1.6559154987335205,,
32759,83,,0.7616999745368958,0.8251602649688721
32799,84,-2.171074390411377,,
32849,84,-2.0168323516845703,,
32899,84,-1.8767945766448975,,
32949,84,-1.7995072603225708,,
32999,84,-2.174276351928711,,
33049,84,-2.163815498352051,,
33099,84,-1.8344405889511108,,
33149,84,-2.0548434257507324,,
33149,84,,0.7915999889373779,0.831250011920929
33199,85,-2.269890785217285,,
33249,85,-2.421577215194702,,
33299,85,-2.3264594078063965,,
33349,85,-2.6120822429656982,,
33399,85,-2.676734685897827,,
33449,85,-2.3507964611053467,,
33499,85,-2.5232670307159424,,
33539,85,,0.8073999881744385,0.8348357081413269
33549,86,-2.9704997539520264,,
33599,86,-2.817370653152466,,
33649,86,-2.650940179824829,,
33699,86,-2.8034231662750244,,
33749,86,-2.9032721519470215,,
33799,86,-2.7705557346343994,,
33849,86,-2.5425021648406982,,
33899,86,-2.914602279663086,,
33929,86,,0.7547000050544739,0.8371995091438293
33949,87,-2.8714616298675537,,
33999,87,-3.019225597381592,,
34049,87,-3.20011043548584,,
34099,87,-3.046422243118286,,
34149,87,-2.853309392929077,,
34199,87,-3.039839267730713,,
34249,87,-2.7698423862457275,,
34299,87,-2.6355011463165283,,
34319,87,,0.8133000135421753,0.843589723110199
34349,88,-3.34438419342041,,
34399,88,-3.413041830062866,,
34449,88,-3.6648340225219727,,
34499,88,-3.2774243354797363,,
34549,88,-3.2903244495391846,,
34599,88,-3.5776376724243164,,
34649,88,-3.222200870513916,,
34699,88,-3.127556085586548,,
34709,88,,0.8066999912261963,0.8437700271606445
34749,89,-3.9557337760925293,,
34799,89,-3.6153666973114014,,
34849,89,-3.7096457481384277,,
34899,89,-3.67802095413208,,
34949,89,-3.7446935176849365,,
34999,89,-4.015575885772705,,
35049,89,-3.5147531032562256,,
35099,89,-3.6430420875549316,,
35099,89,,0.7986999750137329,0.8471754789352417
35149,90,-3.793260335922241,,
35199,90,-4.213451862335205,,
35249,90,-3.9740710258483887,,
35299,90,-3.9320883750915527,,
35349,90,-4.3372344970703125,,
35399,90,-3.7565810680389404,,
35449,90,-4.233488082885742,,
35489,90,,0.8007000088691711,0.8480769395828247
35499,91,-4.492350101470947,,
35549,91,-4.492609024047852,,
35599,91,-4.769599914550781,,
35649,91,-4.362450122833252,,
35699,91,-4.408982276916504,,
35749,91,-4.547414302825928,,
35799,91,-4.444558620452881,,
35849,91,-4.736537933349609,,
35879,91,,0.8008000254631042,0.8501201868057251
35899,92,-5.048058986663818,,
35949,92,-4.708680152893066,,
35999,92,-4.561525344848633,,
36049,92,-4.923924922943115,,
36099,92,-5.107592582702637,,
36149,92,-4.822530746459961,,
36199,92,-4.816998481750488,,
36249,92,-5.030904769897461,,
36269,92,,0.8422999978065491,0.8538060784339905
36299,93,-5.184913635253906,,
36349,93,-5.034898281097412,,
36399,93,-4.795765399932861,,
36449,93,-5.094071388244629,,
36499,93,-5.032870769500732,,
36549,93,-5.4848127365112305,,
