train_loss,epoch,step,train_acc,test_acc
2.2170276641845703,0,49,,
1.8636327981948853,0,99,,
1.8465806245803833,0,149,,
1.8968995809555054,0,199,,
1.630557894706726,0,249,,
1.7308498620986938,0,299,,
1.7579978704452515,0,349,,
,0,389,0.2702924609184265,0.4058000147342682
1.5111826658248901,1,399,,
1.4319144487380981,1,449,,
1.486034870147705,1,499,,
1.6267921924591064,1,549,,
1.3265807628631592,1,599,,
1.396303415298462,1,649,,
1.1930038928985596,1,699,,
1.3085331916809082,1,749,,
,1,779,0.36652645468711853,0.4771000146865845
1.0895836353302002,2,799,,
1.0451445579528809,2,849,,
1.2401976585388184,2,899,,
1.1039035320281982,2,949,,
0.9972333908081055,2,999,,
1.1677134037017822,2,1049,,
1.2109659910202026,2,1099,,
1.1305081844329834,2,1149,,
,2,1169,0.4185697138309479,0.5831999778747559
0.5678483247756958,3,1199,,
0.8573325872421265,3,1249,,
0.7575702667236328,3,1299,,
0.7846167087554932,3,1349,,
0.4256782531738281,3,1399,,
0.4322704076766968,3,1449,,
0.5523954629898071,3,1499,,
0.621859073638916,3,1549,,
,3,1559,0.4529246687889099,0.6151999831199646
0.3980257511138916,4,1599,,
0.2999267578125,4,1649,,
0.321804404258728,4,1699,,
0.25912344455718994,4,1749,,
0.06568419933319092,4,1799,,
0.28857314586639404,4,1849,,
0.12117671966552734,4,1899,,
0.2645629644393921,4,1949,,
,4,1949,0.4788060784339905,0.6162999868392944
-0.2221897840499878,5,1999,,
-0.059740543365478516,5,2049,,
-0.6605144739151001,5,2099,,
-0.08949136734008789,5,2149,,
-0.35219621658325195,5,2199,,
-0.4360727071762085,5,2249,,
-0.01125955581665039,5,2299,,
,5,2339,0.500580906867981,0.66839998960495
-0.8233274221420288,6,2349,,
-0.5156387090682983,6,2399,,
-0.7288609743118286,6,2449,,
-0.29340505599975586,6,2499,,
-0.6301261186599731,6,2549,,
-0.15846920013427734,6,2599,,
-0.46292877197265625,6,2649,,
-0.9424746036529541,6,2699,,
,6,2729,0.5194110870361328,0.742900013923645
-0.9719643592834473,7,2749,,
-1.3664698600769043,7,2799,,
-1.10348379611969,7,2849,,
-1.536866545677185,7,2899,,
-1.3034067153930664,7,2949,,
-1.2997342348098755,7,2999,,
-1.4895046949386597,7,3049,,
-1.6115634441375732,7,3099,,
,7,3119,0.535737156867981,0.7329999804496765
-2.0280861854553223,8,3149,,
-1.726547122001648,8,3199,,
-2.0647408962249756,8,3249,,
-2.258309841156006,8,3299,,
-1.7939941883087158,8,3349,,
-2.0833113193511963,8,3399,,
-2.0679590702056885,8,3449,,
-2.392101526260376,8,3499,,
,8,3509,0.5476762652397156,0.7694000005722046
-2.7429752349853516,9,3549,,
-2.1497364044189453,9,3599,,
-2.2571654319763184,9,3649,,
-2.5323784351348877,9,3699,,
-2.698228597640991,9,3749,,
-1.9245421886444092,9,3799,,
-2.16384220123291,9,3849,,
-2.554619550704956,9,3899,,
,9,3899,0.557732343673706,0.7735000252723694
-1.2519330978393555,10,3949,,
-1.370973825454712,10,3999,,
-2.6253538131713867,10,4049,,
-2.580507278442383,10,4099,,
-1.8538758754730225,10,4149,,
-2.6386547088623047,10,4199,,
-1.8037362098693848,10,4249,,
,10,4289,0.4925480782985687,0.697700023651123
-2.2504968643188477,11,4299,,
-2.354006052017212,11,4349,,
-2.7630088329315186,11,4399,,
-3.10888671875,11,4449,,
-2.4950835704803467,11,4499,,
-3.0266294479370117,11,4549,,
-2.7299442291259766,11,4599,,
-1.9942355155944824,11,4649,,
,11,4679,0.5222355723381042,0.677299976348877
-3.5911905765533447,12,4699,,
-2.9890520572662354,12,4749,,
-4.208070755004883,12,4799,,
-2.9877684116363525,12,4849,,
-2.585911273956299,12,4899,,
-3.876685380935669,12,4949,,
-2.4598782062530518,12,4999,,
-2.8951501846313477,12,5049,,
,12,5069,0.5338341593742371,0.7627000212669373
-3.881279706954956,13,5099,,
-3.4193782806396484,13,5149,,
-3.816195487976074,13,5199,,
-4.441832542419434,13,5249,,
-4.397794723510742,13,5299,,
-3.9096856117248535,13,5349,,
-3.293720245361328,13,5399,,
-3.986481189727783,13,5449,,
,13,5459,0.5404046177864075,0.7572000026702881
-4.221127986907959,14,5499,,
-4.988199710845947,14,5549,,
-4.747979164123535,14,5599,,
-4.832747459411621,14,5649,,
-4.537931442260742,14,5699,,
-4.723194122314453,14,5749,,
-4.628443717956543,14,5799,,
-4.0114946365356445,14,5849,,
,14,5849,0.5498998165130615,0.7822999954223633
-4.477025985717773,15,5899,,
-4.668914794921875,15,5949,,
-4.794793128967285,15,5999,,
-4.808173179626465,15,6049,,
-5.475162982940674,15,6099,,
-4.768954277038574,15,6149,,
-4.691823959350586,15,6199,,
,15,6239,0.5582332015037537,0.7695000171661377
-5.501371383666992,16,6249,,
-5.125657081604004,16,6299,,
-5.458456516265869,16,6349,,
-5.7557759284973145,16,6399,,
-6.024538516998291,16,6449,,
-5.143904685974121,16,6499,,
-5.686147689819336,16,6549,,
-5.329937934875488,16,6599,,
,16,6629,0.5663061141967773,0.7900000214576721
-7.093334197998047,17,6649,,
-5.695435523986816,17,6699,,
-6.046761512756348,17,6749,,
-6.023584365844727,17,6799,,
-5.586939334869385,17,6849,,
-5.907206058502197,17,6899,,
-6.648111343383789,17,6949,,
-6.049912929534912,17,6999,,
,17,7019,0.5721554756164551,0.8011000156402588
-7.421325206756592,18,7049,,
-7.086414813995361,18,7099,,
-6.429053783416748,18,7149,,
-6.254846096038818,18,7199,,
-7.0632781982421875,18,7249,,
