train_loss,epoch,step,val_loss,val_acc,test_acc,train_acc
2.1516294479370117,0,49,,,,
2.0017855167388916,0,99,,,,
1.9753808975219727,0,149,,,,
1.849343180656433,0,199,,,,
1.8294824361801147,0,249,,,,
1.8863767385482788,0,299,,,,
,0,311,1.848686933517456,0.3937000036239624,,
,0,311,,,0.44040000438690186,0.32789963483810425
1.745194673538208,1,349,,,,
1.6882404088974,1,399,,,,
1.7081608772277832,1,449,,,,
1.6685761213302612,1,499,,,,
1.6432019472122192,1,549,,,,
1.5898194313049316,1,599,,,,
,1,623,1.6220680475234985,0.5026000142097473,,
,1,623,,,0.5644999742507935,0.4597105383872986
1.6650644540786743,2,649,,,,
1.4730699062347412,2,699,,,,
1.690322995185852,2,749,,,,
1.6339747905731201,2,799,,,,
1.5126105546951294,2,849,,,,
1.695346474647522,2,899,,,,
,2,935,1.5734949111938477,0.5241000056266785,,
,2,935,,,0.5968000292778015,0.5272936820983887
1.5632753372192383,3,949,,,,
1.4087285995483398,3,999,,,,
1.4835933446884155,3,1049,,,,
1.498639464378357,3,1099,,,,
1.3902167081832886,3,1149,,,,
1.549113154411316,3,1199,,,,
,3,1247,1.451841950416565,0.5845000147819519,,
,3,1247,,,0.6546000242233276,0.568434476852417
1.628791093826294,4,1249,,,,
1.4473583698272705,4,1299,,,,
1.502394676208496,4,1349,,,,
1.4680920839309692,4,1399,,,,
1.366366982460022,4,1449,,,,
1.350203275680542,4,1499,,,,
1.2954328060150146,4,1549,,,,
,4,1559,1.3805423974990845,0.6115000247955322,,
,4,1559,,,0.6881999969482422,0.6069711446762085
1.231490969657898,5,1599,,,,
1.318375825881958,5,1649,,,,
1.4351732730865479,5,1699,,,,
1.3996613025665283,5,1749,,,,
1.2951680421829224,5,1799,,,,
1.2402522563934326,5,1849,,,,
,5,1871,1.3313935995101929,0.6351000070571899,,
,5,1871,,,0.7164999842643738,0.6335136294364929
1.3720521926879883,6,1899,,,,
1.2520700693130493,6,1949,,,,
1.2612026929855347,6,1999,,,,
1.365767240524292,6,2049,,,,
1.2972326278686523,6,2099,,,,
1.3869394063949585,6,2149,,,,
,6,2183,1.2927329540252686,0.6468999981880188,,
,6,2183,,,0.7376999855041504,0.6578274965286255
1.2685117721557617,7,2199,,,,
1.2028868198394775,7,2249,,,,
1.3399722576141357,7,2299,,,,
1.2417935132980347,7,2349,,,,
1.284327745437622,7,2399,,,,
1.2933379411697388,7,2449,,,,
,7,2495,1.2302172183990479,0.6743000149726868,,
,7,2495,,,0.7660999894142151,0.6750801205635071
1.0871533155441284,8,2499,,,,
1.3683935403823853,8,2549,,,,
1.202418565750122,8,2599,,,,
1.2721046209335327,8,2649,,,,
1.176604151725769,8,2699,,,,
1.1350644826889038,8,2749,,,,
1.234912395477295,8,2799,,,,
,8,2807,1.245527982711792,0.6640999913215637,,
,8,2807,,,0.7628999948501587,0.6859225034713745
1.109994888305664,9,2849,,,,
1.27824068069458,9,2899,,,,
1.1164530515670776,9,2949,,,,
1.3610223531723022,9,2999,,,,
1.1672906875610352,9,3049,,,,
1.200270652770996,9,3099,,,,
,9,3119,1.1860699653625488,0.6833000183105469,,
,9,3119,,,0.78329998254776,0.6987930536270142
1.1781057119369507,10,3149,,,,
1.0328468084335327,10,3199,,,,
1.0641433000564575,10,3249,,,,
1.1072767972946167,10,3299,,,,
1.208201289176941,10,3349,,,,
1.1429941654205322,10,3399,,,,
,10,3431,1.1902470588684082,0.6820999979972839,,
,10,3431,,,0.7919999957084656,0.706956148147583
0.9050977230072021,11,3449,,,,
1.118773102760315,11,3499,,,,
1.0580272674560547,11,3549,,,,
0.9316309094429016,11,3599,,,,
1.2725915908813477,11,3649,,,,
1.0795797109603882,11,3699,,,,
,11,3743,1.1323028802871704,0.7002999782562256,,
,11,3743,,,0.8125,0.7143679857254028
0.9807611703872681,12,3749,,,,
0.9875518679618835,12,3799,,,,
1.020614504814148,12,3849,,,,
1.0864218473434448,12,3899,,,,
1.1109521389007568,12,3949,,,,
0.9611393213272095,12,3999,,,,
1.1150879859924316,12,4049,,,,
,12,4055,1.164581537246704,0.6858999729156494,,
,12,4055,,,0.7990000247955322,0.7229817509651184
1.039958119392395,13,4099,,,,
1.1396738290786743,13,4149,,,,
1.0200507640838623,13,4199,,,,
1.092284917831421,13,4249,,,,
1.0864392518997192,13,4299,,,,
1.0391591787338257,13,4349,,,,
,13,4367,1.2551376819610596,0.6389999985694885,,
,13,4367,,,0.732699990272522,0.7297175526618958
0.977597713470459,14,4399,,,,
1.0262092351913452,14,4449,,,,
1.1140868663787842,14,4499,,,,
0.9806389212608337,14,4549,,,,
1.0312303304672241,14,4599,,,,
1.147457242012024,14,4649,,,,
,14,4679,1.1642986536026,0.6769999861717224,,
,14,4679,,,0.770799994468689,0.735426664352417
0.9673914909362793,15,4699,,,,
1.0589708089828491,15,4749,,,,
1.0610935688018799,15,4799,,,,
1.1946943998336792,15,4849,,,,
1.0989820957183838,15,4899,,,,
0.9404630064964294,15,4949,,,,
,15,4991,1.1036940813064575,0.703499972820282,,
,15,4991,,,0.816100001335144,0.7437399625778198
1.0408674478530884,16,4999,,,,
1.019679307937622,16,5049,,,,
0.9315228462219238,16,5099,,,,
1.0869066715240479,16,5149,,,,
0.994246244430542,16,5199,,,,
1.0325971841812134,16,5249,,,,
1.0007952451705933,16,5299,,,,
,16,5303,1.0683892965316772,0.718500018119812,,
,16,5303,,,0.8255000114440918,0.745192289352417
1.0877007246017456,17,5349,,,,
1.018911600112915,17,5399,,,,
0.9067162275314331,17,5449,,,,
1.2084368467330933,17,5499,,,,
1.0797408819198608,17,5549,,,,
0.8454188108444214,17,5599,,,,
,17,5615,1.0840766429901123,0.7106999754905701,,
,17,5615,,,0.8234999775886536,0.7500500679016113
1.12832510471344,18,5649,,,,
0.876958966255188,18,5699,,,,
1.027597427368164,18,5749,,,,
1.043428897857666,18,5799,,,,
1.0421427488327026,18,5849,,,,
1.0415369272232056,18,5899,,,,
,18,5927,1.0569473505020142,0.7200000286102295,,
,18,5927,,,0.8248000144958496,0.7550080418586731
1.0404361486434937,19,5949,,,,
0.8788120746612549,19,5999,,,,
1.06117844581604,19,6049,,,,
0.8854875564575195,19,6099,,,,
0.9941209554672241,19,6149,,,,
0.9173601865768433,19,6199,,,,
,19,6239,1.062748908996582,0.7160999774932861,,
,19,6239,,,0.8274000287055969,0.7607421875
0.8647558689117432,20,6249,,,,
0.9017503261566162,20,6299,,,,
1.0106509923934937,20,6349,,,,
0.9127088189125061,20,6399,,,,
1.125924825668335,20,6449,,,,
1.1253703832626343,20,6499,,,,
0.9883779883384705,20,6549,,,,
,20,6551,1.0375529527664185,0.7211999893188477,,
,20,6551,,,0.8345999717712402,0.7661508321762085
0.8350197076797485,21,6599,,,,
0.8316056728363037,21,6649,,,,
1.0638923645019531,21,6699,,,,
0.8477358818054199,21,6749,,,,
0.8332823514938354,21,6799,,,,
0.9516236782073975,21,6849,,,,
,21,6863,1.0592294931411743,0.7099000215530396,,
,21,6863,,,0.8208000063896179,0.7678034901618958
0.9310612082481384,22,6899,,,,
0.7678191661834717,22,6949,,,,
0.9486274719238281,22,6999,,,,
0.98954838514328,22,7049,,,,
1.0829098224639893,22,7099,,,,
0.7021940350532532,22,7149,,,,
,22,7175,1.0337271690368652,0.722000002861023,,
,22,7175,,,0.8330000042915344,0.7703325152397156
1.0920569896697998,23,7199,,,,
0.9624257683753967,23,7249,,,,
0.9760553240776062,23,7299,,,,
0.8380103707313538,23,7349,,,,
0.9374235272407532,23,7399,,,,
0.8584113717079163,23,7449,,,,
,23,7487,0.9997723698616028,0.7361999750137329,,
,23,7487,,,0.8529999852180481,0.7723357081413269
0.8667446374893188,24,7499,,,,
1.1215096712112427,24,7549,,,,
1.1335937976837158,24,7599,,,,
1.0143717527389526,24,7649,,,,
0.8912370204925537,24,7699,,,,
0.936042070388794,24,7749,,,,
0.7591858506202698,24,7799,,,,
,24,7799,1.0027556419372559,0.7307999730110168,,
,24,7799,,,0.8482999801635742,0.7777193784713745
0.7903136014938354,25,7849,,,,
0.9327768087387085,25,7899,,,,
0.7949998378753662,25,7949,,,,
0.7463875412940979,25,7999,,,,
0.9147433042526245,25,8049,,,,
0.8970617055892944,25,8099,,,,
,25,8111,1.0366476774215698,0.7145000100135803,,
,25,8111,,,0.823199987411499,0.7823266983032227
0.9605777263641357,26,8149,,,,
0.8651777505874634,26,8199,,,,
0.9694534540176392,26,8249,,,,
0.7658770680427551,26,8299,,,,
0.7428838014602661,26,8349,,,,
0.8533835411071777,26,8399,,,,
,26,8423,0.992239236831665,0.7348999977111816,,
,26,8423,,,0.842199981212616,0.7840544581413269
0.9231151342391968,27,8449,,,,
0.8638966083526611,27,8499,,,,
0.7377308011054993,27,8549,,,,
0.7803566455841064,27,8599,,,,
0.8054671287536621,27,8649,,,,
0.9058020114898682,27,8699,,,,
,27,8735,1.0288844108581543,0.715399980545044,,
,27,8735,,,0.8263999819755554,0.7865084409713745
0.827046811580658,28,8749,,,,
0.8722274899482727,28,8799,,,,
1.2299178838729858,28,8849,,,,
0.9598677754402161,28,8899,,,,
0.8525334596633911,28,8949,,,,
0.9274293184280396,28,8999,,,,
,28,9047,1.0355756282806396,0.7175999879837036,,
,28,9047,,,0.8355000019073486,0.7902393937110901
0.7789785861968994,29,9049,,,,
0.808895468711853,29,9099,,,,
0.9400533437728882,29,9149,,,,
0.8599124550819397,29,9199,,,,
0.9243117570877075,29,9249,,,,
0.699505627155304,29,9299,,,,
0.836076021194458,29,9349,,,,
,29,9359,1.0052610635757446,0.7239000201225281,,
,29,9359,,,0.8392999768257141,0.7931190133094788
0.6346257328987122,30,9399,,,,
0.6683629155158997,30,9449,,,,
0.7419436573982239,30,9499,,,,
0.6581109166145325,30,9549,,,,
0.7458413243293762,30,9599,,,,
0.7514596581459045,30,9649,,,,
,30,9671,0.9336411356925964,0.7567999958992004,,
,30,9671,,,0.8812000155448914,0.8174328804016113
0.7644770741462708,31,9699,,,,
0.9100284576416016,31,9749,,,,
0.7335680723190308,31,9799,,,,
0.6994864344596863,31,9849,,,,
0.7680419683456421,31,9899,,,,
0.697862446308136,31,9949,,,,
,31,9983,0.9327160120010376,0.7577999830245972,,
,31,9983,,,0.8819000124931335,0.8278746008872986
0.7814300656318665,32,9999,,,,
0.7608429789543152,32,10049,,,,
0.6047585010528564,32,10099,,,,
0.9296315312385559,32,10149,,,,
0.6414122581481934,32,10199,,,,
0.7048112154006958,32,10249,,,,
,32,10295,0.9335103631019592,0.7549999952316284,,
,32,10295,,,0.8805000185966492,0.8305789232254028
