epoch,mix_match_loss_epoch,mix_match_loss_step,step,test_acc,train_acc,train_loss
0,,,49,,,2.0217573642730713
0,,,99,,,1.7470316886901855
0,,,149,,,1.6268372535705566
0,,,199,,,1.440449595451355
0,,,249,,,1.413057804107666
0,,,299,,,1.3904414176940918
0,,,349,,,1.4418610334396362
0,,,389,0.5357999801635742,0.39791667461395264,
1,,,399,,,1.3095510005950928
1,,,449,,,1.4049659967422485
1,,,499,,,1.3212882280349731
1,,,549,,,1.2356940507888794
1,,,599,,,0.8959258198738098
1,,,649,,,1.1561280488967896
1,,,699,,,0.9693709015846252
1,,,749,,,0.9038161039352417
1,,,779,0.6301000118255615,0.5956130027770996,
2,,,799,,,0.8984967470169067
2,,,849,,,1.1184014081954956
2,,,899,,,0.8611300587654114
2,,,949,,,0.8794224858283997
2,,,999,,,0.7705918550491333
2,,,1049,,,0.7305364012718201
2,,,1099,,,0.8548183441162109
2,,,1149,,,0.7264537215232849
2,,,1169,0.6901999711990356,0.7043269276618958,
3,,,1199,,,0.9627687931060791
3,,,1249,,,0.6097875833511353
3,,,1299,,,0.8485232591629028
3,,,1349,,,0.4791911542415619
3,,,1399,,,0.682269275188446
3,,,1449,,,0.5028634071350098
3,,,1499,,,0.5442573428153992
3,,,1549,,,0.6883872151374817
3,,,1559,0.6072999835014343,0.7581931352615356,
4,,,1599,,,0.5875989198684692
4,,,1649,,,0.6847798228263855
4,,,1699,,,0.46726471185684204
4,,,1749,,,0.48229315876960754
4,,,1799,,,0.558711051940918
4,,,1849,,,0.6415340304374695
4,,,1899,,,0.4429923892021179
4,,,1949,,,0.5478571057319641
4,,,1949,0.7833999991416931,0.7922075390815735,
5,,,1999,,,0.47937723994255066
5,,,2049,,,0.5150127410888672
5,,,2099,,,0.6189637184143066
5,,,2149,,,0.4881749451160431
5,,,2199,,,0.8073397874832153
5,,,2249,,,0.4972980320453644
5,,,2299,,,0.5971899032592773
5,,,2339,0.8086000084877014,0.8188902139663696,
6,,,2349,,,0.5091227889060974
6,,,2399,,,0.3846508264541626
6,,,2449,,,0.43097248673439026
6,,,2499,,,0.46046507358551025
6,,,2549,,,0.5243843197822571
6,,,2599,,,0.4673982858657837
6,,,2649,,,0.34700918197631836
6,,,2699,,,0.5819302201271057
6,,,2729,0.8033999800682068,0.8377003073692322,
7,,,2749,,,0.5130558013916016
7,,,2799,,,0.48386794328689575
7,,,2849,,,0.4330650866031647
7,,,2899,,,0.44420358538627625
7,,,2949,,,0.41115400195121765
7,,,2999,,,0.4387493431568146
7,,,3049,,,0.49252399802207947
7,,,3099,,,0.4230439066886902
7,,,3119,0.8320000171661377,0.8513821959495544,
8,,,3149,,,0.31870460510253906
8,,,3199,,,0.3770088255405426
8,,,3249,,,0.4051167368888855
8,,,3299,,,0.3699561059474945
8,,,3349,,,0.25451165437698364
8,,,3399,,,0.21126729249954224
8,,,3449,,,0.42443135380744934
8,,,3499,,,0.34562820196151733
8,,,3509,0.8141000270843506,0.8643429279327393,
9,,,3549,,,0.3416200578212738
9,,,3599,,,0.40158045291900635
9,,,3649,,,0.4267743229866028
9,,,3699,,,0.33710068464279175
9,,,3749,,,0.2834608554840088
9,,,3799,,,0.4913928210735321
9,,,3849,,,0.2799546420574188
9,,,3899,,,0.2631348967552185
9,,,3899,0.8252000212669373,0.8740785121917725,
10,,,3949,,,0.3253202736377716
10,,,3999,,,0.36261647939682007
10,,,4049,,,0.39117759466171265
10,,,4099,,,0.4671562612056732
10,,,4149,,,0.2943888008594513
10,,,4199,,,0.2185804545879364
10,,,4249,,,0.426864892244339
10,,,4289,0.8486999869346619,0.8816906809806824,
11,,,4299,,,0.36990228295326233
11,,,4349,,,0.5420878529548645
11,,,4399,,,0.3084975779056549
11,,,4449,,,0.32268980145454407
11,,,4499,,,0.2360599935054779
11,,,4549,,,0.22341975569725037
11,,,4599,,,0.3071598410606384
11,,,4649,,,0.37494221329689026
11,,,4679,0.8458999991416931,0.8917468190193176,
12,,,4699,,,0.228514164686203
12,,,4749,,,0.29070743918418884
12,,,4799,,,0.200283944606781
12,,,4849,,,0.30381688475608826
12,,,4899,,,0.3764096200466156
12,,,4949,,,0.2578071653842926
12,,,4999,,,0.3501218855381012
12,,,5049,,,0.30712130665779114
12,,,5069,0.8402000069618225,0.8966146111488342,
13,,,5099,,,0.2862508296966553
13,,,5149,,,0.23223017156124115
13,,,5199,,,0.3324299156665802
13,,,5249,,,0.22092483937740326
13,,,5299,,,0.3080120384693146
13,,,5349,,,0.16129249334335327
13,,,5399,,,0.2645014822483063
13,,,5449,,,0.3229050040245056
13,,,5459,0.8657000064849854,0.9023838043212891,
