step,train_loss,epoch,val_acc,val_loss,test_acc,train_acc
49,3.4962642192840576,0,,,,
99,3.4202027320861816,0,,,,
149,3.3752198219299316,0,,,,
199,3.262512683868408,0,,,,
249,3.6820640563964844,0,,,,
299,3.574737548828125,0,,,,
311,,0,0.2554999887943268,1.9769353866577148,,
311,,0,,,0.26499998569488525,0.26935598254203796
349,3.443983316421509,1,,,,
399,3.105154037475586,1,,,,
449,3.3652639389038086,1,,,,
499,2.8720853328704834,1,,,,
549,2.8582794666290283,1,,,,
599,2.9732730388641357,1,,,,
623,,1,0.38830000162124634,2.9665205478668213,,
623,,1,,,0.3955000042915344,0.34097054600715637
649,3.296131134033203,2,,,,
699,2.926893711090088,2,,,,
749,2.8066623210906982,2,,,,
799,3.3064708709716797,2,,,,
849,2.88584041595459,2,,,,
899,2.8065624237060547,2,,,,
935,,2,0.47760000824928284,1.8251863718032837,,
935,,2,,,0.4876999855041504,0.4046724736690521
949,2.44789457321167,3,,,,
999,2.686467409133911,3,,,,
1049,2.640359878540039,3,,,,
1099,2.6109111309051514,3,,,,
1149,2.637070894241333,3,,,,
1199,2.332411766052246,3,,,,
1247,,3,0.49320000410079956,1.4374809265136719,,
1247,,3,,,0.5103999972343445,0.48344850540161133
1249,2.6642746925354004,4,,,,
1299,2.4075698852539062,4,,,,
1349,2.271162748336792,4,,,,
1399,2.078953981399536,4,,,,
1449,2.301208734512329,4,,,,
1499,2.455996036529541,4,,,,
1549,2.5561726093292236,4,,,,
1559,,4,0.5221999883651733,1.837032675743103,,
1559,,4,,,0.545799970626831,0.5282952785491943
1599,2.0845515727996826,5,,,,
1649,1.7958927154541016,5,,,,
1699,2.239767551422119,5,,,,
1749,2.2788302898406982,5,,,,
1799,1.9697893857955933,5,,,,
1849,2.11822509765625,5,,,,
1871,,5,0.5882999897003174,1.2270705699920654,,
1871,,5,,,0.6050000190734863,0.574143648147583
1899,1.985621690750122,6,,,,
1949,2.1174826622009277,6,,,,
1999,1.9706919193267822,6,,,,
2049,1.9773045778274536,6,,,,
2099,2.2345404624938965,6,,,,
2149,1.9734711647033691,6,,,,
2183,,6,0.6251000165939331,1.29000985622406,,
2183,,6,,,0.6520000100135803,0.6077724099159241
2199,2.240529775619507,7,,,,
2249,1.8404817581176758,7,,,,
2299,1.831142783164978,7,,,,
2349,1.6604511737823486,7,,,,
2399,1.8324768543243408,7,,,,
2449,1.6942905187606812,7,,,,
2495,,7,0.6549999713897705,1.4988973140716553,,
2495,,7,,,0.6872000098228455,0.6355168223381042
2499,1.8620625734329224,8,,,,
2549,1.5319461822509766,8,,,,
2599,1.5734410285949707,8,,,,
2649,1.4079726934432983,8,,,,
2699,1.5224013328552246,8,,,,
2749,1.7921028137207031,8,,,,
2799,1.7125239372253418,8,,,,
2807,,8,0.6743000149726868,1.0338608026504517,,
2807,,8,,,0.7023000121116638,0.6731269955635071
2849,1.2758758068084717,9,,,,
2899,1.5586297512054443,9,,,,
2949,1.1738791465759277,9,,,,
2999,1.3555936813354492,9,,,,
3049,1.4121849536895752,9,,,,
3099,1.221098780632019,9,,,,
3119,,9,0.7016000151634216,1.0115101337432861,,
3119,,9,,,0.7346000075340271,0.6942358016967773
3149,1.1924296617507935,10,,,,
3199,1.3219351768493652,10,,,,
3249,1.0657033920288086,10,,,,
3299,1.3082263469696045,10,,,,
3349,1.310721755027771,10,,,,
3399,1.3580492734909058,10,,,,
3431,,10,0.7135000228881836,1.007358193397522,,
3431,,10,,,0.7419000267982483,0.7275390625
3449,1.2644519805908203,11,,,,
3499,1.2273821830749512,11,,,,
3549,0.9037767648696899,11,,,,
3599,1.0655628442764282,11,,,,
3649,1.0700292587280273,11,,,,
3699,1.1267216205596924,11,,,,
3743,,11,0.7224000096321106,1.0119684934616089,,
3743,,11,,,0.7548999786376953,0.7381811141967773
3749,1.0017119646072388,12,,,,
3799,1.1348893642425537,12,,,,
3849,1.0853440761566162,12,,,,
3899,0.7103508710861206,12,,,,
3949,1.0669198036193848,12,,,,
