step,epoch,train_loss,val_loss,val_acc,train_acc,test_acc
49,0,2.7850608825683594,,,,
99,0,2.249204397201538,,,,
149,0,2.3793420791625977,,,,
199,0,2.490405321121216,,,,
249,0,2.1671180725097656,,,,
299,0,2.240898609161377,,,,
311,0,,10.315556526184082,0.20270000398159027,,
311,0,,,,0.17698317766189575,0.1987999975681305
349,1,2.481367588043213,,,,
399,1,2.067232608795166,,,,
449,1,2.2282843589782715,,,,
499,1,2.234158992767334,,,,
549,1,2.3766565322875977,,,,
599,1,2.1394615173339844,,,,
623,1,,2.0362563133239746,0.23190000653266907,,
623,1,,,,0.21494391560554504,0.23729999363422394
649,2,2.0293915271759033,,,,
699,2,2.119619607925415,,,,
749,2,2.3735058307647705,,,,
799,2,2.3142812252044678,,,,
849,2,1.9484398365020752,,,,
899,2,2.0729899406433105,,,,
935,2,,1.9862316846847534,0.3181000053882599,,
935,2,,,,0.24293869733810425,0.32919999957084656
949,3,2.17419171333313,,,,
999,3,1.9125993251800537,,,,
1049,3,1.9099096059799194,,,,
1099,3,1.9230479001998901,,,,
1149,3,1.869567632675171,,,,
1199,3,1.7392730712890625,,,,
1247,3,,1.726473093032837,0.3752000033855438,,
1247,3,,,,0.3279998004436493,0.3896999955177307
1249,4,1.6234328746795654,,,,
1299,4,1.7039562463760376,,,,
1349,4,1.7855807542800903,,,,
1399,4,1.6615840196609497,,,,
1449,4,1.6916189193725586,,,,
1499,4,1.606175422668457,,,,
1549,4,1.533758521080017,,,,
1559,4,,1.5848034620285034,0.41940000653266907,,
1559,4,,,,0.3861177861690521,0.4410000145435333
1599,5,1.592824101448059,,,,
1649,5,1.559067964553833,,,,
1699,5,1.5226855278015137,,,,
1749,5,1.4913461208343506,,,,
1799,5,1.5306774377822876,,,,
1849,5,1.4164631366729736,,,,
1871,5,,1.5157907009124756,0.4447000026702881,,
1871,5,,,,0.43341848254203796,0.4578000009059906
1899,6,1.5640912055969238,,,,
1949,6,1.4065978527069092,,,,
1999,6,1.4769604206085205,,,,
2049,6,1.3516720533370972,,,,
2099,6,1.3210148811340332,,,,
2149,6,1.2951940298080444,,,,
2183,6,,1.3509799242019653,0.5174999833106995,,
2183,6,,,,0.4839994013309479,0.5357000231742859
2199,7,1.4444568157196045,,,,
2249,7,1.3741236925125122,,,,
2299,7,1.194467544555664,,,,
2349,7,1.3335222005844116,,,,
2399,7,1.3654885292053223,,,,
2449,7,1.2111797332763672,,,,
2495,7,,1.2517051696777344,0.5658000111579895,,
2495,7,,,,0.5398637652397156,0.579200029373169
2499,8,1.1779664754867554,,,,
2549,8,1.1790894269943237,,,,
2599,8,1.274099349975586,,,,
2649,8,1.1161491870880127,,,,
2699,8,1.2698355913162231,,,,
2749,8,1.2496826648712158,,,,
2799,8,1.4317457675933838,,,,
2807,8,,1.1971440315246582,0.597000002861023,,
2807,8,,,,0.5978816151618958,0.6198999881744385
2849,9,0.9658220410346985,,,,
2899,9,0.9253445863723755,,,,
2949,9,1.0256298780441284,,,,
2999,9,1.2009317874908447,,,,
3049,9,0.9524046182632446,,,,
3099,9,1.239894151687622,,,,
3119,9,,1.148776888847351,0.6176000237464905,,
3119,9,,,,0.6381961107254028,0.6460999846458435
3149,10,0.9211856126785278,,,,
3199,10,1.1771849393844604,,,,
3249,10,0.8306280374526978,,,,
3299,10,0.9616711139678955,,,,
3349,10,0.8515693545341492,,,,
3399,10,1.0304206609725952,,,,
3431,10,,1.0580110549926758,0.6474000215530396,,
3431,10,,,,0.6743038892745972,0.6658999919891357
3449,11,0.566800594329834,,,,
3499,11,0.6344414949417114,,,,
3549,11,0.625320553779602,,,,
3599,11,0.5512175559997559,,,,
3649,11,0.5946955680847168,,,,
3699,11,0.555290162563324,,,,
3743,11,,1.4971730709075928,0.583899974822998,,
3743,11,,,,0.6851211786270142,0.6116999983787537
3749,12,0.26691704988479614,,,,
3799,12,0.026922166347503662,,,,
3849,12,0.5255072712898254,,,,
3899,12,-0.15694600343704224,,,,
3949,12,0.01858043670654297,,,,
3999,12,-0.17559856176376343,,,,
4049,12,0.2590726613998413,,,,
4055,12,,1.1641756296157837,0.6850000023841858,,
4055,12,,,,0.6941105723381042,0.7075999975204468
4099,13,-0.33872926235198975,,,,
4149,13,-0.3462601900100708,,,,
4199,13,-0.720695972442627,,,,
4249,13,-0.23781836032867432,,,,
