epoch,train_loss,step,train_acc,test_acc
93,-13.722453117370605,36499,,
93,-15.335485458374023,36549,,
93,-14.854110717773438,36599,,
93,-14.135865211486816,36649,,
93,,36659,0.8517027497291565,0.8748000264167786
94,-15.129384994506836,36699,,
94,-15.598112106323242,36749,,
94,-13.204540252685547,36799,,
94,-13.788163185119629,36849,,
94,-14.017943382263184,36899,,
94,-14.990645408630371,36949,,
94,-13.677401542663574,36999,,
94,-14.588153839111328,37049,,
94,,37049,0.8610977530479431,0.8942999839782715
95,-15.081340789794922,37099,,
95,-15.572371482849121,37149,,
95,-14.760573387145996,37199,,
95,-12.545881271362305,37249,,
95,-14.043925285339355,37299,,
95,-14.83518123626709,37349,,
95,-15.067765235900879,37399,,
95,,37439,0.8716145753860474,0.9018999934196472
96,-15.569831848144531,37449,,
96,-15.439627647399902,37499,,
96,-14.878585815429688,37549,,
96,-14.636171340942383,37599,,
96,-14.981246948242188,37649,,
96,-15.659427642822266,37699,,
96,-15.266005516052246,37749,,
96,-15.749982833862305,37799,,
96,,37829,0.8813501596450806,0.9161999821662903
97,-14.308387756347656,37849,,
97,-14.839481353759766,37899,,
97,-15.26739501953125,37949,,
97,-14.362719535827637,37999,,
97,-14.979832649230957,38049,,
97,-14.998222351074219,38099,,
97,-15.473581314086914,38149,,
97,-15.212105751037598,38199,,
97,,38219,0.8877403736114502,0.9194999933242798
98,-16.276180267333984,38249,,
98,-15.217828750610352,38299,,
98,-15.709038734436035,38349,,
98,-16.047243118286133,38399,,
98,-15.031436920166016,38449,,
98,-15.07331657409668,38499,,
98,-16.348148345947266,38549,,
98,-15.755350112915039,38599,,
98,,38609,0.892107367515564,0.9262999892234802
99,-15.43804931640625,38649,,
99,-16.50537109375,38699,,
99,-14.70542049407959,38749,,
99,-16.563980102539062,38799,,
99,-16.319984436035156,38849,,
99,-16.923870086669922,38899,,
99,-15.389741897583008,38949,,
99,-16.089271545410156,38999,,
99,,38999,0.8960736989974976,0.9269000291824341
100,-15.08930778503418,39049,,
100,-14.5934476852417,39099,,
100,-13.045345306396484,39149,,
100,-15.533292770385742,39199,,
100,-14.25156307220459,39249,,
100,-14.308675765991211,39299,,
100,-13.29172420501709,39349,,
100,,39389,0.8123196959495544,0.7505000233650208
101,-13.289857864379883,39399,,
101,-14.33420467376709,39449,,
101,-13.047001838684082,39499,,
101,-14.642745971679688,39549,,
101,-13.50367546081543,39599,,
101,-14.51952075958252,39649,,
101,-14.79175853729248,39699,,
101,-13.131629943847656,39749,,
101,,39779,0.8208733797073364,0.8518999814987183
102,-13.139565467834473,39799,,
102,-12.775760650634766,39849,,
102,-15.330753326416016,39899,,
102,-14.221967697143555,39949,,
102,-13.469743728637695,39999,,
102,-14.408101081848145,40049,,
102,-13.870041847229004,40099,,
102,-14.4072847366333,40149,,
102,,40169,0.837620198726654,0.8604999780654907
103,-12.8833646774292,40199,,
103,-14.961817741394043,40249,,
103,-13.78502082824707,40299,,
103,-13.943263053894043,40349,,
103,-14.126346588134766,40399,,
103,-13.343317031860352,40449,,
103,-14.768680572509766,40499,,
103,-14.390819549560547,40549,,
103,,40559,0.8504607081413269,0.8537999987602234
104,-14.408679962158203,40599,,
104,-14.918319702148438,40649,,
104,-14.255834579467773,40699,,
104,-15.45918083190918,40749,,
104,-13.774120330810547,40799,,
104,-15.478846549987793,40849,,
104,-15.162891387939453,40899,,
104,-14.780129432678223,40949,,
104,,40949,0.8629607558250427,0.8999999761581421
105,-15.613604545593262,40999,,
105,-14.815190315246582,41049,,
105,-14.633548736572266,41099,,
105,-14.675562858581543,41149,,
105,-15.103808403015137,41199,,
105,-15.951066970825195,41249,,
105,-15.659941673278809,41299,,
105,,41339,0.8748597502708435,0.9089000225067139
106,-15.48776912689209,41349,,
106,-15.032397270202637,41399,,
106,-14.086894989013672,41449,,
106,-15.100923538208008,41499,,
106,-15.212397575378418,41549,,
106,-15.067045211791992,41599,,
106,-15.447275161743164,41649,,
106,-15.854056358337402,41699,,
106,,41729,0.8814302682876587,0.9199000000953674
107,-15.974442481994629,41749,,
107,-14.631406784057617,41799,,
107,-16.089075088500977,41849,,
107,-15.950669288635254,41899,,
107,-15.892667770385742,41949,,
107,-15.5623779296875,41999,,
107,-15.518379211425781,42049,,
107,-15.5272855758667,42099,,
107,,42119,0.8881810903549194,0.9230999946594238
108,-15.895164489746094,42149,,
108,-15.286880493164062,42199,,
108,-15.145340919494629,42249,,
108,-14.506793022155762,42299,,
108,-16.202199935913086,42349,,
108,-17.18790054321289,42399,,
108,-15.241772651672363,42449,,
108,-16.663267135620117,42499,,
108,,42509,0.8941907286643982,0.9261000156402588
109,-16.350608825683594,42549,,
109,-16.36627197265625,42599,,
109,-15.735578536987305,42649,,
109,-16.460100173950195,42699,,
109,-16.355188369750977,42749,,
109,-16.35810661315918,42799,,
109,-15.676939964294434,42849,,
109,-16.267683029174805,42899,,
109,,42899,0.8970152139663696,0.9279999732971191
110,-14.981169700622559,42949,,
110,-12.700522422790527,42999,,
110,-14.29968547821045,43049,,
110,-12.35540771484375,43099,,
110,-14.471395492553711,43149,,
110,-14.068246841430664,43199,,
110,-13.973701477050781,43249,,
110,,43289,0.8149839639663696,0.7089999914169312
111,-13.331401824951172,43299,,
111,-13.062567710876465,43349,,
111,-14.882237434387207,43399,,
111,-14.288631439208984,43449,,
111,-12.813671112060547,43499,,
111,-13.261078834533691,43549,,
111,-14.163642883300781,43599,,
111,-14.622801780700684,43649,,
111,,43679,0.8226362466812134,0.8180999755859375
112,-13.710646629333496,43699,,
112,-11.909701347351074,43749,,
112,-13.078179359436035,43799,,
112,-14.437339782714844,43849,,
112,-14.795066833496094,43899,,
112,-15.690032958984375,43949,,
112,-13.950157165527344,43999,,
112,-13.004133224487305,44049,,
112,,44069,0.8394430875778198,0.8763999938964844
113,-12.807870864868164,44099,,
113,-13.185540199279785,44149,,
113,-13.895421981811523,44199,,
113,-15.027960777282715,44249,,
113,-13.829004287719727,44299,,
113,-14.985617637634277,44349,,
113,-12.240134239196777,44399,,
113,-14.370450973510742,44449,,
113,,44459,0.8510016202926636,0.885699987411499
114,-13.267123222351074,44499,,
114,-14.000758171081543,44549,,
114,-15.122591972351074,44599,,
114,-15.307059288024902,44649,,
114,-14.39714241027832,44699,,
114,-14.468975067138672,44749,,
114,-14.607702255249023,44799,,
114,-15.141602516174316,44849,,
114,,44849,0.8627203702926636,0.8894000053405762
115,-14.684419631958008,44899,,
115,-14.647324562072754,44949,,
115,-13.84711742401123,44999,,
115,-17.143831253051758,45049,,
115,-13.59396743774414,45099,,
115,-12.833889961242676,45149,,
115,-14.860977172851562,45199,,
115,,45239,0.8730969429016113,0.9129999876022339
116,-15.3738431930542,45249,,
116,-15.275657653808594,45299,,
116,-16.130956649780273,45349,,
116,-15.213240623474121,45399,,
116,-14.21268367767334,45449,,
116,-13.49982738494873,45499,,
116,-14.074913024902344,45549,,
116,-16.431411743164062,45599,,
116,,45629,0.8831129670143127,0.9182000160217285
117,-14.788434028625488,45649,,
117,-15.826682090759277,45699,,
117,-15.582274436950684,45749,,
117,-15.353650093078613,45799,,
117,-15.576245307922363,45849,,
117,-15.887910842895508,45899,,
117,-16.36995506286621,45949,,
117,-15.644033432006836,45999,,
117,,46019,0.8893229365348816,0.9246000051498413
118,-15.330362319946289,46049,,
118,-15.747060775756836,46099,,
118,-16.5068302154541,46149,,
118,-16.405813217163086,46199,,
118,-14.3499116897583,46249,,
118,-15.418028831481934,46299,,
118,-16.429853439331055,46349,,
118,-15.93074893951416,46399,,
118,,46409,0.8959535360336304,0.9323999881744385
119,-16.541475296020508,46449,,
119,-15.558847427368164,46499,,
119,-15.658479690551758,46549,,
119,-16.212142944335938,46599,,
119,-15.12968635559082,46649,,
119,-16.000635147094727,46699,,
119,-14.9630765914917,46749,,
119,-16.223386764526367,46799,,
119,,46799,0.8979367017745972,0.9326000213623047
