epoch,step,train_loss,test_acc,train_acc,mix_match_loss
17,6799,0.4981531500816345,,,
17,6849,0.613947868347168,,,
17,6899,0.4139939844608307,,,
17,6949,0.4893549680709839,,,
17,6999,0.650168776512146,,,
17,7019,,0.8468000292778015,0.8602163195610046,
18,7049,0.3483728766441345,,,
18,7099,0.535656750202179,,,
18,7149,0.39931273460388184,,,
18,7199,0.5985870361328125,,,
18,7249,0.5632919073104858,,,
18,7299,0.5013392567634583,,,
18,7349,0.4779975414276123,,,
18,7399,0.31902116537094116,,,
18,7409,,0.8697999715805054,0.8614382743835449,
19,7449,0.5112348794937134,,,
19,7499,0.44559037685394287,,,
19,7549,0.40639957785606384,,,
19,7599,0.5666021108627319,,,
19,7649,0.3854830861091614,,,
19,7699,0.42983323335647583,,,
19,7749,0.481441855430603,,,
19,7799,0.4721095561981201,,,
19,7799,,0.8810999989509583,0.8662059307098389,
20,7849,,,,1.7810369729995728
20,7899,,,,1.5630362033843994
20,7949,,,,0.990305483341217
20,7999,,,,1.3416606187820435
20,8049,,,,1.3843120336532593
20,8099,,,,1.2415591478347778
20,8149,,,,1.1411226987838745
20,8199,,,,1.4563803672790527
20,8212,0.6010696887969971,0.8546000123023987,0.8700400590896606,
21,8249,,,,1.3455389738082886
21,8299,,,,1.521767020225525
21,8349,,,,1.001725435256958
21,8399,,,,1.4217976331710815
21,8449,,,,1.6673535108566284
21,8499,,,,1.4541935920715332
21,8549,,,,1.5512149333953857
21,8599,,,,1.3388108015060425
21,8620,,0.8320000171661377,,
22,8649,,,,1.3993682861328125
22,8699,,,,1.534302830696106
22,8749,,,,1.4374521970748901
22,8799,,,,1.5208613872528076
22,8849,,,,1.4840035438537598
22,8899,,,,1.5378718376159668
22,8949,,,,1.2753033638000488
22,8999,,,,1.3299036026000977
22,9027,,0.857200026512146,,
23,9049,,,,1.518574595451355
23,9099,,,,1.3883934020996094
23,9149,,,,1.518416404724121
23,9199,,,,1.2446776628494263
23,9249,,,,1.5247108936309814
23,9299,,,,1.420271396636963
23,9349,,,,1.4451255798339844
23,9399,,,,0.7832889556884766
23,9419,,0.8632000088691711,,
24,9449,,,,1.4115488529205322
24,9499,,,,1.337458610534668
24,9549,,,,1.1259948015213013
24,9599,,,,1.3837565183639526
24,9649,,,,1.4929856061935425
24,9699,,,,0.847257137298584
24,9749,,,,1.4396631717681885
24,9799,,,,1.411191463470459
24,9810,,0.8614000082015991,,
25,9849,,,,1.333326816558838
25,9899,,,,1.477786660194397
25,9949,,,,1.3522756099700928
25,9999,,,,1.155881643295288
25,10049,,,,0.7632454037666321
25,10099,,,,1.0707604885101318
25,10149,,,,1.2530213594436646
25,10199,,,,1.3825982809066772
25,10209,,0.8629000186920166,,
26,10249,,,,1.4779409170150757
26,10299,,,,1.3245795965194702
26,10349,,,,0.9517642855644226
26,10399,,,,1.5058037042617798
26,10449,,,,1.1988978385925293
26,10499,,,,1.1867378950119019
26,10549,,,,1.2354216575622559
26,10599,,,,1.5850332975387573
26,10605,,0.859000027179718,,
27,10649,,,,1.038729190826416
27,10699,,,,1.2921669483184814
27,10749,,,,1.4172834157943726
27,10799,,,,1.1314527988433838
27,10849,,,,1.3650184869766235
27,10899,,,,1.4170235395431519
27,10949,,,,1.459847092628479
27,10999,,,,1.4823423624038696
27,10999,,0.8560000061988831,,
28,11049,,,,1.1651248931884766
28,11099,,,,1.4848994016647339
28,11149,,,,0.9578664898872375
28,11199,,,,1.361650824546814
28,11249,,,,1.405452013015747
28,11299,,,,1.4488149881362915
28,11349,,,,1.3706421852111816
28,11399,,,,1.451888918876648
28,11405,,0.8345000147819519,,
29,11449,,,,1.4439197778701782
29,11499,,,,1.1330217123031616
29,11549,,,,1.3593305349349976
29,11599,,,,1.2461875677108765
29,11649,,,,1.30415678024292
29,11699,,,,1.5451103448867798
29,11749,,,,1.3609403371810913
29,11799,,,,0.8539397120475769
29,11805,,0.8245999813079834,,
30,11849,,,,1.4501783847808838
30,11899,,,,1.3453614711761475
30,11949,,,,1.2938575744628906
30,11999,,,,1.3571577072143555
30,12049,,,,1.4612401723861694
30,12099,,,,1.5215098857879639
30,12149,,,,1.1073822975158691
30,12199,,,,1.3423606157302856
30,12202,,0.835099995136261,,
31,12249,,,,1.4493293762207031
31,12299,,,,1.4729312658309937
31,12349,,,,1.5068416595458984
31,12399,,,,1.4301429986953735
31,12449,,,,1.4126938581466675
31,12499,,,,1.2945512533187866
31,12549,,,,1.411059856414795
31,12593,,0.8435999751091003,,
32,12599,,,,1.1502875089645386
32,12649,,,,1.4665883779525757
32,12699,,,,1.3898340463638306
32,12749,,,,0.9390462636947632
32,12799,,,,1.319549560546875
32,12849,,,,1.058092713356018
32,12899,,,,1.2965134382247925
32,12949,,,,1.3884429931640625
32,12993,,0.8600999712944031,,
33,12999,,,,1.4397307634353638
33,13049,,,,0.93614262342453
33,13099,,,,1.2963775396347046
33,13149,,,,1.3007092475891113
33,13199,,,,1.394512414932251
33,13249,,,,1.6886547803878784
33,13299,,,,0.9124276638031006
33,13349,,,,1.4262491464614868
33,13397,,0.833899974822998,,
34,13399,,,,1.4577858448028564
34,13449,,,,0.7943385243415833
34,13499,,,,1.3597118854522705
34,13549,,,,1.3388590812683105
34,13599,,,,0.9307808876037598
34,13649,,,,0.719627320766449
34,13699,,,,1.257306694984436
34,13749,,,,1.2884432077407837
34,13799,,,,1.361344337463379
34,13803,,0.8472999930381775,,
35,13849,,,,1.4031414985656738
35,13899,,,,1.2057247161865234
35,13949,,,,1.185017704963684
35,13999,,,,1.4331575632095337
35,14049,,,,1.5921826362609863
35,14099,,,,1.3433914184570312
35,14149,,,,1.3170684576034546
35,14199,,,,1.3540740013122559
35,14202,,0.833899974822998,,
36,14249,,,,1.3352296352386475
36,14299,,,,1.4051295518875122
36,14349,,,,1.3141998052597046
36,14399,,,,1.2021809816360474
36,14449,,,,1.3475786447525024
36,14499,,,,1.2881747484207153
36,14549,,,,1.386752724647522
36,14599,,,,1.384209156036377
36,14606,,0.852400004863739,,
37,14649,,,,1.5090248584747314
37,14699,,,,1.3243474960327148
37,14749,,,,1.2416068315505981
37,14799,,,,1.560421109199524
37,14849,,,,1.2769972085952759
37,14899,,,,1.365211844444275
37,14949,,,,1.3197835683822632
37,14996,,0.8388000130653381,,
38,14999,,,,1.362064003944397
38,15049,,,,1.3930479288101196
38,15099,,,,0.9968451857566833
38,15149,,,,1.2802038192749023
38,15199,,,,1.410011649131775
38,15249,,,,1.048174262046814
38,15299,,,,1.312071442604065
38,15349,,,,1.4060531854629517
38,15395,,0.8319000005722046,,
39,15399,,,,1.2482361793518066
39,15449,,,,1.4108073711395264
39,15499,,,,1.3941888809204102
39,15549,,,,1.371295690536499
39,15599,,,,1.2884787321090698
39,15649,,,,1.3221739530563354
39,15699,,,,1.245315432548523
39,15749,,,,1.3718361854553223
39,15788,,0.8532000184059143,,
40,15799,,,,1.2473206520080566
40,15849,,,,1.2812514305114746
40,15899,,,,1.4321305751800537
40,15949,,,,1.4516268968582153
40,15999,,,,1.2786598205566406
40,16049,,,,1.3289812803268433
40,16099,,,,1.338646650314331
40,16149,,,,1.3648502826690674
40,16189,,0.8500999808311462,,
41,16199,,,,1.4589513540267944
41,16249,,,,1.3804435729980469
41,16299,,,,1.2398512363433838
41,16349,,,,1.1705623865127563
41,16399,,,,1.3432964086532593
41,16449,,,,1.2480604648590088
41,16499,,,,1.2675544023513794
41,16549,,,,1.3321558237075806
41,16581,,0.8565000295639038,,
42,16599,,,,1.293058156967163
42,16649,,,,1.3248385190963745
42,16699,,,,1.3809535503387451
42,16749,,,,1.3401920795440674
42,16799,,,,1.3901119232177734
42,16849,,,,1.3497706651687622
42,16899,,,,1.1909055709838867
42,16949,,,,1.3220934867858887
42,16973,,0.8578000068664551,,
43,16999,,,,1.2096672058105469
43,17049,,,,1.5159542560577393
43,17099,,,,1.3447880744934082
43,17149,,,,1.3550195693969727
43,17199,,,,1.4247651100158691
43,17249,,,,1.3693052530288696
43,17299,,,,1.1317734718322754
43,17349,,,,1.2629222869873047
43,17370,,0.8615000247955322,,
44,17399,,,,1.2507898807525635
44,17449,,,,0.9768856167793274
44,17499,,,,1.1263387203216553
44,17549,,,,0.8480970859527588
44,17599,,,,1.3553333282470703
44,17649,,,,1.3025751113891602
44,17699,,,,1.2883561849594116
44,17749,,,,1.3389159440994263
44,17764,,0.8654999732971191,,
45,17799,,,,1.28728187084198
45,17849,,,,1.1668615341186523
45,17899,,,,1.371132254600525
45,17949,,,,1.3087650537490845
45,17999,,,,1.105538010597229
45,18049,,,,1.360465407371521
45,18099,,,,1.3229373693466187
45,18149,,,,1.3075264692306519
45,18162,,0.8652999997138977,,
46,18199,,,,1.3442968130111694
46,18249,,,,1.3116273880004883
46,18299,,,,1.2991304397583008
46,18349,,,,1.259182095527649
46,18399,,,,1.3320369720458984
46,18449,,,,1.2543476819992065
46,18499,,,,1.3876643180847168
46,18549,,,,1.4690930843353271
46,18563,,0.8669000267982483,,
47,18599,,,,1.146277904510498
47,18649,,,,1.316174864768982
47,18699,,,,1.327743649482727
47,18749,,,,1.1797571182250977
47,18799,,,,1.1377372741699219
47,18849,,,,1.3409678936004639
47,18899,,,,1.4116090536117554
47,18949,,,,1.1067252159118652
47,18964,,0.8646000027656555,,
48,18999,,,,1.3396235704421997
48,19049,,,,1.3716810941696167
48,19099,,,,1.3881747722625732
48,19149,,,,1.311594009399414
48,19199,,,,1.3394063711166382
48,19249,,,,1.2622793912887573
48,19299,,,,1.3219681978225708
48,19349,,,,1.3392316102981567
48,19372,,0.8579999804496765,,
49,19399,,,,1.2475708723068237
49,19449,,,,1.3488351106643677
49,19499,,,,1.3570022583007812
49,19549,,,,1.3348119258880615
49,19599,,,,1.2527272701263428
49,19649,,,,0.6857466101646423
49,19699,,,,1.311042308807373
49,19749,,,,1.2816789150238037
49,19780,,0.8388000130653381,,
50,19799,,,,1.3374894857406616
50,19849,,,,1.0401859283447266
50,19899,,,,0.9197919964790344
50,19949,,,,1.369370937347412
50,19999,,,,1.2753275632858276
50,20049,,,,1.0611720085144043
50,20099,,,,1.2962859869003296
50,20149,,,,1.1994709968566895
50,20185,,0.8521999716758728,,
51,20199,,,,1.153282880783081
51,20249,,,,1.3205759525299072
51,20299,,,,1.3233745098114014
51,20349,,,,1.2908433675765991
51,20399,,,,1.3074477910995483
51,20449,,,,1.2126539945602417
51,20499,,,,1.0192985534667969
51,20549,,,,1.0558853149414062
51,20577,,0.8600000143051147,,
52,20599,,,,1.2823164463043213
52,20649,,,,1.2452237606048584
52,20699,,,,1.3876097202301025
52,20749,,,,1.3289220333099365
52,20799,,,,1.288732886314392
52,20849,,,,1.2192440032958984
52,20899,,,,1.4134143590927124
52,20949,,,,1.3117809295654297
52,20971,,0.8797000050544739,,
53,20999,,,,1.2400925159454346
53,21049,,,,0.9544511437416077
53,21099,,,,1.2000486850738525
53,21149,,,,1.451568603515625
53,21199,,,,1.1629154682159424
53,21249,,,,1.251635193824768
53,21299,,,,1.2793506383895874
53,21349,,,,1.2834850549697876
53,21368,,0.8539000153541565,,
54,21399,,,,1.3683165311813354
54,21449,,,,1.0609865188598633
54,21499,,,,1.454703688621521
54,21549,,,,1.1714019775390625
54,21599,,,,1.4257296323776245
54,21649,,,,1.313202977180481
54,21699,,,,1.3872512578964233
54,21749,,,,1.2640844583511353
54,21773,,0.8557999730110168,,
55,21799,,,,1.4395745992660522
55,21849,,,,1.2930238246917725
55,21899,,,,1.4183292388916016
55,21949,,,,1.4400889873504639
55,21999,,,,1.330999732017517
55,22049,,,,1.3310270309448242
55,22099,,,,1.0786480903625488
55,22149,,,,1.0257086753845215
55,22168,,0.8669000267982483,,
56,22199,,,,1.3780815601348877
56,22249,,,,1.250844955444336
56,22299,,,,1.0550507307052612
56,22349,,,,1.2030049562454224
56,22399,,,,1.187574863433838
56,22449,,,,1.2038016319274902
56,22499,,,,1.3653439283370972
56,22549,,,,1.3147320747375488
56,22572,,0.8532999753952026,,
57,22599,,,,1.3580361604690552
57,22649,,,,1.1736650466918945
57,22699,,,,1.1405689716339111
57,22749,,,,1.238808035850525
57,22799,,,,1.347132682800293
57,22849,,,,1.3307373523712158
57,22899,,,,1.2455880641937256
57,22949,,,,1.3654290437698364
57,22964,,0.863099992275238,,
58,22999,,,,1.409945011138916
58,23049,,,,1.2655192613601685
58,23099,,,,1.34230375289917
58,23149,,,,1.2241941690444946
58,23199,,,,1.2509344816207886
58,23249,,,,1.3818799257278442
58,23299,,,,1.1082344055175781
58,23349,,,,1.2862906455993652
58,23368,,0.8281999826431274,,
59,23399,,,,1.2120475769042969
59,23449,,,,1.0755831003189087
59,23499,,,,1.2693884372711182
59,23549,,,,1.2995154857635498
59,23599,,,,1.339040994644165
59,23649,,,,1.236489176750183
59,23699,,,,1.0962740182876587
59,23749,,,,1.288750410079956
59,23765,,0.866599977016449,,
60,23799,,,,1.3885639905929565
60,23849,,,,1.2589629888534546
60,23899,,,,1.291256308555603
60,23949,,,,1.3196308612823486
60,23999,,,,1.2080734968185425
60,24049,,,,1.286590337753296
60,24099,,,,1.2661494016647339
60,24149,,,,1.052799105644226
60,24159,,0.880299985408783,,
61,24199,,,,1.2606898546218872
61,24249,,,,1.2900521755218506
61,24299,,,,1.5337117910385132
61,24349,,,,1.1856746673583984
61,24399,,,,1.0639556646347046
61,24449,,,,1.17190682888031
61,24499,,,,1.2948023080825806
61,24549,,,,0.802055835723877
61,24556,,0.8777999877929688,,
62,24599,,,,1.2851498126983643
62,24649,,,,1.0041931867599487
62,24699,,,,1.282130241394043
62,24749,,,,1.1856352090835571
62,24799,,,,1.339519739151001
62,24849,,,,1.3988711833953857
62,24899,,,,1.162170648574829
62,24949,,,,0.983258843421936
62,24954,,0.8822000026702881,,
63,24999,,,,1.1656030416488647
63,25049,,,,1.3093098402023315
63,25099,,,,1.3238571882247925
63,25149,,,,1.2944039106369019
63,25199,,,,1.41688072681427
63,25249,,,,1.4424309730529785
63,25299,,,,1.268444299697876
63,25349,,,,1.1715198755264282
63,25356,,0.8485000133514404,,
64,25399,,,,1.179405927658081
64,25449,,,,1.36464262008667
64,25499,,,,1.3032243251800537
64,25549,,,,1.3327759504318237
64,25599,,,,1.2444267272949219
64,25649,,,,1.068513035774231
64,25699,,,,1.2080657482147217
64,25749,,,,1.374487042427063
64,25753,,0.849399983882904,,
65,25799,,,,1.2805390357971191
65,25849,,,,1.3759360313415527
65,25899,,,,1.4399259090423584
65,25949,,,,1.3202763795852661
65,25999,,,,1.280280351638794
65,26049,,,,0.8940195441246033
65,26099,,,,1.2703227996826172
65,26149,,,,1.2180525064468384
65,26151,,0.8741999864578247,,
66,26199,,,,1.3538669347763062
66,26249,,,,1.2652026414871216
66,26299,,,,1.2915691137313843
66,26349,,,,1.0812894105911255
66,26399,,,,1.0675263404846191
66,26449,,,,1.1818556785583496
66,26499,,,,1.1575976610183716
66,26549,,,,1.2921830415725708
66,26552,,0.8751999735832214,,
67,26599,,,,1.2748310565948486
67,26649,,,,1.313738226890564
67,26699,,,,1.150698184967041
67,26749,,,,1.0771055221557617
67,26799,,,,1.1009070873260498
67,26849,,,,1.28099524974823
67,26899,,,,1.2558817863464355
67,26949,,,,1.2469525337219238
67,26958,,0.8661999702453613,,
68,26999,,,,1.2855287790298462
68,27049,,,,1.2660729885101318
68,27099,,,,1.313154697418213
68,27149,,,,1.2760201692581177
68,27199,,,,0.9927515387535095
68,27249,,,,0.7810069918632507
68,27299,,,,1.3577947616577148
68,27349,,,,1.0733402967453003
68,27356,,0.8414999842643738,,
69,27399,,,,1.243509292602539
69,27449,,,,1.2206637859344482
69,27499,,,,1.0386040210723877
69,27549,,,,1.4827924966812134
69,27599,,,,1.0579593181610107
69,27649,,,,1.3885878324508667
69,27699,,,,1.291219711303711
69,27749,,,,1.317004919052124
69,27753,,0.8647000193595886,,
70,27799,,,,1.268913745880127
70,27849,,,,1.2847505807876587
70,27899,,,,1.172098994255066
70,27949,,,,1.386208415031433
70,27999,,,,1.1886045932769775
70,28049,,,,1.1370313167572021
70,28099,,,,1.2200508117675781
70,28149,,,,1.2296373844146729
70,28149,,0.8474000096321106,,
71,28199,,,,1.1174449920654297
71,28249,,,,1.241859793663025
71,28299,,,,1.0635526180267334
71,28349,,,,1.2405012845993042
71,28399,,,,1.0846431255340576
71,28449,,,,1.1283059120178223
71,28499,,,,1.2545857429504395
71,28549,,,,1.1331493854522705
71,28555,,0.843999981880188,,
72,28599,,,,0.8925257325172424
72,28649,,,,1.226801872253418
72,28699,,,,1.133506178855896
72,28749,,,,1.1732025146484375
72,28799,,,,1.2243632078170776
72,28849,,,,1.1163983345031738
72,28899,,,,1.262086033821106
72,28945,,0.8507000207901001,,
73,28949,,,,1.2485527992248535
73,28999,,,,1.3780081272125244
73,29049,,,,1.456770658493042
73,29099,,,,1.1772058010101318
73,29149,,,,1.2987985610961914
73,29199,,,,1.1934961080551147
73,29249,,,,0.8970958590507507
73,29299,,,,1.288329839706421
73,29340,,0.8662999868392944,,
74,29349,,,,1.2189443111419678
74,29399,,,,1.3469946384429932
74,29449,,,,1.2656022310256958
74,29499,,,,1.326586365699768
74,29549,,,,1.112307071685791
74,29599,,,,1.2410060167312622
74,29649,,,,1.146596908569336
74,29699,,,,1.311604619026184
74,29732,,0.8805999755859375,,
75,29749,,,,1.1928062438964844
75,29799,,,,1.242141842842102
75,29849,,,,1.2660669088363647
75,29899,,,,1.1583415269851685
75,29949,,,,1.2649425268173218
75,29999,,,,1.2615636587142944
75,30049,,,,1.2573761940002441
75,30099,,,,1.0635802745819092
75,30122,,0.858299970626831,,
76,30149,,,,1.2845613956451416
76,30199,,,,1.195776104927063
76,30249,,,,1.156619668006897
76,30299,,,,1.2339457273483276
76,30349,,,,1.2836663722991943
76,30399,,,,1.2857824563980103
76,30449,,,,1.1982601881027222
76,30499,,,,1.1565911769866943
76,30521,,0.8607000112533569,,
77,30549,,,,1.2048455476760864
77,30599,,,,1.1815804243087769
77,30649,,,,1.2204160690307617
77,30699,,,,1.1785147190093994
77,30749,,,,1.3241887092590332
77,30799,,,,1.2414380311965942
77,30849,,,,1.2618563175201416
77,30899,,,,1.2438589334487915
77,30915,,0.8600000143051147,,
78,30949,,,,1.2948246002197266
78,30999,,,,1.2095011472702026
78,31049,,,,1.1696641445159912
78,31099,,,,1.1150473356246948
78,31149,,,,1.2309857606887817
78,31199,,,,1.2086174488067627
78,31249,,,,0.8225330114364624
78,31299,,,,1.3457337617874146
78,31323,,0.8738999962806702,,
79,31349,,,,1.194060206413269
79,31399,,,,1.1575652360916138
79,31449,,,,1.2734140157699585
79,31499,,,,1.1586703062057495
79,31549,,,,1.1922940015792847
79,31599,,,,1.3042922019958496
79,31649,,,,0.59090656042099
79,31699,,,,1.2857069969177246
79,31724,,0.8549000024795532,,
80,31749,,,,1.1509556770324707
80,31799,,,,1.1352951526641846
80,31849,,,,1.2048237323760986
80,31899,,,,1.2172155380249023
80,31949,,,,1.2217895984649658
80,31999,,,,1.2451719045639038
80,32049,,,,1.2453687191009521
80,32099,,,,1.1221516132354736
80,32116,,0.8734999895095825,,
81,32149,,,,1.0048494338989258
81,32199,,,,1.0953369140625
81,32249,,,,1.2987788915634155
81,32299,,,,1.3054680824279785
81,32349,,,,1.3247630596160889
81,32399,,,,1.1414310932159424
81,32449,,,,1.0860047340393066
81,32499,,,,1.2795590162277222
81,32519,,0.8715000152587891,,
82,32549,,,,1.1470450162887573
82,32599,,,,1.2068787813186646
82,32649,,,,1.1701081991195679
82,32699,,,,1.196964979171753
82,32749,,,,1.2427120208740234
82,32799,,,,0.9395695924758911
82,32849,,,,1.3823102712631226
82,32899,,,,1.2255961894989014
82,32921,,0.8774999976158142,,
83,32949,,,,1.3940279483795166
83,32999,,,,1.1991125345230103
83,33049,,,,1.0720100402832031
83,33099,,,,1.203925609588623
83,33149,,,,1.3051053285598755
83,33199,,,,1.2365086078643799
83,33249,,,,1.2935988903045654
83,33299,,,,1.1715928316116333
83,33311,,0.885699987411499,,
84,33349,,,,1.2235771417617798
84,33399,,,,1.4462255239486694
84,33449,,,,1.3211970329284668
84,33499,,,,1.0632919073104858
84,33549,,,,1.275402545928955
84,33599,,,,1.3403178453445435
84,33649,,,,1.2478926181793213
84,33699,,,,1.295301079750061
84,33718,,0.881600022315979,,
85,33749,,,,1.327349305152893
85,33799,,,,1.1750924587249756
85,33849,,,,1.2325422763824463
85,33899,,,,1.1935594081878662
85,33949,,,,1.1511592864990234
85,33999,,,,0.7740402221679688
85,34049,,,,1.2686406373977661
85,34099,,,,1.1542320251464844
85,34128,,0.8705000281333923,,
86,34149,,,,0.972459614276886
86,34199,,,,1.2702515125274658
86,34249,,,,1.1396156549453735
86,34299,,,,0.7196994423866272
86,34349,,,,1.3495298624038696
86,34399,,,,1.1818987131118774
86,34449,,,,1.1751166582107544
86,34499,,,,1.2550157308578491
86,34534,,0.8705000281333923,,
87,34549,,,,1.1937780380249023
87,34599,,,,1.018216848373413
87,34649,,,,1.2401933670043945
87,34699,,,,1.2766008377075195
87,34749,,,,1.1267458200454712
87,34799,,,,1.1577589511871338
87,34849,,,,1.1856951713562012
87,34899,,,,1.2624115943908691
87,34936,,0.8780999779701233,,
88,34949,,,,1.2434715032577515
88,34999,,,,1.2166565656661987
88,35049,,,,0.6642123460769653
88,35099,,,,1.160009503364563
88,35149,,,,1.0619699954986572
88,35199,,,,1.3027234077453613
88,35249,,,,1.1616533994674683
88,35299,,,,1.2585158348083496
88,35328,,0.8687999844551086,,
89,35349,,,,1.0874944925308228
89,35399,,,,1.1485580205917358
89,35449,,,,1.161199927330017
89,35499,,,,1.251163363456726
89,35549,,,,1.1383044719696045
89,35599,,,,1.2259646654129028
89,35649,,,,1.2491631507873535
89,35699,,,,1.2830865383148193
89,35733,,0.8745999932289124,,
90,35749,,,,1.2819108963012695
90,35799,,,,1.0871450901031494
90,35849,,,,0.8652767539024353
90,35899,,,,1.1762185096740723
90,35949,,,,1.1760567426681519
90,35999,,,,1.127846360206604
90,36049,,,,1.1383837461471558
90,36099,,,,1.2795238494873047
90,36127,,0.8654000163078308,,
91,36149,,,,1.1540477275848389
91,36199,,,,1.2419989109039307
91,36249,,,,1.070145845413208
91,36299,,,,0.7136237621307373
91,36349,,,,1.0725903511047363
91,36399,,,,1.2510977983474731
91,36449,,,,1.1478540897369385
