epoch,step,train_loss,train_acc,test_acc
0,49,1.9271190166473389,,
0,99,1.524108648300171,,
0,149,1.4988497495651245,,
0,199,1.473206639289856,,
0,249,1.224084496498108,,
0,299,1.3160247802734375,,
0,349,1.418424129486084,,
0,389,,0.3475961685180664,0.4724000096321106
1,399,0.8358408808708191,,
1,449,1.0953344106674194,,
1,499,0.7506334781646729,,
1,549,1.1512082815170288,,
1,599,0.7608517408370972,,
1,649,0.6809362173080444,,
1,699,0.6506474018096924,,
1,749,0.36453819274902344,,
1,779,,0.49803686141967773,0.5412999987602234
2,799,0.3432532548904419,,
2,849,0.32423627376556396,,
2,899,0.2830162048339844,,
2,949,0.38174450397491455,,
2,999,0.42408883571624756,,
2,1049,0.3444709777832031,,
2,1099,0.4037344455718994,,
2,1149,0.18015503883361816,,
2,1169,,0.5785056352615356,0.6647999882698059
3,1199,-0.5251637697219849,,
3,1249,-0.23796725273132324,,
3,1299,-0.42555510997772217,,
3,1349,-0.3332425355911255,,
3,1399,-0.5620639324188232,,
3,1449,-0.5542652606964111,,
3,1499,-0.8332529664039612,,
3,1549,-0.519558310508728,,
3,1559,,0.6295272707939148,0.6988000273704529
4,1599,-1.230148434638977,,
4,1649,-0.9059100151062012,,
4,1699,-0.7394886016845703,,
4,1749,-1.0816292762756348,,
4,1799,-1.012376308441162,,
4,1849,-1.1830564737319946,,
4,1899,-0.8565071821212769,,
4,1949,-1.1851433515548706,,
4,1949,,0.6645032167434692,0.7466999888420105
5,1999,-1.6043070554733276,,
5,2049,-1.6998796463012695,,
5,2099,-2.2491979598999023,,
5,2149,-1.4723671674728394,,
5,2199,-1.746739149093628,,
5,2249,-1.7640600204467773,,
5,2299,-1.65445876121521,,
5,2339,,0.686017632484436,0.7696999907493591
6,2349,-2.7882015705108643,,
6,2399,-1.9684416055679321,,
6,2449,-2.6611015796661377,,
6,2499,-2.313016414642334,,
6,2549,-2.4996182918548584,,
6,2599,-1.8253589868545532,,
6,2649,-2.1001532077789307,,
6,2699,-2.7848825454711914,,
6,2729,,0.7070913314819336,0.796999990940094
7,2749,-2.973116636276245,,
7,2799,-3.0799508094787598,,
7,2849,-2.759464740753174,,
7,2899,-3.3246803283691406,,
7,2949,-3.095256805419922,,
7,2999,-3.8382554054260254,,
7,3049,-3.1514387130737305,,
7,3099,-3.5724937915802,,
7,3119,,0.7251001596450806,0.8206999897956848
8,3149,-4.279870510101318,,
8,3199,-4.039739608764648,,
8,3249,-3.999903440475464,,
8,3299,-4.115836143493652,,
8,3349,-3.6921348571777344,,
8,3399,-3.8764874935150146,,
8,3449,-4.003419399261475,,
8,3499,-4.424661636352539,,
8,3509,,0.7383813858032227,0.8410999774932861
9,3549,-4.93961763381958,,
9,3599,-4.2606377601623535,,
9,3649,-4.564035415649414,,
9,3699,-4.234821319580078,,
9,3749,-4.743049144744873,,
9,3799,-4.448365211486816,,
9,3849,-4.204955101013184,,
9,3899,-4.592578411102295,,
9,3899,,0.7508012652397156,0.8569999933242798
10,3949,-2.3730502128601074,,
10,3999,-2.8159470558166504,,
10,4049,-4.334226608276367,,
10,4099,-4.262698650360107,,
10,4149,-4.289566516876221,,
10,4199,-4.633937835693359,,
10,4249,-4.197892189025879,,
10,4289,,0.649018406867981,0.7678999900817871
11,4299,-4.355962753295898,,
11,4349,-4.426896095275879,,
11,4399,-4.200706958770752,,
11,4449,-5.559241771697998,,
11,4499,-4.82139253616333,,
11,4549,-5.507647514343262,,
11,4599,-5.498414516448975,,
11,4649,-4.696234226226807,,
11,4679,,0.6917667984962463,0.7804999947547913
12,4699,-6.3298869132995605,,
12,4749,-5.204575538635254,,
12,4799,-6.875327110290527,,
12,4849,-5.661872386932373,,
12,4899,-5.344605445861816,,
12,4949,-6.109034538269043,,
12,4999,-5.07032585144043,,
12,5049,-5.224643707275391,,
12,5069,,0.7114983797073364,0.8009999990463257
13,5099,-6.299887657165527,,
13,5149,-6.330556869506836,,
13,5199,-6.682006359100342,,
13,5249,-6.742828369140625,,
13,5299,-7.2266035079956055,,
13,5349,-6.441685199737549,,
13,5399,-5.574485778808594,,
13,5449,-6.309515476226807,,
13,5459,,0.7200720906257629,0.784500002861023
14,5499,-7.237095355987549,,
14,5549,-7.850009918212891,,
14,5599,-8.142452239990234,,
14,5649,-7.7331085205078125,,
14,5699,-7.53016471862793,,
14,5749,-7.4489336013793945,,
14,5799,-7.517673492431641,,
14,5849,-6.702308654785156,,
14,5849,,0.734375,0.829200029373169
15,5899,-7.457067012786865,,
15,5949,-7.399251937866211,,
15,5999,-8.291159629821777,,
15,6049,-7.906160354614258,,
15,6099,-7.939548492431641,,
15,6149,-7.782522201538086,,
15,6199,-8.02759075164795,,
15,6239,,0.743048906326294,0.854200005531311
16,6249,-8.442707061767578,,
16,6299,-8.194488525390625,,
16,6349,-9.100647926330566,,
16,6399,-9.293827056884766,,
16,6449,-8.351682662963867,,
16,6499,-8.299481391906738,,
16,6549,-9.107275009155273,,
16,6599,-8.640323638916016,,
16,6629,,0.7545071840286255,0.8501999974250793
17,6649,-10.027325630187988,,
17,6699,-9.208818435668945,,
17,6749,-9.24282169342041,,
17,6799,-9.006689071655273,,
17,6849,-9.206907272338867,,
17,6899,-8.906874656677246,,
17,6949,-9.763409614562988,,
17,6999,-9.018507957458496,,
17,7019,,0.763982355594635,0.8725000023841858
18,7049,-10.50803279876709,,
18,7099,-10.427628517150879,,
18,7149,-9.715642929077148,,
18,7199,-9.19209098815918,,
18,7249,-9.812875747680664,,
18,7299,-9.332254409790039,,
18,7349,-8.983288764953613,,
18,7399,-9.558839797973633,,
18,7409,,0.7720552682876587,0.8783000111579895
19,7449,-11.036705017089844,,
19,7499,-10.33674144744873,,
19,7549,-9.880110740661621,,
19,7599,-10.974403381347656,,
19,7649,-10.276522636413574,,
19,7699,-9.648720741271973,,
19,7749,-11.350076675415039,,
19,7799,-10.964415550231934,,
19,7799,,0.778084933757782,0.8837000131607056
20,7849,-7.880527019500732,,
20,7899,-9.333775520324707,,
20,7949,-9.199786186218262,,
20,7999,-8.735100746154785,,
20,8049,-8.873332023620605,,
20,8099,-10.216588020324707,,
20,8149,-9.375429153442383,,
20,8189,,0.6821714639663696,0.7585999965667725
21,8199,-8.389327049255371,,
21,8249,-10.537212371826172,,
21,8299,-9.643506050109863,,
21,8349,-9.655521392822266,,
21,8399,-10.39478874206543,,
21,8449,-9.60556697845459,,
21,8499,-9.785783767700195,,
21,8549,-10.382575988769531,,
21,8579,,0.7152243852615356,0.8180000185966492
22,8599,-10.977431297302246,,
22,8649,-10.58674430847168,,
22,8699,-9.668936729431152,,
22,8749,-9.240670204162598,,
22,8799,-11.16694164276123,,
22,8849,-10.402371406555176,,
22,8899,-9.126091003417969,,
22,8949,-9.847986221313477,,
22,8969,,0.7305288314819336,0.7997000217437744
23,8999,-9.90829849243164,,
23,9049,-10.276641845703125,,
23,9099,-10.053654670715332,,
23,9149,-9.323410987854004,,
23,9199,-10.71346378326416,,
23,9249,-10.143707275390625,,
23,9299,-11.839157104492188,,
23,9349,-10.480877876281738,,
23,9359,,0.7426081895828247,0.8324000239372253
24,9399,-10.33818244934082,,
24,9449,-10.363161087036133,,
24,9499,-11.077653884887695,,
24,9549,-11.090227127075195,,
24,9599,-11.52519702911377,,
24,9649,-10.803695678710938,,
