train_loss2,epoch,train_loss1,step,val_acc1,val_acc2,train_acc1,test_acc,train_acc2
0.008335391990840435,5,0.008544654585421085,1799,,,,,
0.006416636053472757,5,0.006195324473083019,1849,,,,,
,5,,1871,0.5934000015258789,0.6233000159263611,,,
,5,,1871,,,0.6282301545143127,0.6784999966621399,0.6313852071762085
0.00620622280985117,6,0.006125489715486765,1899,,,,,
0.007110296282917261,6,0.007633385248482227,1949,,,,,
0.006450028624385595,6,0.006165746133774519,1999,,,,,
0.006430895067751408,6,0.006908116862177849,2049,,,,,
0.00610604602843523,6,0.005145212635397911,2099,,,,,
0.006594254169613123,6,0.006551698315888643,2149,,,,,
,6,,2183,0.6140000224113464,0.6417999863624573,,,
,6,,2183,,,0.6490635275840759,0.6866999864578247,0.6547726392745972
0.005121306050568819,7,0.005547162611037493,2199,,,,,
0.0051519544795155525,7,0.005096390377730131,2249,,,,,
0.005017777904868126,7,0.0054694353602826595,2299,,,,,
0.004459875635802746,7,0.004590359516441822,2349,,,,,
0.0033057071268558502,7,0.0028211951721459627,2399,,,,,
0.0055151511915028095,7,0.006599441636353731,2449,,,,,
,7,,2495,0.6593999862670898,0.65829998254776,,,
,7,,2495,,,0.6684695482254028,0.7526999711990356,0.6682441830635071
0.003211169969290495,8,0.003402193309739232,2499,,,,,
0.005619456525892019,8,0.0051736957393586636,2549,,,,,
0.005192760843783617,8,0.005687396507710218,2599,,,,,
0.0035169380716979504,8,0.0037016093265265226,2649,,,,,
0.005902854260057211,8,0.006101826671510935,2699,,,,,
0.002753205131739378,8,0.00316818174906075,2749,,,,,
0.003964235074818134,8,0.004773168358951807,2799,,,,,
,8,,2807,0.63919997215271,0.6725000143051147,,,
,8,,2807,,,0.6828175187110901,0.7366999983787537,0.6843699812889099
0.004730999004095793,9,0.00415668124333024,2849,,,,,
0.004625712987035513,9,0.0048991963267326355,2899,,,,,
0.001966801006346941,9,0.001542869838885963,2949,,,,,
0.003084280528128147,9,0.0032393140718340874,2999,,,,,
0.003886057995259762,9,0.003111744998022914,3049,,,,,
0.0037748541217297316,9,0.0037573676090687513,3099,,,,,
,9,,3119,0.6814000010490417,0.6793000102043152,,,
,9,,3119,,,0.6903796195983887,0.7785000205039978,0.6921574473381042
0.0031620245426893234,10,0.003536356147378683,3149,,,,,
0.0034568423870950937,10,0.004233777057379484,3199,,,,,
0.0027207948733121157,10,0.0022472040727734566,3249,,,,,
0.0021560683380812407,10,0.0020056646317243576,3299,,,,,
0.0035954355262219906,10,0.003759233048185706,3349,,,,,
0.002516375854611397,10,0.0021984134800732136,3399,,,,,
,10,,3431,0.6948999762535095,0.6930000185966492,,,
,10,,3431,,,0.7040765285491943,0.7986000180244446,0.7048527598381042
0.0024485255125910044,11,0.002528575249016285,3449,,,,,
0.0022325250320136547,11,0.001690847217105329,3499,,,,,
0.0029097930528223515,11,0.00296955369412899,3549,,,,,
0.0031693214550614357,11,0.002641507424414158,3599,,,,,
0.0028604816179722548,11,0.002484924392774701,3649,,,,,
0.002161959419026971,11,0.002240798668935895,3699,,,,,
,11,,3743,0.7006999850273132,0.7026000022888184,,,
,11,,3743,,,0.7107872366905212,0.8051999807357788,0.7113631963729858
0.0034973514266312122,12,0.0035174342337995768,3749,,,,,
0.0023891127202659845,12,0.002860716311261058,3799,,,,,
0.0019140877993777394,12,0.0019067712128162384,3849,,,,,
0.0043004718609154224,12,0.004707463551312685,3899,,,,,
0.002989305416122079,12,0.0032626742031425238,3949,,,,,
0.005513809155672789,12,0.00506656663492322,3999,,,,,
0.003407215466722846,12,0.00285051460377872,4049,,,,,
,12,,4055,0.7056999802589417,0.7106999754905701,,,
,12,,4055,,,0.7186247706413269,0.8100000023841858,0.7203024625778198
0.002618927275761962,13,0.002972212852910161,4099,,,,,
0.003001927165314555,13,0.0029625266324728727,4149,,,,,
0.0035713608376681805,13,0.0034382750745862722,4199,,,,,
0.002513967454433441,13,0.002225046046078205,4249,,,,,
0.0022212835028767586,13,0.002406383864581585,4299,,,,,
0.0033176529686897993,13,0.0033444527070969343,4349,,,,,
,13,,4367,0.7080000042915344,0.705299973487854,,,
,13,,4367,,,0.7254106402397156,0.8104000091552734,0.7249348759651184
0.0015472000231966376,14,0.0014262695331126451,4399,,,,,
0.00328293745405972,14,0.0039047019090503454,4449,,,,,
0.0028103082440793514,14,0.0028148924466222525,4499,,,,,
0.002922353334724903,14,0.0029641499277204275,4549,,,,,
0.0018283750396221876,14,0.0015437103575095534,4599,,,,,
0.0033978999126702547,14,0.0030831731855869293,4649,,,,,
,14,,4679,0.7038000226020813,0.7002000212669373,,,
,14,,4679,,,0.7324469089508057,0.8027999997138977,0.7290414571762085
0.0024015139788389206,15,0.003014399902895093,4699,,,,,
0.004737789276987314,15,0.005099206231534481,4749,,,,,
0.0017345561645925045,15,0.001906154677271843,4799,,,,,
0.0025105359964072704,15,0.002581613138318062,4849,,,,,
0.002227640012279153,15,0.002054463606327772,4899,,,,,
0.0027126700151711702,15,0.003233371302485466,4949,,,,,
,15,,4991,0.6940000057220459,0.7240999937057495,,,
,15,,4991,,,0.7365534901618958,0.7979999780654907,0.7378555536270142
0.0032638143748044968,16,0.0019104073289781809,4999,,,,,
0.0034539003390818834,16,0.0031306224409490824,5049,,,,,
0.002411050722002983,16,0.0026770681142807007,5099,,,,,
0.0031859949231147766,16,0.003048829734325409,5149,,,,,
0.0011475881328806281,16,0.001613327767699957,5199,,,,,
0.003371864091604948,16,0.004547026939690113,5249,,,,,
0.0026140939444303513,16,0.002395009156316519,5299,,,,,
,16,,5303,0.7166000008583069,0.7239000201225281,,,
,16,,5303,,,0.73828125,0.8274999856948853,0.7393579483032227
0.0007942579686641693,17,0.000371161091607064,5349,,,,,
0.0029362370260059834,17,0.0032459753565490246,5399,,,,,
0.0033646244555711746,17,0.0028868792578577995,5449,,,,,
0.0016578433569520712,17,0.0010320220608264208,5499,,,,,
0.0021673671435564756,17,0.0023559159599244595,5549,,,,,
0.0023664566688239574,17,0.002294213278219104,5599,,,,,
,17,,5615,0.7131999731063843,0.7095000147819519,,,
,17,,5615,,,0.7453926205635071,0.82669997215271,0.7452173233032227
0.0007582488469779491,18,0.000687752733938396,5649,,,,,
0.0018592679407447577,18,0.0027323714457452297,5699,,,,,
0.0017060153186321259,18,0.0013832739787176251,5749,,,,,
0.0021104381885379553,18,0.001550043816678226,5799,,,,,
0.0010884706862270832,18,0.000844757363665849,5849,,,,,
0.0021138396114110947,18,0.0016433038981631398,5899,,,,,
,18,,5927,0.7343999743461609,0.7172999978065491,,,
,18,,5927,,,0.7505759000778198,0.8495000004768372,0.7493739724159241
0.0024608694948256016,19,0.0029898807406425476,5949,,,,,
0.0026418427005410194,19,0.0026281399186700583,5999,,,,,
0.0015216631582006812,19,0.001692341291345656,6049,,,,,
0.0018235297175124288,19,0.0014091059565544128,6099,,,,,
0.0013893434079363942,19,0.0021126344799995422,6149,,,,,
0.001059965812601149,19,0.0008615534752607346,6199,,,,,
,19,,6239,0.7106000185012817,0.718500018119812,,,
,19,,6239,,,0.7531550526618958,0.8274999856948853,0.7547826766967773
0.003325326833873987,20,0.0038410089910030365,6249,,,,,
0.0008989374036900699,20,0.0007045966922305524,6299,,,,,
0.002700390061363578,20,0.0025330334901809692,6349,,,,,
0.002539893379434943,20,0.0021446009632200003,6399,,,,,
0.0011121693532913923,20,0.0010486164828762412,6449,,,,,
0.0014445161214098334,20,0.0007630769396200776,6499,,,,,
0.0020250852685421705,20,0.0020062352996319532,6549,,,,,
,20,,6551,0.7305999994277954,0.7250999808311462,,,
,20,,6551,,,0.7555338740348816,0.8436999917030334,0.7579627633094788
0.0017427391139790416,21,0.0022737544495612383,6599,,,,,
0.0015053007518872619,21,0.0016390279633924365,6649,,,,,
0.0035143778659403324,21,0.0042039561085402966,6699,,,,,
0.0025043694768100977,21,0.0019900104962289333,6749,,,,,
0.0038947872817516327,21,0.0031634552869945765,6799,,,,,
0.004204367753118277,21,0.003581536002457142,6849,,,,,
,21,,6863,0.7265999913215637,0.7275000214576721,,,
,21,,6863,,,0.7599909901618958,0.8361999988555908,0.7598908543586731
0.002572669181972742,22,0.0021373911295086145,6899,,,,,
0.0013887927634641528,22,0.0021181863266974688,6949,,,,,
0.0020166144240647554,22,0.0014056722866371274,6999,,,,,
0.003246989334002137,22,0.003253198927268386,7049,,,,,
0.0013890281552448869,22,0.0012237491318956017,7099,,,,,
0.0019487846875563264,22,0.0021891349460929632,7149,,,,,
,22,,7175,0.7343999743461609,0.7328000068664551,,,
,22,,7175,,,0.7606921195983887,0.8458999991416931,0.7623447775840759
0.0007082042866386473,23,0.0009836379904299974,7199,,,,,
0.0013849433744326234,23,0.0014390795258805156,7249,,,,,
0.0008730745757929981,23,0.0010375005658715963,7299,,,,,
0.0018600175390020013,23,0.0010596509091556072,7349,,,,,
0.002546619391068816,23,0.00221308134496212,7399,,,,,
0.0006163512589409947,23,0.0006742387777194381,7449,,,,,
,23,,7487,0.734499990940094,0.7408999800682068,,,
,23,,7487,,,0.7679286599159241,0.8544999957084656,0.7681790590286255
0.000531500787474215,24,0.0006096840370446444,7499,,,,,
0.0009989012032747269,24,0.0006155415903776884,7549,,,,,
0.000606128538493067,24,0.000938190845772624,7599,,,,,
0.0015547421062365174,24,0.0018536782590672374,7649,,,,,
0.0016483704093843699,24,0.0012576085282489657,7699,,,,,
0.0010473445290699601,24,0.0008592910598963499,7749,,,,,
0.0017172530060634017,24,0.001549424254335463,7799,,,,,
,24,,7799,0.7296000123023987,0.7346000075340271,,,
,24,,7799,,,0.7709335088729858,0.842199981212616,0.7705078125
0.002489191247150302,25,0.002442584838718176,7849,,,,,
0.0022199172526597977,25,0.0026741644833236933,7899,,,,,
0.0014559653354808688,25,0.001632832339964807,7949,,,,,
0.0035238894633948803,25,0.0030152068939059973,7999,,,,,
0.001406294759362936,25,0.0012810210464522243,8049,,,,,
0.0016526802210137248,25,0.0013878790196031332,8099,,,,,
,25,,8111,0.7339000105857849,0.7372999787330627,,,
,25,,8111,,,0.76953125,0.8467000126838684,0.7702073454856873
0.0009559969766996801,26,0.0008580385474488139,8149,,,,,
0.0010236542439088225,26,0.0014091935008764267,8199,,,,,
0.0006679047364741564,26,0.001050076331011951,8249,,,,,
0.0014746867818757892,26,0.0015250638825818896,8299,,,,,
0.0006791538326069713,26,0.0009447788470424712,8349,,,,,
0.0007927792612463236,26,0.0008446216816082597,8399,,,,,
,26,,8423,0.7396000027656555,0.7342000007629395,,,
,26,,8423,,,0.7737880349159241,0.852400004863739,0.7739633321762085
0.0010935085592791438,27,0.001554023358039558,8449,,,,,
0.0010988081339746714,27,0.0019454999128356576,8499,,,,,
0.000691778608597815,27,0.0009623832302168012,8549,,,,,
0.0024964134208858013,27,0.0023245580960065126,8599,,,,,
0.0013356526615098119,27,0.000992984976619482,8649,,,,,
0.002598380669951439,27,0.0018437864491716027,8699,,,,,
,27,,8735,0.7304999828338623,0.7303000092506409,,,
,27,,8735,,,0.7777193784713745,0.850600004196167,0.7775941491127014
0.0014224800979718566,28,0.0019142195815220475,8749,,,,,
0.0011160183930769563,28,0.0013229352189227939,8799,,,,,
0.0008738950127735734,28,0.0006781731499359012,8849,,,,,
0.0007515206816606224,28,0.0007431350531987846,8899,,,,,
0.0012256090994924307,28,0.0021368812303990126,8949,,,,,
0.0015264725079759955,28,0.0012587278615683317,8999,,,,,
,28,,9047,0.7315999865531921,0.7405999898910522,,,
,28,,9047,,,0.7798727750778198,0.8493000268936157,0.7784705758094788
0.0021087094210088253,29,0.0018965653143823147,9049,,,,,
0.0009530602837912738,29,0.001123312278650701,9099,,,,,
0.0017151504289358854,29,0.001531512476503849,9149,,,,,
0.0007323530735448003,29,0.0007230112096294761,9199,,,,,
0.0022823873441666365,29,0.0020530172623693943,9249,,,,,
0.001322640455327928,29,0.0012191938003525138,9299,,,,,
0.0011367362458258867,29,0.0015993398847058415,9349,,,,,
,29,,9359,0.7437999844551086,0.7412999868392944,,,
,29,,9359,,,0.7814252972602844,0.8628000020980835,0.7839042544364929
0.0007442989153787494,30,0.000747421698179096,9399,,,,,
0.0008534131338819861,30,0.0009947275975719094,9449,,,,,
0.0006550534162670374,30,0.0002922445710282773,9499,,,,,
0.0028513979632407427,30,0.0018872935324907303,9549,,,,,
0.0011035306379199028,30,0.00060373789165169,9599,,,,,
0.00108488614205271,30,0.0013224947033450007,9649,,,,,
,30,,9671,0.7419000267982483,0.7452999949455261,,,
,30,,9671,,,0.7848057150840759,0.859499990940094,0.7849559187889099
0.0022219999227672815,31,0.001994640566408634,9699,,,,,
0.0012690048897638917,31,0.0014755449956282973,9749,,,,,
0.001650243648327887,31,0.0010101175867021084,9799,,,,,
0.0013895125593990088,31,0.0007324824691750109,9849,,,,,
0.0002977006952278316,31,0.0004777249996550381,9899,,,,,
0.0009104458149522543,31,0.0006589230615645647,9949,,,,,
,31,,9983,0.743399977684021,0.7455000281333923,,,
,31,,9983,,,0.78515625,0.8686000108718872,0.7861077785491943
0.0012791355838999152,32,0.0008504054276272655,9999,,,,,
0.0015087422216311097,32,0.0007206721929833293,10049,,,,,
0.0010090250289067626,32,0.0009931570384651423,10099,,,,,
0.0014812765875831246,32,0.0007018554024398327,10149,,,,,
0.0019712678622454405,32,0.0016959721688181162,10199,,,,,
0.0004510062572080642,32,0.0007042164797894657,10249,,,,,
,32,,10295,0.7414000034332275,0.745199978351593,,,
,32,,10295,,,0.7859074473381042,0.861299991607666,0.7865084409713745
0.0005179736181162298,33,0.0006466953782364726,10299,,,,,
0.0005475088837556541,33,0.0007349038496613503,10349,,,,,
0.002229094272479415,33,0.002831784076988697,10399,,,,,
0.002235040068626404,33,0.0021458943374454975,10449,,,,,
0.0006925189518369734,33,0.0008280802285298705,10499,,,,,
0.0007684379233978689,33,0.0004168377199675888,10549,,,,,
0.0006499847513623536,33,0.0005965294549241662,10599,,,,,
,33,,10607,0.7439000010490417,0.7462000250816345,,,
,33,,10607,,,0.790114164352417,0.8723000288009644,0.7919921875
0.0007654293440282345,34,0.0004901026259176433,10649,,,,,
0.0013327767373993993,34,0.0018910786602646112,10699,,,,,
0.0008786007529124618,34,0.0012475107796490192,10749,,,,,
0.001975828316062689,34,0.0015348218148574233,10799,,,,,
0.0017652051756158471,34,0.002412626286968589,10849,,,,,
0.0005159649881534278,34,0.0011820450890809298,10899,,,,,
,34,,10919,0.7491000294685364,0.7506999969482422,,,
,34,,10919,,,0.7904146909713745,0.8707000017166138,0.7922175526618958
0.0007131333695724607,35,0.0008108465699478984,10949,,,,,
0.001396718667820096,35,0.0012482585152611136,10999,,,,,
0.0005175058613531291,35,0.0013345476472750306,11049,,,,,
0.0013473187573254108,35,0.0016771084628999233,11099,,,,,
0.0009335048380307853,35,0.0011432801838964224,11149,,,,,
0.0005992563092149794,35,0.0005846266867592931,11199,,,,,
,35,,11231,0.7458999752998352,0.7445999979972839,,,
,35,,11231,,,0.7942207455635071,0.859499990940094,0.7960236668586731
0.0002292513381689787,36,0.0005371428560465574,11249,,,,,
0.00155259866733104,36,0.0011393512832000852,11299,,,,,
0.0009100521565414965,36,0.0008645634516142309,11349,,,,,
0.0006040491862222552,36,0.0004285859758965671,11399,,,,,
0.002239851513877511,36,0.000995309674181044,11449,,,,,
0.0008805650286376476,36,0.0005071363411843777,11499,,,,,
,36,,11543,0.7457000017166138,0.7476999759674072,,,
,36,,11543,,,0.7961238026618958,0.8641999959945679,0.7944461107254028
0.0002736223686952144,37,0.00046073642442934215,11549,,,,,
0.0007515652687288821,37,0.0011444988194853067,11599,,,,,
0.00042655266588553786,37,0.0006678650970570743,11649,,,,,
0.0010717015247792006,37,0.0008942814893089235,11699,,,,,
0.0007622485281899571,37,0.0014250121312215924,11749,,,,,
0.0017005307599902153,37,0.0017433295724913478,11799,,,,,
0.001155332662165165,37,0.0012127369409427047,11849,,,,,
,37,,11855,0.7465999722480774,0.7494999766349792,,,
,37,,11855,,,0.7958483695983887,0.8671000003814697,0.7990034222602844
0.0010725617175921798,38,0.001165880006738007,11899,,,,,
0.0007019804907031357,38,0.0008878313237801194,11949,,,,,
0.0006266396376304328,38,0.0010502628283575177,11999,,,,,
0.00046740807010792196,38,0.000283765431959182,12049,,,,,
0.0007802441250532866,38,0.0012236753245815635,12099,,,,,
0.00045259649050422013,38,0.00024297738855239004,12149,,,,,
,38,,12167,0.7488999962806702,0.7477999925613403,,,
,38,,12167,,,0.7982020974159241,0.8679999709129333,0.798753023147583
0.00025039780302904546,39,0.00010936187754850835,12199,,,,,
0.0010730145731940866,39,0.0006764722638763487,12249,,,,,
0.0007456052117049694,39,0.00018822222773451358,12299,,,,,
0.0003175288438796997,39,0.00045468041207641363,12349,,,,,
0.0007976280176080763,39,0.0006645008688792586,12399,,,,,
0.0006970459362491965,39,0.000676149851642549,12449,,,,,
,39,,12479,0.7483999729156494,0.7512000203132629,,,
,39,,12479,,,0.8012570142745972,0.8669000267982483,0.8002053499221802
0.002127218060195446,40,0.0014506950974464417,12499,,,,,
0.00035840182681567967,40,0.00041698344284668565,12549,,,,,
0.0005548215704038739,40,0.00043200250365771353,12599,,,,,
0.00014322806964628398,40,0.0005495058139786124,12649,,,,,
0.0007188582676462829,40,0.0002244212810182944,12699,,,,,
0.00022265053121373057,40,0.00022984801034908742,12749,,,,,
,40,,12791,0.7494000196456909,0.7498000264167786,,,
,40,,12791,,,0.8022586107254028,0.8694000244140625,0.8043870329856873
0.001895544002763927,41,0.0012571472907438874,12799,,,,,
0.001590583473443985,41,0.0015375736402347684,12849,,,,,
0.0010429612593725324,41,0.0009343336569145322,12899,,,,,
0.000512481841724366,41,0.0002844814443960786,12949,,,,,
0.0008480541291646659,41,0.001429852214641869,12999,,,,,
0.0024273465387523174,41,0.0023465431295335293,13049,,,,,
0.0022690349724143744,41,0.0024703838862478733,13099,,,,,
,41,,13103,0.7501999735832214,0.7439000010490417,,,
,41,,13103,,,0.8009064793586731,0.8712999820709229,0.8044871687889099
0.0006548753008246422,42,0.0003222482046112418,13149,,,,,
0.0009353660861961544,42,0.0010325307957828045,13199,,,,,
0.00048027606680989265,42,0.0005402818787842989,13249,,,,,
0.0007240638951770961,42,0.0007330679800361395,13299,,,,,
0.0006703941617161036,42,0.0006781063857488334,13349,,,,,
0.0026688892394304276,42,0.0019287853501737118,13399,,,,,
,42,,13415,0.7529000043869019,0.7473000288009644,,,
,42,,13415,,,0.8038862347602844,0.8702999949455261,0.8052884340286255
0.0005668619414791465,43,0.0002949567569885403,13449,,,,,
0.0008954667137004435,43,0.0012128386879339814,13499,,,,,
0.00026981037808582187,43,0.00041608669562265277,13549,,,,,
0.0010470988927409053,43,0.0012115188874304295,13599,,,,,
0.00037833917303942144,43,0.000885092478711158,13649,,,,,
0.000877467158716172,43,0.0012220516800880432,13699,,,,,
,43,,13727,0.7493000030517578,0.745199978351593,,,
,43,,13727,,,0.8059394955635071,0.8758999705314636,0.8060145974159241
0.0003933402767870575,44,0.00034284984576515853,13749,,,,,
0.0004601036198437214,44,0.0006681705708615482,13799,,,,,
0.00033679313492029905,44,0.0002818031935021281,13849,,,,,
0.00046016581472940743,44,0.00032756439759396017,13899,,,,,
0.0007106056436896324,44,0.0009540510945953429,13949,,,,,
0.0009088506922125816,44,0.0011925064027309418,13999,,,,,
,44,,14039,0.753600001335144,0.7534000277519226,,,
,44,,14039,,,0.8068910241127014,0.8773000240325928,0.8064903616905212
0.0007661688723601401,45,0.0006976121221669018,14049,,,,,
0.0004668835026677698,45,0.0005772392614744604,14099,,,,,
0.0002896011574193835,45,0.0002813258033711463,14149,,,,,
0.0003464734763838351,45,0.0006442590383812785,14199,,,,,
0.0008840136579237878,45,0.0005796103505417705,14249,,,,,
0.0012593091232702136,45,0.0011971418280154467,14299,,,,,
0.0003630323917604983,45,0.0003440291329752654,14349,,,,,
,45,,14351,0.7505999803543091,0.7566999793052673,,,
,45,,14351,,,0.8101712465286255,0.8691999912261963,0.8092948794364929
0.00025305658346042037,46,0.00017319114704150707,14399,,,,,
0.0008651114185340703,46,0.0007190073956735432,14449,,,,,
0.0014565640594810247,46,0.001473969896323979,14499,,,,,
0.0008843240793794394,46,0.001106517156586051,14549,,,,,
0.0006856404943391681,46,0.00048659235471859574,14599,,,,,
0.0004779184819199145,46,0.0008606939227320254,14649,,,,,
,46,,14663,0.7531999945640564,0.7522000074386597,,,
,46,,14663,,,0.8088942170143127,0.8751000165939331,0.8120492696762085
0.00034854962723329663,47,0.0004851524718105793,14699,,,,,
0.00029477657517418265,47,0.0002688359236344695,14749,,,,,
0.0002372970338910818,47,0.00029555713990703225,14799,,,,,
0.0024725240655243397,47,0.0035525429993867874,14849,,,,,
0.0004228047910146415,47,0.0005969283520244062,14899,,,,,
0.0017518760869279504,47,0.0019890402909368277,14949,,,,,
,47,,14975,0.7549999952316284,0.7509999871253967,,,
,47,,14975,,,0.8100961446762085,0.8809000253677368,0.8104968070983887
0.0007169420714490116,48,0.00033049422199837863,14999,,,,,
0.00014186149928718805,48,0.00013216710067354143,15049,,,,,
0.0009361435077153146,48,0.0006357161910273135,15099,,,,,
0.0007417821907438338,48,0.00016607641009613872,15149,,,,,
0.0007020605844445527,48,0.0007659445982426405,15199,,,,,
0.0008466247236356139,48,0.0014165452448651195,15249,,,,,
,48,,15287,0.7508999705314636,0.757099986076355,,,
,48,,15287,,,0.8131260275840759,0.8726000189781189,0.8135766983032227
0.0006495040724985301,49,0.0009905202314257622,15299,,,,,
0.0005182712920941412,49,0.0006099518504925072,15349,,,,,
0.0008587365737184882,49,0.0017968935426324606,15399,,,,,
0.00012524999328888953,49,0.000249981414526701,15449,,,,,
0.00011973264190601185,49,0.00017419505456928164,15499,,,,,
0.000549345335457474,49,0.00075613206718117,15549,,,,,
0.00039576951530762017,49,0.00034629934816621244,15599,,,,,
,49,,15599,0.7506999969482422,0.7490000128746033,,,
,49,,15599,,,0.8146284222602844,0.8705999851226807,0.8146534562110901
0.0006384652806445956,50,0.00046293463674373925,15649,,,,,
0.001339225796982646,50,0.000821764231659472,15699,,,,,
0.0013159033842384815,50,0.0012769968016073108,15749,,,,,
0.0002464109275024384,50,0.00013855892757419497,15799,,,,,
0.0007611369364894927,50,0.0004538387292996049,15849,,,,,
0.0006767662707716227,50,0.001091392943635583,15899,,,,,
,50,,15911,0.7488999962806702,0.7494000196456909,,,
,50,,15911,,,0.8144030570983887,0.8763999938964844,0.8149539232254028
0.0008808988495729864,51,0.0004595458449330181,15949,,,,,
0.0009120168397203088,51,0.0002504617441445589,15999,,,,,
0.000631610571872443,51,0.0006883213063701987,16049,,,,,
0.0007429939578287303,51,0.0007659101393073797,16099,,,,,
0.0003045403282158077,51,0.00019148216233588755,16149,,,,,
0.0006563499919138849,51,0.000923832063563168,16199,,,,,
,51,,16223,0.7533000111579895,0.7537000179290771,,,
,51,,16223,,,0.8169070482254028,0.870199978351593,0.8158553838729858
0.00014275686407927424,52,0.00035671325167641044,16249,,,,,
0.00013201670662965626,52,0.0005588707863353193,16299,,,,,
0.0002570346696302295,52,0.0008180344011634588,16349,,,,,
0.0007094889297150075,52,0.00025291769998148084,16399,,,,,
0.000230647245189175,52,0.00014501294936053455,16449,,,,,
0.00045538635458797216,52,0.0004102477105334401,16499,,,,,
,52,,16535,0.7488999962806702,0.7494000196456909,,,
,52,,16535,,,0.8142527937889099,0.8655999898910522,0.8157802224159241
0.0008864116971381009,53,0.0005742561188526452,16549,,,,,
0.00020822689111810178,53,0.00043246077257208526,16599,,,,,
0.0003320540999993682,53,0.0003839462297037244,16649,,,,,
0.0002666620130185038,53,0.0003537348529789597,16699,,,,,
0.0010847729863598943,53,0.0008058607927523553,16749,,,,,
0.00013492976722773165,53,0.00019911551498807967,16799,,,,,
,53,,16847,0.7549999952316284,0.7465000152587891,,,
,53,,16847,,,0.8168319463729858,0.8755000233650208,0.8162309527397156
0.0003990358964074403,54,0.000493972038384527,16849,,,,,
0.0009363770950585604,54,0.0008046760340221226,16899,,,,,
0.0002851284225471318,54,0.00028607441345229745,16949,,,,,
0.0003152704448439181,54,0.00048632954712957144,16999,,,,,
0.0003692842728924006,54,0.0009161775233224034,17049,,,,,
0.0005254407878965139,54,0.0009134513675235212,17099,,,,,
0.001014887122437358,54,0.0005496632657013834,17149,,,,,
,54,,17159,0.7454000115394592,0.7516999840736389,,,
,54,,17159,,,0.8170071840286255,0.8705000281333923,0.817457914352417
0.0009940862655639648,55,0.0010299705900251865,17199,,,,,
0.00036297322367317975,55,0.0007090258877724409,17249,,,,,
0.00043179388740099967,55,0.00018755423661787063,17299,,,,,
0.0004460977506823838,55,0.0007358317961916327,17349,,,,,
0.0004708247142843902,55,0.0005099568516016006,17399,,,,,
0.0001239759149029851,55,0.00038812262937426567,17449,,,,,
,55,,17471,0.758400022983551,0.7567999958992004,,,
,55,,17471,,,0.8186097741127014,0.8805999755859375,0.8193109035491943
0.0002848367439582944,56,0.00010941657092189416,17499,,,,,
0.000545558868907392,56,0.00032620358979329467,17549,,,,,
0.0005314841400831938,56,0.0002859635860659182,17599,,,,,
0.0003708194999489933,56,0.0010400076862424612,17649,,,,,
